end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AdditionalPaidInCapitalCommonStock,AssetManagementCosts,Assets,AssetsHeldInTrust,AssetsUnderManagementCarryingAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashSegregatedUnderCommodityExchangeActRegulation,CommissionsPayableToBrokerDealersAndClearingOrganizations,CommodityContractAssetCurrent,CommonStockDividendsPerShareCashPaid,DepreciationAmortizationAndAccretionNet,DerivativeAssetFairValueGrossLiability,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeFairValueAmountOffsetAgainstCollateralNet,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilityFairValueGrossAsset,DistributedEarnings,DividendIncomeOperating,DividendsCash,DividendsReceivable,DueFromAffiliates,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FloorBrokerageExchangeAndClearanceFees,GainLossOnInvestments,GainLossOnSaleOfCommodityContracts,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsOutstanding,GoodFaithAndMarginDepositsWithBrokerDealers,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBrokerageReceivables,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPayablesToBrokerDealers,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInTradingLiabilities,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentCompanyContractualFeeWaived,InvestmentCompanyExpenseRatioIncludingVoluntaryFeeWaiver,InvestmentCompanyGainLossOnInvestmentPerShare,InvestmentCompanyGeneralPartnerAdvisoryService,InvestmentCompanyInvestmentIncomeLossFromOperationsPerShare,InvestmentCompanyInvestmentIncomeLossPerShare,InvestmentCompanyInvestmentIncomeLossRatio,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTotalReturn,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,InvestmentOwnedUnrecognizedUnrealizedDepreciation,InvestmentsInAndAdvancesToAffiliatesAtFairValue,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsOutstanding,ManagementFeePayable,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromRedemptions,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,OperatingExpenses,OperatingIncomeLoss,OtherAssets,OtherNonrecurringExpense,OtherReceivables,PartnersCapitalAccountContributions,PartnersCapitalAccountReturnOfCapital,PartnersCapitalDistributionAmountPerShare,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfSecuritiesOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsOfDistributionsToAffiliates,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfSecuritiesOperatingActivities,ProfessionalFees,ProfitLoss,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,ReceivablesFromClearingOrganizations,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestments,RestrictedInvestments,RestrictedInvestmentsPercentOfNetAssets,RetainedEarningsAccumulatedDeficit,RetainedEarningsUnappropriated,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,TradingLiabilities,TreasuryStockValue,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments
2008-12-31,2009-02-24,10-K,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,15177543.0,,,,,1713943642.0,1713943642.0,,,,,,,0.34,-34612996.0,,,,,,,,,,,,,,,,-17748014.0,,,,,,,,,,,,,,942701.0,,,,,,,,,,,,,,,-5956083.0,,6292540.0,-200008381.0,-130678.0,,,,,,,,,,,,,,,,,,,20224319.0,,,,,,,,,,,,,,-456010180.0,,,,,,93353376.0,,1620590266.0,,-435785718.0,-143.0,15713385.0,,,,,,,,,,,,1101962652.0,-17748014.0,,,7617679825.0,,,8950428075.0,,,,-435785861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,959091211.0,,,,
2009-12-31,2010-02-24,10-K,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,20523877.0,4390954240.0,,,,243814095.0,-1471361635.0,,,,,16000.0,,,3435572.0,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,1664714.0,499850835.0,,-13235.0,-410314560.0,,-13235.0,,,4390953240.0,,1995612.0,,90.0,,,,,,,,298202.0,18424838.0,,,,,3427808.0,,,,,,,,,,,,,,-18760783.0,,,,,,,,,2999795.0,4390954240.0,,,,499850835.0,,,986.0,,,2707617456.0,,-4178979091.0,,481089923.0,129.0,22188591.0,,1000.0,,,,,,,,,,174460744.0,,,,11955501698.0,,2882078200.0,8225164456.0,,,,481090052.0,,-410327795.0,,,18424838.0,,,,,,,,4387953459.0,4387954445.0,,2882078200.0,,,,,,,,,910112503.0,910178630.0,,66127.0,,,,
2010-03-31,2010-05-10,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,9286862.0,,,,,285358330.0,42776323.0,,,,,,,,-710790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.0,,,,,,,,,,,,,,,192931699.0,,,95422.0,-615948.0,,,,,,,,,,,,,,,,,,,-8783821.0,,,,,,,,,,,,,,-173377658.0,,,,,,480663690.0,,-437887367.0,,-182161437.0,-42.0,9493313.0,,,,,,,,,,,,145048332.0,,,,4427721674.0,,,3757786217.0,,,,-182161479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220654785.0,,,,
2010-06-30,2010-08-05,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,9771392.0,,,,,394571847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.92,,,,,,,417662.0,-383721539.0,,,-122180941.0,,-2917.0,,,,,,,,,,,,,,,,,,,,,1498828.0,,,,,,,,,,,,,,-8690226.0,,,,,,,,,,,,,,,,,,,,,,,,-392411688.0,-77.0,10189054.0,,,0.0,,,,,,,,,,,,,,,,,,,,-392411765.0,,-122273981.0,,,,,,,,,,,,,,190362140.0,,,,,,,,,-261488711.0,-261447558.0,,47654.0,,,,
2010-09-30,2010-11-08,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,9196620.0,,,,,299649179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,191564.0,458649574.0,,,-85961933.0,,-278.0,,,,,,,,,,,,,,,,,,,,,1461215.0,,,,,,,,,,,,,,-7926969.0,,,,,,,,,,,,,,,,,,,,,,,,450722508.0,97.0,9388184.0,,,0.0,,,,,,,,,,,,,,,,,,,,450722605.0,,-85835715.0,,,,,,,,,,,,,,40351794.0,,,,,,,,,544331472.0,544485289.0,,149199.0,,,,
2010-12-31,2011-02-28,10-K,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,3507183.0,4278778296.0,38197079.0,5110292129.0,,,57572732.0,51931993.0,-191882102.0,,0.0,,,9019.0,,,-5110637.0,,,,,,,,,,,,,,,,,,,,2.92,,,,,563328004.0,4489390393.0,1268413.0,541672525.0,,-982.0,199582317.0,,-982.0,,,5110291129.0,,821590.0,,-6981.0,,-11552012.0,,,,,,-298202.0,-12784100.0,,,,,5081450.0,,,,,,,,,,,,,,-34384042.0,,563328004.0,,,563328004.0,563328004.0,,,3516202.0,5110292129.0,,,,541672525.0,,,,1103.0,,211532999.0,,-403415101.0,,507288366.0,117.0,39465492.0,,1000.0,,,,,,,,,875040222.0,875040222.0,,,,16965659067.0,1086574324.0,1086574324.0,16390107464.0,,,,507288483.0,,199561780.0,,,5640739.0,,330490820.0,,,827996528.0,185200000.0,185200000.0,5106775927.0,5106775927.0,,1086574324.0,,,,,,,,,342001260.0,342110745.0,,109485.0,568006558.0,4678554.0,,
2011-03-31,2011-05-09,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,,,11747698.0,6578868851.0,,,,,-51931993.0,,,,,896454.0,,,-1780147.0,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,1105666.0,598208725.0,,1231.0,205892552.0,,1231.0,,,6529943419.0,,871452.0,,887435.0,,,,,48989588.0,,,127732685.0,-5640739.0,,,,,1777985.0,,,,,,,,,,,,,,-11075379.0,,,,,,,,,181997362.0,6578868851.0,,,,598208725.0,,,,,,654037784.0,,-705969777.0,,587133346.0,,12853364.0,,1000.0,,,,,,48989588.0,,,,40710358.0,,,,5616927946.0,,743672574.0,4533799244.0,,,,587133346.0,,205893783.0,,,0.0,,,,,,,,6396871489.0,,,,,,,,,,,,392119635.0,392314942.0,,195307.0,,,,
2011-06-30,2011-08-05,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,4282010.0,4920804860.0,13352345.0,6034321609.0,,,11352653.0,3737128.0,,,0.0,,,535715.0,,,,,,,,,,,,,,,,,,,,,,,-1.42,,,,,237207859.0,5785761097.0,15722.0,-294134602.0,,,424281984.0,,25409.0,,,6034321609.0,,,,,,,,,,,,,,,,,,1070716.0,,,,,,,,,,,,,,-12297351.0,,,,,,237207859.0,,,4817725.0,6034321609.0,,,,,,,,,,,,,,-306431953.0,,13368067.0,,1000.0,0.0,,,,,,,,,,,,,,,,,,,,-306431953.0,,424307393.0,,,7615525.0,,432087473.0,,,1108697858.0,206800000.0,206800000.0,6029503884.0,,,278871752.0,,,,,,,,,-718239780.0,-718441995.0,,-202215.0,,,,
2011-09-30,2011-11-07,10-Q,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,4190955.0,5016704524.0,13105781.0,5436803448.0,,,464124269.0,468433032.0,,,0.0,,,344868.0,,,,,,,,,,,,,,,,,,,,,,,-3.24,,,,,-475060863.0,5447740042.0,3485.0,-680594285.0,,,31724525.0,,10612.0,,,5436803448.0,,,,,,,,,,,,,,,,,,567628.0,,,,,,,,,,,,,,-12541638.0,,,,,,,475060863.0,,4535823.0,5436803448.0,,,,,,,,,,,,,,-693135923.0,,13109266.0,,1000.0,0.0,,,,,,,,,,,,,,,,,,,,-693135923.0,,31735137.0,,,0.0,,460610207.0,,,415562064.0,209600000.0,209600000.0,5432267625.0,,,429814372.0,,,,,,,,,-712268722.0,-712329422.0,,-60700.0,,,,
2011-12-31,2012-02-28,10-K,INVESCO DB COMMODITY INDEX TRACKING FUND,DBC,CIK0001328237,USD,3900692.0,4872481564.0,49989842.0,5488516952.0,,,542289641.0,542289641.0,490357648.0,,0.0,,,1860.0,,,-3696794.0,,,,,,,,,,,,,,0.0,,,,,,-0.74,,,,,-376223544.0,5311719979.0,1129062.0,-185636878.0,,69300.0,754035253.0,,69300.0,,,5477786076.0,,393509.0,,-7159.0,,-5640739.0,,,,-1000.0,,,-5640739.0,,,,,3659156.0,,,,,,,,,,,,,,-47459748.0,,,,,,,376223544.0,,21134383.0,5488516952.0,,,,,,,,,,582972392.0,,-92614744.0,,-233096626.0,,51118904.0,,,,,,,,,,,1121135254.0,1121135254.0,,,,23183942035.0,1704107646.0,1714838522.0,22365188660.0,,,,-233096626.0,,754104553.0,,,0.0,,425657099.0,,594899932.0,594899932.0,203800000.0,203800000.0,5467382569.0,,,1714838522.0,593703268.0,360606642.0,,1121135254.0,,,,,-939551548.0,-939741431.0,,-189883.0,41350976.0,417574520.0,,
