end,filed,form,Name,Ticker,CIK,Currency,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValueOutstanding,CostOfGoodsAndServicesSoldOverhead,CostOfServicesOverhead,CostsAndExpenses,DebtWeightedAverageInterestRate,DeferredTaxAssetsCapitalLossCarryforwards,DerivativeAssetFairValueGrossLiability,DerivativeAssetNotionalAmount,DerivativeAssets,DerivativeAverageVariableInterestRate,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,Dividends,DividendsCommonStockCash,DividendsCommonStockStock,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeBenefitsAndShareBasedCompensation,FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,FederalHomeLoanBankAdvancesBranchOfFHLBBankInterestRate,FederalHomeLoanBankAdvancesBranchOfFHLBBankWeightedAverageInterestRate,FederalHomeLoanBankStock,FinancialInstrumentsOwnedAndNotPledgedAtFairValue,FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedMortgagesMortgageBackedAndAssetBackedSecuritiesAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InvestmentIncomeDividend,LaborAndRelatedExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,ManagementFeeExpense,MarginDepositAssets,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoninterestExpenseDirectorsFees,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherLiabilities,OtherPayablesToBrokerDealersAndClearingOrganizations,OtherReceivablesFromBrokerDealersAndClearingOrganizations,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForFederalHomeLoanBankAdvances,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireFederalHomeLoanBankStock,PaymentsToAcquireMarketableSecurities,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromFederalHomeLoanBankAdvances,ProceedsFromFederalHomeLoanBankBorrowings,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForSecuritiesPurchasedUnderAgreementsToResell,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfFederalHomeLoanBankStock,ProfessionalFees,ProfitLoss,RepurchaseAgreementsInterestExpenseAmount,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,SecuritiesBorrowedLiability,SecuritiesSoldUnderAgreementsToRepurchase,SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharePrice,StockDividendsShares,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockDividend,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TreasuryStockAcquiredAverageCostPerShare,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedLoss
2012-12-31,2013-03-22,10-K,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,15409459.0,,,118860956.0,8169000.0,645000.0,,,,0.0,0.01,1000000.0,154110.0,154000.0,1541.0,,,,,,,,,,,,,,,,,,,45126.0,0.0,0.54,,0.54,0.0,,,,,,,,,,-40000.0,-1114000.0,,0.0,66000.0,128000.0,43000.0,126000.0,0.0,358000.0,2698000.0,277328.0,2421000.0,235000.0,,54084.0,440877.0,,0.0,0.0,104135981.0,118860956.0,335000.0,0.0,,,115379574.0,,59616000.0,,-60850000.0,1879000.0,,,534000.0,534000.0,,,129000.0,140723.0,,,,,0.0,,,0.0,,,,,0.01,0.0,0.0,0.0,0.0,9122.0,,,0.0,,,,,178000.0,534000.0,-277000.0,449000.0,-686025.0,,103941174.0,,733000.0,,,,0.0,,,,,,,,828000.0,14725000.0,,,,,,,,,,,,981665.0,,981665.0,,,
2013-03-31,2013-05-10,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,50326459.0,,,366722718.0,2537257.0,132709.0,,,2300000.0,0.135,0.01,500000000.0,3341665.0,3342000.0,33417.0,,,,,,,,,,,,,,,-451124.0,0.0,,,,,0.2,,0.2,,,,,,,,,,,-483925.0,70765.0,,,999530.0,-30269.0,9965.0,-2132.0,236305.0,1582250.0,1413000.0,,1212000.0,191455.0,,64049.0,1440407.0,,,14000.0,316648509.0,366722718.0,,2031000.0,,,,,247453571.0,,-246392184.0,-928678.0,,,400000.0,400000.0,,273000.0,23224.0,138591.0,,,,,0.0,,,451124.0,,,,,0.01,100000000.0,0.0,0.0,0.0,245427.0,,,35400000.0,,,,,144150.0,400000.0,-201000.0,2031250.0,-285667.0,,316445869.0,,398000.0,,,,,,,,,,,,827555.0,50074209.0,5.37,,2360000.0,,35400000.0,,,,,,,2004000.0,,2004000.0,,,
2013-06-30,2013-08-07,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,48973084.0,,,356148185.0,55027.0,,,,5700000.0,0.405,0.01,500000000.0,3341665.0,3342000.0,33417.0,,,,,,,,,,,,,,,,,,,,,-0.46,,-0.46,,,,,,,,,,,6851588.0,,,,,,,,,,2429000.0,,2107000.0,,,55843.0,1384699.0,,0.0,46338.0,308973503.0,356148185.0,185000.0,2531000.0,,,,,,,,,,,-1546000.0,-1546000.0,,266000.0,40872.0,108940.0,,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,391746.0,,,,,,,,106338.0,-1546000.0,-322000.0,8906250.0,-1831819.0,,308735338.0,,451000.0,,,,0.0,,,,,,,,,47174682.0,,,,,,,,,,,,3342000.0,,3342000.0,,,
2013-09-30,2013-11-04,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,47619710.0,,,385479833.0,43567.0,,,,7400000.0,0.405,0.01,500000000.0,3341665.0,3342000.0,33417.0,,,,,,,,,,,,,,,,,,,,,-0.3,,-0.3,,,,,,,,,,,-2271875.0,,,,,,,,,,2551000.0,,2257000.0,,,77697.0,1388496.0,,0.0,10949.0,340655632.0,385479833.0,180000.0,2581000.0,,,,,,,,,,,-997000.0,-997000.0,,221000.0,31483.0,121183.0,,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,671733.0,,,,,,,,70949.0,-997000.0,-294000.0,2580875.0,-2828926.0,,301656523.0,,401000.0,,,,,,,,,,,,,44824201.0,,,,,,,,,,,,3342000.0,,3342000.0,,,
2013-12-31,2014-02-21,10-K,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,46116000.0,,,363576000.0,8169000.0,5632000.0,,,7400000.0,1.845,0.01,500000000.0,3341665.0,3342000.0,33000.0,,,,,5200000.0,0.0,,0.0,0.0202,2446000.0,,,,4662000.0,-4662000.0,0.0,,,0.0,82000.0,0.19999999999999998,,0.19999999999999998,0.0,,,,,,,,,,4828000.0,-11931000.0,0.0,0.0,1119000.0,127000.0,37000.0,-60000.0,119000.0,1997000.0,12005000.0,,10570000.0,1089000.0,,91000.0,1559000.0,,0.0,,318811000.0,363576000.0,679000.0,2446000.0,,,351223000.0,,245354000.0,,-249821000.0,10099000.0,,,-698000.0,-698000.0,,244000.0,116000.0,81000.0,,,,,0.0,,,4662000.0,,,0.0,,0.01,100000000.0,0.0,0.0,0.0,179000.0,,0.0,35400000.0,,,,,420000.0,747000.0,817000.0,2446000.0,-1384000.0,,318557000.0,,2086000.0,,,,0.0,0.0,,,4000000.0,0.1,,,827555.0,44765000.0,,5.37,2400000.0,,-35400000.0,8000.0,,,0.0,,,6353912.0,,6353912.0,827555.0,,
2014-03-31,2014-05-06,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,107323597.0,,,800137429.0,43567000.0,35398000.0,,,43200000.0,0.54,0.01,500000000.0,8611665.0,8612000.0,86117.0,,,535000.0,,,,,1548521.0,,,,,,,-3449699.53,,,,0.0,132200.0,0.71,,0.71,0.0,,,,,,,,,,-1693000.0,2451000.0,,,1316000.0,50000.0,25000.0,145000.0,115000.0,1650000.0,3783000.0,411000.0,3372000.0,386000.0,,116677.0,2875420.0,,0.0,,692727715.0,800137429.0,303000.0,3513000.0,,,747757500.0,,391738000.0,,-356429000.0,89000.0,,3595000.0,3595000.0,3595000.0,,232000.0,30000.0,1729799.0,,,,,200000.0,,,3450000.0,,,,,0.01,100000000.0,0.0,0.0,0.0,292315.0,,,,,,,,73000.0,3595000.0,411000.0,4096000.0,0.0,,651246345.0,,535000.0,,,,0.0,,,,4000000.0,0.1,,12.55,,107409714.0,,,,,-62499000.0,,,,,,,5094000.0,,5094000.0,,,
2014-06-30,2014-07-31,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,121185060.0,,,918386486.0,33284000.0,,,,32900000.0,0.54,0.01,500000000.0,9632108.0,9632000.0,96321.0,,,1115000.0,,,-1266000.0,,1199700.0,,4784000.0,,,,,,,,,0.0,152166.0,1.17,,1.17,,,,,,,,,,,-5728000.0,,,,,,,,,,6589000.0,676000.0,5913000.0,,,308339.0,3798455.0,,225000.0,,792697481.0,918386486.0,430000.0,3584000.0,,,876004251.0,,,,,,,10635000.0,10635000.0,10635000.0,,685000.0,87000.0,1707589.0,,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,515335.0,,,,,,,,172000.0,10635000.0,676000.0,3584000.0,4407624.0,,783700849.0,,1114000.0,,,,24000.0,12.23,,,4000000.0,,,13.14,,125689005.0,,,,,,,,,,,,9078000.0,,9078000.0,,,
2014-09-30,2014-10-28,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,167585817.0,,,1500656346.0,55027000.0,,,,54100000.0,0.54,0.01,500000000.0,13024449.0,13024000.0,130244.0,,,1393000.0,,,-3776000.0,,3906100.0,,6906000.0,,,,,,,,,,303358.0,0.63,,0.63,,,,,,,,,,,3057000.0,,,,,,,,,,9286000.0,818000.0,8468000.0,,,387919.0,5655306.0,,225000.0,,1327869845.0,1500656346.0,543000.0,3000000.0,,,1175532430.0,,,,,,,6768000.0,6768000.0,6768000.0,,850000.0,264000.0,4388200.0,,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,3344623.0,,,,,,,,160000.0,6768000.0,818000.0,7781000.0,5070440.0,,1255977886.0,,1393000.0,,,,24000.0,12.23,,,4000000.0,,,,,172786501.0,,,,,,,,,,,,10710000.0,,10710000.0,,,
2014-12-31,2015-02-24,10-K,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,217419000.0,,,1657808000.0,93137000.0,84968000.0,,,93100000.0,2.7,0.01,500000000.0,16699656.0,16700000.0,167000.0,,,1445000.0,,3700000.0,-1364000.0,,1217000.0,0.0173,6391000.0,,,,22643000.0,-22643000.0,,,,,330000.0,2.7199999999999998,,2.7199999999999998,142000.0,0.0,,,,,,,,,-13925000.0,14159000.0,0.0,0.0,4652000.0,248000.0,536000.0,678000.0,105000.0,5344000.0,43950000.0,1126000.0,39793000.0,2495000.0,,628000.0,6211000.0,,500000.0,,1439730000.0,1657808000.0,3141000.0,5174000.0,,,1549171000.0,,1266745000.0,,-1193423000.0,11646000.0,,3521000.0,24519000.0,24519000.0,,708000.0,246000.0,2121000.0,,,,0.0,4292000.0,,,22643000.0,,,0.0,,0.01,100000000.0,0.0,0.0,0.0,282000.0,,0.0,,171295000.0,,,0.0,588000.0,28040000.0,1905000.0,7790000.0,492000.0,,1436651000.0,,5933000.0,142000.0,29844.0,12.41,24000.0,12.23,-5844.0,13.16,4000000.0,0.1,313000.0,,,218078000.0,,,13352147.0,,171295000.0,77000.0,0.0,,0.0,,,24455058.0,,24455058.0,,,
2015-03-31,2015-04-28,10-Q,"Orchid Island Capital, Inc.",ORC,CIK0001518621,USD,230567000.0,,,1770815000.0,78105000.0,-15032000.0,,,78800000.0,0.54,0.01,500000000.0,17924383.0,17924000.0,179000.0,,,1746000.0,,,-207000.0,,218000.0,,6296000.0,,,,,-9239000.0,,,,,386000.0,0.54,,0.54,223000.0,,,,,,,,,,-12351000.0,6288000.0,,,565000.0,56000.0,-260000.0,-1690000.0,444000.0,473000.0,14614000.0,1296000.0,13318000.0,1556000.0,,368000.0,6883000.0,,165000.0,,1540069000.0,1770815000.0,1095000.0,6078000.0,,,1676621000.0,,29776000.0,,-42383000.0,-2425000.0,,5509000.0,5509000.0,5509000.0,,651000.0,36000.0,639000.0,,,,0.0,-207000.0,,,9239000.0,,,,,0.01,100000000.0,0.0,0.0,0.0,725000.0,,,,,,,0.0,160000.0,5509000.0,1296000.0,8263000.0,0.0,,1459490000.0,,1746000.0,24000.0,,,32000.0,12.23,,,4000000.0,0.1,318000.0,,,230746000.0,,,,,-16175000.0,189000.0,,,,,,16847000.0,,16847000.0,,,
