end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableFairValueDisclosure,AccountsReceivableFairValueDisclosure,AccountsReceivableGross,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedMarketingCostsCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSaleOtherNoncurrent,AssetsHeldForSalePropertyPlantAndEquipment,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BuildingsAndImprovementsGross,BusinessAcquisitionContingentConsiderationAtFairValueCurrent,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockSharesAuthorized,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,DebtCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsOtherTaxCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUndistributedForeignEarnings,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,DerivativeExchangeRateCap1,DerivativeExchangeRateFloor1,DerivativeForwardExchangeRate1,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DiscontinuedOperationTaxEffectOfOtherIncomeLossFromDispositionOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationGoodwill,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationInventory,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,DisposalGroupIncludingDiscontinuedOperationRevenue,DividendsCash,DividendsCommonStockCash,DueFromAffiliateNoncurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,FairValueInputsDiscountRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,ForeignCurrencyContractAssetFairValueDisclosure,ForeignCurrencyContractsLiabilityFairValueDisclosure,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillGross,GoodwillImpairmentLoss,GoodwillTranslationAdjustments,GoodwillWrittenOffRelatedToSaleOfBusinessUnit,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,Land,LeaseAndRentalExpense,LegalFees,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCreditFacilityDecreaseRepayments,LineOfCreditFacilityIncreaseAdditionalBorrowings,LongLivedAssetsHeldForSaleGainLossOnSale,LongLivedAssetsHeldForSaleImpairmentCharge,LongLivedAssetsHeldForSaleProceedsFromSale,LongTermDebt,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesAndLoansReceivableNetCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForAdvanceToAffiliate,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromCollectionOfNotesReceivable,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfRelatedPartyDebt,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,StockholdersEquity,StockIssuedDuringPeriodValueNewIssues,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxesPayableCurrent,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredParValueMethod,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,EarningsPerShareBasic,EarningsPerShareDiluted,GoodwillPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesNewIssues,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedDuringPeriodShares,TreasuryStockSharesRetired,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-02-26,10-K,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14411000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91277000.0,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-04,10-K,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,,,,,101000.0,20788000.0,,,,,,,,0.5,,,-121000.0,,,92345000.0,,,-2093000.0,,,,,,,,,,,,,,,,,,,,,,,8209000.0,,,,,,,,,,,,,,,,,,,,,,,,6184000.0,,,,-0.16,,238000.0,,,,,,-236000.0,,,,30900000.0,,,,,,23780000.0,717000.0,,,-5051000.0,,,,,,-3058000.0,,1819000.0,,,,,,,,,,,15000.0,-356000.0,-5318000.0,-2778000.0,,,-5878000.0,-899000.0,,,1060000.0,,,1246000.0,,,,,,,,,4613000.0,,,,,,,,,,,,,,,,,,,-7067000.0,,-2060000.0,,15266000.0,,-1993000.0,,,,,,,-4036000.0,,,,,,,,,,,-126000.0,1998000.0,,,,,,,,1872000.0,,,,,,,-458000.0,45000.0,,,,6184000.0,,,,2321000.0,,,,,,,,,,,,,-133000.0,,,261000.0,,,,,,,,,,,750000.0,,,,116125000.0,22250000.0,85027000.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-03,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600000.0,,,,,,,,0.125,,,,,,25530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,8855000.0,,,,2795000.0,,,,,,1075000.0,,,,,,,,,,,,,,,,,,,,,,,223000.0,,,,,,,,,,,,373000.0,,,,,,,,,,,,,,,,,,,,,,,,,1720000.0,,,,,,,2938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34385000.0,5544000.0,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-01,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10652000.0,,,,,,,,0.125,,,,,,26042000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,9698000.0,500000.0,,,2995000.0,,,,,,1325000.0,,,,,,,,,,,,,,,,,,,,,,,263000.0,,,,,,,,,,,,158000.0,,,,,,,,,,,,,,,,,,,,,,,,,1670000.0,,,,,,,3139000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35740000.0,5901000.0,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-03,10-K,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,16182000.0,,,,,14601000.0,,907000.0,,,,117367000.0,12303000.0,54982000.0,,54000.0,319000.0,,389000.0,562000.0,27000.0,160072000.0,65360000.0,2415000.0,2415000.0,34809000.0,,,39934000.0,,,,159000.0,13919000.0,,,,,,,,0.5,,,5001000.0,965000.0,,53678000.0,,,-756000.0,,,,,,,2366000.0,,,,,,,,,,11889000.0,,,,1500000.0,3900000.0,7676000.0,,,,43000.0,,,,,3490000.0,3877000.0,,,,,,,,3447000.0,,,,59125000.0,,6187000.0,,,876000.0,0.25,,447000.0,,,,,,-354000.0,,,,31400000.0,,,,500000.0,,22460000.0,500000.0,,,5306000.0,3439000.0,0.28,-387000.0,,-0.03,5744000.0,1867000.0,1241000.0,,,,,,,,,,,-2520000.0,1700000.0,2669000.0,2704000.0,,,2482000.0,-44000.0,,840000.0,914000.0,565000.0,336000.0,278000.0,,18424000.0,,,556000.0,,12646000.0,160000.0,2388000.0,160072000.0,20052000.0,56125000.0,,,,,,,500000.0,,,1000000.0,,,,44230000.0,123725000.0,-3215000.0,,-17120000.0,,13019000.0,,3052000.0,,1000000.0,15000000.0,,,,5884000.0,,,,,,,,,,102000.0,,1949000.0,,,,,-1949000.0,,1949000.0,1949000.0,1949000.0,,,,6000.0,,-174000.0,336000.0,,,,6187000.0,,15000000.0,,2120000.0,9000000.0,0.01,1000.0,0.0,,1050000.0,,9000000.0,,,,5000000.0,-28000.0,5000000.0,,,,,,,177270000.0,59903000.0,,,2000000.0,2000000.0,,177000.0,16486000.0,,76138000.0,16076000.0,83895000.0,,,,907000.0,,,,,12373000.0,,,,,,,,,,,,
2011-03-31,2011-05-03,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000.0,4664000.0,,,,,,,,0.125,,,4288000.0,,,26096000.0,,,1833000.0,,,,,,,,,,,,,,,,,,,,,,,1748000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,-28000.0,,,,,,,,,7500000.0,,,,,,,6100000.0,,1000000.0,,8678000.0,,0.08,,3000000.0,0.24,4687000.0,,2263000.0,,,,,,,,,,,187000.0,-4877000.0,1126000.0,832000.0,,,992000.0,1224000.0,,,212000.0,,,1072000.0,,,,,,,,,227000.0,,,,,,,,,,,,,,,,,,,-8797000.0,,,,145000.0,,4000000.0,,,,,,,1900000.0,,,,,,,,,,,132000.0,165000.0,,,,,,,,297000.0,,,,,,,-147000.0,130000.0,,,,1547000.0,,,,575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,4250000.0,1006000.0,,,19900000.0,6156000.0,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-03,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,14523000.0,,,,,17630000.0,,,,,,121462000.0,12784000.0,55153000.0,,,,,,,,155927000.0,62967000.0,2419000.0,,34654000.0,,,40387000.0,,,,,5149000.0,,,,,,,,0.125,,,1815000.0,1483000.0,,25406000.0,,,,,,,,,,2366000.0,,,,,,,,,,14570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,0.13,,,,,,,,,,,,31546000.0,,,,,,6500000.0,,1400000.0,,3079000.0,,0.11,,200000.0,0.02,1448000.0,,,,,,,,,,,,,,,,,,,,,,576000.0,187000.0,,,,,20656000.0,,,,,12758000.0,,,155927000.0,17546000.0,51308000.0,,,,,,,,,,,,,,36730000.0,125140000.0,,,,,,,1600000.0,,1000000.0,15000000.0,,,,2400000.0,,,,,,,,,,113000.0,,252000.0,-68000.0,,,,,,,,184000.0,,,,8000.0,,,128000.0,,,,,,,,,,,,,,2166000.0,,,,,,,,,,,,,,,179768000.0,58306000.0,,,,,,795000.0,19012000.0,,21100000.0,5902000.0,87073000.0,,,,1790000.0,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-03,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,14896000.0,,,,,16625000.0,,1436000.0,,,,116709000.0,10666000.0,55153000.0,,,,,,,,157934000.0,63779000.0,,6661000.0,43060000.0,,,32148000.0,,,,,8533000.0,,,,,,,,0.125,,,-1032000.0,1122000.0,,27202000.0,,,,,,,,,,2352000.0,,,,,,,,,,12834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,0.09,,,,,,,,,,,,34026000.0,,,,,,6000000.0,1100000.0,500000.0,,1388000.0,,0.04,,600000.0,0.05,302000.0,,,,,,,,,,,,,,,,,,,,,,2279000.0,218000.0,,,,,19982000.0,,,,,11242000.0,,,157934000.0,23351000.0,50089000.0,,,,,,,1100000.0,,,5842000.0,,,,36480000.0,123292000.0,,,,,,,1100000.0,,,15000000.0,,,,700000.0,,,,,,,,,,94000.0,,-1414000.0,-704000.0,,,,,,,,-2118000.0,,,,775000.0,,,127000.0,,,,,,,,,,,,,,1287000.0,,,,,,,,,,,,,,,167804000.0,51095000.0,,,,,,175000.0,18551000.0,,20100000.0,5745000.0,84494000.0,,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-03-05,10-K,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,16240000.0,6203000.0,,,14246000.0,14246000.0,401000.0,1326000.0,372000.0,,242000.0,118026000.0,11494000.0,55125000.0,,143000.0,386000.0,401000.0,401000.0,399000.0,9200.0,141526000.0,47425000.0,,6649000.0,42974000.0,,50350000.0,32255000.0,,,,178000.0,10081000.0,10081000.0,,,,,,,0.5,,,6864000.0,1477000.0,,55708000.0,,1000000.0,1981000.0,,-2179000.0,932000.0,-11671000.0,2495000.0,,2495000.0,-511000.0,494000.0,-3971000.0,1412000.0,,164000.0,341000.0,,,14166000.0,,,7671000.0,1700000.0,3500000.0,6778000.0,0.99,1.03,1.02,66000.0,,,,,9045000.0,4876000.0,,,6087000.0,6337000.0,12052000.0,82000.0,7568000.0,9061000.0,570000.0,312000.0,17424000.0,59021000.0,,6192000.0,,,,0.7,,-313000.0,7764000.0,,3800000.0,,19000.0,410000.0,,,7468000.0,34200000.0,3100000.0,,,-300000.0,,29607000.0,1135000.0,600000.0,,6048000.0,3504000.0,0.33,4169000.0,400000.0,0.37,2544000.0,2544000.0,5822000.0,,,,,,,,,,,839000.0,-1810000.0,-518000.0,471000.0,,,439000.0,108000.0,,2045000.0,722000.0,464000.0,358000.0,1611000.0,5384000.0,19578000.0,6757000.0,7437000.0,255000.0,,11321000.0,155000.0,227000.0,141526000.0,18760000.0,38056000.0,11152000.0,7858000.0,3294000.0,2900000.0,,,1100000.0,,24185000.0,1000000.0,,,,23185000.0,124100000.0,-26734000.0,,7237000.0,,15972000.0,,8673000.0,,1000000.0,,,,,7812000.0,,,,,,,,833000.0,,94000.0,4000.0,-813000.0,4000.0,-4000.0,-813000.0,,813000.0,,-809000.0,-809000.0,-809000.0,,2000000.0,,705000.0,,-357000.0,358000.0,,,,6192000.0,4752000.0,,,3195000.0,,0.01,1000.0,0.0,,1025000.0,,,,,,5294000.0,62000.0,5294000.0,,15000000.0,,,184000.0,,169153000.0,51127000.0,,,25898000.0,5898000.0,20000000.0,1973000.0,17967000.0,,98515000.0,16560000.0,84710000.0,,,,,,,0.0,0.0,12382000.0,,,,,,,,,,,,
2012-03-31,2012-05-09,10-Q,COMPX INTERNATIONALÂ INC,CIX,CIK0001049606,USD,13075000.0,,,,,15527000.0,,448000.0,,,,118875000.0,12359000.0,55125000.0,,,,,,,,138041000.0,43901000.0,,6649000.0,43082000.0,,,32542000.0,,,,311000.0,4155000.0,4155000.0,,,,,,,0.125,,,2388000.0,1350000.0,,14416000.0,,,381000.0,,,,,,,2495000.0,,,,,,,,,,14749000.0,,,,,,1434000.0,,,,4000.0,,,,,1289000.0,629000.0,,,,,,41000.0,,1326000.0,,,,15103000.0,,1548000.0,,,,0.12,0.35,111000.0,,,,,,,,,,34380000.0,,,,,,6000000.0,,900000.0,,1462000.0,863000.0,0.07,660000.0,600000.0,0.05,599000.0,599000.0,2067000.0,,,,,512000.0,,,,87000.0,,-45000.0,-3633000.0,1079000.0,-1264000.0,,,9000.0,330000.0,,1924000.0,121000.0,,,55000.0,,19661000.0,,,,,11465000.0,,,138041000.0,14762000.0,37729000.0,,,,,,,,,,,,,,22233000.0,124576000.0,-2575000.0,,-600000.0,,-2862000.0,,1500000.0,,1000000.0,,,,,1600000.0,,,,,,,,,,129000.0,294000.0,571000.0,,-294000.0,,,,,,865000.0,865000.0,,,,747000.0,,-70000.0,5000.0,,,,1548000.0,,,,600000.0,,,,,,2063000.0,,,,,,,-27000.0,,,,,,,,169933000.0,51058000.0,,,1000000.0,,1000000.0,,17942000.0,,20400000.0,4429000.0,85550000.0,,,,,,,,,12386000.0,,,,,,,,,,,,
