end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesRegulatoryAssets,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DividendsAndInterestPaid,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentQuotedMarketValue,FairValueAdjustmentOfWarrants,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDerivatives,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfPreviouslyUnissuedStockByEquityInvestee,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationTaxContingenciesOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestExpenseShortTermBorrowings,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesPayable,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherNoncashExpense,OtherShortTermBorrowings,OtherTaxExpenseBenefit,PaymentsForAdvanceToAffiliate,PaymentsForRepurchaseOfConvertiblePreferredStock,PaymentsOfDebtExtinguishmentCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromShortTermDebt,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermDebtRefinancedAmount,ShorttermDebtMaximumAmountOutstandingDuringPeriod,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TemporaryEquityCarryingAmountAttributableToParent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-04-30,2013-06-13,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,2600.0,,,,,,,,,,8100.0,,,,,,,,6478.0,6478.0,,,,,,,0.0001,250000000.0,9000000.0,9000000.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,2072.0,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,6478.0,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.0,0.0,0.0,,,,,,9000.0,,,,,,,,,3050.0,,,,,,,,,-5122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878.0,,,,,9000000.0,,,,,,,,,,,,,
2013-07-31,2013-09-12,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,600.0,,,,,,,,,,40800.0,,,,,,,,30537.0,30537.0,,,,,,,0.0001,250000000.0,12000000.0,12000000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741.0,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,30537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,-12063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29937.0,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-14,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,308487.0,,,,233713.0,,,,170478502.0,,,,-6657689.0,,,,1156978.0,1155213.0,1141568.0,,,,,,0.0001,250000000.0,42373277.0,42373277.0,4237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2173.0,,,,100000.0,,,-0.42,,,,,,109000.0,,,,,,,,,,,,,,-9447456.0,,,,,,,,,,,,,,17932.0,,,,,,22800.0,,,,774000.0,1156978.0,774000.0,,,,,,,,,-9447456.0,,,,-17932.0,,835985.0,9429524.0,9429524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.0,,,,,,412440.0,-170099761.0,,,-835985.0,,,,,,832414.0,6657689.0,,,,,,,,105000.0,,11.03,,,,,,,,,382978.0,,,,,,,,,,,,,2000000.0,,,,22589971.0,
2013-12-31,2014-03-31,10-K,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,689119.0,,,,676752.0,,,,171010959.0,,,,,,,45421.0,218082.0,210649.0,197004.0,-147652.0,,2.5,2.5,,0.0001,250000000.0,42799278.0,42799278.0,4280.0,,105000.0,,115500.0,,,,,,,230000.0,115500.0,,100000.0,,,,105000.0,,,,,,,,,,,17300000.0,17300000.0,,,,3393.0,3393.0,,,,100000.0,,,-0.59,,,,,26064190.0,,,130000.0,,225000.0,,,,,,-1811800.0,,,,39238740.0,,,,,,-1330941.0,,,,1725000.0,,-12784.0,,4591153.0,,,,753558.0,,,,,,1465871.0,218082.0,1465871.0,,,8635019.0,,-1033.0,,-8781638.0,,-39238740.0,,,,-6402953.0,,1900690.0,32835787.0,32835787.0,,,,,,,82899.0,84634.0,89971.0,87614.0,85256.0,,44665.0,,51000000.0,,,,,,,,6182.0,,,,,13645.0,,2124500.0,,,1050000.0,6800000.0,176819.0,,,240000.0,,,,,,7433.0,,,,1725000.0,563800.0,1390438.0,-172263028.0,,,,,532500.0,,426000.0,1.25,27475129.0,26064190.0,,,,,,,,,,,,1155000.0,,240000.0,100000.0,563800.0,,,-1445463.0,,,,15000.0,,,,25971940.0,1050000.0,,,,2000000.0,,,,66855209.0,
2014-03-31,2014-05-13,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,1565068.0,,,,589706.0,,,,171633909.0,,,,,,,,83608.0,76014.0,60409.0,-136595.0,,,,,0.0001,250000000.0,43297678.0,43297678.0,4330.0,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,633.0,633.0,,,,150000.0,,,-0.04,,,,,,,,,,,,,,,,,,,,-1696377.0,,,,,875949.0,788903.0,,,-87046.0,,,1960.0,,,,,,,,,,,,2404774.0,83608.0,2404774.0,,,773000.0,,-794.0,,-908801.0,,-1696377.0,,,,,,432267.0,1696377.0,-1696377.0,,,,,,,,,,,,,,,,,,,,,,,794.0,,,,,,,,,,,,,,,150000.0,,,,,,7594.0,,,,,,550000.0,-173959405.0,,,,,,,,1.25,299674.0,,860150.0,,,,,,,,,,,,,,100000.0,,,,-2321166.0,,,,,,,,,,,,,2000000.0,,,,43131260.0,
2014-06-30,2014-08-11,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,1841973.0,,,,991122.0,,,,171770898.0,,,,,,,,37067.0,30106.0,27690.0,,,,,,0.0001,250000000.0,43407278.0,43407278.0,4342.0,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,150000.0,,,-0.02,,,,,,,,,,,,15118.0,,,,,,,,-1063745.0,,,,,,,,,,,,,,,,,,,,,,,,3300095.0,37067.0,3300095.0,,,,,,,,,-1063745.0,,,,15118.0,,409825.0,1078863.0,-1078863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6961.0,,,,,,155151.0,-175038268.0,,,,,,,,1.25,595746.0,,,,,,,,,,,,,,,,100000.0,,,,-3263028.0,,,,,,,,,,,,,2000000.0,,,,43324966.0,
2014-09-30,2014-11-14,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,1671986.0,,,,1319877.0,,,,172864561.0,,,,,,,,74718.0,59635.0,51011.0,,,,,,0.0001,250000000.0,44282278.0,44282278.0,4428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,,-0.04,,,,,,,,,,,,1337.0,,,,,,,,-1646529.0,,,,,,,,,,,,,,42631.0,,,,,,,,,,3891863.0,74718.0,3891863.0,,,,,,,,,-1646529.0,,,,-41294.0,,399164.0,1605235.0,-1605235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8624.0,,,,,,,,,,,,,,,,15083.0,,,,,,291571.0,-176686134.0,,,,,,,,1.25,688068.0,,,,,,,,,,,,,,,,600000.0,,,,-3817145.0,,,,,,,,,,,,,2000000.0,,,,43923961.0,
2014-12-31,2015-04-10,10-K,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,1857911.0,48064.0,,,1958403.0,,,,172139185.0,,,,,,,4304.0,19365.0,5687.0,168.0,-196836.0,,,2.5,,0.0001,250000000.0,44306278.0,44306278.0,4431.0,,,,,673389.0,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,19000000.0,,,,3819.0,,847791.0,847791.0,,150000.0,,,-0.14,,,,,,,,,,,688614.0,38497.0,38497.0,,,,,,,-5924931.0,,,,,1168792.0,2498507.0,48064.0,,1281651.0,,,-8126.0,,80522.0,,,,,,,,,,6063708.0,19365.0,6063708.0,,,3261900.0,,-10064.0,,-3448672.0,,-5924931.0,,,,-42025.0,,1201959.0,5882906.0,-5882906.0,,,,,,317572.0,79617.0,,71797.0,84233.0,81925.0,,80584.0,,57000000.0,,,,,,,,10064.0,,,,,5519.0,,800000.0,,,,700000.0,,,,150000.0,,,,,,13678.0,,,,,,1174473.0,-178187959.0,,,,,,,,1.25,2314315.0,,860150.0,,,,,,,,,,,,,,100000.0,,,,-6044343.0,,,,,,,,,,,,,2000000.0,,,,43640824.0,
2015-03-31,2015-05-14,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,2643098.0,3685.0,3685.0,,1708856.0,,,,173661649.0,,,,,,,74013.0,21746.0,9473.0,6306.0,6138.0,,,0.5,,0.0001,250000000.0,45041928.0,45041928.0,4505.0,,,,,1221976.0,,,,,,700000.0,,666667.0,,225426.0,,,,,,0.005,,,,,,,,,,,,,1405.0,,,,,150000.0,,,-0.09,,,,,,,,,0.6726,,,-2455482.0,-2455482.0,,,,,,,-3916049.0,,,,,785187.0,,-44379.0,,-249547.0,,,-2352.0,,94622.0,32280.0,,,,,29441.0,,,,6042615.0,21746.0,6042615.0,,,897674.0,,,,-891536.0,,-3916049.0,,,,-2550104.0,,337029.0,1365945.0,-1365945.0,,,,,,,,,,,,,24157.0,,,,,,,,,,,,,,,3167.0,,700000.0,,,,,324824.0,,,,,,324824.0,,,12273.0,,,,,,225709.0,-179687023.0,,,,,,86000.0,86000.0,1.0,588556.0,,,,,,,47000.0,,,0.5,,,,,,100000.0,,,,-6020869.0,,,,,,,649650.0,,,,324825.0,,2000000.0,,,,44762594.0,
2015-06-30,2015-08-14,10-Q,NANOFLEX POWER CORP,OPVS,CIK0001571636,USD,,,2984351.0,51949.0,51949.0,,1605510.0,,,,174433436.0,,,,,,,,27851.0,16806.0,6455.0,,,,,,0.0001,250000000.0,49175215.0,49175215.0,4918.0,,,,,1230211.0,,,,,,,,,,,,,,,,,,113253.0,,,,,,,,,,,,,3596052.0,,,150000.0,,-0.05,-0.05,,,,,,,,,,,,14561.0,,,,-150000.0,,,,-2199196.0,,,,,,,,,,,,,,443377.0,,,,,,1479.0,,,,9924073.0,27851.0,9924073.0,,,,,,,,,-2199196.0,,,,-578816.0,,,1620380.0,-1620380.0,,,,,,,,,,,,,43336.0,,,31000.0,,,,,,,,,,,,10351.0,,,,,,,,,,,,,,,,11045.0,,,,,,275040.0,-184334576.0,,,,,,,0.0,1.0,729316.0,,,,,,,,,,,,,,,,100000.0,,,,-9896222.0,,,,,,,,,,,,,,,,45976649.0,45976649.0,45976649.0
