end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNetCurrent,ContractWithCustomerAssetNetNoncurrent,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,Depreciation,EarningsPerShareBasic,EarningsPerShareDiluted,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnSaleOfOtherAssets,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpenseRelatedParty,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfFinancingCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,StockholdersEquity,StockholdersEquityOther,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,UnrecognizedTaxBenefits,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,BusinessCombinationContingentConsiderationLiability,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CapitalizedContractCostAmortization,CommonStockDividendsPerShareDeclared,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DividendsCash,DueToRelatedPartiesCurrent,EmployeeRelatedLiabilitiesCurrent,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainOnSaleOfInvestments,GoodwillAcquiredDuringPeriod,GoodwillOtherIncreaseDecrease,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IntangibleAssetsNetIncludingGoodwill,InterestPaidNet,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,PaymentsOfDividends,PaymentsToAcquireBusinessesNetOfCashAcquired,PrepaidExpenseCurrent,ProceedsFromIncomeTaxRefunds,PropertyPlantAndEquipmentGross,RestrictedCashAndCashEquivalentsAtCarryingValue,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShortTermLeaseCost,StockIssuedDuringPeriodValueAcquisitions,SubleaseIncome,TaxCreditCarryforwardAmount,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost
2021-03-31,2021-05-10,10-Q,"VIMEO,Â INC.",VMEO,CIK0001837686,USD,,,,,,9.0,,,,,,,,10.0,,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,100000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,389134000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-06,10-Q,"VIMEO,Â INC.",VMEO,CIK0001837686,USD,4563000.0,16383000.0,55153000.0,972000.0,-86000.0,677667000.0,14695000.0,14695000.0,516000.0,,,1583000.0,26400000.0,612866000.0,363497000.0,,331024000.0,,331252000.0,,,,-20369000.0,3200000.0,5700000.0,165338000.0,1100000.0,,25771000.0,186000.0,-0.13,-0.13,,37317000.0,,21508000.0,219337000.0,70275000.0,-20292000.0,100000.0,,,,,7383000.0,0.0,612866000.0,225054000.0,,,,-20392000.0,142000.0,0.0,0.0,90587000.0,-20312000.0,19417000.0,23000.0,23000.0,23000.0,8674000.0,,,,,,0.01,100000000.0,0.0,0.0,0.0,16090000.0,,,,,3232000.0,,,27062000.0,228000.0,-300088000.0,96046000.0,40248000.0,,,379138000.0,-13000.0,,0.0,-4335000.0,1900000.0,0.0,159418000.0,159418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-05,10-Q,"VIMEO,Â INC.",VMEO,CIK0001837686,USD,13300000.0,16649000.0,52066000.0,1272000.0,-57000.0,689483000.0,10934000.0,10934000.0,494000.0,,,1055000.0,25700000.0,620466000.0,373523000.0,,340618000.0,330379000.0,340850000.0,,,,-11636000.0,3300000.0,5800000.0,168169000.0,1300000.0,,25189000.0,297000.0,-0.07,-0.07,,38372000.0,,20590000.0,219337000.0,74901000.0,-11702000.0,-37000.0,,,,,6328000.0,0.0,620466000.0,233535000.0,,,,-11665000.0,-64000.0,0.0,0.0,86415000.0,-11514000.0,18243000.0,29000.0,29000.0,29000.0,7606000.0,,,,,,0.01,100000000.0,0.0,0.0,0.0,16256000.0,,,,,3035000.0,,,26683000.0,232000.0,-311753000.0,100090000.0,37790000.0,,,379325000.0,,,,889000.0,2100000.0,,160064000.0,160064000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-01,10-K,"VIMEO,Â INC.",VMEO,CIK0001837686,USD,17501000.0,29451000.0,67385000.0,1591000.0,-86000.0,704796000.0,44893000.0,44893000.0,1324000.0,699000.0,1268000.0,5846000.0,25700000.0,649361000.0,370162000.0,,321900000.0,,322345000.0,212188000.0,212308000.0,,-52766000.0,3500000.0,6200000.0,173167000.0,1300000.0,137000000.0,102537000.0,923000.0,-0.33,-0.33,120000.0,39692000.0,10151000.0,85111000.0,242586000.0,289141000.0,-51939000.0,828000.0,14146000.0,19204000.0,36698000.0,6400000.0,11008000.0,726000.0,649361000.0,258053000.0,203058000.0,-6824000.0,15954000.0,-52767000.0,10241000.0,0.0,0.0,350157000.0,-61016000.0,22737000.0,1000.0,1000.0,,20713000.0,-542000.0,,1440000.0,4051000.0,445000.0,0.01,100000000.0,0.0,0.0,0.0,18811000.0,7862000.0,299750000.0,0.0,3364000.0,2868000.0,1428000.0,94565000.0,105586000.0,,-335776000.0,391678000.0,152691000.0,44893000.0,,370595000.0,-515000.0,299750000.0,0.0,-6877000.0,2519000.0,,159884000.0,159884000.0,87100000.0,1324000.0,12200000.0,12200000.0,7100000.0,0.0,52000.0,761000.0,898000.0,85000.0,-20000.0,-45000.0,-70000.0,7201000.0,-5000.0,227000.0,2247000.0,59213000.0,7190000.0,33897000.0,8309000.0,9066000.0,5467000.0,52023000.0,11000.0,2561000.0,3835000.0,299000.0,,12554000.0,23082000.0,5906000.0,625000.0,1361000.0,3116000.0,50700000.0,11008000.0,,23249000.0,0.0,-54085000.0,2146000.0,801000.0,16883000.0,-10907000.0,-4041000.0,496000.0,-138000.0,2163000.0,253594000.0,5064000.0,4556000.0,14274000.0,416000.0,7294000.0,527000.0,860000.0,838000.0,4339000.0,266000.0,3884000.0,,14008000.0,7299000.0,6709000.0,3543000.0,13534000.0,0.031,201360000.0,31749000.0,7434000.0,0.0,14241000.0,11377000.0,62000.0,4459000.0,445000.0,15654000.0,553000.0,,0.0,11500000.0,329000.0,927000.0,0.0,58475000.0,69098000.0,0.0,300000.0,119000.0
