end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AntidilutiveSharesOutstanding,AssetImpairmentCharges,Assets,AssetsCurrent,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CapitalizedContractCostAmortization,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFifthYear,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpense,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpense,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FutureAmortizationExpenseYearFive,FutureAmortizationExpenseYearFour,FutureAmortizationExpenseYearOne,FutureAmortizationExpenseYearThree,FutureAmortizationExpenseYearTwo,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryWriteDown,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherCostOfServices,OtherDepreciationAndAmortization,OtherLiabilities,OtherLiabilitiesNoncurrent,OtherOperatingIncomeExpenseNet,PartnersCapitalAccountTreasuryUnitsPurchases,PartnersCapitalAccountUnitsSoldInPrivatePlacement,PaymentsForSoftware,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromGrantors,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfTreasuryStock,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,ReceivablesNetCurrent,RecognitionOfDeferredRevenue,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageRemainingContractualTerm1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageRemainingContractualTerm1,SharesIssued,ShortTermLeaseCost,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueTreasuryStockReissued,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnbilledContractsReceivable,UnbilledReceivablesCurrent,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsLiabilitiesNet,DeferredTaxLiabilities,OperatingLeasePayments
2009-10-31,2010-01-29,10-K,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293948.0,,,-5942637.0,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-14,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259874.0,,,,,,,,,,,,,,,,1239946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,81148.0,8007.0,,,,,,,,,,,,,,,,,,,,,,,343042.0,,,,,,,,,,,,,,,73141.0,,,2346698.0,424190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75555.0,,2770888.0,,,1031197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463424.0,4590741.0,,,
2010-10-31,2011-01-31,10-K,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,898829.0,982431.0,,1853901.0,,,,,,,,,4758816.0,,,,,,,,,,13278646.0,2230072.0,,,,,,,3334905.0,,107069.0,107069.0,-143557.0,,,0.01,10000000.0,5387948.0,5387948.0,53879.0,,,,,,,,4816895.0,,,,,,,,,1503750.0,227798.0,,,,,,,,,,,,,,,,,,,,,,,1946476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67687.0,46324.0,26324.0,,,,,,,,,574784.0,968138.0,358036.0,49249.0,-661901.0,,-1402799.0,,28539.0,,25184.0,,,1374936.0,2036837.0,,446211.0,,,,,13278646.0,3831221.0,18873899.0,1106363.0,-2674082.0,1424162.0,,21363.0,,14814880.0,9515579.0,1442623.0,,,,,,,,,,,,,,,,,,,254030.0,,,,,,,,,,136836.0,1287151.0,0.01,5000000.0,,,,269102.0,,,,,1150000.0,,206363.0,,158737.0,-18720.0,,,,250000.0,290555.0,-8784473.0,10958202.0,,,4408129.0,119658.0,,,,1478000.0,,,,,,,,,,,,,,,,,,,,,,,,,4691448.0,,,-5595253.0,-3971778.0,,,397500.0,,119658.0,206363.0,,696500.0,,1623475.0,,,,,,,,5342299.0,4553681.0,,,
2011-01-31,2011-03-17,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386948.0,279879.0,,,,,,,,,,,,,,,1499587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489838.0,,,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8865.0,,,,,,,,,-401131.0,-258694.0,72646.0,-64137.0,351005.0,,-591859.0,,60991.0,,301685.0,,,351005.0,,,,,,,,,,,,-622096.0,901975.0,,310116.0,,,2849275.0,661121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12432.0,566671.0,,,,,,,,,,,,,,,,55526.0,,,,,75160.0,,3510396.0,,,1274528.0,70112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505012.0,4691448.0,,,
2011-04-30,2011-06-14,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178083.0,,,,,,,,,,,,,,,,,1474695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,131113.0,9563.0,,,,,,,,,,,,,,,,,,,,,,,339559.0,,,,,,,,,,,,,,,121550.0,,,2894019.0,470672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76315.0,,3364691.0,,,1343009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526169.0,4709875.0,,,
2011-07-31,2011-09-14,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,868711.0,626302.0,,1243499.0,,,,,,,,,14822525.0,,,81000.0,,,,,647928.0,,13063147.0,1776313.0,,,,,,,4358090.0,,180402.0,180402.0,,,,0.01,10000000.0,7871640.0,,78716.0,,,,,,,,1502765.0,,,,,,,,,1202381.0,211581.0,,,,,,,,,,,,,,,,,,,,,,,,,837572.0,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,134541.0,7565.0,,,,,,,,,,,,,,,,,,,,,,,133243.0,,,287357.0,,,,,13063147.0,2984751.0,8011212.0,,,,,126976.0,,4814880.0,3065030.0,267784.0,,,,,,,,,,,,,,,,,,,223201.0,,,,,,,,,,,,0.01,5000000.0,,,,352412.0,,,,,,,,,206370.0,,,,,,175537.0,-8225831.0,3332814.0,,,1386728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051935.0,6675410.0,,,,,,,,696500.0,,1623475.0,,,,,,,,7782608.0,6945036.0,,,
2012-01-31,2012-03-16,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,861709.0,558078.0,,1266523.0,,,,,,,,,14932443.0,,,72000.0,,,,,573192.0,,15587417.0,2792186.0,,,,,,,4938648.0,,451874.0,451874.0,152419.0,152419.0,,0.01,10000000.0,7871640.0,7871640.0,78716.0,,,,,,,,1675778.0,3009866.0,,,,,,,,1477817.0,257696.0,,,,,,,509440.0,1080779.0,,,,,,,,,,,,,,,600200.0,,837308.0,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,380090.0,,21325.0,,,,,,,,,-270075.0,-140370.0,20979.0,265940.0,,,-567036.0,,15280.0,,243006.0,,,73828.0,73828.0,,,,,,,15587417.0,2897604.0,7970180.0,,-794707.0,947126.0,,380090.0,,4814880.0,3009866.0,453918.0,,,,,,,,,,,,,,,,,,,224210.0,,,,,,,,,,70868.0,529420.0,0.01,5000000.0,,,,564349.0,,,,,,,,,419364.0,-4372.0,,,,,95738.0,-5770447.0,3463784.0,,,1238350.0,72280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7617237.0,9240712.0,,,,,,,,696500.0,,1623475.0,,,,,,,,8012448.0,7175140.0,,,
2012-04-30,2012-06-13,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,723602.0,627575.0,,1311768.0,,,,,,,,,14977632.0,,,35000.0,,,,512732.0,,,16046097.0,2607898.0,,,,,,,5237568.0,,308534.0,,,,,0.01,10000000.0,7889640.0,7889640.0,78896.0,,,,,,,,1503623.0,2895378.0,,,,,,,,1411250.0,246781.0,,,,,,,509440.0,1080779.0,,,,,,,,,,,,,,,,,828768.0,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,564403.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,72223.0,,,,,,,,16046097.0,2762427.0,7824088.0,,,,,559403.0,,4814880.0,2895378.0,636626.0,,,,,,,,,,,,,,,,,,,215500.0,,,,,,,,,,,,0.01,5000000.0,,,,478156.0,,,,,,,,,504302.0,,,,,,117594.0,-5211044.0,3532004.0,,,1274161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8222009.0,9845484.0,,,,,,,,696500.0,,1623475.0,,,,,,,,8006908.0,7178140.0,,,
2012-07-31,2012-09-14,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,,,798205.0,361450.0,,1006605.0,,,,,,,,,15050386.0,,,202000.0,,,,551070.0,551070.0,,15942493.0,2249377.0,,,,,,,5468355.0,,544343.0,,,,,0.01,10000000.0,7889640.0,7889640.0,78896.0,,,,,,,,1403923.0,,,,,,,,,1300790.0,216235.0,,,,,,,509440.0,1080779.0,,,,,,,,,,,,,,,,,825430.0,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,166295.0,10125.0,,,,,,,,,,,,,,,,,,,,,,,73828.0,,,,,,,,15942493.0,2460445.0,7491560.0,,,,,156170.0,,4814880.0,2706742.0,240123.0,,,,,,,,,,,,,,,,,,,200913.0,,,,,,,,,,,,0.01,5000000.0,,,,188989.0,,,,,,,,,640514.0,,,,,,144080.0,-5054874.0,2946865.0,,,1158739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450933.0,10074408.0,,,,,,,,696500.0,,1623475.0,,,,,,,,8018570.0,7193140.0,,,
2012-10-31,2013-01-29,10-K,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,668238.0,,727647.0,668238.0,1475665.0,,,,,,149000.0,438000.0,23000.0,3767000.0,15120556.0,,,251000.0,80000.0,80000.0,,,809334.0,,18115767.0,2452110.0,3797000.0,,985000.0,,9340000.0,,5543402.0,,261053.0,,,-38402.0,,0.01,10000000.0,7889640.0,7193140.0,78896.0,,,,,,,,5848657.0,11129396.0,14000.0,,35000.0,21000.0,-1369000.0,,,1478141.0,189944.0,,-442000.0,,,3402000.0,3402000.0,584562.0,2817144.0,,,,4263000.0,15000.0,,112000.0,75000.0,-1095000.0,32000.0,,,,,-2456392.0,1376000.0,,0.4,0.36,,,,,,,,,,3.54,876000.0,,,,,,453000.0,721000.0,1099000.0,862000.0,949000.0,,,,,,1085028.0,-1776449.0,31000.0,,,,,,23000.0,,,159915.0,-59697.0,113083.0,-198512.0,,,953965.0,,15504.0,,190513.0,,,292958.0,293000.0,,,,,,7828850.0,18115767.0,2874026.0,,-40100.0,-3813744.0,3815442.0,,2861477.0,4765000.0,4764880.0,,1377986.0,,,,,,1565000.0,354000.0,233000.0,228000.0,351000.0,340000.0,59000.0,,,,10990000.0,49000.0,193426.0,,,,,,,,,,,768258.0,1886422.0,0.01,5000000.0,,,,130830.0,,,,,,,9900.0,4811000.0,1044463.0,13447.0,,,,50000.0,481788.0,-3289060.0,12507382.0,,50000.0,4798951.0,-250673.0,-141000.0,,95000.0,1341500.0,-18000.0,,,,,72000.0,,,,,192500.0,,984000.0,2189000.0,0.55,2.13,4.59,0.96,1028200.0,,,,2.8,4.1,7193140.0,,64000.0,10286917.0,11910392.0,,,18000.0,,250673.0,9900.0,,696500.0,,1623475.0,,,,133000.0,,-2306000.0,,7994261.0,7184927.0,,,
2013-01-31,2013-03-14,10-Q,"PASSUR AEROSPACE, INC.",PSSR,CIK0000225628,USD,457119.0,,507594.0,,1074110.0,,,,,,,,,,15194932.0,,,74000.0,,,,582511.0,582511.0,,17930683.0,2257079.0,,,,,,,5677590.0,,371848.0,,,110795.0,,0.01,10000000.0,7889640.0,7889640.0,78896.0,,,,,,,,1515556.0,2560602.0,,,,,,,,1647470.0,180009.0,,,,,,,584562.0,2817144.0,,,,,,,,,,,,,,,-644254.0,,787989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40863.0,28545.0,53731.0,,,,,,,,,211119.0,405680.0,220053.0,-159394.0,,,757855.0,,5177.0,,-95729.0,,,73061.0,73061.0,,,,,,7557072.0,17930683.0,2612183.0,,,-659378.0,770173.0,,12318.0,,4764880.0,,113924.0,,,,,,,,,,,,,,,,,,188249.0,,,,,,,,,,,156836.0,420031.0,0.01,5000000.0,,,,226559.0,,,,,,,,,1144006.0,4125.0,,,,,146956.0,-3276742.0,2674526.0,,,898090.0,-74376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10373611.0,11997086.0,,,,,,,,696500.0,,1623475.0,,,,,,,,7981129.0,7193140.0,,,
