end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonUnitIssuanceValue,CommonUnitIssued,CommonUnitOutstanding,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtInstrumentCarryingAmount,DeferredCosts,DeferredFinanceCostsNoncurrentNet,DeferredTaxLiabilities,Depreciation,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseWeightedAverageDiscountRatePercent,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,InterestExpense,InterestExpenseRelatedParty,InterestPaidNet,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsAndSuppliesNetOfReserves,InventoryWriteDown,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementNoncurrent,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermPurchaseCommitmentAmount,MarketingExpense,MembersEquity,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherGeneralAndAdministrativeExpense,OtherNonoperatingIncome,OtherSellingGeneralAndAdministrativeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,ProceedsFromConvertibleDebt,ProceedsFromLinesOfCredit,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLinesOfCredit,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShortTermLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2021-09-30,2021-12-17,10-Q,"THE REAL GOOD FOOD COMPANY, INC.",RGF,CIK0001871149,USD,9906000.0,5738000.0,2226000.0,48000.0,,43805000.0,17863000.0,1650000.0,1650000.0,,0.0,,1013000.0,62957.0,62957.0,0.0,0.0,41100000.0,41100000.0,20659000.0,63610000.0,1175000.0,709000.0,0.0,300000.0,,1215000.0,-190.3,-190.3,0.05,3000.0,88000.0,67000.0,21000.0,95000.0,18000.0,13000.0,64000.0,,462000.0,0.12,12486000.0,0.0,2355000.0,-11835000.0,,,,,839000.0,27000.0,,6110000.0,9895000.0,3785000.0,0.0,399000.0,6180000.0,213000.0,934000.0,940000.0,937000.0,96142000.0,43805000.0,57858000.0,1250000.0,13535000.0,42633000.0,318000.0,41559000.0,1330000.0,20977000.0,,1732000.0,-52337000.0,,,,-11835000.0,-11981000.0,,1200.0,7930000.0,-5575000.0,244000.0,4184000.0,433000.0,3751000.0,,4291000.0,0.12,3569000.0,580000.0,224000.0,1875000.0,309000.0,4323000.0,,,,146000.0,,,9283000.0,7057000.0,,,,100000.0,-61402000.0,23014000.0,23014000.0,,105000.0,62957.0
