end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostsAndExpenses,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityDividendsAdjustment,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockCommonShares,TreasuryStockPreferredShares,TreasuryStockSharesAcquired,TreasuryStockValue,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-06-30,2018-08-14,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,3609000.0,352000.0,,3843000.0,290000.0,6213000.0,54216000.0,,52000.0,,52000.0,,,4715000.0,2449000.0,,,,,,,,1300000.0,1298000.0,,,,9999808.0,0.0001,160000000.0,1104096.0,1103260.0,,,,,1277000.0,1277000.0,246000.0,6683000.0,,1890000.0,,,223000.0,1725000.0,104000.0,,,,,,,,,,,,,,56000.0,30000.0,31000.0,31000.0,,,-6.72,,,,,,,,,273000.0,515000.0,,,,925000.0,-6608000.0,,,0.0,,,,,,,,81000.0,49000000.0,,256000.0,390000.0,8864000.0,4715000.0,8833000.0,1890000.0,,,23963000.0,,,,-6608000.0,0.0,4000000.0,1277000.0,,,-6557000.0,56000.0,,,,,,,42000.0,44000.0,,,,,,800000.0,7684000.0,799000.0,,,,,,,,,-6608000.0,6754000.0,541000.0,,5512000.0,-201719000.0,126000.0,,,,,354139.0,,,,,,4598000.0,403699.0,9.71,,,,,,143000.0,,-139830000.0,-115867000.0,,,,5000.0,111718000.0,-800000.0,141853000.0,0.001,66317000.0,53089959.0,53089796.0,836.0,163.0,,11000.0,0.0,,1103144.0
2018-09-30,2018-11-13,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,2276000.0,403000.0,,3818000.0,287000.0,6267000.0,208110000.0,,43000.0,,43000.0,,,29881000.0,29337000.0,,,,16121000.0,16121000.0,,,,11258000.0,,11258000.0,,3350049.0,0.0001,160000000.0,11476601.0,11475749.0,1000.0,,,,,,246000.0,6652000.0,,,,,,,42000.0,,,,,,,,,,,,,,54000.0,31000.0,,,,,-0.93,,,,,,,,,227000.0,471000.0,,,-199000.0,1092000.0,-6599000.0,,,0.0,,,,,,,,44000.0,17000000.0,,,,6136000.0,29881000.0,6136000.0,,,16121000.0,23963000.0,,,,-6599000.0,0.0,,,,,-6454000.0,350000.0,,,,,,,42000.0,44000.0,67000.0,,,,,,,1555000.0,,,,,,,,,-6599000.0,6811000.0,544000.0,,5314000.0,-208318000.0,198000.0,,,,,357014.0,,,,,,4598000.0,403686.0,9.71,4146000.0,,,,,188000.0,9.49,-218000.0,23745000.0,,,,,,,0.0,0.001,0.0,0.0,0.0,852.0,0.0,,11000.0,0.0,,7078715.0
2018-12-31,2019-03-13,10-K,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,2322000.0,639000.0,100000.0,4364000.0,236000.0,6324000.0,208156000.0,,177000.0,,177000.0,308000.0,0.0,22028000.0,21424000.0,0.0,0.0,14106000.0,,,14106000.0,,,5618000.0,1438000.0,5618000.0,1438000.0,3350046.0,0.0001,100000000.0,11476601.0,11475749.0,1000.0,-29518000.0,,,,,1033000.0,28005000.0,,,,,,,,,,67680000.0,14592000.0,0.0,,52362000.0,202000.0,56000.0,67680000.0,,1.0,223000.0,223000.0,369000.0,,,0.0,0.0,-5.65,0.0,0.21,-0.361,,-0.004,0.052,0.103,,296000.0,435639.0,,-369000.0,-2379000.0,4619000.0,-29518000.0,0.0,0.0,0.0,421000.0,522000.0,2407000.0,-298000.0,,,384000.0,392000.0,308000.0,275000.0,,,6686000.0,22028000.0,6686000.0,,,14106000.0,23963000.0,40955000.0,-14241000.0,-25276000.0,-29518000.0,0.0,12000000.0,,,1.0,-27281000.0,,168000.0,,,,140000.0,,168000.0,36000.0,165000.0,,2675000.0,20756000.0,235000.0,,,1061000.0,12000000.0,37125000.0,,,,,6750000.0,5000.0,-29518000.0,6928000.0,604000.0,5500000.0,22353000.0,-216767000.0,724000.0,,,177000.0,0.0,366463.0,9.46,11000.0,44573.0,30000.0,14.87,,405683.0,9.69,,7.1,7.1,13.1,2212.0,234466.0,,-8621000.0,15342000.0,700.0,111718000.0,,5000.0,,,0.0,0.001,0.0,0.0,0.0,852.0,0.0,0.0,11000.0,0.0,10700000.0,5223635.0
2019-03-31,2019-05-15,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,2439000.0,628000.0,42000.0,4520000.0,117000.0,6384000.0,208216000.0,,60000.0,,60000.0,,,13294000.0,12750000.0,0.0,0.0,2348000.0,,,2348000.0,,,5279000.0,3324000.0,8942000.0,3324000.0,3350046.0,0.0001,100000000.0,11476601.0,11475749.0,1000.0,-9067000.0,,,,,175000.0,9234000.0,,,,,,,,,,,,,,,,,,,1.0,60000.0,60000.0,,,,,,-0.79,,,,,,,,,247000.0,627129.0,,,,1647000.0,-9067000.0,,,0.0,117000.0,-11000.0,156000.0,,,,-229000.0,,,,,,6959000.0,13294000.0,,,,2348000.0,23963000.0,,11800000.0,-8476000.0,-9067000.0,0.0,,,,,-9140000.0,266000.0,,,,,,,42000.0,72000.0,73000.0,,,,,,,832000.0,,,,,,,11800000.0,,-9067000.0,6928000.0,544000.0,,7412000.0,-225834000.0,94000.0,,,60000.0,,373777.0,9.43,,2953.0,135972.0,2.65,175000.0,538702.0,8.23,,,12.6,3.97,,53716.0,,-17628000.0,6335000.0,,,,,,,,,,,,852.0,,,11000.0,0.0,,11475749.0
2019-06-30,2019-08-14,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,5448000.0,871000.0,,4053000.0,102000.0,6440000.0,208329000.0,,113000.0,,113000.0,,,7121000.0,6566000.0,,,,,,,,,5279000.0,,5279000.0,,3345591.0,0.0001,100000000.0,11481056.0,11480204.0,1000.0,-8828000.0,,,,,16000.0,8883000.0,,,,,,,,,,,,,,,,,,,,57000.0,57000.0,,,,,,-0.77,,,,,,,,,265000.0,861569.0,,,,1563000.0,-8828000.0,,,0.0,,,,,,,,,,,,,9501000.0,7121000.0,,,,0.0,23963000.0,,,,-8828000.0,0.0,,,,,-8858000.0,224000.0,,,,,,,42000.0,74000.0,30000.0,,,,,,,416000.0,,,,,,,,,-8828000.0,6995000.0,555000.0,,7304000.0,-234662000.0,25000.0,,,,,376922.0,9.36,,,,,211000.0,588737.0,8.15,1000.0,,,,,78156.0,,-26343000.0,-2380000.0,,,,,,,,,,,,852.0,,,11000.0,0.0,,11479294.0
2019-09-30,2019-11-12,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,2343000.0,1088000.0,,4553000.0,234000.0,6505000.0,222265000.0,,136000.0,,137000.0,,,10810000.0,10309000.0,,,,,,,,,8578000.0,,8579000.0,,3345591.0,0.0001,100000000.0,14862536.0,11480204.0,1000.0,-7642000.0,,,,,8000.0,8082000.0,,,,,,,,,,,,,,,,,,,,64000.0,64000.0,,,,,,-0.56,,,,,,,,,59000.0,745289.0,,,,1531000.0,-7642000.0,,,0.0,,,,,,,,,,,,,6896000.0,10810000.0,,,,0.0,23963000.0,,,,-7642000.0,0.0,,,,,-7678000.0,182000.0,,,,,,,42000.0,79000.0,36000.0,,,,,,,643000.0,,,,,13800000.0,,,,-7642000.0,7006000.0,501000.0,,6543000.0,-242304000.0,404000.0,,,,,380867.0,9.33,,,,,462000.0,591785.0,8.14,36000.0,,,,,105061.0,,-20049000.0,3914000.0,,,13800000.0,,,,,,,,,852.0,,,11000.0,0.0,,13759602.0
2019-12-31,2020-03-09,10-K,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,3208000.0,898000.0,44000.0,3670000.0,79000.0,6573000.0,222403000.0,222403000.0,447000.0,,447000.0,,0.0,4604000.0,4010000.0,,,,,,,161000.0,,2776000.0,,2776000.0,-2842000.0,3302980.0,0.0001,100000000.0,14887999.0,14887147.0,1000.0,-31863000.0,,,,,199000.0,32538000.0,,,,,,0.0,,,,79509000.0,18161000.0,0.0,,60467000.0,274000.0,168000.0,79509000.0,,1.0,249000.0,249000.0,,,,,,-2.47,0.0,0.21,-0.371,,0.001,0.051,0.109,,262000.0,627129.0,,,,6669000.0,-31863000.0,0.0,0.0,0.0,725000.0,260000.0,-694000.0,,,,-725000.0,,,,,,6878000.0,4604000.0,6878000.0,,,0.0,23963000.0,13800000.0,14073000.0,-30715000.0,-31863000.0,0.0,,,,1.0,-32015000.0,,140000.0,0.0,0.0,0.0,0.0,,168000.0,77000.0,152000.0,,,,78000.0,,,336000.0,,,,,13800000.0,,14151000.0,,-31863000.0,7167000.0,594000.0,,25670000.0,-248630000.0,523000.0,,,447000.0,0.0,375479.0,9.19,,29888.0,203936.0,3.35,120000.0,579731.0,8.04,,,9.86,5.02,,161613.0,,-26237000.0,-2274000.0,,,13800000.0,,,,,,,,,852.0,,0.0,11000.0,0.0,11800000.0,12880746.0
2020-03-31,2020-05-14,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,3297000.0,769000.0,,3323000.0,89000.0,6648000.0,,230086000.0,204000.0,,204000.0,,,4881000.0,4269000.0,,,,,,,161000.0,,2491000.0,,2491000.0,-285000.0,3595198.0,0.0001,100000000.0,16377587.0,16376735.0,2000.0,-7149000.0,,,,,,7159000.0,,,,,,,,,,,,,,,,,,,,75000.0,,,,,,,-0.45,,,,,,,,,301000.0,688452.0,,,,1750000.0,-7149000.0,,,0.0,-3000.0,-130000.0,-387000.0,,,,380000.0,,,,,,6620000.0,4881000.0,,,,,23963000.0,7479000.0,-254000.0,-7510000.0,-7149000.0,0.0,,,,,-7159000.0,,,0.0,0.0,0.0,0.0,98000.0,42000.0,24000.0,10000.0,,,,254000.0,,,1009000.0,11500000.0,,5000000.0,,7475000.0,,,4000.0,-7149000.0,7260000.0,612000.0,,5409000.0,-255779000.0,,,,204000.0,,412150.0,8.82,1000.0,5910.0,53736.0,3.52,12000.0,626532.0,7.89,3000.0,4.43,8.54,6.26,,201702.0,,-25702000.0,-1739000.0,1025.0,,7476000.0,4000.0,,,,,,,,852.0,,,11000.0,0.0,,16001023.0
2020-06-30,2020-08-14,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,5370000.0,221000.0,,2173000.0,109000.0,6735000.0,,232748000.0,366000.0,54000.0,366000.0,,,3099000.0,2574000.0,,,,,,,,,526000.0,,526000.0,,3591073.0,0.0001,100000000.0,17023824.0,17022972.0,2000.0,-6501000.0,,,,,,6500000.0,,,,,,,,,,,,,,,,,,,,87000.0,,,,,,,-0.39,,,,,,,,,375000.0,826240.0,,,,1943000.0,-6501000.0,,,0.0,,,,,,,,,,,,,8677000.0,3099000.0,7543000.0,,1134000.0,,23963000.0,,,,-6501000.0,0.0,,,,,-6500000.0,,,0.0,0.0,0.0,0.0,56000.0,42000.0,23000.0,-1000.0,,,,,,,1827000.0,,,,,,,,,-6501000.0,7260000.0,525000.0,,4557000.0,-262280000.0,,,,,,563731.0,7.82,,,,,,836880.0,6.87,,,,,,,,-29541000.0,-5578000.0,,,2296000.0,,,,,,,,,852.0,,,11000.0,0.0,,16689399.0
2020-09-30,2020-11-13,10-Q,"Vaccinex, Inc.",VCNX,CIK0001205922,USD,2944000.0,443000.0,,2993000.0,180000.0,6809000.0,,250843000.0,91000.0,659000.0,91000.0,,,18725000.0,18237000.0,,,,,,,,,17092000.0,,17092000.0,,3573875.0,0.0001,100000000.0,22380351.0,22379499.0,3000.0,-8754000.0,,7890000.0,,,2000.0,9208000.0,,,,,,0.0,,,,,,,,,,,,,,74000.0,,,,,,,-0.44,,,,,,,,0.0,420000.0,926591.0,,,,1872000.0,-8754000.0,,,0.0,,,,,,,,148000.0,,,,,14961000.0,18725000.0,13827000.0,,1134000.0,,23963000.0,,,,-8754000.0,0.0,,,,,-8583000.0,,,,,145110.0,174132.0,43022.0,42000.0,21000.0,-23000.0,,,,,,,702000.0,,,,,,,,,-8754000.0,7297000.0,488000.0,,7334000.0,-271034000.0,625000.0,,,,,569724.0,7.75,,,,,,891748.0,6.77,,,,,,,,-20199000.0,3765000.0,,,18649000.0,15000.0,,,,,,,,852.0,,,11000.0,0.0,,20074726.0
