end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivableCurrent,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessDevelopment,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockConvertibleConversionPriceDecrease,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfRevenue,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredRentCreditCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,DeferredTaxLiabilitiesPrepaidExpenses,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeGainLossOnDerivativeNet,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeStockOwnershipPlanESOPCompensationExpense,EquityMethodInvestmentOwnershipPercentage,FederalHomeLoanBankAdvancesInterestRate,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsGross,GainLossOnContractTermination,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsForeign,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestRevenueExpenseNet,InventoryFinishedGoods,InventoryFinishedGoodsAndWorkInProcessNetOfReserves,InventoryNet,InventoryWorkInProcess,InventoryWriteDown,Land,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MortgageLoanRelatedToPropertySales1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashMergerRelatedCosts,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherExpenses,OtherIncome,OtherInventory,OtherLongTermDebt,OtherLongTermDebtCurrent,OtherLongTermNotesPayable,OtherNoncashExpense,OtherNotesPayableCurrent,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockConvertibleConversionPrice,PreferredStockDividendsShares,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPricePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PrepaidExpenseCurrent,PrincipalTransactionsRevenue,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromWarrantExercises,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-04-30,2016-06-16,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,5681.0,,,,,7600.0,,,,,,,7437.0,,,,,,7437.0,,7422.0,,,,7422.0,,,,,,0.001,200000000.0,7500000.0,7500000.0,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62638.0,,0.0,,,,,,,,,,,,,,1306.0,,,,,,,,,2522.0,,,,,,,,,,,3101.0,,,,,,,,,,,,,,,,,,,,,,,68319.0,7437.0,,,,,,,,,,,,15000.0,15000.0,,-7578.0,-7578.0,-13201.0,,,,,,,,13201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,11895.0,,,,,,,,,-75982.0,,,,,,,,,,,,,,,,,,,,,,,,,,-60882.0,,,,,,,,,,,,,,7500000.0,
2016-07-31,2016-09-09,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1462.0,,,,,7600.0,,,,,,,34291.0,,,,,,34291.0,,,,,,,,,,,,0.001,200000000.0,7500000.0,7500000.0,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62637.0,,,,,,,,,,,,,,,,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64099.0,34291.0,,,,,,,,,,,,,,,,,-7926.0,,,,,,,,7926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919.0,,,,,,,,,-83908.0,,,,,,,,,,,,,,,,,,,,,,,,,,-29808.0,,,,,,,,,,,,,,7500000.0,
2016-10-31,2016-12-06,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,288.0,,,,,,44650.0,,,,,,15228.0,,,,,,,,,,,,,,,,,,0.001,200000000.0,9450000.0,9450000.0,,9450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62925.0,15228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15336.0,,,,,,,,,-101797.0,,,,,,,,,,,,,,,,,,,,,,,,,,-47697.0,,,,,,,,,,,,,,,
2017-01-31,2017-04-25,10-K,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,2391.0,,,,,,,,,,,,,,,,,,,,,,,,,12619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36208.0,,-36208.0,,,,,,,,,,,,,62638.0,,,,,,,,,,,,,,,,,,,,14862.0,-14862.0,,,,,,,,,,,,,,,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54000.0,,,,,,,,,,,,22733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000.0,,,,,,,,,
2017-04-30,2017-06-09,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,3155.0,,,,,,44650.0,,,,,,3749.0,,,,,,,,,,,,,,,,,,0.001,200000000.0,9450000.0,9450000.0,,9450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949.0,,,,,,,,,,,,,,,,,,,,,,,69742.0,3749.0,,,,,,,,,,,,,,,,-8885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13155.0,,,,,,,,,-120093.0,,,,,,,,,,,,,,,,,,,,,,,,,,-65993.0,,,,,,,,,,,,,,,
2017-07-31,2017-09-22,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,99.0,,,,,,,125237.0,,,,,,738.0,,,,,,,,,,,,,,,,,,0.001,200000000.0,9450000.0,9450000.0,,9450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12215.0,,,,,,,,,-134048.0,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,
2017-09-30,2017-12-11,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,156182.0,,200000.0,222151.0,,,6592574.0,,,,,,6147924.0,1686441.0,23000.0,,,,95255.0,,,,,,,,,,,,0.001,200000000.0,60540000.0,60540000.0,,60540.0,,,,,,,116726.0,140951.0,395416.0,,,,,,,,,,,,,,,,,,,,,,,23000.0,,,49611.0,,,,,,1030080.0,,-0.01,,,,,,,,,,,,,,255218.0,114493.0,-413367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.0,6092.0,0.0,,,,311779.0,,1587271.0,1275492.0,,,,,6147924.0,1812431.0,650699.0,395416.0,,395416.0,,54197.0,19416.0,181670.0,255283.0,,,,,,,-413367.0,,,260750.0,-272642.0,,,,255218.0,-140725.0,11724.0,,,,,209945.0,22267.0,27756.0,27756.0,27756.0,27756.0,76654.0,,,,,,,,,,,,,,,,,,,,,,,,,,3915.0,,,,,,,,,,,,,,,,,4660634.0,4438483.0,,,,,72695.0,-2572904.0,255444.0,,,,255444.0,,198476.0,,,,,,,,550003.0,0.5,441668.0,0.5,441668.0,0.5,,,,,,4080210.0,,,,,,,,,,,,,,58567253.0,
2017-12-31,2018-04-23,10-K,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,245082.0,79901.0,159904.0,306038.0,,,7139409.0,,194196.0,194196.0,,0.0,5210740.0,1578556.0,23000.0,,,,27803.0,,-67788.0,,,,,,,,,,0.001,200000000.0,59895000.0,59895000.0,,59895.0,,,,,,,720340.0,923260.0,551191.0,,,,,,,,,,207000.0,,,,397000.0,,235000.0,397000.0,,162000.0,235000.0,235000.0,,23000.0,232720.0,,232720.0,,,,,,,,-0.04,,0.21,,,,,,,818591.0,-818591.0,,,,1524308.0,191414.0,-2454008.0,,587000.0,,207000.0,-69000.0,518000.0,193430.0,,-79901.0,,,153148.0,,,,-23000.0,,,882135.0,,,,,42094.0,,,,25543.0,16230.0,7176.0,7176.0,16230.0,,44802.0,33000.0,1428758.0,1370148.0,,,,2102453.0,5210740.0,2002487.0,651157.0,551191.0,,551191.0,,,86231.0,13735.0,99966.0,,2252101.0,,-447066.0,-1872823.0,,-2454008.0,,,260750.0,-1121114.0,,1030080.0,,1524308.0,-1332894.0,48896.0,,,,,,,,,,,,0.0,1480000.0,,,,13808.0,651157.0,,,,,575195.0,59825.0,59825.0,41428.0,,,447066.0,,,,,,,,42094.0,,,700500.0,,,,575195.0,,1030080.0,,,18397.0,,202920.0,,,3915222.0,3609184.0,,,12246.0,,152480.0,-4091017.0,1114674.0,,,,1114674.0,,194196.0,0.0,1.05,,,,,3199890.0,3200000.0,0.08,2550000.0,0.83,2550000.0,0.83,,0.83,,,,3108287.0,,,,,,700500.0,,,,,0.0,,,58677212.0,
2018-03-31,2018-05-22,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,312422.0,85886.0,220000.0,369300.0,,,7292249.0,,50564.0,50564.0,,0.0,5170412.0,1601490.0,,,,,,,-27803.0,,,,,,,,,,0.001,200000000.0,60169000.0,60169000.0,,60169.0,,,,,,,198003.0,198003.0,548078.0,,,,,,,,,,,,,,483000.0,,230000.0,483000.0,,253000.0,230000.0,230000.0,,23000.0,63262.0,,274195.0,,,,,,,,-0.01,,0.21,,,,,,,,,,,,500945.0,133413.0,-353295.0,,140000.0,,202000.0,-16000.0,124000.0,67340.0,,-5985.0,,,60096.0,,,,,,,56476.0,,,,,-11724.0,,,,3303.0,6387.0,1678.0,1678.0,22616.0,,30515.0,,1485234.0,1440911.0,,,,2262306.0,5170412.0,2162405.0,647979.0,548078.0,,548078.0,,,86166.0,13735.0,99901.0,,108131.0,,,-135934.0,,-353295.0,,,,14237.0,,1059289.0,,500945.0,-367532.0,11724.0,,,,,,,,,,,,0.0,1683000.0,,,23927.0,13808.0,647979.0,,,,,,,,,,,,,,,,,,,30370.0,,,82100.0,,,,,,29209.0,,,,,0.0,,-353295.0,3915222.0,3545922.0,,,3178.0,,39200.0,-4444312.0,331416.0,,,,,,71014.0,0.0,1.05,,,25000.0,0.5,,508336.0,0.5,425001.0,0.5,425001.0,0.5,,,,,,2908106.0,,,,,20500.0,82050.0,,,,,,,,60060978.0,
2018-06-30,2018-08-20,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,188197.0,180834.0,221727.0,432766.0,,,8742109.0,,50564.0,50564.0,,,5370877.0,1840387.0,,,,,9280.0,,,,,,,,,,,,0.001,200000000.0,76200096.0,76200096.0,,76200.0,,,,,,,317695.0,317695.0,544852.0,,,,,,,,,,,,,,678000.0,22000.0,180000.0,440000.0,53000.0,498000.0,180000.0,175000.0,5000.0,48034.0,,,63463.0,,,,,,,,-0.01,,,,,,,,,,,,,,493295.0,169474.0,-328134.0,,196000.0,,,-20000.0,176000.0,,,,,,,,,,,,,,,,,,,,,,3254.0,1059.0,,,20028.0,,43121.0,,1631627.0,1588506.0,,,,2122948.0,5370877.0,2024128.0,643672.0,544852.0,,544852.0,,,85085.0,13735.0,98820.0,,,,,,,-328134.0,,,,-4313.0,,1049324.0,,493295.0,-323821.0,11724.0,,,,,,,,,,,,,1600000.0,,,,,643672.0,,,,,,,,,,,,,,,,,,,18646.0,,,,,,,,,,,,,,,,,3915222.0,3482456.0,,,,,62020.0,-4772446.0,487169.0,,,,,,,,,,,,,,508336.0,0.5,425001.0,0.5,425001.0,0.5,,,,,,3247929.0,797934.0,,,,,1415327.0,,,,,0.0,,,62108573.0,
