end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AreaOfLand,AreaOfLand,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,CostOfRevenue,CustomerDepositsCurrent,DeferredTaxAssetsNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectOfExchangeRateOnCashAndCashEquivalents,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseLiabilityCurrent,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInLeaseAcquisitionCosts,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherReceivables,InterestExpense,InterestPaidNet,InventoryAdjustments,InventoryGross,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermDebtAndCapitalLeaseObligations,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesRentExpenseNet,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherNotesPayableCurrent,OtherPrepaidExpenseCurrent,PartnersCapitalAttributableToNoncontrollingInterest,PaymentsForRent,PaymentsOfDistributionsToAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedPerTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,SharePrice,SharesIssued,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,SuppliesExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,CompensationExpenseExcludingCostOfGoodAndServiceSold,ContractWithCustomerLiability,ContractWithCustomerLiabilityNoncurrent,SaleOfStockNumberOfSharesIssuedInTransaction
2018-09-30,2018-12-10,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,23590.0,94497.0,,9623.0,2350056.0,4739.0,,,,1567413.0,1560287.0,,,114121.0,,,,,,342764.0,0.001,74000000.0,11162736.0,11162736.0,11163.0,-215031.0,-41316.0,-173715.0,,2078.0,134088.0,11700.0,,,,,,,,,,,,,,,,157111.0,,-0.01,,,,,,,,,,1607.0,,,-179165.0,,,,,,133318.0,45847.0,,,,,,,,,,,,,,,,1048639.0,,179375.0,,385696.0,1567413.0,385696.0,,,-107476.0,,,,-179165.0,-19109.0,-160056.0,3342.0,,184114.0,-182507.0,,,,,,2616083.0,372726.0,201073.0,280862.0,357460.0,402596.0,1001366.0,,-35866.0,,-35866.0,,,,-107476.0,11724.0,,,,,,,,,,45847.0,-179165.0,7126.0,,-1081649.0,3685.0,,,,,,,,1289193.0,,1181717.0,,,,86064.0,11162736.0,,,,,
2018-12-31,2019-02-14,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,42241.0,19824.0,,-322.0,2350056.0,16808.0,,,,1603882.0,1328788.0,,,23464.0,,,,,,,0.001,74000000.0,11162736.0,11162736.0,11163.0,-57131.0,85726.0,-142857.0,,135932.0,219338.0,15000.0,885.0,,,,,,,,,,,,,,,240018.0,,-0.01,,,,,,,,,,75198.0,,,-45920.0,,,,,,14228.0,31692.0,,,,,,,,,,,,,,,,1163380.0,,104262.0,11341.0,479296.0,1603882.0,479296.0,,,-21750.0,,,,-45920.0,86992.0,-132912.0,-48.0,,121070.0,-45872.0,,,,,,2616083.0,372726.0,201073.0,280862.0,357460.0,402596.0,1001366.0,,-11211.0,,-11211.0,,116.0,,,,,,,,,,,,,30699.0,-45920.0,8432.0,,-1214561.0,211130.0,,,,,,,,1146336.0,,-1124586.0,,,,21115.0,11162736.0,,,,,
2019-03-31,2019-10-02,10-K,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,19096.0,56594.0,,-1473.0,1833730.0,67134.0,,,,950598.0,669710.0,,,12953.0,,-445737.0,12953.0,-445737.0,,,0.001,74000000.0,11167736.0,11167736.0,11168.0,-902981.0,39459.0,-942440.0,1.0,911092.0,164362.0,,,3141.0,,,,,,,,,,,,,,92307.0,,-0.08,0.0,0.21,-0.21,-0.25,0.25,0.0,-48136.0,,,212221.0,,,-824558.0,,,,,,682711.0,141847.0,-15719.0,,134561.0,495961.0,-495961.0,,-222700.0,,14984.0,,16116.0,,,-29439.0,545843.0,516404.0,,973087.0,33354.0,381547.0,950598.0,381547.0,,273275.0,3759.0,313773.0,-238672.0,-472702.0,-824558.0,79337.0,-903895.0,3442.0,,1040221.0,-828000.0,,,,,,2294680.0,412027.0,218339.0,205783.0,287442.0,365834.0,805255.0,,-78423.0,,-78423.0,,68284.0,,,460985.0,,10754.0,,,121257.0,405939.0,,12317.0,,,-824558.0,7613.0,104483.0,-1278133.0,1123313.0,,,,377000.0,,,,565292.0,,569051.0,,,761000.0,,11006610.0,,,,,
2019-06-30,2019-11-27,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,15456.0,72992.0,,953.0,1906474.0,2604.0,,,,3252058.0,1126292.0,,,3526.0,1639.0,-9427.0,1887.0,-9427.0,,,0.001,74000000.0,11223736.0,11223736.0,11224.0,-112581.0,-6646.0,-119227.0,,15050.0,139638.0,,,1012.0,114964.0,0.0,-7392.0,,122401.0,395.0,-7437.0,,-7832.0,440.0,,,,265567.0,,-0.01,0.0,0.21,-0.21,-0.25,0.0,0.25,-10351.0,,318308.0,12327.0,-111237.0,111237.0,-111237.0,,-0.01,-7392.0,-3770.0,-7392.0,86171.0,25066.0,16991.0,,-21164.0,-169501.0,,,582418.0,-2228425.0,22769.0,-66323.0,-3230.0,,,28777.0,1110230.0,1081453.0,,123564.0,,2729434.0,3252058.0,833773.0,,,-2887.0,52218.0,,-51294.0,-118629.0,-3622.0,-115007.0,440.0,,123959.0,-111237.0,375309.0,2228425.0,1895661.0,,2119330.0,,,,,,,,,-598.0,,-598.0,,37268.0,,,,,,,,,20012.0,,32206.0,,,-118629.0,6436.0,,-1393140.0,27377.0,,2133166.0,,,,,,525511.0,,522624.0,,,72800.0,,11173274.0,,,,,
2019-09-30,2019-12-19,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,36976.0,78503.0,,8417.0,1906474.0,11249.0,,,,3182842.0,1148857.0,,,35018.0,1157.0,,33861.0,,,,0.001,74000000.0,11223736.0,11223736.0,11224.0,-149988.0,-4923.0,-154911.0,,21459.0,104046.0,,,,-1641.0,,106.0,,,,106.0,,111.0,,,,,260868.0,,-0.01,,,,,,,,,306145.0,6532.0,-157506.0,157506.0,-157506.0,,-0.01,106.0,-54.0,106.0,108717.0,48789.0,,,,,,,,,,,,,,27677.0,1072709.0,1045032.0,,164038.0,,2815129.0,3182842.0,991906.0,,,-7810.0,,,,-157452.0,52.0,-157452.0,-5.0,,164033.0,-157506.0,,2196605.0,1823223.0,,2028762.0,,,,,,,,,2489.0,,2489.0,,242344.0,,,,,,,,31831.0,,,,,,-157400.0,5223.0,,-1550592.0,27991.0,,,,,,,,375523.0,,367713.0,,,,,11223736.0,,,,,
2019-12-31,2020-02-14,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,15761.0,47329.0,795.0,1928.0,2533817.0,35279.0,,,,3033250.0,919766.0,,,225983.0,1420.0,,224563.0,,,,0.001,74000000.0,11641083.0,11641083.0,11641.0,-107406.0,32417.0,-74989.0,,117679.0,101153.0,,,,642158.0,,60081.0,,,51.0,60133.0,,60082.0,,,,,136713.0,,-0.01,,,,,,,,,327169.0,23125.0,-131558.0,131558.0,-131558.0,,-0.01,60081.0,-30641.0,60081.0,-73529.0,-58029.0,,,,,,,,,,,,,,,631033.0,631033.0,,156199.0,,2112766.0,3033250.0,612364.0,,,26721.0,,,,-100917.0,29440.0,-103031.0,1516.0,,156250.0,-133074.0,,,1500402.0,,2107807.0,,,,,,,,,-3512.0,,-3512.0,,,,,,,,,,46194.0,,,,,,-71477.0,5677.0,,-1653623.0,140804.0,,,,,,,,893763.0,,920484.0,,,627760.0,,11534926.0,,,,,
2020-03-31,2020-08-14,10-K,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,13105.0,69437.0,5212.0,9891.0,2612954.0,49611.0,,,,2934747.0,922975.0,558425.0,,242174.0,1340.0,,240834.0,229221.0,240834.0,,0.001,74000000.0,11693836.0,11693836.0,11694.0,-463174.0,20218.0,-442956.0,1.0,185114.0,88131.0,,,4075.0,774232.0,,57013.0,1340.0,,499.0,57077.0,557085.0,56578.0,,,,,84288.0,,-0.04,0.0,0.21,-0.21,-0.25,0.25,0.25,-15775.0,0.51,18630.0,52362.0,-503615.0,,-503615.0,,-0.04,57013.0,-29077.0,57013.0,-192183.0,-311432.0,14021.0,5304.0,-68652.0,,58627.0,43351.0,-22696.0,,-14187.0,282206.0,-4772.0,,,,121726.0,56610.0,,557494.0,,2028902.0,2934747.0,604302.0,298259.0,,23977.0,771247.0,-1318.0,-524933.0,-446602.0,27936.0,-474538.0,1517.0,,557993.0,-505132.0,400085.0,,1424600.0,,25727.0,,,,,,,,,3646.0,,3646.0,,8411.0,32882.0,,,,1318.0,0.001,1000000.0,48789.0,734617.0,,36630.0,,,-446602.0,4498.0,,-1752671.0,237476.0,,,734617.0,,,,,905845.0,,905845.0,,,779750.0,,11414862.0,,,,,
2020-06-30,2020-08-20,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,7074.0,52762.0,2082.0,16104.0,2115261.0,,,,,404482.0,384554.0,,,282496.0,,,282496.0,40322.0,,,0.001,74000000.0,11724836.0,11724836.0,11725.0,-749031.0,801.0,-748230.0,,39349.0,108378.0,,,705.0,37317.0,-0.06,743.0,,36574.0,,743.0,,743.0,,-713722.0,3442.0,3442.0,44427.0,,-0.06,0.0,0.21,-0.21,-0.25,0.165,0.25,4247.0,,18682.0,29179.0,-32293.0,32293.0,-32293.0,-32293.0,0.0,743.0,-941440.0,-712979.0,-15713.0,-16580.0,-16758.0,-3137.0,19953.0,,,-45503.0,-67010.0,,-16.0,-29363.0,-6053.0,,,,26336.0,26336.0,,61854.0,,225145.0,404482.0,225145.0,,,,38900.0,-1343.0,-1482.0,-745272.0,364.0,-745636.0,382.0,,,-32675.0,9652.0,,,,16124.0,,,,,,,,,-2958.0,-745272.0,-2958.0,,896.0,,,,,,,,63124.0,38900.0,,,,,-745272.0,3804.0,,-1963753.0,68528.0,,18682.0,46400.0,,,,,204115.0,,204115.0,,,46500.0,,11718682.0,,,,,
2020-09-30,2020-11-16,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,8151.0,43973.0,16887.0,-42487.0,2115261.0,,,,,484719.0,474799.0,,,267301.0,,,267301.0,,,,0.001,74000000.0,11724836.0,11724836.0,11725.0,-73742.0,,-73742.0,,28441.0,154406.0,,,,37317.0,0.0,743.0,,,,743.0,,743.0,,,3442.0,3442.0,46538.0,,0.0,,,,,,,,,19413.0,2547.0,-15151.0,15151.0,-15151.0,-15151.0,0.0,,,,35637.0,-50788.0,,,,,,,,,,,,,,,20533.0,20533.0,,18730.0,,379124.0,484719.0,379124.0,,,,,,,-15151.0,,-15151.0,1032.0,,,-16183.0,,,,,6702.0,,,,,,,,,-58591.0,,-58591.0,-15151.0,114794.0,43357.0,,,,,0.001,1000000.0,158485.0,,,,,,-15151.0,3218.0,,-1978904.0,30988.0,,,,,,,,130373.0,,130373.0,,,,,59520218.0,,,,,
2020-12-31,2021-02-12,10-Q,Organic Agricultural Co Ltd,OGAA,CIK0001749849,USD,8401.0,41889.0,13055.0,-108803.0,2115261.0,,,,,285671.0,283085.0,,,123842.0,,,123842.0,,,,0.001,74000000.0,11724836.0,11724836.0,11725.0,-120920.0,,-120920.0,,14597.0,164930.0,,,,,0.0,,,,,,,,,,,3442.0,69571.0,,0.0,,,,,,,,,23708.0,5676.0,-54604.0,54604.0,-54604.0,-54604.0,0.0,,,,-35231.0,-19373.0,,,,,,,,,,,,,,,122963.0,122963.0,,56544.0,,300996.0,285671.0,300996.0,,,,,,,-54604.0,,-54604.0,-3736.0,,,-50868.0,,,,,,,,,,,,,,-66316.0,,-66316.0,-54604.0,898.0,208.0,,,,,0.001,1000000.0,11382.0,,,,,,-54604.0,2586.0,,-2033508.0,20273.0,,,,,,,20000000.0,-15325.0,,9453.0,,,,,60500154.0,,,,,
