end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,BillingsInExcessOfCostCurrent,BillingsInExcessOfCostNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostOfRevenue,CostsAndExpensesRelatedParty,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationArrangementWithIndividualSharesIssued,DeferredFinanceCostsGross,DeferredFinanceCostsNet,DeferredRentCredit,DeferredRentCreditCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentRealizedGainLossOnDisposal,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,IncreaseDecreaseInSecurityDeposits,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNonoperatingNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVenturesFairValueDisclosure,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,LossOnSaleOfInvestments,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentsForDeposits,PaymentsForRent,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireMachineryAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalFees,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReimbursementRevenue,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockOptionExercisePriceIncrease,StockOptionPlanExpense,StraightLineRent,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-09-30,2014-11-26,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,3354.0,,,,3885.0,,18116.0,,930129.0,,,,,,2000.0,,,,,,,,,,427984.0,242344.0,,,242344.0,,,,,,0.001,,50000000.0,8512388.0,8512388.0,8512.0,,,,,,,,,,,,,,,,,,,,,,,,,,8838.0,8838.0,,,,,,,,,,4616.0,,,,,,,526734.0,,,,-0.01,,,,,,,,,,,,64626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,12788.0,,427984.0,16077.0,,,,,,,,,,,,,,,,-111075.0,,,,6.0,,,,,,-111081.0,243276.0,12600.0,,53424.0,52416.0,50400.0,,74436.0,,80326.0,,,,,,,,,,,,,,,,,,,,,,,20883.0,,108830.0,90714.0,,,,,,,,20956.0,,,12600.0,,,,,,,,,,,,,,411907.0,,,,,,,,,,,,,,,,,,,8410300.0,
2014-12-31,2015-03-31,10-K,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,7185.0,7185.0,,,5034.0,,24603.0,,1299389.0,,,,,,7241.0,,,,,,,,,,664806.0,411669.0,,,411669.0,289652.0,,,,,0.001,10000.0,50000000.0,9252388.0,9252388.0,9251.0,,,,,,,,,,,,,,,,,,,,,,,,,,9026.0,9026.0,,189224.0,199054.0,189224.0,9830.0,12600.0,16715.0,,,16715.0,,,,,,,655079.0,,,,-0.05,,,,,,,,,,,,241955.0,,,,,,,126227.0,,-150716.0,24489.0,,15064.0,,,,,,,,,,,,68083.0,,,,,2000.0,,,,,,,,,,,,,,68251.0,42626.0,21245.0,664806.0,21245.0,,,,,,,,,,,864750.0,,-163763.0,,-411335.0,-443282.0,,,,259.0,,,,,,-443541.0,230676.0,50400.0,19944.0,54492.0,53424.0,52416.0,,,444254.0,68083.0,,,,,,,,151163.0,0.01,5000000.0,0.0,0.0,,,,874750.0,,,,,,,148791.0,,194034.0,170454.0,12242.0,,,,,,,36080.0,-655079.0,,12600.0,,,,,,,,,,,,,,643561.0,,,2474000.0,,2474000.0,,,,864750.0,68251.0,864750.0,,,,,,,,8235457.0,
2015-03-31,2015-05-14,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,7991.0,,,,4937.0,,34616.0,,1651184.0,,,,,,19694.0,,,,,,,,,,744546.0,477907.0,,,430856.0,19187.0,,,,,0.001,,50000000.0,9957388.0,9957388.0,9956.0,,,,,,,,,,,,,,,,,,,,,,,,,,9216.0,9214.0,,,,,,,10013.0,,,10013.0,,,,,,,938736.0,,,,-0.03,,,,,,,,,-9250.0,,,163610.0,,,,,,,,,,,,806.0,,,,,,,,,,-97.0,,,,47051.0,-188.0,,2000.0,,,,,,,,,,,,,,72000.0,12788.0,,744546.0,22142.0,,,,,,,,,,,278000.0,,-32765.0,,-226048.0,-283657.0,,,,-9981.0,,,,,,-273676.0,230676.0,50400.0,18876.0,55560.0,53424.0,52416.0,,,,48783.0,,,,,,,,42815.0,,,,,,47051.0,,268000.0,,,,,10050.0,,90811.0,,237872.0,203256.0,,,,,,,,9242.0,,,12600.0,,,,,,,,,,,,,,722404.0,,,,,,,,,268000.0,84500.0,,,,188.0,,,,,9451732.0,
2015-06-30,2015-08-06,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,310.0,,,,9099.0,,,,1752037.0,,,,,,,,,,,,,,,,572156.0,299802.0,,,288280.0,,,,,,0.001,,50000000.0,10155528.0,10155528.0,10154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9402.0,,,,,,,11430.0,,,11430.0,,,,,,,,,,,-0.03,,,,,,,,,,,,274250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,308.0,4589.0,,,,54911.0,572156.0,18811.0,,,,,,,36100.0,,,,,,,,,-306210.0,,,,-84.0,,,,,306126.0,-306126.0,,,,,,,,,,48783.0,,,,,,,,,,,,,,6933.0,,,,,,,,,17161.0,,,208971.0,,,,,,,,3285.0,-1244946.0,,12600.0,,,,,,,,,,,,,,517245.0,,,,,,,,,,,,,,,,,,,9990229.0,
2015-09-30,2015-11-13,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,18935.0,,,,4771.0,,,,1954871.0,,,,,,,,,,,,,,,,406918.0,131413.0,,,122098.0,,,,,,0.001,,5000000.0,10585048.0,10585048.0,10584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9590.0,,,,,,,12484.0,,,12484.0,,,,,,,,,,,-0.04,,,,,,,,,,,,346430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,682.0,,,,,,,,,,,,67995.0,406918.0,33296.0,,,,,,,34699.0,,,,,,,,,-381587.0,,,,-655.0,,,,,380932.0,-380932.0,,,,,,,,,,53372.0,,27.0,,,,,,,0.01,5000000.0,,,,9315.0,,,,,,,,,16559.0,,,207533.0,,,,,,,,5459.0,-1626532.0,,12600.0,,,,,,,,,,,,,,338923.0,,,,,,,,,,,,,,,,,,,10024410.0,
2015-12-31,2016-03-30,10-K,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,40891.0,,59200.0,,6285.0,,69762.0,,2233663.0,,,,,,45238.0,0.0,,,0.0,,,,,,433242.0,168804.0,19931.0,19931.0,100906.0,-310763.0,,,,,0.001,,50000000.0,11204571.0,11204571.0,11204.0,,,,,,,64668.0,,,,,,,,,,,0.1025,,,0.0,,,0.0,,9778.0,9778.0,,441291.0,458202.0,441291.0,16911.0,12600.0,46444.0,,,,,,,,,,,,,,-0.12,,,,,,,,,-10050.0,,,973091.0,,,24532.0,,,,,,,,44970.0,34956.0,59200.0,,19931.0,,,,,,,1251.0,7001.0,,,1697.0,-752.0,,9318.0,,,0.0,,,,,1482.0,,,,7001.0,,518227.0,50952.0,110147.0,433242.0,76885.0,,,,,,,33262.0,,,,461262.0,,-67795.0,,-704230.0,-1266693.0,,,,-11628.0,,,,,1279597.0,-1279597.0,180276.0,,18876.0,55560.0,53424.0,52416.0,,,1347653.0,48783.0,,,,,,,,77045.0,0.01,5000000.0,0.0,0.0,,1697.0,,428000.0,,36100.0,,,9250.0,,239544.0,19300.0,263499.0,193737.0,,,,,,2838.0,,20518.0,-1921772.0,89200.0,,,,,,,,,,,,,,,323095.0,,,,,,,,,,528227.0,418000.0,,,,,,,,10202294.0,
2016-03-31,2016-05-16,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,68214.0,,60436.0,,5314.0,,,,2513512.0,,154416.0,,,,32830.0,,8655.0,978.0,,,908333.0,,,,589759.0,336982.0,88317.0,88317000.0,247791.0,146885.0,,,,,0.001,,50000000.0,11858361.0,11858361.0,11858.0,,,,,104237.0,,16798.0,,,,,,154416.0,0.3,,,22501.0,,,,168262.0,,,,,,9966.0,,,,,,12600.0,12573.0,,12573.0,,,,,,,,,,,,-0.03,,,,,,,,,,,,243460.0,,,5496.0,,,,,,,,,27322.0,1236.0,,68386.0,,,,,,,-971.0,,,,1035.0,-188.0,,8891.0,,,8654.0,1210.0,,,,840.0,,,202.0,7001.0,,50478.0,12788.0,307836.0,589759.0,276048.0,,,,,,,31788.0,,,,278526.0,,-911.0,,-130730.0,-321675.0,,,,-10836.0,,,,,316335.0,-316335.0,,,,,,,,,,48783.0,,7.0,,,,,,911.0,0.01,5000000.0,0.0,0.0,,2732.0,230000.0,50000.0,,230000.0,,,,,57272.0,,,182503.0,,,,,,1474.0,,3030.0,-2243447.0,22294.0,,,,,,,,,,,,,,,281923.0,143500.0,,,,,,,,,76087.0,50000.0,,,,,,,,11583326.0,
2016-06-30,2016-08-19,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,,60601.0,,,,9651.0,,,,2699838.0,,,,,,,,,,,,,,,,308065.0,63091.0,53435.0,53435.0,33546.0,,,,,,0.001,,50000000.0,12187461.0,12187461.0,12187.0,,,,,191735.0,,27122.0,,,,,,,0.3,,,22501.0,,,,0.0,,,,,,9651.0,,,,,,12600.0,12690.0,,12690.0,,,,,,,,,,,,-0.04,,,,,,,,,,,,391281.0,,,12750.0,,,,,,,,,,,,,,,,,,,,,,,,,,8463.0,,,,100334.0,,,,,,,2252.0,4897.0,,,,355348.0,308065.0,325073.0,,,,,,,30275.0,,,,,,,,,-515846.0,,,,-100334.0,,,,,428262.0,-415512.0,,,,,,,,,,48783.0,,,,,,,,,0.01,5000000.0,0.0,0.0,,15517.0,,,,,,,,,18650.0,,,175128.0,,,,,,,,5641.0,-2759308.0,39872.0,,,,,,,,,,,,,,,-47283.0,,,,,,,,,,,,,,,,,,,12015234.0,
2016-09-30,2016-11-21,10-Q,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,7323.0,65560.0,,,,7142.0,,,,3237518.0,,,,,,5418.0,0.0,234883.0,9131.0,,,,,,,230959.0,44379.0,34980.0,34980.0,34347.0,,,,,,0.001,,50000000.0,13715215.0,13715215.0,13715.0,,,,,50000.0,,11278.0,,,,,,,,,,22501.0,,,,50000.0,,,,,,9082.0,,,,,,12600.0,12958.0,,12958.0,,,,,,129413.0,66980.0,,,,,-0.06,,,,,,,,0.0,-36626.0,,,283721.0,,,9932.0,,,,,,,,,,,,,,,,-44661.0,,,,,,,,,,8033.0,,,,3674.0,,,,,,,2816.0,2709.0,,,12788.0,517055.0,230959.0,488332.0,,,,,,,28723.0,,,,,,,,,-780053.0,,,,-475575.0,,,192155.0,,314410.0,-304478.0,,,,,,,,,,,52324.0,52324.0,,,,,,,0.01,5000000.0,250000.0,250000.0,2500.0,,,,,,,,,,11355.0,,,165947.0,,,,,,,,6376.0,-3539829.0,21210.0,,,,,,,,,,,,,,,-286096.0,,,,,,,,,,,,,,,-44661.0,,,,12338016.0,
2016-12-31,2017-04-17,10-K,INDOOR     HARVEST CORP,INQD,CIK0001572565,USD,7323.0,55797.0,,34853.0,,7142.0,,118621.0,3829528.0,3829528.0,480532.0,316269.0,,,30243.0,46162.0,,438032.0,20000.0,-265217.0,,2550654.0,,,,301377.0,122755.0,20155.0,20155.0,78219.0,-22687.0,,,0.4,500000.0,0.001,,50000000.0,15213512.0,15213512.0,15213.0,,,,,122383.0,,111581.0,,0.0,203319.0,2581561.0,27132.0,333900.0,,,,,0.1025,10334.0,6130.0,152617.0,15714.0,,7473.0,7473.0,8513.0,8513.0,,986285.0,1005468.0,986285.0,19183.0,12600.0,51484.0,,,,,,,,,66980.0,,,,,-0.16,,-141756.0,,,-2978.0,10582.0,7604.0,,-36627.0,,-131944.0,1129711.0,,,52415.0,0.0,,,,,,,,15763.0,-17024.0,,224.0,,,,141756.0,,,,-4641.0,,,-1697.0,1265.0,,7604.0,10582.0,7604.0,283615.0,16427.0,66980.0,,,3481.0,3481.0,,10334.0,2360.0,,465424.0,51403.0,450908.0,301377.0,430566.0,,,,,,,20342.0,,,641777.0,641777.0,-2294.0,-2294.0,-662170.0,-662170.0,-2075000.0,,,,-821943.0,209786.0,27132.0,209786.0,,1305472.0,-1253057.0,127860.0,,,18876.0,55560.0,53424.0,,,2957258.0,,,52323.0,6790.0,7323.0,,,,12294.0,0.01,5000000.0,250000.0,250000.0,2500.0,,675000.0,50000.0,125000.0,675000.0,,,10000.0,,108093.0,46626.0,277039.0,158418.0,,,208223.0,,,208223.0,,16184.0,-3996772.0,163996.0,,,,,,,,,,,,,,,-149531.0,143500.0,,,,,,,203319.0,,465424.0,50000.0,,,,,,,,12742137.0,
