end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AssetImpairmentCharges,Assets,AssetsCurrent,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentRate,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsNoncurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EquityIssuanceDollarAmountPerShare,EquityIssuancePerShareAmount,ExtinguishmentOfDebtAmount,FinanceLeaseLiability,FiniteLivedIntangibleAssetsNet,GainLossOnInvestments,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsCurrent,InterestCostsIncurred,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryValuationReserves,InvestmentIncomeInterest,Investments,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LongTermInvestments,LongTermNotesPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesPayableFairValueDisclosure,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableNet,NotesReceivableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLossCarryforwards,OtherAccruedLiabilitiesNoncurrent,OtherAssetsCurrent,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherNoncashExpense,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableInterestEntityOwnershipPercentage,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,GainLossOnSaleOfInvestments,OciEquityMethodInvestmentTax,ProceedsFromSaleAndMaturityOfMarketableSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues
2008-08-31,2008-11-28,10-K,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314420.0,,,,,,,,,,,,,,,,,,,
2009-08-31,2009-11-24,10-K,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236827.0,,,,,,,,,,,,,,,,,,,
2010-08-31,2010-11-08,10-K,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,168464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166698.0,,,,,,,,,,,,,,,,,,,
2010-11-30,2011-01-13,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,153203.0,-15261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,6685.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,0.0,,-15261.0,-21946.0,,,,0.0,,,,,,,,,21946.0,-21946.0,,,,,,,,88.0,2250.0,,,,,,,,,,,,0.0,,,,,0.0,,,,19608.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,53864600.0,,,,,
2011-02-28,2011-04-12,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,134652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11153.0,,,,,,,,,,,,,11153.0,-11153.0,,,,,,,,1325.0,2250.0,,,,,,,,,,,,,,,,,,,,,7578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53864600.0,,,,,
2011-05-31,2011-07-14,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,,,,,,,,,,122502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7860.0,,,,,,,,,,,,,7860.0,-7860.0,,,,,,,,95.0,2250.0,,,,,,,,,,,,,,,,,,,,,5515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53864600.0,,,,,
2011-08-31,2011-10-27,10-K,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,1574.0,,,,,,,556711.0,,,,,,119355.0,119355.0,,115421.0,-53043.0,,115421.0,0.0001,300000000.0,53864600.0,53864600.0,5386.0,,,,,,,,,,,,,,,,,,,,106791.0,,10476.0,0.0,,94352.0,,0.0,,,1963.0,-106791.0,,,,,,,444316.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,16632.0,,-192.0,,,,,,,,,,,,,,3934.0,,,,,,0.0,,,,,,0.0,,,,,119355.0,1574.0,0.0,,,,,0.0,,-53043.0,-48917.0,,,,0.0,,,,,,,,,48917.0,-48917.0,,,,,,,,1545.0,9000.0,,,,,,,,,,3934.0,,0.0,,,,,0.0,,,,38372.0,,,,,,,0.0,,0.0,,,,,,,,,,117781.0,,,,,,,,,,16632.0,,,,53864600.0,,,,,
2011-11-30,2012-01-12,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,18954.0,,,,,,,556711.0,,,,,,108600.0,108600.0,,105058.0,-10363.0,,105058.0,0.0001,300000000.0,53864600.0,53864600.0,5386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472451.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,17380.0,,,,,,,,,,,,,,-392.0,,,,,,0.0,,,,,,0.0,,,,,108600.0,18954.0,0.0,,,,,0.0,,-10363.0,-28135.0,,,,0.0,,,,,,,,,28135.0,-28135.0,,,,,,,,40.0,2850.0,,,,,,,,,,3542.0,,0.0,,,,,0.0,,,,25245.0,,,,,,,0.0,,0.0,,,,,,,,,,89646.0,,,,,,,,,,,,,,53864600.0,,,,,
2012-02-29,2012-04-16,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,1444.0,,,,,,,556711.0,,,,,,79052.0,79052.0,,76689.0,,,76689.0,0.0001,300000000.0,53864600.0,53864600.0,5386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484489.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,79052.0,1444.0,0.0,,,,,,,,-12039.0,,,,0.0,,,,,,,,,12039.0,-12039.0,,,,,,,,517.0,2250.0,,,,,,,,,,2363.0,,,,,,,,,,,9272.0,,,,,,,0.0,,0.0,,,,,,,,,,77608.0,,,,,,,,,,,,,,53864600.0,,,,,
2012-05-31,2012-07-16,10-Q,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,,,,,,,,556711.0,,,,,,71193.0,71193.0,,69618.0,,,69618.0,0.0001,300000000.0,53864600.0,53864600.0,5386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490904.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,71193.0,,0.0,,,,,,,,-6415.0,,,,0.0,,,,,,,,,6415.0,-6415.0,,,,,,,,138.0,2250.0,,,,,,,,,,1575.0,,,,,,,,,,,4027.0,,,,,,,0.0,,0.0,,,,,,,,,,71193.0,,,,,,,,,,,,,,53864600.0,,,,,
2012-08-31,2012-11-20,10-K,"CANNABIS GLOBAL, INC.",CBGL,CIK0001413488,USD,3399.0,,,,,,,556711.0,,,,,,67400.0,67400.0,,66612.0,-48809.0,,,0.0001,300000000.0,53864600.0,53864600.0,5386.0,,,,,,,,,,,,,,,,,,,,125076.0,,8896.0,0.0,,114217.0,,335931.0,,,1963.0,125076.0,,,,,,,498096.0,,0.0,,,0.34,,,,,,,,,,,,,,,0.0,0.0,0.0,,18285.0,,1825.0,,,,,,,,,,,,,,-3146.0,,,,,,0.0,,,,,,0.0,,,,,67400.0,3399.0,0.0,,,,,0.0,,-48809.0,-53780.0,,,,0.0,,,,,,,,,53780.0,-53780.0,,,,,,,,846.0,9600.0,,,,,,,,,,788.0,,0.0,,,,,0.0,,,,43334.0,,,,,,,0.0,498096.0,0.0,,,,,,,,,,64001.0,,,,,,,,,,18285.0,,,,53864600.0,,,,,
