end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,BankOverdrafts,BuildingsAndImprovementsGross,CapitalExpendituresIncurredButNotYetPaid,CapitalUnits,CapitalUnitsOutstanding,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonUnitIssued,CommonUnitOutstanding,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerAssetGross,ContractWithCustomerLiabilityCurrent,CostOfRevenue,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DefinedBenefitPlanContributionsByEmployer,Depreciation,DepreciationDepletionAndAmortization,DerivativeInstrumentsAndHedges,DerivativeInstrumentsAndHedgesLiabilities,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsPaidPerUnit,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,Dividends,DividendsCommonStockCash,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationEquity,EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,EquityMethodInvestmentUnderlyingEquityInNetAssets,ExtraordinaryItemOfInvestee,ExtraordinaryItemsGross,FairValueLiabilitiesMeasuredOnRecurringBasisObligations,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainOnBusinessInterruptionInsuranceRecovery,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillImpairmentLoss,GrossProfit,GuaranteeObligationsCurrentCarryingValue,IncomeLossFromEquityMethodInvestments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOutstandingChecksFinancingActivities,IncreaseDecreaseInPayablesToBrokerDealers,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestIncomeOther,InterestPaidCapitalized,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryPartsAndComponentsNetOfReserves,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInvestmentExpense,InvestmentsAndOtherNoncurrentAssets,Land,LandImprovements,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementGross,LongTermContractForPurchaseOfElectricPowerAnnualMinimumDebtServicePaymentRequired,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermPurchaseCommitmentAmount,MachineryAndEquipmentGross,MembersEquity,MembersOrLimitedPartnersSubsequentDistributionAmount,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToGeneralPartners,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OtherAdditionalCapital,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNotesPayableCurrent,OtherReceivables,OtherReceivablesFromBrokerDealersAndClearingOrganizations,PaymentsForConstructionInProcess,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForPurchaseOfOtherAssets,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLegalSettlements,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseCommitmentRemainingMinimumAmountCommitted,PurchaseObligationDueInNextTwelveMonths,ReceivablesFromBrokersDealersAndClearingOrganizations,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,SalesRevenueNet,ShortTermBankLoansAndNotesPayable,StockholdersEquity,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivatives,UnusualOrInfrequentItemGainGross,UnusualOrInfrequentItemInsuranceProceeds,UnusualOrInfrequentItemNetGainLoss,ValuationAllowancesAndReservesBalance,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-12-31,2009-03-31,10-K,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,,488517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38859138.0,,,,,,,,
2009-12-31,2010-03-31,10-K,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,365066.0,365066.0,-123451.0,,,,,,,,,81659486.0,,,,,,,2775009.0,,,,,,,,0.0,,,,,,,0.16,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,8681156.0,,-161774.0,-1209677.0,796528.0,486111.0,,1265132.0,,-115114.0,-608201.0,-121490.0,106854.0,793658.0,,,707119.0,,,,,,,211935.0,,,,,,,,0.0,,,,,,,,,,,,,,,-1105704.0,-1033331.0,2015584.0,4874769.0,,4874769.0,,-848578.0,,,,,2957809.0,5723347.0,,,,,,,,,,0.0,,1033331.0,,,,3339000.0,,,,,0.0,,0.0,,,,,,,,,4329590.0,,,,,,90340642.0,,,43733907.0,,,2735966.0,,,,,
2010-03-31,2010-05-17,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,5200129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434494.0,,,,,,,,,,4422206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35241656.0,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,1667214.0,,,,,,,,,,,18542586.0,,,,,,,,,,,,,,,,0.0,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,5547162.0,,68018.0,,,,,,,,,,11471.0,111742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872650.0,,962841.0,,-32253.0,,,,,708003.0,4821183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20245683.0,37159150.0,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,284359.0,,,,,,,,,,,22586663.0,,,,,,,,,,,,,,,,0.0,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,3558671.0,,51702.0,,,,,,,,,,5425.0,81198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228398.0,,1213113.0,,-24071.0,,,,,679107.0,2799628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24502954.0,37567181.0,,,,,,,,,,
2010-12-31,2011-03-30,10-K,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,5377598.0,4114940.0,,672802.0,22469329.0,,,62178421.0,18931232.0,584412.0,8088853.0,0.0,14810000.0,29620000.0,637804.0,637804.0,272738.0,,,,,,,,,86723475.0,,,,,82000.0,,2759379.0,73800.0,2527175.0,,,,,,2962000.0,0.1,,,,3504400.0,,0.17,,,,,,,,,,,2856445.0,,280679.0,,,0.0,0.0,,,10395766.0,,15852869.0,52382.0,230466.0,-867820.0,571246.0,-286733.0,,2483034.0,,298608.0,-388961.0,-41431.0,31379.0,401281.0,,,487277.0,,,10063208.0,,,,0.0,,13486621.0,676097.0,2665358.0,62178421.0,12899863.0,1181410.0,0.0,,,,,,,,,,833655.0,,40799589.0,,,-4680773.0,-63601.0,5017112.0,11954566.0,,7044562.0,,-139436.0,,1813494.0,,,2808663.0,12232931.0,96400.0,234410.0,,252344.0,,188959.0,,,,32276.0,,31325.0,126523.0,,,0.0,0.0,,,,0.0,,1872000.0,,52229897.0,29760568.0,,,3725998.0,,,3889381.0,,33190748.0,,,669956.0,96716136.0,37748789.0,1872000.0,48097148.0,,,0.0,,,,,
2011-03-31,2011-05-16,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,,,,,,,,,,,,,,,436685.0,,-201119.0,,,,,,,,,30041527.0,,,,,,,699223.0,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,9300.0,,,,,,1321268.0,,63133.0,-2358593.0,754434.0,-289431.0,,445963.0,,268582.0,-620710.0,8214.0,13557.0,64402.0,,,171522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-794358.0,9300.0,583939.0,568650.0,,4434494.0,,12288.0,,,,,777923.0,553095.0,,,,,,,,,,,,0.0,,,,,,,,,358000.0,9300.0,,,,,,,,,,1420940.0,,,,,,35241656.0,32005292.0,,,,,,,,,,
2011-06-30,2011-08-11,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,3447446.0,5813983.0,,442672.0,23784896.0,,,65354810.0,23393329.0,2459584.0,8088853.0,,14810000.0,29620000.0,354430.0,,,,,,,,,,,31611988.0,,,,,,,,3409163.0,3052880.0,,,,,,,0.1,,,,,,-0.04,,,,,,,,,,,2968536.0,,,,,,,,,10395766.0,,-589176.0,77129.0,48958.0,,,,,,,,,,43605.0,41096.0,,,,,,12075460.0,,,,,,13555814.0,676097.0,2665358.0,65354810.0,9860624.0,1051894.0,,,,,,,,,,,697824.0,,40760255.0,,,,,,-1331213.0,,4872650.0,,51467.0,,380913.0,,,725979.0,-1348397.0,96400.0,191512.0,,258659.0,,105414.0,,,,,,,118981.0,,,,,,,,,,,,52190563.0,28405667.0,,,1515898.0,,,,,39535892.0,,,,37159150.0,30843839.0,0.0,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,3118640.0,4759140.0,,525600.0,23495987.0,,,62547790.0,21761320.0,0.0,8088853.0,,14810000.0,29620000.0,3039730.0,,,,,,,,,,,34008510.0,,,,,,,,4052338.0,2837778.0,,,,,,,0.1,,,,,,0.02,,,,,,,,,,,3046421.0,,,,,,,,,10395766.0,,1310349.0,52382.0,77885.0,,,,,,,,,,403450.0,52565.0,,,,,,9186061.0,,,,,,13613094.0,676097.0,2665358.0,62547790.0,6918581.0,920519.0,,,,,,,,,,,628666.0,,39239055.0,,,,,,700582.0,,3228398.0,,428770.0,,384181.0,,,759043.0,660858.0,96400.0,170907.0,,196442.0,,23423.0,,,,,,,76766.0,,,,,,,,,,,,50669363.0,27173376.0,,,623862.0,,,,,39802290.0,,,,37567181.0,34424396.0,0.0,,,,,,,,,
2011-12-31,2012-03-23,10-K,"LAKE AREA CORN PROCESSORS, LLC",LKCRU,CIK0001156174,USD,10778861.0,4259385.0,,763526.0,24053888.0,,,67431065.0,27438647.0,0.0,8088853.0,0.0,,29620000.0,11225659.0,11225659.0,10587855.0,,,,,,0.0,,,127596145.0,,,,,88000.0,,2744683.0,974825.0,1264918.0,,11848000.0,,0.4,,11848000.0,0.4,,,,3142616.0,,0.5499999999999999,,,,,,,,,,,2972091.0,,0.0,,,-45539.0,380994.0,,,10395766.0,,19608332.0,52145.0,115646.0,5401263.0,127782.0,-161620.0,-1562716.0,617243.0,0.0,-584412.0,1562716.0,-492.0,465959.0,182470.0,,,302707.0,,1283093.0,10680451.0,878564.0,7617243.0,901551.0,0.0,,13518732.0,676097.0,2665358.0,67431065.0,13246939.0,489432.0,-1000000.0,,833655.0,-387489.0,,,,,,,446166.0,,39097266.0,,,-16170288.0,961189.0,25796954.0,16230046.0,,17445546.0,,399135.0,,387489.0,,,3074220.0,15846809.0,,150875.0,,0.0,,172296.0,907349.0,,0.0,0.0,,38811.0,126031.0,,,0.0,1000000.0,,,,-1872000.0,0.0,0.0,,50527574.0,26473686.0,,,907349.0,,,1865876.0,,,,,293066.0,147716776.0,35011466.0,0.0,53694694.0,,,0.0,,,,,
