end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedDistributionsInExcessOfNetIncome,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,BankOverdrafts,BuildingsAndImprovementsGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesConverted1,ConvertibleLongTermNotesPayable,ConvertiblePreferredStockParStatedValuePerShare,ConvertiblePreferredStockSharesAuthorized,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DeferredOtherTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsNet,Deposits,DepositsAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,ExtraordinaryItemNetOfTax,ExtraordinaryItemsGross,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxEffectsAllocatedDirectlyToEquityPriorPeriodAdjustment,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInSecurityDeposits,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryFinishedGoodsAndWorkInProcess,InventoryNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseholdImprovementsGross,LeaseIncentivePayableCurrent,LeaseIncentivePayableCurrentAndNoncurrent,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherEmployeeRelatedLiabilitiesCurrent,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherOperatingIncomeExpenseNet,PaymentsForRepurchaseOfEquity,PaymentsForRepurchaseOfOtherEquity,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAdditionalSeriesParOrStatedValuePerShare,PreferredStockAdditionalSeriesSharesAuthorized,PreferredStockAdditionalSeriesSharesIssued,PreferredStockAdditionalSeriesSharesOutstanding,PreferredStockAdditionalSeriesValue,PreferredStockAdditionalSeriesValueOutstanding,PreferredStockDividendRatePerDollarAmount,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PriorPeriodReclassificationAdjustment,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepurchaseOfEquity,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SaleOfStockConsiderationReceivedPerTransaction,SalesDiscountsGoods,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,SharesIssued,ShortTermBorrowings,StockConvertedFromOneClassToAnotherClassShares,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxCreditCarryforwardAmount,TaxesAndLicenses,TradeReceivablesHeldForSaleAmount,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeasePayment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2011-12-31,2012-03-30,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,0.0,,,0.0,,,,,,,,,,,47019816.0,,,,,,,51.0,51.0,,,,,,51.0,51.0,-1924.0,,,,,,0.001,100000000.0,184031.0,184031.0,184.0,,,0.01,10000000.0,,,,0.0,,0.0,,,,,,,,0.0,,,21889.0,,,,,,,,58685.0,,-0.05,,,,,,,,9324.0,,,-9324.0,,,,,,,,0.0,-3189.0,3497.0,-308.0,,0.0,,,,,,,55.0,,,,,,,,,55.0,0.0,,55.0,55.0,,,,,0.0,,,,,,,,51.0,12455.0,,,,,,,,7400.0,0.0,-9324.0,-9379.0,,,,,12400.0,,,,,,,,,,,,,,,,9324.0,,,-55.0,5000.0,,,,,,,0.001,162857.0,0.0,0.0,0.0,1000000.0,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,0.0,,,,,12400.0,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-12404.0,0.0,,,,,,,,,,,,,,-142857.0,-5000.0,58685.0,,,,,,,184031.0,7047098.0
2012-03-31,2012-05-10,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,,28735.0,,,,,,,,,,,46940529.0,,,,,,,540.0,,,,,,,540.0,540.0,489.0,,,,,,0.01,21000000.0,7047098.0,7047098.0,70471.0,,,0.01,5000000.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,,27854.0,,,,,,,,74675.0,,-0.09,,,,,,,,15846.0,,,-15846.0,,,,,,,0.0,0.0,-5437.0,5965.0,-528.0,,,,,,,,,144.0,,,,,,,,,144.0,0.0,,199.0,,,,,,0.0,,,,,,,,540.0,28934.0,,,,,,,,16335.0,,-15846.0,-15990.0,,,,,,,,,,,,,,,,,,,,,15846.0,,,-144.0,0.0,,,,,,,0.01,162857.0,0.0,0.0,0.0,1000000.0,,,0.01,1000000.0,1000000.0,,10000.0,,,,,,,0.0,,,,,16335.0,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-28394.0,0.0,,,,,,,,,,,,,,,,74675.0,,,,,,,,184031.0
2012-06-30,2012-08-07,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,,1500.0,,,,,,,,,,,46940529.0,,,,,,,142.0,,,,,,,142.0,142.0,,,,,,,0.01,21000000.0,7047098.0,7047098.0,70471.0,,,0.01,5000000.0,,,,,,,,,,,,,,,,,28771.0,,,,,,,,77135.0,,-0.01,,,,,,,,898.0,,,-898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,261.0,,,,,0.0,,,,,,,,142.0,30996.0,,,,,,,,,,,-1042.0,,,,,29235.0,,,,,,,,,,,,,,,,898.0,,,-144.0,,,,,,,,0.01,162857.0,0.0,0.0,0.0,,,10.0,0.01,1000000.0,1000000.0,1000000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-30854.0,,,,,,,,,,,,,,,,,77135.0,,,,,,,,184031.0
2012-09-30,2012-11-19,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,,1613.0,,,,,,,,,,,47019841.0,,,,,,,711.0,,,,,,,711.0,711.0,,,,,,,0.001,100000000.0,159064.0,159064.0,159.0,,,,10000000.0,,,,,,,,,,,,,,,,,30893.0,,,,,,,,82824.0,,-0.03,,,,,,,,5544.0,,,-5544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,406.0,,,,,0.0,,,,,,,,711.0,37254.0,,,,,,,,,,,-5690.0,,,,,35235.0,,,,,,,,,,,,,,,,5544.0,,,-146.0,,,,,,,,0.001,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-36543.0,,,,,,,,,,,,,,,,,82824.0,,,,,,,,184031.0
2012-12-31,2013-04-02,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,4977.0,4977.0,,,,,,,,,,,,,47019816.0,,,,,,,383.0,383.0,,,,,,,383.0,332.0,,,,,,0.001,100000000.0,184031.0,184031.0,184.0,,,,10000000.0,,,,0.0,,0.0,,,,,,,,0.0,,,33828.0,,,,,,,,90693.0,,-0.17,,,,,,,,31480.0,,,-31480.0,,,,,,,,0.0,-10883.0,11939.0,-1056.0,,4977.0,,,,,,,528.0,,,,,,,,,528.0,0.0,,,583.0,,,,,0.0,,,,,,,,383.0,44795.0,,,,,,,,26835.0,0.0,-26503.0,-32008.0,,2074.0,,,39235.0,,,,,,,,,,,,,,,,31480.0,,,-528.0,0.0,,0.0,,,,,0.001,,,0.0,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,0.0,,,,,26835.0,,,,,,,,,,0.02,,,,,,,0.0,-46974719.0,,0.0,,,,,,,,,,,,-1682243.0,0.0,,,,,,,,,,,,,,,,90693.0,,,,11939.0,,,184031.0,
2013-03-31,2013-05-15,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,5813.0,,,,,,,,,,,,,,47019816.0,,,,,,,1347.0,,,,,,,,1347.0,964.0,,,,,,0.001,100000000.0,184031.0,184031.0,184.0,,,,10000000.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,,35728.0,,,,,,,,95786.0,,-0.03,,,,,,,,4872.0,,,-4872.0,,,,,,,0.0,0.0,-1732.0,1900.0,-168.0,,836.0,,,,,,,221.0,,,,,,,,,221.0,0.0,,,804.0,,,,,0.0,,,,,,,,1347.0,50852.0,,,,,,,,5000.0,,-4036.0,-5093.0,,,,,0.0,,,,,,,,,,,,,,,,4872.0,,,-221.0,0.0,,0.0,,,,,0.001,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,0.0,,,,,5000.0,,,,,,,,,,,,,,,,,0.0,-46974719.0,,0.0,,,,,,,,,,,,-49505.0,0.0,,,,,,,,,,,,,,,,95786.0,,,,1900.0,,,,184031.0
2013-06-30,2013-08-13,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,0.0,,,,,,,,,,,,,47075200.0,,,,,,,79.0,,,,,,,,79.0,,,,,,,0.001,100000000.0,384031.0,384031.0,384.0,,,,,,,,,,,,,,,,,,,,,37996.0,,,,,,,,101786.0,,-0.02,,,,,,,,5758.0,,,-5758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,,,,0.0,,,,,0.0,,,,,,,,79.0,0.0,,,,,,,,,,,-6000.0,,,,,0.0,,,,,,,,,,,,,,,,5758.0,,,-242.0,,,109416.0,,,,,,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,101786.0,,,,,,,,384031.0
2013-09-30,2013-11-14,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,3394.0,,,,,,,,,,,,,,47075200.0,,,,,,,43.0,,,,,,,,43.0,,,,,,,0.001,100000000.0,384031.0,384031.0,384.0,,,,10000000.0,,,,,,,,,,,,,,,,,39246.0,,,,,,,,105216.0,,-0.01,,,,,,,,3430.0,,,-3430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,43.0,3394.0,,,,,,,,,,,-3430.0,,,,,0.0,,,,,,,,,,,,,,,,3430.0,,,0.0,,,,,,,,0.001,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-3351.0,,,,,,,,,,,,,,,,,105216.0,,,,,,,,384031.0
2013-12-31,2014-03-31,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,4262.0,2074.0,4262.0,,,,,,,,,,,,47075200.0,,,,,,,7.0,7.0,,,,,,,30024.0,-376.0,,,,,0.0,0.001,100000000.0,384031.0,384031.0,384.0,,,,10000000.0,,,,0.0,,0.0,1000000.0,,1000000.0,,,,,0.0,,,40356.0,,,,,,,,108194.0,0.0,-0.06,,,,,,,,17037.0,,,-17037.0,,,,,,,,0.0,-5950.0,6528.0,-578.0,,-715.0,,,,,,,-583.0,,,,,,,,,464.0,1046.0,,,0.0,0.0,,,,0.0,,,,,,,,7.0,6336.0,,,,,,,,18423.0,0.0,-18799.0,-2601495.0,,2074.0,,0.0,0.0,,,,,,,,,,,,,,,,17037.0,,,-464.0,0.0,,109416.0,,,,,0.001,,,0.0,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,11531.0,,,,,2074.0,,,,,0.0,,,-2601495.0,,,,,,,,,,,,,,39235.0,-47082913.0,,0.0,,950000.0,,,,,,40055.0,-1293319.0,,200000.0,-1293319.0,0.0,,,,,,,,,165000.0,40055.0,,,973000.0,,,108194.0,,,,6528.0,,,284031.0,
2014-03-31,2014-05-15,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,3922.0,,,,,,,,,,,,47075200.0,,,,,,,0.0,,,,,,,,0.0,-7.0,,,,,,0.001,100000000.0,384031.0,384031.0,384.0,,,,10000000.0,,,,0.0,,0.0,,,,,,,,0.0,,,42016.0,,,,,,,,112643.0,,-0.01,,,,,,,,4439.0,,,-4439.0,,,,,,,,0.0,-1512.0,1659.0,-147.0,,-340.0,,,,,,,10.0,,,,,,,,,10.0,0.0,,,10.0,,,,,0.0,,,,,,,,0.0,10778.0,,,,,,,,4772.0,,-4779.0,-4449.0,,6446.0,,,400.0,,,,,,,,,,,,,,,,4439.0,,,-10.0,0.0,,0.0,,,,,0.001,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,4372.0,,,,,400.0,,,,,,,,,,,,,,,,,0.0,-46974719.0,,0.0,,,,,,,,,,,,-10778.0,0.0,,,,,,,,,,,,,,,,112643.0,,,,1659.0,,,,384031.0
