end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AmortizationOfAcquisitionCosts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableForSaleSecuritiesNoncurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesGrossUnrealizedGain,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareDeclared,CommonStockDividendsPerShareDeclared,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContributionOfProperty,CostOfGoldProductsAndServices,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilities,DeferredTaxLiabilitiesFinancingArrangements,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesOtherFiniteLivedAssets,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,Depletion,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStock,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasic,EarningsPerShareDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EquityIssuancePerShareAmount,EquityMethodInvestmentRealizedGainLossOnDisposal,EquitySecuritiesFvNi,EquitySecuritiesFvNiUnrealizedGainLoss,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExplorationExpense,ExplorationExpenseMining,GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpenseDepletion,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInEquitySecuritiesFvNi,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,InterestAndOtherIncome,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InventoryGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsNoncurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityRemainingBorrowingCapacity,LoansPayableToBankCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermInvestments,LongTermLineOfCredit,LongTermLoansFromBank,LongTermNotesAndLoans,LossContingencyDamagesSoughtValue,MineralPropertiesAccumulatedDepletion,MineralPropertiesAccumulatedImpairment,MineralPropertiesGross,MineralPropertiesNet,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestDecreaseFromDeconsolidation,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NotesAndLoansPayableCurrent,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProjects,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributionsFromAffiliates,ProceedsFromDivestitureOfInterestInJointVenture,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleAndMaturityOfOtherInvestments,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,ProfitLoss,RepaymentsOfAssumedDebt,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RoyaltyRevenue,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharesIssuedPricePerShare,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxBenefitFromStockOptionsExercised,TaxBenefitFromStockOptionsExercised1,TaxesExcludingIncomeAndExciseTaxes,TaxesPayableCurrent,TreasuryStockRetiredCostMethodAmount,TreasuryStockShares,TreasuryStockValue,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,EquitySecuritiesFvNiGainLoss
2008-06-30,2008-08-20,10-K,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,192035000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,
2009-06-30,2009-08-21,10-K,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,,,,,,,,2921000.0,,,,,,,,,,,,,,,,,,,,294566000.0,102531000.0,,,,0.3,,,,,,,,38203000.0,3009000.0,41212000.0,,,,,,23625000.0,,24027000.0,402000.0,,,,,,-2396000.0,199000.0,-2170000.0,,,27000.0,,,,,,,,,,,,,,,,,,,,,,,32578000.0,11117000.0,,,,1.09,,1.07,,,,,,,,,334000.0,,,,11950000.0,,65848000.0,,-2634000.0,63214000.0,21857000.0,23303000.0,,,783000.0,,,22125000.0,1053000.0,-1074000.0,,788000.0,,,288000.0,,-1834000.0,,-147000.0,,,,-1929000.0,477000.0,4280000.0,3500000.0,3192000.0,,984000.0,391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225025000.0,,-152541000.0,,30047000.0,,,3009000.0,38348000.0,,,,,,46479000.0,27292000.0,,,,,,,,-145000.0,,,-145000.0,,,,,,,,,,,284000.0,797000.0,10242000.0,,,,,,,,186110000.0,3477000.0,,,,,,,,,,235707000.0,,,,,3500000.0,,,,,,,41357000.0,,,,,,73771000.0,,,2921000.0,,,,,,,,760411000.0,,,,,,,,,,-334000.0,,1951000.0,,,,,,614000.0,,,,,,,,,451943.0,35789076.0,35337133.0,
2009-09-30,2009-11-06,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,307497000.0,12931000.0,,,0.08,,,,,,,,,7179000.0,1996000.0,9175000.0,,,,,,,,,,,,,,,,,-950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,11078000.0,,,,0.18,0.18,0.17,0.17,,,,,,,,,51000.0,,,,2195000.0,,,,,12152000.0,3030000.0,,,,,,,,,,,,,,,,-752000.0,,2545000.0,,,,-153000.0,-534000.0,4717000.0,-19250000.0,,,355000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25129000.0,,21870000.0,,16190000.0,,7126000.0,1996000.0,7126000.0,,,,,,15359000.0,10754000.0,,,,,,,,53000.0,,,,,,,1201000.0,,,,,,,30000.0,,3259000.0,,,,,,,,0.0,2899000.0,,,,,,,,,,,,,,228000.0,,,,,,,,9122000.0,0.0,,19250000.0,,,26113000.0,,,1150000.0,,,,,,,,,,,,,,,,,,-51000.0,,,,,,,,,,,,,,,,,,40861713.0,40502139.0,
2009-12-31,2010-02-05,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,316837000.0,,,,,0.09,,,,,,,,9709000.0,737000.0,10446000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101000.0,,,,,0.24,,0.23,,,,,,,,,,,,,2972000.0,,,,,15185000.0,4833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,166000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615000.0,737000.0,9615000.0,,,,,,19539000.0,15201000.0,,,,,,,,94000.0,,,,,,,1638000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10352000.0,,,,,,34740000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40962137.0,40578426.0,
2010-03-31,2010-05-07,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,,,,,,,,,,,,,,,,,,,,,,,,,,16946000.0,,53650000.0,,,,,0.09,,,,,,,,-5808000.0,826000.0,-4982000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13002000.0,,,,,-0.13,,-0.13,,,,,,,,,,,,,3444000.0,,,,,-2186000.0,2742000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5754000.0,826000.0,-5754000.0,,,,,,36274000.0,-1231000.0,,,,,,,,-54000.0,,,,,,,1894000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4928000.0,,,,,,35043000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44976419.0,44976419.0,
2010-06-30,2010-08-26,10-K,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,2367000.0,,-34000.0,-34000.0,1284087000.0,,,7279000.0,,,,,,1865333000.0,371363000.0,,,,254000.0,,201000.0,53000.0,201000.0,,,19404000.0,,324846000.0,30280000.0,,,,0.34,71741000.0,0.01,0.01,100000000.0,53324171.0,53324171.0,534000.0,21537000.0,7930000.0,29467000.0,6125000.0,,,,,20299000.0,1182000.0,21700000.0,219000.0,,,,,,-1304000.0,-6118000.0,-7536000.0,,,-114000.0,,34166000.0,-155847000.0,,30751000.0,25936000.0,4963000.0,,3267000.0,,3415000.0,,186598000.0,,155978000.0,1107000.0,181740000.0,,3751000.0,,,,53793000.0,16339000.0,4970000.0,,,0.7,,0.7,,,,,,,,,1638000.0,,,-4101000.0,19470000.0,,55623000.0,,-12037000.0,43586000.0,14164000.0,16630000.0,3527000.0,,-231000.0,,,15255000.0,2775000.0,-1642000.0,62000.0,-261000.0,,915000.0,189000.0,1568000.0,-10742000.0,,-2697000.0,,,,1030000.0,-4035000.0,19055000.0,-19250000.0,6360000.0,,3809000.0,1815000.0,,,,,,,,,,,,431785000.0,1865333000.0,35774000.0,12479000.0,,,26000000.0,,,,,,,125000000.0,97500000.0,222500000.0,,125186000.0,,1601985000.0,1476799000.0,29832000.0,9772000.0,30280000.0,462447000.0,462447000.0,-480538000.0,-480538000.0,48371000.0,48371000.0,,7930000.0,31997000.0,,,26000000.0,,,95530000.0,57346000.0,,,,,,110000000.0,16970000.0,45000.0,,,46000.0,,,,,2437000.0,5054000.0,371000.0,,,,86000.0,1593000.0,14628000.0,,,,270233000.0,,,,232996000.0,3647000.0,0.01,0.01,10000000.0,0.0,0.0,2627000.0,,,,276839000.0,253407000.0,,,,-19250000.0,,,,,,1600000.0,29422000.0,36013000.0,55263000.0,,51862000.0,,177234000.0,,,7279000.0,,,,,,,1403716000.0,1433548000.0,,,,-242820.0,329586000.0,276218000.0,53428000.0,10548000.0,,-1638000.0,,2863000.0,0.0,-3557000.0,96675.0,4474000.0,,12479000.0,,,600000.0,,,,3400000.0,,340403.0,43980817.0,43640414.0,
2010-09-30,2010-11-05,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,2233000.0,,,-27000.0,1282596000.0,,,1285000.0,,,,,,1862807000.0,366361000.0,,,,,,,,,,,,,321503000.0,-3343000.0,,,0.09,0.09,,0.01,,100000000.0,53411203.0,,534000.0,11838000.0,1171000.0,13009000.0,,,,,,,,,,,,,,,,,-521000.0,,,,,,,,,,,,,,,,,,152062000.0,,,,,,,,18925000.0,,4978000.0,,0.22,0.22,0.21,0.21,0.348,,,,,,,,521000.0,,,,5045000.0,,,,,19929000.0,6927000.0,,0.0,,,,,,,,,,,,,,409000.0,,4887000.0,,,,-1063000.0,-1421000.0,2678000.0,0.0,1424000.0,,2305000.0,,,,,,,,,,,,,421309000.0,1862807000.0,37202000.0,,,,,,,,,,,,,216000000.0,,,,,,29032000.0,,-3343000.0,-13320000.0,-13320000.0,-24257000.0,-24257000.0,34234000.0,34234000.0,11831000.0,1171000.0,11831000.0,,,26000000.0,,,24528000.0,20810000.0,,,,,,,21852000.0,7000.0,,,,,,,1192000.0,3056000.0,16045000.0,,,,,33000.0,,4973000.0,,,,,,,,25000000.0,1971000.0,0.01,,10000000.0,0.0,0.0,,,,,,,,,-397000.0,,,,,,,,13002000.0,6500000.0,6500000.0,0.0,58713000.0,,45338000.0,,,1285000.0,,,,,,,1412466000.0,1441498000.0,,,,,,,,,,-521000.0,,558000.0,935000.0,,0.0,0.0,,,,,,,,,,,263328.0,55250028.0,54986700.0,
2010-12-31,2011-02-04,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,2624000.0,,,117000.0,1285296000.0,,,1923000.0,,,,,,1863624000.0,128387000.0,,,,,,,,,,,,,71409000.0,,,,,0.11,,,0.01,100000000.0,,53470710.0,535000.0,18457000.0,2406000.0,20863000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151375000.0,,,,,,,,16006000.0,,6087000.0,,,0.33,,0.33,0.354,,,,,,,,,,,,5575000.0,,,,,32092000.0,11374000.0,,2147000.0,,,,,,,,,,,,,,,,,,,,,,,,2285000.0,,1797000.0,,,,,,,,,,,,,408583000.0,1863624000.0,37954000.0,,,,,,,,,,,,,199500000.0,,,,,,27732000.0,,,,,,,,,18312000.0,2406000.0,18312000.0,,,26000000.0,,,24712000.0,31604000.0,,,,,,,19760000.0,145000.0,,,,,,,3949000.0,3243000.0,19754000.0,,,,,,,,,,,,,,,,,,0.01,10000000.0,,,,,,,,,,,,,,,,,,,20718000.0,,,,70935000.0,,56316000.0,,,,,,,,,,1427309000.0,1455041000.0,,,,,,,,,,,,3131000.0,,,,,,,,,,,,,,,265549.0,55308709.0,55043160.0,
2011-03-31,2011-05-06,10-Q,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,2900000.0,,,73000.0,1289942000.0,,,1803000.0,,,,,,1912727000.0,184996000.0,,,,,,,,,,,,,125771000.0,,,,,0.11,,,0.01,100000000.0,,53545038.0,536000.0,19521000.0,743000.0,20264000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156480000.0,,,,,,,,15838000.0,,6086000.0,,,0.36,,0.35,0.337,,,,,,,,,,,,5230000.0,,,,,30647000.0,10339000.0,,5459000.0,,,,,,,,,,,,,,,,,,,,,,,,756000.0,,1986000.0,,,,,,,,,,,,,442575000.0,1912727000.0,33938000.0,,,,,,,,,,,,,229400000.0,,,,,,27529000.0,,,,,,,,,19565000.0,743000.0,19565000.0,,,15600000.0,,,23669000.0,31877000.0,,,,,,,11911000.0,-44000.0,,,,,,,3544000.0,9352000.0,22757000.0,,,,,,,,,,,,,,,,,,0.01,10000000.0,0.0,,,,,,,,,,,,,,,,,,20308000.0,,,,84411000.0,,55546000.0,,,,,,,,,,1442623000.0,1470152000.0,,,,,,,,,,,,2601000.0,,,,,,,,,,,,,,,260645.0,55337201.0,55076556.0,
2011-06-30,2011-08-18,10-K,"Royal Gold,Â Inc",RGLD,CIK0000085535,USD,2499000.0,676000.0,54000.0,,1319697000.0,,,6494000.0,-117000.0,,,,,1902702000.0,169273000.0,,,,28777000.0,,28876000.0,28000.0,28876000.0,,127000.0,,,114155000.0,-210691000.0,,,,0.42,39864000.0,,0.01,100000000.0,,54231787.0,543000.0,71484000.0,5904000.0,77388000.0,,,,,,28783000.0,15222000.0,44110000.0,105000.0,,,0.0215,,,-1242000.0,-3894000.0,-5136000.0,,,,,40460000.0,-150997000.0,-152564000.0,37391000.0,32157000.0,5028000.0,,3275000.0,,3069000.0,,188388000.0,,152564000.0,3112000.0,179344000.0,,5932000.0,,,,67399000.0,23253000.0,6093000.0,,,1.6800000000000002,,1.6800000000000002,,,,,,,,,1325000.0,,,,21106000.0,,77543000.0,,38730000.0,116273000.0,38974000.0,37847000.0,,,-346000.0,,,40695000.0,2066000.0,-1446000.0,215000.0,-277000.0,,-891000.0,105000.0,437000.0,-930000.0,,5527000.0,,,,6900000.0,-2247000.0,8465000.0,,5088000.0,,7740000.0,5378000.0,,,,,,,,,,,,415007000.0,1902702000.0,28861000.0,18836000.0,,,15600000.0,15600000.0,15600000.0,194900000.0,15600000.0,210500000.0,,100000000.0,110500000.0,210500000.0,,191747000.0,,1882186000.0,1690439000.0,27533000.0,8203000.0,-210691000.0,-51385000.0,-51385000.0,-306263000.0,-306263000.0,146957000.0,146957000.0,,5904000.0,93082000.0,,,15600000.0,,,97544000.0,153559000.0,,,,,,127000000.0,14114000.0,89000.0,89000.0,88000.0,88000.0,,,,,3993000.0,4246000.0,,,,,2660000.0,968000.0,22130000.0,28574000.0,,,,,,,280009000.0,7158000.0,,0.01,10000000.0,0.0,,6290000.0,,,,,18532000.0,,,-54000.0,,,,,,,400000.0,77299000.0,41900000.0,41900000.0,,100004000.0,,275738000.0,,,6494000.0,,1217553.0,,,,1600000.0,1460162000.0,1487695000.0,,,,20738.0,,,,8245000.0,,-1325000.0,-1325000.0,9039000.0,,29000.0,0.0,,,18836000.0,,,1500000.0,,,,3100000.0,-300000.0,270206.0,55323410.0,55053204.0,
