end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesForUnredeeemedGiftCards,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableForSaleSecuritiesNoncurrent,AvailableforsaleSecuritiesGrossUnrealizedGain,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfMerchandiseSalesBuyingAndOccupancyCosts,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerLoyaltyProgramLiabilityCurrent,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,GainLossOnInvestments,GeneralAndAdministrativeExpense,GrossProfit,HeldToMaturitySecurities,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesFairValue,HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesNoncurrent,HeldToMaturitySecuritiesUnrecognizedHoldingLoss,HeldtomaturitySecuritiesUnrecognizedHoldingGain,IncentiveFromLessor,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInGiftCardLiability,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InsuredEventGainLoss,InventoryNet,InventoryValuationReserves,InvestmentsFairValueDisclosure,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NumberOfReportableSegments,NumberOfStatesInWhichEntityOperates,NumberOfStatesInWhichEntityOperates,NumberOfStatesInWhichEntityOperates,NumberOfStores,NumberOfStores,NumberOfStores,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherNoncashIncomeExpense,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRecognitionGiftCardsBreakage,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesReturnsAndAllowancesGoods,SalesReturnsGoods,SalesRevenueNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,TradingSecuritiesFairValueDisclosure,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2008-02-02,2008-04-16,10-K,"BUCKLE, INC",BKE,CIK0000885245,USD,,,,,,,,,,,,,,,,,,,,,,,,,64293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338320000.0,,,,,,,,,
2009-01-31,2009-04-01,10-K,"BUCKLE, INC",BKE,CIK0000885245,USD,,,,,,,,,,13545000.0,,,,,,,,,,,,,,,162463000.0,98170000.0,,,2.7334,,,,,,,,,,,,,,,-595000.0,,,,,,,,,,,,,,21779000.0,126665000.0,2.3,2.24,,,,,,,,,11268000.0,,,,-5157000.0,30041000.0,343488000.0,,,,,,,,,,,,,,,,,,,,,164868000.0,60459000.0,,-844000.0,906000.0,,12624000.0,1633000.0,6324000.0,1997000.0,2478000.0,895000.0,,2963000.0,,,,,,,,,,,,,,,,,,,,,,-112032000.0,,66473000.0,,143729000.0,,104409000.0,,7829000.0,,,,,,,,162196000.0,,,,,,,,,,,,,,,,,,,,,,,,-920000.0,,574000.0,,29000.0,9359000.0,126665000.0,46687000.0,47448000.0,,148818000.0,11819000.0,12724000.0,104409000.0,,,,4879000.0,,,,,,54973000.0,792046000.0,,181292000.0,,,,,,,,,,,,,,,,,,,,,,,337222000.0,1.5,,12724000.0,289000.0,9359000.0,,,,
2009-08-01,2009-09-10,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,,,,,,,,,,,,,,,,,,,,,,,,,145736000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.54,,,,,,,,,,,,,,6647000.0,82278000.0,,,,,,,,,,,,,,,,,,,,,39673000.0,14679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24994000.0,,1549000.0,,,,,,,,38124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192906000.0,,44154000.0,,,,,,,,,,,,,,,,,,,,,,,375976000.0,,,,,,,,46623000.0,45640000.0
2009-10-31,2009-12-10,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,,,,,,,,,,,,,,,,,,,,,,,,,73995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.71,,,,,,,,,,,,,,7427000.0,102117000.0,,,,,,,,,,,,,,,,,,,,,52865000.0,19560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33305000.0,,1192000.0,,,,,,,,51673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231238000.0,,50444000.0,,,,,,,,,,,,,,,,,,,,,,,318226000.0,,,,,,,,46719000.0,45709000.0
2010-01-30,2010-03-31,10-K,"BUCKLE, INC",BKE,CIK0000885245,USD,24364000.0,3830000.0,13507000.0,159392000.0,-793000.0,78837000.0,,,,2959000.0,,8521000.0,5163000.0,3253000.0,0.0,488903000.0,264809000.0,,,,,,,,135340000.0,-27123000.0,,,2.6,0.01,100000000.0,46381263.0,46381263.0,464000.0,127430000.0,,,,,66059000.0,10351000.0,,5957000.0,414000.0,,,,,,,,,,,,,,25135000.0,120341000.0,2.79,2.73,0.376,0.35,-0.005,0.034,-0.003,41463000.0,,,2661000.0,,,8637000.0,991000.0,32416000.0,400619000.0,,,,,,,,,,,,,,,,,,,36657000.0,204127000.0,204127000.0,76824000.0,79480000.0,-2916000.0,-5731000.0,,1003000.0,3363000.0,4224000.0,1165000.0,-6282000.0,1967000.0,993000.0,,88187000.0,,,,,,,,,,,,,,134644000.0,488903000.0,92030000.0,,22687000.0,72770000.0,,-115854000.0,-115854000.0,-69228000.0,-69228000.0,157959000.0,157959000.0,127303000.0,127303000.0,3674000.0,,,,,,,,199462000.0,,,,,,,,,,,,,,,8866000.0,4742000.0,127000.0,-75000.0,,,,,,127000.0,,-38000.0,725000.0,74000.0,,120341000.0,52604000.0,50561000.0,11684000.0,33703000.0,308000.0,1826000.0,127303000.0,305974000.0,146582000.0,6911000.0,4988000.0,275751000.0,,434000.0,,73596000.0,73596000.0,898287000.0,,201157000.0,,,,,,,,,,,,,,,,,,,,,,5420000.0,354259000.0,,,1826000.0,175000.0,,,,46692000.0,45699000.0
2010-05-01,2010-06-10,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,,,,,,,,,,1211000.0,,,,,,,,,,,,,,,131417000.0,-3923000.0,,,0.2,,,,,,,,,,,,,,,-562000.0,,,,,,,,,,,,,,6490000.0,9337000.0,0.65,0.64,,,,,,,,,1169000.0,,,,,7421000.0,93451000.0,,,,,,,,,,,,,,,,,,,,,48020000.0,17910000.0,,11177000.0,15384000.0,,-24765000.0,-3266000.0,-3446000.0,-474000.0,7352000.0,-759000.0,,,,,,,,,,,,,,,,,,,,,,,,-7697000.0,,-29838000.0,,33612000.0,,30110000.0,,1833000.0,,,,,,,,46187000.0,,,,,,,,,,,,,,,,,,,,,,,,34000.0,,-11000.0,,,,9337000.0,15240000.0,20700000.0,,6088000.0,14000.0,471000.0,30110000.0,,,,1500000.0,,,,,,,214797000.0,,47264000.0,,,,,,,,,,,,,,,,,,,,,,,378264000.0,,,471000.0,16000.0,,,,46993000.0,46053000.0
2010-07-31,2010-09-09,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,38614000.0,493000.0,9310000.0,165956000.0,-667000.0,83716000.0,,,,,,,,,,509177000.0,261506000.0,,,,,,,,93082000.0,,,,,0.01,100000000.0,46790821.0,46790821.0,468000.0,20839000.0,,,,,,,,7110000.0,,,,,,,,,,,,,,,,,0.45,0.44,,,,,,16276000.0,,,,,,8586000.0,,6218000.0,75388000.0,,,,,,,,,,,,,,,,,,,37605000.0,,33092000.0,12345000.0,,,,,,,,,,,894000.0,,108680000.0,,,,,,,,,,,,,,117746000.0,509177000.0,73031000.0,,30380000.0,73798000.0,,,,,,,,20747000.0,20747000.0,566000.0,,41.0,,,419.0,,,32526000.0,,,,,,,,,,,,,,,8338000.0,5825000.0,92000.0,54000.0,,,,,,,,,,,,,,,,,,,,334004000.0,168048000.0,9077000.0,668000.0,307914000.0,,,,,,188639000.0,,42862000.0,684000.0,,,,,,,,,,,,,,,,,,,,,,391431000.0,,,,16000.0,,,,47059000.0,46165000.0
2010-10-30,2010-12-09,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,35891000.0,4997000.0,9160000.0,170177000.0,-667000.0,79387000.0,,,,,,,1055000.0,665000.0,0.0,543578000.0,294528000.0,,,,,,,,139180000.0,,,,,0.01,100000000.0,46601528.0,46601528.0,466000.0,34371000.0,,,,,,,,7439000.0,,,,,,,,,,,,,,,,,0.75,0.73,,,,,,26082000.0,,,,,,8586000.0,,7530000.0,105942000.0,,,,,,,,,,,,,,,,,,,37533000.0,54819000.0,54819000.0,20448000.0,,,,,,,,,,,848000.0,,111235000.0,,,,,,,,,,,,,,131428000.0,543578000.0,86456000.0,,25302000.0,71212000.0,,,,,,,,34371000.0,34371000.0,470000.0,,,41.0,,,421.0,,54349000.0,,,,,,,,,,,,,,,10326000.0,6503000.0,,0.0,,,,,,,,,,,,,,,,,,,,341512000.0,171335000.0,4609000.0,1039000.0,332964000.0,,,,,,243346000.0,,51593000.0,,,,,,,,,,,,,,,,,,,,,,,412150000.0,,,,16000.0,,,,46916000.0,46068000.0
2011-01-29,2011-03-30,10-K,"BUCKLE, INC",BKE,CIK0000885245,USD,33489000.0,,17213000.0,173179000.0,-671000.0,89719000.0,,4439000.0,64000.0,10703000.0,,9705000.0,4503000.0,2837000.0,0.0,494844000.0,257036000.0,27688000.0,19961000.0,23725000.0,19961000.0,1065000.0,19961000.0,,116470000.0,-18870000.0,,,3.3,0.01,100000000.0,47127926.0,47127926.0,471000.0,134804000.0,,,530709000.0,,59475000.0,9569000.0,,7727000.0,10952000.0,653000.0,,3494000.0,24000.0,,4071000.0,3235000.0,15000.0,13849000.0,468000.0,241000.0,7649000.0,27251000.0,29781000.0,154287000.0,3.98,3.91,0.373,0.35,-0.005,0.03,-0.002,36018000.0,,,9455000.0,,,8586000.0,,30752000.0,563477000.0,61366000.0,,,61366000.0,,,,,,,,,,,61857000.0,38474000.0,39000.0,530000.0,37430000.0,214678000.0,214678000.0,79996000.0,70166000.0,10722000.0,-10578000.0,,-5445000.0,3706000.0,406000.0,787000.0,2757000.0,-544000.0,842000.0,,88593000.0,5087000.0,27688000.0,,,,,,,,,,,1361000.0,149179000.0,494844000.0,96373000.0,,22892000.0,66162000.0,,-149149000.0,-149149000.0,-49656000.0,-49656000.0,179935000.0,179935000.0,184136000.0,134682000.0,3911000.0,,,,,,,,210767000.0,,,,,,,,,,,,,,,9653000.0,2412000.0,122000.0,-72000.0,122000.0,122000.0,,,,122000.0,,-901000.0,,1321000.0,5994000.0,154287000.0,39698000.0,54945000.0,14718000.0,46294000.0,14000.0,1677000.0,134682000.0,342413000.0,169234000.0,14363000.0,4439000.0,256146000.0,,451000.0,,83787000.0,83787000.0,1252894000.0,,208362000.0,,,,,,436546.0,26.07,,,,,,,,,,,600506.0,4.54,,,6509000.0,345665000.0,,,1677000.0,64000.0,5994000.0,7727000.0,,47025000.0,46183000.0
2011-04-30,2011-06-09,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,41076000.0,9796000.0,12914000.0,178103000.0,-650000.0,92900000.0,,1621000.0,,1050000.0,,,,,0.0,515033000.0,277582000.0,,,,,,,,139292000.0,22822000.0,,,0.2,0.01,100000000.0,47342895.0,47342895.0,474000.0,33490000.0,,,137148000.0,,,,,8734000.0,-600000.0,,,,,,,,,,,,7421000.0,,7500000.0,9465000.0,0.72,0.71,,,,,,15278000.0,,,1024000.0,,,,,8859000.0,102944000.0,,,,,,,,,,,,,,,,,,,37617000.0,52966000.0,52966000.0,19497000.0,453000.0,9744000.0,18620000.0,,-20740000.0,-4299000.0,1273000.0,-330000.0,7865000.0,-1580000.0,516000.0,,89866000.0,,,,,,,,,,,,,,142159000.0,515033000.0,88387000.0,,21497000.0,65179000.0,,-7928000.0,-7928000.0,-8182000.0,-8182000.0,38932000.0,38932000.0,33469000.0,33469000.0,1612000.0,,,41.0,,,422.0,,51354000.0,,,,,,,,,,,,,,,9323000.0,2416000.0,,,21000.0,21000.0,,,,21000.0,,-311000.0,,4000.0,,9465000.0,2107000.0,10590000.0,22876000.0,4519000.0,,513000.0,33469000.0,347959000.0,169856000.0,4051000.0,1621000.0,280150000.0,,,,,,240092000.0,,51590000.0,,,,,,,,,,,,,,,,,,,,,,,372874000.0,,,513000.0,,,,,47264000.0,46748000.0
2011-07-30,2011-09-08,10-Q,"BUCKLE, INC",BKE,CIK0000885245,USD,46469000.0,,11514000.0,180361000.0,-559000.0,94804000.0,,,,,,,,,0.0,526978000.0,290835000.0,25986000.0,17439000.0,21025000.0,,887000.0,17439000.0,,114903000.0,,,,,0.01,100000000.0,47361905.0,47361905.0,474000.0,23649000.0,,,125233000.0,,,,,8547000.0,,,,,,,,,,,,,7187000.0,,,,0.5,0.5,,,,,,17225000.0,8361000.0,,,,,11414000.0,,7942000.0,87145000.0,57205000.0,,,,566000.0,496000.0,32197000.0,31837000.0,259000.0,244000.0,57782000.0,57205000.0,24760000.0,24628000.0,57782000.0,32577000.0,30000.0,607000.0,37736000.0,37281000.0,37281000.0,13723000.0,,,,,,,,,,,490000.0,,126842000.0,,,,,,,,,,,,,,138024000.0,526978000.0,84554000.0,,24628000.0,58563000.0,,,,,,,,23558000.0,23558000.0,506000.0,,41.0,41.0,,427.0,427.0,,36775000.0,,,,,,,,,,,,,,,9346000.0,2416000.0,91000.0,53000.0,91000.0,91000.0,,,,,,,,,,,,,15074000.0,,,,,355525000.0,175164000.0,9388000.0,1507000.0,294235000.0,,,,,,212378000.0,,50370000.0,1507000.0,,28.43,,,533221.0,29.77,,,,495262.0,4.36,,,5.43,,19788000.0,495262.0,4.36,19788000.0,2.61,,388954000.0,,,,,,8547000.0,,47314000.0,46824000.0
