end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulOtherReceivablesCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConstructionInProgressGross,CooperativeAdvertisingExpense,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalBeforeIncomeTax,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationInterestIncome,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DueFromAffiliateCurrent,DueFromEmployeesCurrent,DueFromRelatedPartiesCurrent,DueToEmployeesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,IncomeLossAttributableToNoncontrollingInterest,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsAndSuppliesNetOfReserves,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,InvestmentIncomeInvestmentExpense,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LoansPayableCurrent,LossContingencyDamagesPaidValue,LossContingencyDamagesPaidValue,LossContingencyDamagesSoughtValue,MarketableSecuritiesCurrent,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OptionIndexedToIssuersEquityStrikePrice1,OtherAssetImpairmentCharges,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForConstructionInProcess,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,ProfitLossFromRealEstateOperations,PropertyManagementFeeRevenue,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RecapitalizationCosts,RelatedPartyTransactionRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalesRevenueNet,SellingExpense,SellingGeneralAndAdministrativeExpense,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOtherShares,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2013-10-31,2014-01-08,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,1825.0,,,,,,,,,,,,,,1711.0,,,,,1711.0,,,,,,75000000.0,5000000.0,5000000.0,5000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7503.0,1711.0,7503.0,,,5678.0,,,,,,,,,,,,,,-3713.0,,,,,,3713.0,-3713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10792.0,0.0,,,,3713.0,,-5792.0,,,,,,,,,,5000000.0
2014-01-31,2014-04-30,10-K,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,,,,,,,,20501.0,,,,,,,20009.0,,,,,20009.0,17130.0,,,,,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5678.0,20009.0,5678.0,,,5678.0,,,,0.0,,,,26580.0,,0.0,,-9450.0,,-9450.0,,,,,,13440.0,-9450.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21580.0,,,5000.0,,,-9450.0,,,,,,,,,,0.0,,,,-12249.0,3990.0,,,,134490.0,14331.0,14331.0,,,,,,,,,,6079000.0
2014-04-30,2014-06-06,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,4000.0,,,,,,,20501.0,,,,,,,10758.0,,,,,10758.0,-9251.0,,,,,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4000.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9678.0,10758.0,9678.0,,,5678.0,,,,,,,,0.0,,0.0,,-9251.0,,-13251.0,,,,,,13251.0,-13251.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,-13251.0,,,,,,,,,,0.0,,,,-25500.0,0.0,,,,13251.0,,1080.0,,,,,,,,,,6079000.0
2014-07-31,2014-09-15,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,1800.0,,,,,,,20501.0,,,,,,,706.0,,,,,706.0,,,,,,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14852.0,,,,,,,,-14852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14478.0,706.0,14478.0,,,12678.0,,,,,,,,,,,,,,-14852.0,,,,,,14852.0,-14852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40352.0,0.0,,,,14852.0,,-13772.0,,,,,,,,6079000.0,,6079000.0
2014-10-31,2014-12-15,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,1800.0,,,,,,,20501.0,,,,,,,298.0,,,,,298.0,,,,,,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2408.0,,,,,,,,-2408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16478.0,298.0,16478.0,,,14678.0,,,,,,,,,,,,,,-2408.0,,,,,,2408.0,-2408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42760.0,0.0,,,,2408.0,,-16180.0,,,,,,,,6079000.0,,6079000.0
2015-01-31,2015-05-18,10-K,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,,,,,,,,20501.0,,,,,,,175.0,175.0,,,,175.0,-19834.0,,,,0.001,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,10592.0,0.0,,14755.0,,,,,,,,,,,,,,,,,,,,,16998.0,,-0.01,,,,,,,,,,,,,,,31154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16998.0,175.0,16998.0,,,16998.0,,,,,,,,11320.0,11320.0,0.0,,-31154.0,-31154.0,-31154.0,,,,,,31154.0,-31154.0,,,,,,,14755.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,11320.0,11320.0,,,-31154.0,,,,,,,,,,0.0,,,,-43403.0,0.0,,,,31154.0,-16823.0,-16823.0,,,,,,,,6079000.0,,6079000.0
2015-04-30,2015-06-30,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,,6800.0,,,,,,,20501.0,,,,,,,6.0,6.0,,,,6.0,-169.0,,,,,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7319.0,,,,,,,,-7319.0,,,,,,,,,,,6800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24148.0,6.0,24148.0,,,17348.0,,,,,,,,350.0,350.0,,,-519.0,-519.0,-7319.0,,,,,,7319.0,-7319.0,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,0.0,,,350.0,,,-7319.0,,,,,,,,,,,,,,-50722.0,,,,,7319.0,,-24142.0,,,,,,,,6079000.0,,
2015-07-31,2015-09-21,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,9050.0,,,,,,,,37849.0,,,,,,,,,,,,,,,,,0.001,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2256.0,,,,,,,,-2256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,,9050.0,,,,,,,,,,,,,,,,,-2256.0,,,,,,2256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52978.0,,,,,,-9050.0,,,,,,,,,6079000.0,,
2015-10-31,2015-12-10,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,6368.0,,,,,,,,37849.0,,,,,,,,,,,,,,,,,0.001,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,,0.0,,,,,,,,,,,,,,,5918.0,,,,,,,,-5918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14968.0,,14968.0,,,,,,,,,,,,,,,,,-5918.0,,,,,,5918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58896.0,,,,,,-14968.0,,,,,,,,,60790000.0,,
2016-01-31,2016-05-17,10-K,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,2271.0,,,,,,,,-16862.0,,,,,,,,,,,,,-175.0,,,,0.001,750000000.0,60790000.0,60790000.0,60790.0,,,,,,,12770.0,,,27525.0,27525.0,,,,,,,,,,,,,,,,,,,,34764.0,,0.0,,0.34,,,,,,,,,,,,,37560.0,,,,,,,,,,,,,,,,,-12770.0,,2271.0,2271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37035.0,,37035.0,,,,,,,,,,,,35114.0,,,,-35289.0,-37560.0,,,,,,37560.0,,,,,,,81000.0,27525.0,,,,,,,,,,,,,,,,,,,,,,35114.0,,,,,,,,,,,,,,,,,,-80963.0,,,,,,,,,,,,,,,60790000.0,,
2016-04-30,2016-06-14,10-Q,GREEN VISION BIOTECHNOLOGY CORP.,GVBT,CIK0001571804,USD,,6875.0,,,,,,,,37849.0,,,,,,,,,,,,,,,,,0.001,75000000.0,6079000.0,6079000.0,6079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37855.0,,0.0,,,,,,,,,,,,,,,7695.0,,,,,,,,-7695.0,,,,,,,,,,,4604.0,4604.0,,,,,,,,,,,,,,,,,,,,,,,1916.0,,,,,,,,,,,44730.0,,44730.0,,,,,,,,,,,,3091.0,,,,-3091.0,-7695.0,,,,,,7695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091.0,,,,,,,,,,,,,,,,,,-88658.0,,,,,,-44730.0,,,,,,,,,60790000.0,,
