end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AdditionalPaidInCapitalCommonStock,AssetManagementCosts,Assets,AssetsHeldInTrust,AssetsUnderManagementCarryingAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashSegregatedUnderCommodityExchangeActRegulation,CommissionsPayableToBrokerDealersAndClearingOrganizations,DepreciationAmortizationAndAccretionNet,DerivativeAssetFairValueGrossLiability,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilityFairValueGrossAsset,DistributedEarnings,DividendIncomeOperating,DividendsReceivable,DueFromAffiliates,DueToCorrespondentBrokers,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FloorBrokerageExchangeAndClearanceFees,GainLossOnInvestments,GainLossOnSaleOfCommodityContracts,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsOutstanding,GoodFaithAndMarginDepositsWithBrokerDealers,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCashCollateralForBorrowedSecurities,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPayablesToBrokerDealers,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentCompanyContractualFeeWaived,InvestmentCompanyExpenseRatioIncludingVoluntaryFeeWaiver,InvestmentCompanyGainLossOnInvestmentPerShare,InvestmentCompanyGeneralPartnerAdvisoryService,InvestmentCompanyInvestmentIncomeLossFromOperationsPerShare,InvestmentCompanyInvestmentIncomeLossPerShare,InvestmentCompanyInvestmentIncomeLossRatio,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTotalReturn,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,InvestmentOwnedUnrecognizedUnrealizedDepreciation,InvestmentsInAndAdvancesToAffiliatesAtFairValue,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsOutstanding,ManagementFeePayable,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterestDecreaseFromRedemptions,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,OperatingExpenses,OperatingIncomeLoss,PartnersCapitalAccountContributions,PartnersCapitalAccountReturnOfCapital,PartnersCapitalDistributionAmountPerShare,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfSecuritiesOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfSecuritiesOperatingActivities,ProfessionalFees,ProfitLoss,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,ReceivablesFromClearingOrganizations,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestments,RestrictedInvestments,RestrictedInvestmentsPercentOfNetAssets,RetainedEarningsAccumulatedDeficit,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,TreasuryStockValue,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,UnrecognizedTaxBenefits,DueFromCorrespondentBrokers,IncreaseDecreaseInBrokerageReceivables,InvestmentInterestRate,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments
2008-12-31,2009-03-10,10-K,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,,,,,,,,,10694097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-08,10-K,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,,,,1162569.0,,,,,,-10694097.0,,,,,,,,-194797.0,,,,,,,,,,,,,,,,,,,,,,,41504.0,28232317.0,,943.0,22566485.0,,943.0,,,,120465.0,,1429.0,,,,9709456.0,,,,194798.0,,,,,,,,,,,,,,-1009275.0,,,,,,,,,,,,,,,,,,158908498.0,,-169602595.0,,,316.0,1204073.0,,,,,,,,19149486.0,,,,685795975.0,178057984.0,484999617.0,,,,27223042.0,,22567428.0,,,,,,,,,,,,,,,,,,,,,,5668810.0,5664889.0,,-3921.0,,,,,,,,
2010-06-30,2010-08-06,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,,,,492138.0,,,,,16801890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12247.0,26569160.0,,,1705485.0,,-911.0,,,,,,,,,,,,,,77125.0,,,,,,,,,,,,,,-427260.0,,,,,,,,,,,,,,,,,,,,,,,161.0,504385.0,,,,,,,,,,,,,,,,,,26141900.0,,1704574.0,,,,,,,,,,,,,,,,,,,,,,24859855.0,24864586.0,,4731.0,,,,,,,,
2010-09-30,2010-11-05,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,,,,527160.0,,,,,36281164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13116.0,20453434.0,,,18830140.0,,,,,,,,,,,,,,,,89969.0,,,,,,,,,,,,,,-450307.0,,,,,,,,,,,,,,,,,,,,,,,115.0,540276.0,,,,,,,,,,,,,,,,,,20003127.0,,18830140.0,,,,,,,,,,,,,,,,,,,,,,1614840.0,1623294.0,,8454.0,,,,,,,,
2010-12-31,2011-03-14,10-K,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,244541.0,,286631820.0,2194672.0,404445275.0,,,,46738919.0,46738919.0,,,,,,,4742.0,-305721.0,,,,,,,,,,,,,,,,,,,,,24242035.0,333464321.0,90048.0,98489853.0,,-875.0,90057380.0,,-875.0,2073.0,,404445275.0,77990.0,,2554.0,,,,-9709456.0,,,,305585.0,,,,,,,,,,,,,,-1979135.0,,,,,,,,,249283.0,404445275.0,,,,,,2073.0,,44256515.0,,2482404.0,,,568.0,2284720.0,,,,,,,,107687800.0,2073.0,,,1066655997.0,151946388.0,990994789.0,,,,96510718.0,,90056505.0,,,,,,,117562099.0,8400000.0,7800000.0,404195992.0,44258588.0,3600000.0,800000.0,151946388.0,,,2800000.0,107687800.0,,,,8421445.0,8433348.0,,11903.0,24242035.0,,,,,,,
2011-03-31,2011-05-06,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,,,,650075.0,,,,,20158848.0,-26580071.0,,,,,,,,-111618.0,,,,,,,,,,,,,,,,,,,,,,,34671.0,14628164.0,,2154.0,4879750.0,,2154.0,,,,-38677.0,,31513.0,,,,,,,,111618.0,,,,,,,,,,,,,,-573128.0,,,,,,,,,,,,,,,,,,-79862180.0,,53282109.0,,,,684746.0,,,,,,,,90572904.0,,,,294400907.0,10710724.0,343495176.0,,,,14055036.0,,4881904.0,,,,,,,,,,,,,,,,,,,,,,9745570.0,9746260.0,,690.0,,,,,,,,
2011-06-30,2011-08-05,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,340921.0,,437204754.0,926260.0,551464088.0,,,,34848250.0,,,,,,,,18477.0,,,,,,,,,,,,,,,,,,,,0.53,,5118960.0,511496878.0,1515.0,-16861202.0,,,11999275.0,,6619.0,2204.0,,551464088.0,,,,,,,,,,,69705.0,,,,,,,,,,,,,,-858070.0,,,,,,,,,359398.0,551464088.0,,,,,,,,,,,,,,927775.0,,,,,,,,,,,,,,,,,,-17719272.0,,12005894.0,,,,,,,113897732.0,10000000.0,10000000.0,551104690.0,230435114.0,5400000.0,3800000.0,318563208.0,,,1600000.0,-88128094.0,,,,-28868645.0,-28867096.0,,1549.0,,,,,,,,
2011-09-30,2011-11-07,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,380373.0,,374341650.0,1173068.0,509615214.0,,,,102002998.0,,,,,,,,7479.0,,,,,,,,,,,,,,,,,,,,1.47,,-40883395.0,448495611.0,42563.0,22144222.0,,,68149390.0,,3896.0,2263.0,,509615214.0,,,,,,,,,,,57185.0,,,,,,,,,,,,,,-1158446.0,,,,,,,,,387852.0,509615214.0,,,,,,,,,,,,,,1215631.0,,,,,,,,,,,,,,,,,,20985776.0,,68153286.0,,,,,,,134883449.0,9000000.0,7800000.0,509227362.0,-62863104.0,600000.0,-1000000.0,37890544.0,,,1600000.0,100753648.0,,,,-46002355.0,-46009064.0,,-6709.0,,,,,,,,
2011-12-31,2012-03-14,10-K,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,329420.0,,344740910.0,3745943.0,465297742.0,,,65165354.0,65165354.0,18426435.0,,,,,,,7102.0,-264484.0,,,,,,,,,,,,,,,,,,,,,-48362065.0,437494520.0,89069.0,-4584911.0,,14513.0,68019605.0,,14513.0,2163.0,,454297809.0,84879.0,,2360.0,,,,,,,,263059.0,,,,,,,,,,,,,,-3571953.0,,,,,,-48362065.0,,,11149524.0,465297742.0,,,,,,,,68922092.0,,-50495657.0,,,,3835012.0,,,,,,,,358403156.0,,,,1959759293.0,427325248.0,1844993229.0,,,,-8156864.0,,68034118.0,,,,,42518250.0,,109405145.0,8400000.0,8400000.0,454148218.0,58109090.0,7200000.0,600000.0,427325248.0,58109090.0,49952226.0,6600000.0,369216158.0,,,,-72604100.0,-72619029.0,,-14929.0,,48362065.0,,,,,,
2012-03-31,2012-05-14,10-Q,INVESCO DB PRECIOUS METALS FUND,DBP,CIK0001383057,USD,273831.0,,276127486.0,829305.0,420847578.0,,,,6894483.0,-58270871.0,,,,,,,10487.0,-26691.0,,,,,,,,,,,,,0.0,,,,,,4.34,,4468855.0,409484240.0,31130.0,35863438.0,,66.0,-16973390.0,,66.0,2336.0,,420847578.0,-55589.0,,3385.0,,,-33584958.0,,,,,25463.0,,,,,,,,,,,,,,-834972.0,,,,,,,,,284318.0,420847578.0,,,,,,,,-79426426.0,,21155555.0,,,,860435.0,,,,,,,,79426426.0,,,,409456463.0,,437499342.0,,,,35028466.0,,-16973324.0,,,,,,,144433438.0,7200000.0,7200000.0,420563260.0,-68613424.0,,-1200000.0,,,,1200000.0,68613424.0,,,,52830920.0,52836762.0,,5842.0,9846640.0,5377785.0,,,,,,
