end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetGross,ConversionOfStockSharesConverted1,ConvertibleLongTermNotesPayable,CostMethodInvestments,CostOfRevenue,CostOfServices,CostsAndExpenses,CustomerAdvancesAndDeposits,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtSecurities,DebtSecuritiesRealizedGainLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxLiabilities,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueToAffiliateCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EnergyMarketingContractsAssetsCurrent,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,EquitySecuritiesFvNi,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsWeightedAverageVolatilityRate,FairValueInputsDiscountRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,FutureMinimumSubleaseRentalsSaleLeasebackTransactions,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsThereafter,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherInvestments,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseOfRestrictedInvestments,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IntangibleAssetsCurrent,InterestExpense,InterestPaid,InterestPayableCurrent,InvestmentOwnedAtCost,Investments,InvestmentsAndOtherNoncurrentAssets,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LoansHeldForSaleConsumerCreditCard,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtCurrent,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingActivitiesCashFlowStatement,OtherPrepaidExpenseCurrent,PaymentsForFederalHomeLoanBankAdvances,PaymentsToAcquireNotesReceivable,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSecuredNotesPayable,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfBankDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueOtherFinancialServices,Revenues,RevenuesNetOfInterestExpense,SaleOfStockConsiderationReceivedOnTransaction,SecuredDemandNotes,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentDecreaseForgiveness,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,PaymentsToAcquireEquityMethodInvestments
2013-07-31,2013-09-16,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,105388.0,78652.0,,19600.0,420968.0,0.0,,,,1258.0,1258.0,,,,,,,,,,,,1258.0,-1817.0,,,0.001,500000000.0,500000000.0,500000000.0,500000.0,8202.0,,,,,,649.0,5866.0,,,488346.0,314000.0,,,,,,,,,,,,,,,,,,,,,,,97659.0,,,,421774.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3720.0,-8202.0,,,,,,,588.0,,,,588.0,,,,,,,,,,-4482.0,1113.0,,,,,,,1258.0,691986.0,50237.0,50000.0,27007.0,50237.0,,,,5797.0,,-7614.0,-8202.0,-8202.0,,,15000.0,,348066.0,,,,1032000.0,,,-8202.0,,,,,,,,,,,,,,,,,,,,5797.0,5797.0,500000000.0,,,,,,,,,-1514037.0,,2146.0,,,,5217.0,,,,,,,,,,-690728.0,,,,,,,,,,,,,,500000000.0,500000000.0,,,
2013-10-31,2013-12-23,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,107267.0,77306.0,,19600.0,420968.0,0.0,,,,1088.0,1088.0,,,,,,,,,,,,1088.0,,,,0.001,500000000.0,500000000.0,500000000.0,500000.0,4883.0,,,,,,148.0,1358.0,,,492526.0,314000.0,,,,,,,,,,,,,,,,,,,,,,,102542.0,,,31680.0,423653.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,-4883.0,,,,,,,,,,,,,,,,,,,,,-4945.0,,,,,,,,1088.0,696699.0,49819.0,50000.0,27007.0,49819.0,,,,,,,-4883.0,-4883.0,,,15000.0,,350116.0,,,,1032000.0,,,-4883.0,,,,,,,,,,,,,,,,,,,,,,500000000.0,,,,,,,,,-1514037.0,,1420.0,,,,1210.0,,,,,,,,,,-695611.0,,,,,,,,,,,,,,500000000.0,500000000.0,,,
2014-01-31,2014-03-17,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,109106.0,75954.0,,22100.0,420968.0,0.0,,,,3623.0,3623.0,,,,,,,,,,,,1088.0,,,,0.001,500000000.0,500000000.0,500000000.0,500000.0,11589.0,,,,,,263.0,9501.0,,,503663.0,314000.0,,,,,,,,,,,,,,,,,,,,,,,114131.0,,,31680.0,425492.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7233.0,-11589.0,,,,,,,,,,,,,,,,,,,,,-4356.0,,,,,,,,3623.0,710823.0,49150.0,50000.0,24309.0,49150.0,,,,,,,-11589.0,-11589.0,,,15000.0,,348616.0,,,,1032000.0,,,-11589.0,,,,,,,,,,,,,,,,,,,,,,500000000.0,,,,,,,,,-1514037.0,,2268.0,,,,9238.0,,,,,,,,,,-707200.0,,,,,,,,,,,,,,500000000.0,500000000.0,,,
2014-04-30,2014-08-18,10-K,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,110985.0,74592.0,,15536.0,420968.0,,,,,1623.0,1623.0,,,,,,,,,,,,1623.0,-1452.0,,,0.001,900000000.0,500000000.0,500000000.0,500000.0,27985.0,,,,,,1242.0,14424.0,,,507804.0,314000.0,,0.055,,220.0,,,,,,,3217.0,,,,,,,,,,,,,,,,17050.0,110985.0,419895.0,0.0,0.0,0.0,0.0,-0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,-9745.0,-27985.0,,,,,,,2125.0,,,2125.0,5708.0,,,,,,,,,,18240.0,4209.0,,,,,,712134.0,1623.0,285849.0,48469.0,50000.0,22947.0,48469.0,,,,18700.0,,-20152.0,-27985.0,-27986.0,,,16000.0,,16048.0,333066.0,,,1060000.0,1060000.0,,-27985.0,,,,,-18240.0,74592.0,,,,,,,,,1623.0,,1000.0,,,2050.0,17410.0,500000000.0,,,,,,1760.0,,,-1631479.0,,4679.0,,,-16000.0,13182.0,,,,,,,,,,-710511.0,-710511.0,,,,900000000.0,,,,,,,,,500000000.0,500000000.0,,,
2014-07-31,2014-09-24,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,5002.0,,31680.0,185795.0,,225629.0,669039.0,175703.0,,177.0,,1313084.0,218185.0,,,,,,,,,,,,374.0,-1249.0,,,0.001,900000000.0,506000000.0,506000000.0,500000.0,,,,,,,259.0,186373.0,,,512287.0,314000.0,,0.055,,220.0,,,,,,,17160.0,,,,,,,,,,362136.0,362136.0,,506500000.0,,,16048.0,,421774.0,0.0,0.0,0.0,,,,,0.0121,0.05,,0.0,2.11,0.0165,329043.0,-329043.0,681179.0,,,,,,,,,-5279.0,,,,,,,-169697.0,154067.0,,,,,,,2947.0,-5281.0,,,-5281.0,,-465.0,10000.0,,,,,,,-5279.0,787.0,,,15000.0,,,2261192.0,1313084.0,561266.0,47817.0,50000.0,21579.0,45804.0,,,,5646.0,,-2072.0,154067.0,154067.0,,,39150.0,,348914.0,533066.0,,,1060000.0,,4954.0,,,,,,323764.0,,,,,,271176.0,234300.0,202992.0,505476.0,159007.0,,5500.0,,,1000.0,3000.0,506500000.0,,,920892.0,,-2202.0,652.0,1000.0,-2202.0,-2117147.0,-15000.0,16676.0,,,,186114.0,175703.0,,,0.0149,,,,,,-948108.0,,,,6000000.0,6000000.0,,,,,,,,,500000000.0,500000000.0,,,
2014-10-31,2014-12-22,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,20608.0,,115695.0,180454.0,,57978.0,424268.0,94690.0,,,,1847104.0,259581.0,,1170041.0,7449.0,19415.0,151241.0,1000000.0,18800.0,1170041.0,,1143177.0,,2780.0,,,,0.001,500000000.0,500000000.0,500000000.0,500000.0,,,,,,,10175.0,116672.0,,,1521442.0,314000.0,,,,,,,,,,,59893.0,,,,,,,,,,329926.0,332926.0,,,,,15848.0,,,,0.0,,,,,,,0.05,,0.0,2.34,0.0165,,-329043.0,,,,,,,,,,,,,,,200000.0,,-76904.0,166616.0,,,,,,,,,,,,,,,,,,,,,-7090.0,,,,75000.0,,,2268388.0,1847104.0,835122.0,47817.0,,20207.0,47151.0,,,,,,,166616.0,,,,25177.0,,348914.0,333066.0,,,1060000.0,,5973.0,,,,,,,,,,,,228085.0,201101.0,230220.0,429186.0,201101.0,,,,,,,,,,1111422.0,,,,,,-1345552.0,,39768.0,,,,106497.0,,,,,,,,,,-421284.0,421284.0,,,,,,,,,,,,,500000000.0,,,,
2015-01-31,2015-07-24,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,11726.0,,,,,102903.0,424268.0,78367.0,,,,1981943.0,293531.0,,1170041.0,7449.0,19415.0,151241.0,1000000.0,18800.0,1170041.0,,1143177.0,,4829.0,,,,0.001,500000000.0,500000000.0,500000000.0,500000.0,,,,,,,27070.0,348356.0,,,1573215.0,,200000.0,,,,,,,,,,309375.0,,,,,,,,95265.0,,453285.0,453285.0,,,,,16048.0,118050.0,,0.0,0.0,0.0,,,,,,0.05,,0.0,2.42,0.0165,-120359.0,120359.0,,,,,,,,,-120359.0,,,,,,,,-301703.0,-321044.0,,,,,,,,,,,,,,,,,,,,,35174.0,,,,475000.0,,,2724270.0,1981943.0,1254238.0,,,,46485.0,,,,,,,-457236.0,,,,,,,353566.0,,,1060000.0,,5677.0,,,,,,-155533.0,181642.0,,,,,152992.0,197255.0,271299.0,350697.0,197255.0,,,,,,,500000000.0,,,1016157.0,,,,,,-1666595.0,,46653.0,,,-26650.0,226021.0,,,,,,,,,,-742327.0,-742327.0,,,,,,,,,,,,500000000.0,500000000.0,500000000.0,,,
2015-04-30,2017-02-14,10-K,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,5002.0,,31680.0,185795.0,,225629.0,669039.0,,,3300.0,,1313084.0,218185.0,,,,,,,,,,,,5237.0,3614.0,,,0.001,900000000.0,500000000.0,500000000.0,500000.0,,,,,,,66562.0,944842.0,,,1828803.0,,,,,,,,,,,,17160.0,,,,,,,,222285.0,,,,,,,,16048.0,,,0.0,0.0,0.0,0.0,-0.34,0.34,,,,,,,,,-456294.0,,,,,,,,,,-12500.0,12500.0,-12500.0,,,,,-851210.0,-485668.0,,,,,,,3271.0,88171.0,9420.0,6567.0,,,-4857.0,,1486.0,2491.0,,,,,76766.0,3017.0,,,15000.0,,,2261192.0,1313084.0,561266.0,,,,45804.0,,,,84383.0,,-80769.0,-485668.0,-485668.0,,,39150.0,,36048.0,533066.0,,,1124000.0,1124000.0,4954.0,,1486.0,,,,-81958.0,,,,,,,,202992.0,,159007.0,,24650.0,,,21200.0,44900.0,500000000.0,,,920892.0,,-2202.0,2665.0,1500.0,,-2117147.0,-15000.0,93632.0,,,,655995.0,537500.0,18000000.0,0.03,,8909672.0,18000000.0,0.03,,,-948108.0,948108.0,,,,,18000000.0,,,,,,,,500000000.0,500000000.0,,,
2015-07-31,2017-02-14,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,31680.0,184933.0,,250414.0,663039.0,,,,,1120543.0,159157.0,,,,,,,,,,,,1209.0,-4028.0,,,0.001,900000000.0,506000000.0,506000000.0,506000.0,,,,,,,5876.0,205488.0,,,1809207.0,,,,,,,,,,,,2760.0,,,,,,,,95265.0,,,,,,,,15000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-28464.0,,,,,,,-181879.0,-210343.0,,,,,,,-862.0,22430.0,4842.0,5002.0,,,-14400.0,,,-2.0,,,,,28464.0,715.0,,,15000.0,,,2278994.0,1120543.0,576581.0,,,,45144.0,,,,5792.0,,-9820.0,-210343.0,-210343.0,,,46650.0,,,533066.0,,,,,4956.0,,,,,,-28464.0,,,,,,,,152992.0,,120759.0,,7500.0,,,,,506000000.0,,,825627.0,,-1048.0,660.0,,,-2327490.0,,23609.0,,,,104347.0,88248.0,,,,,,,,,-1158451.0,1149347.0,,,,,,,,,,,,,506000000.0,506000000.0,,,
2015-10-31,2017-02-14,10-Q,NETCAPITAL     INC.,NCPL,CIK0001414767,USD,,,,,,,,,,,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,109608.0,262601.0,,,,,,,,,,,,,,,,,,,,,,,95265.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93845.0,,,,,,,,,,,,,,,,,,,,,,28576.0,,,,,,,,,,,,,,,,,,,,-275414.0,,,,,,,,,,,,,,,,,,-28576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15763.0,,,,57728.0,,,,,,,,,,,,,,,,,,,,,,,506086022.0,,506086022.0,,,
