end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,DerivativeLiabilitiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfNotesReceivable,GainOnDerivativeInstrumentsPretax,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxesPaid,IncreaseDecreaseDueFromOfficersAndStockholders,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestAndDividendIncomeOperating,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPayableCurrent,InventoryAdjustments,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LossOnDerivativeInstrumentsPretax,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PartnersCapitalAccountUnitsSoldInPrivatePlacement,PaymentsForProceedsFromProductiveAssets,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireNotesReceivable,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndCollectionOfNotesReceivable,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyCosts,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TaxCreditCarryforwardAmount,TaxCreditCarryforwardDeferredTaxAsset,TaxCreditCarryforwardValuationAllowance,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-04-15,10-K,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,,,,,,,,,,,,,,,,,,,,,,,,,,15969007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,-57975.0,,,,,,,,,,,,,,,
2009-12-31,2010-04-12,10-K,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,15969007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82931.0,,,,,,,,,,,,,,,
2010-06-30,2010-08-20,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8826.0,,,-8826.0,,,,,,,,,,,,,,935.0,,,,,,,,,,,,,,,,-9761.0,,,,8826.0,,,,,,,,,,,,,-935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40969007.0
2010-09-30,2010-11-15,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1269.0,,,-1269.0,,,,,,,,,,,,,,1045.0,,,,,,,,,,,,,,,,-2314.0,,,,1269.0,,,,,,,,,,,,,-1045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40969007.0
2010-12-31,2011-05-05,10-K,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,5880.0,,,,42207.0,29931.0,,,,,7102194.0,,,,,,0.0,0.0,,0.0,0.0,,0.001,100000000.0,,40969007.0,40969.0,25000.0,25000000.0,,,,,,,,25000.0,,,,0.001,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,15492.0,,,-15492.0,0.0,,2624.0,,,,,,17463.0,,,,,4595.0,,,0.0,,,,,78018.0,0.0,78018.0,,,0.0,0.0,0.0,-20087.0,,,,15492.0,,,,,,,,,,,,,-4595.0,,,,,,,,,,0.001,25000000.0,,0.0,0.0,,,,,,,,,,,,,,-7221181.0,0.0,,,,,,,,,,,,-78018.0,,250000.0,,,,,,25000.0,,,,,,,36927911.0
2011-03-31,2011-05-13,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,104.0,,,-104.0,0.0,5676.0,-2490.0,,,,,,,,-2000.0,,,1082.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,-1186.0,,,,104.0,,,,,,,,,,,,,-1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40969007.0
2011-06-30,2011-08-12,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,7838.0,,,,50692.0,33619.0,,,,,7102194.0,,,,,,0.0,0.0,,0.0,,,0.001,100000000.0,,40969007.0,40969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,11482.0,,,-11482.0,,,,,,,,,,,,,,1463.0,,,,,,,,,0.0,92149.0,,,,,,-12945.0,,,,11482.0,,,,,,,,,,,,,-1463.0,,,,,,,,,,0.001,25000000.0,,0.0,0.0,,,,,,,,,,,,,,-7235312.0,0.0,,,,,,,,,,,,-92149.0,,,,,,,,,,,,,,,40969007.0
2011-09-30,2011-11-21,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,10496.0,,,,52185.0,33866.0,,,,,7102194.0,,,,,,0.0,0.0,,0.0,,,0.001,100000000.0,,40969007.0,40969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2906.0,,,-2906.0,,,,,,,,,,,,,,1493.0,,,,,,,,,0.0,96547.0,,,,,,-4399.0,,,,2906.0,,,,,,,,,,,,,-1493.0,,,,,,,,,,0.001,25000000.0,,0.0,0.0,,,,,,,,,,,,,,-7239710.0,0.0,,,,,,,,,,,,-96547.0,,,,,,,,,,,,,,,40969007.0
2011-12-31,2012-04-13,10-K,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,27127.0,,,,69922.0,19840.0,,,,,7102194.0,,,,,,0.0,0.0,,0.0,0.0,,0.001,100000000.0,,418895.0,40969.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,13990.0,,,-13990.0,0.0,,1407.0,,,,,,17624.0,,,,,5041.0,5041.0,,0.0,,,,,97049.0,0.0,,,,0.0,0.0,0.0,-19031.0,,,,13990.0,,,,,,,,,,,,,-5041.0,,,,,,,,,,0.001,25000000.0,,0.0,0.0,,,,,,,,,,,,,,-7240212.0,0.0,,,,,,,,,,,,-97049.0,,,,,,,,,,,2850.0,,,,40969007.0
2012-03-31,2012-05-14,10-Q,"GROW SOLUTIONS HOLDINGS, INC.",GRSO,CIK0001104265,USD,4004.0,,,,76539.0,19840.0,,,,,7102194.0,,,,,,0.0,0.0,,0.0,0.0,,0.001,100000000.0,,40969007.0,40969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1748.0,,,-1748.0,0.0,6617.0,-3283.0,,,,,,,,0.0,,,1586.0,1586.0,,0.0,,,,,100383.0,0.0,,,,0.0,0.0,0.0,-3334.0,,,,1748.0,,,,,,,,,,,,,-1586.0,,,,,,,,,,0.001,25000000.0,,0.0,0.0,,,,,,,,,,,,,,-7243546.0,0.0,,,,,,,,,,,,-100383.0,,,,,,,,,,,,,450.0,,40969007.0
