end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostsAndExpenses,DebtCurrent,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,Depreciation,DepreciationNonproduction,Dividends,DividendsCommonStock,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets1,Goodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromLongTermLinesOfCredit,ProceedsFromShortTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,UnbilledReceivablesCurrent,UnrealizedGainLossOnDerivatives,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,BusinessExitCosts1,CapitalExpendituresIncurredButNotYetPaid,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsOther,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,EffectiveIncomeTaxRateReconciliationTaxHolidays,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,ForeignCurrencyTransactionGainLossBeforeTax,GoodwillImpairmentLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxesPaidNet,IncomeTaxHolidayAggregateDollarAmount,IncomeTaxHolidayIncomeTaxBenefitsPerShare,InterestPaidNet,LeaseAndRentalExpense,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,NumberOfReportingUnits,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,PaymentsOfFinancingCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,ProceedsFromIssuanceOfSecuredDebt,RepaymentsOfDebt,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueRestrictedStockAwardGross,TangibleAssetImpairmentCharges,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiability,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
2021-06-30,2021-08-11,10-Q,"TaskUs, Inc.",TASK,CIK0001829864,USD,43494000.0,127867000.0,1586000.0,,49646000.0,2069000.0,,519817000.0,5771000.0,133267000.0,2691000.0,,,4712000.0,58513.0,829618000.0,336371000.0,493247000.0,,195927000.0,195927000.0,,,,0.55,-106435000.0,,,,48510000.0,556000.0,1806000.0,1250000.0,575000.0,,40474000.0,303000.0,2573000.0,5810000.0,,6729000.0,50000000.0,,50000000.0,,-1.14,,0.062,,,,171690000.0,,51829000.0,282700000.0,230871000.0,,-1000.0,195735000.0,,-112963000.0,-7020000.0,,,,,,,,,,,230871000.0,1594000.0,,513593000.0,829618000.0,271393000.0,242200000.0,242035000.0,48510000.0,193525000.0,,,,-105943000.0,-105943000.0,103798000.0,293050000.0,-113028000.0,2471000.0,3006000.0,3000.0,-489000.0,-492000.0,1659000.0,439000.0,,,,,,,9667000.0,,,,112706000.0,63060000.0,,,-206834000.0,180022000.0,180022000.0,177810000.0,,,,,,316025000.0,,0.0,115900000.0,71700000.0,,,,92957493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-12,10-Q,"TaskUs, Inc.",TASK,CIK0001829864,USD,44767000.0,157605000.0,2152000.0,2988000.0,54887000.0,-1851000.0,539060000.0,,19243000.0,19243000.0,2931000.0,,,4711000.0,,731532000.0,233241000.0,498291000.0,0.0,61330000.0,,,61330000.0,,,7716000.0,6847000.0,112423000.0,184924000.0,,556000.0,1667000.0,1111000.0,539000.0,,41244000.0,394000.0,2735000.0,,,,,,,0.12,,0.11,0.125,,,,43920000.0,22300000.0,56540000.0,282700000.0,226160000.0,,-26000.0,195735000.0,13292000.0,,1656000.0,2232000.0,,,,,,,,,,226160000.0,,1633000.0,388548000.0,731532000.0,147902000.0,240646000.0,240861000.0,49822000.0,191039000.0,,,,11636000.0,,,,16129000.0,2729000.0,3714000.0,-37000.0,-3957000.0,-3920000.0,-1204000.0,691000.0,,,,,,,8654000.0,,,,127030000.0,72143000.0,,,-195198000.0,201053000.0,,60342000.0,,,,9744028.0,10.06,342984000.0,,,,67600000.0,,12135837.0,109426011.0,,97290174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-09,10-K,"TaskUs, Inc.",TASK,CIK0001829864,USD,40890000.0,162895000.0,2416000.0,2886000.0,63768000.0,-2163000.0,556418000.0,,46189000.0,173685000.0,1819000.0,526000.0,,18847000.0,,749998000.0,246306000.0,503692000.0,0.0,,63584000.0,,63584000.0,-37647000.0,0.55,-64277000.0,4095000.0,431736000.0,814985000.0,,556000.0,1528000.0,972000.0,1441000.0,-11477000.0,40235000.0,735000.0,2749000.0,,29038000.0,,,,50000000.0,-0.62,,-0.62,0.04,0.21,,-6497000.0,36670000.0,,61252000.0,282700000.0,221448000.0,,-52000.0,195735000.0,-60963000.0,,-2265000.0,3863000.0,4493000.0,76203000.0,1013000.0,1261000.0,,16450000.0,,2380000.0,8611000.0,221448000.0,,6504000.0,370864000.0,749998000.0,135941000.0,234923000.0,238375000.0,51135000.0,187240000.0,54390000.0,-59363000.0,-32674000.0,-58698000.0,,,,-54282000.0,4428000.0,5022000.0,55000.0,-5524000.0,-5579000.0,-177000.0,597000.0,,50000000.0,4798000.0,59363000.0,,,10939000.0,120698000.0,0.0,,143814000.0,80046000.0,1058000.0,6563000.0,-176096000.0,760703000.0,,335312000.0,46189000.0,2347059.0,9.69,9685321.0,10.53,379134000.0,,0.0,116692000.0,75500000.0,-4573000.0,,94832137.0,,94832137.0,4607000.0,1900000.0,1819000.0,1533000.0,,7817000.0,999000.0,6067000.0,9212000.0,2146000.0,239903000.0,-9844000.0,-837000.0,53819000.0,-796000.0,943000.0,15025000.0,400000.0,751000.0,1143000.0,1000000.0,4407000.0,3108000.0,108000.0,907000.0,38794000.0,51602000.0,443000.0,1774000.0,1700000.0,0.04,0.09,-0.06,-0.03,0.0,-0.02,0.02,-0.05,-0.06,4300000.0,127213000.0,18847000.0,18847000.0,18847000.0,18847000.0,18847000.0,4200000.0,0.0,0.0,100000.0,100000.0,7487000.0,6700000.0,0.07,5907000.0,12900000.0,51691000.0,0.0,0.0,171150000.0,17062000.0,1.0,52925000.0,14036000.0,4034000.0,8899000.0,9032000.0,12270000.0,4654000.0,340000.0,4607000.0,0.0,0.0,137792.0,23.0,1120838.0,5.05,421789000.0,421789000.0,9685321.0,10.53,0.0,27.3,4266000.0,0.0,0.0,0.0,1000000.0,139300000.0,1720000.0,563000.0,364000.0,
