end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedBonusesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentForAmortization,AdvanceRoyaltiesCurrent,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,Capital,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockHeldInTrust,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServices,CostsAndExpensesRelatedParty,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationEquity,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashContinuingOperations,EquityIssuancePerShareAmount,ExplorationCosts,FederalIncomeTaxExpenseBenefitContinuingOperations,FeesAndCommissionsTransferAgent,FiniteLivedIntangibleAssetsAccumulatedAmortization,FundsHeldUnderReinsuranceAgreementsAsset,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfOtherAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredChargesInvesting,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredPolicyAcquisitionCosts,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestPaid,InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LitigationSettlementExpense,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesPayable,ManagementFeePayable,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestExpenseDirectorsFees,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableFairValueDisclosure,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetImpairmentCharges,OtherAssets,OtherExpenses,OtherIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PartnersCapitalAccountDeferredCompensation,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForPurchaseOfOtherAssets1,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PostconfirmationDeferredFinancingCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockOptionDownRoundFeatureIncreaseDecreaseInEquityAmount,TaxCreditCarryforwardValuationAllowance,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,IncreaseDecreaseInAccountsReceivable,IntangibleAssetsCurrent,ProceedsFromRelatedPartyDebt,SalariesAndWages,StockIssuedDuringPeriodValueAcquisitions,ValueAddedTaxReceivable
2009-09-30,2009-12-18,10-K,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,,,,,,,,,,,,,,,7224.0,,,,7224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4849.0,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,,,,,,,,,,,,,,,27025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19790.0,,0.0,,,,,,,,,,,,,,,,,-60.0,,,,,,,,,,,,,,,,,,,-19850.0,,,,,,,,-19790.0,,,,,,,,,-60.0,,,,,,,,,,,,,,,,,,,,,-19790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2011-01-13,10-K,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,3660.0,,,,3660.0,2090.0,,,56142.0,,,,,,0.0,28228.0,528.0,,28.0,28.0,,,28.0,-7196.0,,0.001,140000000.0,92730000.0,,,92730.0,,50000.0,,9930.0,19900.0,,45000.0,0.0,,,,,-45000.0,,,84000.0,,0.0,,,90000.0,2090.0,,,,,,,,,,,,1866.0,0.0,-3456.0,,,0.0,,,11714.0,,0.0,,0.0,,,,2090.0,1286.0,,,,,,,,,-500.0,2090.0,,0.0,,38759.0,,28228.0,85750.0,,,80000.0,,,,,130000.0,11200.0,-125995.0,-128871.0,-128871.0,,,30000.0,80000.0,80000.0,,,126781.0,-126781.0,,,0.0,,,2090.0,,,,,,,,,,-5000.0,,0.001,10000000.0,0.0,,0.0,500.0,0.0,,50000.0,80000.0,,,6200.0,,-206394.0,0.0,,0.0,,,-57522.0,,,,,,,,,,,,,,107434082.0,,,,,,
2010-12-31,2013-09-06,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,,,,,,,,,,,21500.0,,,,,,,,0.0,-28.0,,,,,,,,,,,0.0,50000.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,25475.0,0.0,,,0.0,,,1028.0,,0.0,,0.0,,,,2400.0,1000.0,,,,,,,,,0.0,2400.0,,0.0,,0.0,,,,,,,,,,,50000.0,0.0,-50028.0,,-74928.0,,,,,,,,51028.0,-51028.0,,,,,,23900.0,,,,,,,,,,0.0,,,,,,,,0.0,,50000.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,25475.0,92813333.0,,,,,,
2011-03-31,2013-09-06,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,1000.0,,0.0,,,,,,,,,,,,,,,,,2400.0,,,,0.0,,,,,,,,,,,,,,,-3400.0,,,,,,,,1000.0,-1000.0,,,,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,82980000.0,,,,,,
2011-06-30,2013-09-06,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,6660.0,,,,,,,,120892.0,,,,,,0.0,6700.0,500.0,,,,,,0.0,,,0.001,140000000.0,77980000.0,,,77980.0,,50000.0,,0.0,0.0,,,0.0,,,,,,,,115725.0,,,,,-115725.0,9290.0,,,340368.0,,,,,,,,,0.0,,0.0,,,0.0,,,1000.0,,0.0,,,,,,,,,,,,,,,,,2400.0,,,,0.0,,6700.0,95950.0,,,,,,,,,,,,-3400.0,,,30000.0,80000.0,80000.0,,,1000.0,-1000.0,,,,,,2400.0,,-2400.0,,,,,,,,,,0.001,10000000.0,0.0,,,500.0,,,,,,-1000.0,6200.0,,-288122.0,0.0,,0.0,,,-89250.0,,,,,,,,,,,,,,77980000.0,,,,,,
2011-09-30,2014-02-27,10-K,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,16186.0,10000.0,,,132850.0,,,,,,21500.0,6200.0,0.0,,,0.0,,,0.0,-28.0,,0.001,140000000.0,77980000.0,,,77980.0,,50000.0,,0.0,50000.0,,36078.0,0.0,,,0.12,,-36078.0,,,124016.0,,0.0,,,124016.0,11690.0,,,,,,,,0.34,,,,0.0,0.0,-10956.0,,,22683.0,,,28.0,21500.0,0.0,,0.0,,,,9600.0,35209.0,,,,,,,,,500.0,9600.0,,0.0,,32561.0,,6200.0,107876.0,,,130000.0,,30000.0,,,61958.0,0.0,-61986.0,-106112.0,-106112.0,,27500.0,6000.0,80000.0,16500.0,,,97695.0,-97695.0,,365000.0,1120.0,,,8417.0,,,0.0,,,,,,,0.0,,0.001,10000000.0,0.0,,0.0,0.0,11958.0,,50000.0,0.0,,,6200.0,,-312506.0,0.0,,0.0,,,-101676.0,,,,,,,,,,,,,,84088904.0,,,,,,
2011-12-31,2014-03-05,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,16836.0,10000.0,,,132850.0,,,,,,0.0,6200.0,,,,0.0,,,0.0,0.0,,0.001,140000000.0,77980000.0,,,77980.0,,50000.0,,0.0,0.0,,1037.0,0.0,,,0.12,,-1037.0,,,125053.0,,0.0,,,125053.0,14090.0,,,,,,,,0.34,,,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,2400.0,650.0,,,,,,,,,0.0,2400.0,,0.0,,0.0,,6200.0,110926.0,,,80000.0,,,,,0.0,0.0,0.0,,-3050.0,,,30000.0,80000.0,,,,650.0,-650.0,,367800.0,1120.0,,,2400.0,,,,,,,,,,0.0,,0.001,10000000.0,0.0,,0.0,,0.0,,0.0,0.0,,,6200.0,,-315556.0,0.0,,0.0,,,-104726.0,,,,,,,,,,,,,1037.0,77980000.0,,,,,,
2012-03-31,2014-03-07,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,17486.0,10000.0,,,132850.0,,,,,,0.0,6200.0,,,,0.0,,,0.0,,,0.001,140000000.0,77980000.0,,,77980.0,,50000.0,,0.0,0.0,,,0.0,,,0.12,,,,,126090.0,,0.0,,,126090.0,16490.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,2400.0,,,,0.0,,6200.0,113976.0,,,80000.0,,,,,,,,,-3050.0,,,30000.0,80000.0,,,,650.0,-650.0,,370850.0,1120.0,,,2400.0,,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,,,,,,,6200.0,,-318606.0,0.0,,0.0,,,-107776.0,,,,,,,,,,,,,,77980000.0,,,,,,
2012-06-30,2014-03-07,10-Q,"Alterola Biotech, Inc.",ABTI,CIK0001442999,USD,,,,,18136.0,10000.0,,,132850.0,,,,,,0.0,6200.0,,,,0.0,,,0.0,,,0.001,140000000.0,77980000.0,,,77980.0,,50000.0,,0.0,0.0,,,0.0,,,0.12,,,,,127127.0,,0.0,,,127127.0,18890.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,2400.0,,,,0.0,,6200.0,117026.0,,,80000.0,,,,,,,,,-3050.0,,,30000.0,80000.0,,,,650.0,-650.0,,373900.0,1120.0,,,2400.0,,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,,,,,,,6200.0,,-321656.0,0.0,,0.0,,,-110826.0,,,,,,,,,,,,,,77980000.0,,,,,,
