end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNet,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtLongtermAndShorttermCombinedAmount,DebtWeightedAverageInterestRate,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInvestmentInSubsidiaries,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOtherThanTemporaryImpairment,FinanceLeasePrincipalPayments,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GainLossOnInvestments,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GoodwillOtherIncreaseDecrease,GoodwillPeriodIncreaseDecrease,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,InterestPaidNet,InvestmentIncomeInterest,LaborAndRelatedExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LossContingencyLossInPeriod,ManagementFeeExpense,MarketableSecurities,MembersEquity,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,NumberOfBusinessesAcquired,NumberOfBusinessesAcquired,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTaxParent,OtherDepreciationAndAmortization,OtherLiabilities,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssets,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromLinesOfCredit,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermCapitalLeaseObligations,RestrictedStockValueSharesIssuedNetOfTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TemporaryEquityCarryingAmountAttributableToParent,TreasuryStockRetiredParValueMethodAmount,UnamortizedDebtIssuanceExpense,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,OperatingLossCarryforwards,PaymentsToAcquireMarketableSecurities
2018-06-30,2018-08-28,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,,,,,,100.0,,,,22290000.0,,,,,,,8.0,,32572000.0,,,,-8778000.0,,219721000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6910000.0,,79000.0,746000.0,,,,,,,,,,,18212000.0,,235000.0,81273000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11714000.0,,,,,,,,,,,,,,-1122000.0,,,,,203000.0,,,,,,,,,,,,,,,,,,-7656000.0,,,374000.0,,,,-92.0,231435000.0,,41493000.0,,8.0,-759543000.0,,,,,,,,,,,,,
2018-09-30,2018-11-13,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,8621000.0,101570000.0,48588000.0,,-245000.0,389830000.0,,1208000.0,828000.0,23616000.0,1740948000.0,,,,,,,98378000.0,98378000.0,,-10443000.0,-28799000.0,-39242000.0,7811000.0,249958000.0,,,,,800993000.0,,798481000.0,,,13014000.0,,70232000.0,,,,,,,,72146000.0,,,,,,2077000.0,40537000.0,-0.24,-0.24,,,,,,,,,,,,,,361871000.0,,,,,,1033931000.0,672060000.0,,,,-7060000.0,693160000.0,,715784000.0,22624000.0,,,,,-35179000.0,,55000.0,3745000.0,,,,,,,,,,672060000.0,12996000.0,,432000.0,107382000.0,,,,,,,,,,1092123000.0,1740948000.0,,,,,268785000.0,,,,-10198000.0,28726000.0,-10198000.0,-10198000.0,,-20922000.0,,,,,-14257000.0,,,,,,,,,,,,,,-318000.0,,,148929000.0,,-525000.0,,,,,,,,,,,,,70127000.0,,,,,-38924000.0,,22407000.0,325000.0,,,,-10198000.0,235701000.0,,43832000.0,,380040000.0,648825000.0,3000.0,565160000.0,,,,,,42351043.0,42351043.0,,,,
2018-12-31,2019-03-28,10-K,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,8935000.0,98596000.0,36252000.0,39507000.0,-1824000.0,471386000.0,,576000.0,3498000.0,90381000.0,1937778000.0,1.0,653615000.0,34411000.0,14817000.0,653615000.0,,33213000.0,33213000.0,-18242000.0,-2414000.0,-43182000.0,-45596000.0,6215000.0,1079530000.0,1511000.0,2132000.0,4723000.0,1080000.0,838985000.0,,836582000.0,0.06,3932000.0,12340000.0,-159000.0,70009000.0,4727000.0,6536000.0,954000.0,532000.0,70621000.0,62618000.0,64085000.0,70621000.0,5842000.0,1219000.0,0.0,,6248000.0,8370000.0,39621000.0,0.22,0.22,-0.299,0.21,0.001,-0.062,,-0.016,-0.058,0.007,-0.061,-198000.0,1118000.0,,,383505000.0,99679000.0,79427000.0,87214000.0,91828000.0,94469000.0,1145700000.0,762195000.0,4577000.0,5509000.0,,-21071000.0,860495000.0,347496000.0,883119000.0,22624000.0,0.0,-2490000.0,345006000.0,-41636000.0,-31637000.0,9999000.0,521000.0,9450000.0,6149000.0,2341000.0,23747000.0,4302000.0,-1481000.0,6706000.0,-10322000.0,10401000.0,,762195000.0,56448000.0,56584000.0,1266000.0,358084000.0,,,,,,,,,,1125258000.0,1937778000.0,0.0,,,,342858000.0,322487000.0,-446450000.0,105919000.0,9018000.0,-48436000.0,,,-19594000.0,-76071000.0,19.0,,1.0,1.0,78865000.0,,,,,179628000.0,35426000.0,16743000.0,20906000.0,24813000.0,31695000.0,50045000.0,32514000.0,,-4509000.0,,8370000.0,158497000.0,-6655000.0,-2350000.0,12554000.0,,4612000.0,,,408478000.0,413044000.0,,,9106000.0,0.01,500000000.0,76150000.0,565160000.0,,300000000.0,,-23540000.0,64287000.0,24780000.0,1712000.0,461026000.0,198000.0,,-590000.0,1158395000.0,,170270000.0,44468000.0,469662000.0,812520000.0,,,,,,,2403000.0,,,,,,
2019-03-31,2019-05-09,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,13603000.0,119202000.0,42054000.0,,-1594000.0,459488000.0,0.0,661000.0,782000.0,28741000.0,2396156000.0,,,,,,,83779000.0,83779000.0,50566000.0,-2712000.0,238000.0,-2474000.0,7870000.0,250607000.0,,,,,1086978000.0,,1084683000.0,0.05,,11666000.0,,75360000.0,,,,,,,,,,,,,,2313000.0,41281000.0,-0.06,-0.06,,0.427,,,,,,,,17000.0,263000.0,,57000.0,412557000.0,,,,,,1293653000.0,881096000.0,,,,,945503000.0,84899000.0,968127000.0,22624000.0,,109000.0,85008000.0,,-4049000.0,,314000.0,-1221000.0,1548000.0,4662000.0,20690000.0,3741000.0,85000.0,1723000.0,-7537000.0,5788000.0,,881096000.0,12859000.0,11462000.0,197000.0,101448000.0,233878000.0,86001000.0,,21793000.0,26664000.0,31524000.0,37994000.0,29902000.0,52281000.0,1583880000.0,2396156000.0,0.0,1428000.0,,,357222000.0,239905000.0,-205269000.0,15913000.0,-2942000.0,114000.0,-2942000.0,-2942000.0,1502000.0,-13366000.0,,,,,9317000.0,9665000.0,181597000.0,9094000.0,171189000.0,,,,,,,,,0.06,354000.0,,2313000.0,169717000.0,575000.0,-236000.0,7649000.0,,,,,,203394000.0,,,1875000.0,,,83501000.0,,,295000000.0,214000.0,-2828000.0,,24860000.0,629000.0,47007000.0,57000.0,,-3532000.0,259924000.0,,52257000.0,3921000.0,455054000.0,812276000.0,,,9267000.0,,,,2295000.0,46211599.0,,,,,
2019-06-30,2019-08-08,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,12216000.0,118674000.0,45456000.0,,-2000000.0,489566000.0,,785000.0,,31221000.0,2420652000.0,,,,,,,37944000.0,37944000.0,,390000.0,2025000.0,2415000.0,6183000.0,282012000.0,,,,,1114970000.0,,1112784000.0,0.05,,10993000.0,,77045000.0,,,,,,,,,,,,,,,23156000.0,0.02,0.02,,,,,,,,,,,,,,443531000.0,,,,,,1356641000.0,913110000.0,,,,,988706000.0,,1011330000.0,22624000.0,,,,,4527000.0,,329000.0,1425000.0,,,,,,,,,,913110000.0,14424000.0,,339000.0,105531000.0,233197000.0,88139000.0,,22854000.0,27944000.0,33461000.0,39965000.0,20834000.0,52746000.0,1604797000.0,2420652000.0,,,,,330331000.0,,,,796000.0,2306000.0,796000.0,796000.0,,,,,,,19533000.0,11298000.0,180451000.0,10379000.0,168867000.0,,,,,,,,,0.066,-687000.0,,,178016000.0,,-468000.0,,,,,,,,,,,,,70950000.0,,,,,3102000.0,,34363000.0,441000.0,,,,-2736000.0,301545000.0,13469000.0,59736000.0,,485524000.0,815855000.0,,,,,,,2186000.0,46721559.0,,,,,
2019-09-30,2019-11-07,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,10456000.0,130384000.0,61337000.0,,-3576000.0,,,800000.0,,34898000.0,2644628000.0,,,49746000.0,47110000.0,556782000.0,,51263000.0,51263000.0,,-303000.0,-1769000.0,-2072000.0,8653000.0,303736000.0,,,,,1282079000.0,844000.0,1275551000.0,0.05,,10319000.0,,77919000.0,,,,,,,,,,,,,,,40151000.0,0.03,0.03,,,,,,,,,,,,,,477970000.0,,,,,,1492273000.0,1014303000.0,,,,,1073283000.0,,1095907000.0,22624000.0,,,,,-3513000.0,,53000.0,-3905000.0,,,,,,,,,,1014303000.0,15852000.0,,291000.0,111829000.0,236252000.0,92906000.0,,24790000.0,29873000.0,35662000.0,42118000.0,10903000.0,52761000.0,1831054000.0,2644628000.0,,,,,315578000.0,,,,1273000.0,-881000.0,1273000.0,1273000.0,,,,,,,12905000.0,11517000.0,183491000.0,10714000.0,167866000.0,,,,,,,,,0.066,-2464000.0,,,204173000.0,,9000.0,,,,,,,,,,,,,79064000.0,,,,,392000.0,,40227000.0,498000.0,,,,-1463000.0,316641000.0,11403000.0,58665000.0,,497996000.0,813574000.0,,,,,,,5684000.0,,47058613.0,,,,
2019-12-31,2020-02-25,10-K,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,8077000.0,129337000.0,41442000.0,46332000.0,-1299000.0,498186000.0,,684000.0,,130718000.0,2653629000.0,1.0,594620000.0,53394000.0,50761000.0,594620000.0,,65178000.0,65178000.0,31965000.0,-12347000.0,1090000.0,-11257000.0,7839000.0,1465035000.0,1201000.0,2419000.0,5199000.0,1579000.0,1279188000.0,800000.0,1272999000.0,0.05,2293000.0,9645000.0,-878000.0,75453000.0,1850000.0,13454000.0,435000.0,586000.0,76059000.0,74415000.0,62605000.0,,429000.0,,0.0,,13184000.0,,58600000.0,-0.25,-0.25,-1.417,0.21,,-0.31,-0.31,-0.192,-0.418,0.042,-0.326,79000.0,751000.0,11749000.0,176000.0,514269000.0,139474000.0,111253000.0,123734000.0,131532000.0,136573000.0,1517725000.0,1003456000.0,850000.0,,,,1090231000.0,229799000.0,1112855000.0,22624000.0,0.0,-63000.0,229736000.0,-7828000.0,-4976000.0,2852000.0,755000.0,7049000.0,7775000.0,-1172000.0,29562000.0,8276000.0,-312000.0,18989000.0,-10487000.0,-3796000.0,,1003456000.0,58291000.0,57344000.0,1164000.0,431465000.0,253578000.0,85043000.0,45006000.0,24505000.0,27957000.0,32583000.0,38484000.0,,57153000.0,1849659000.0,2653629000.0,0.0,1428000.0,,,319850000.0,393567000.0,-556455000.0,194774000.0,-24871000.0,155000.0,-12872000.0,-12872000.0,-2633000.0,,31.0,,1.0,1.0,93537000.0,44213000.0,196425000.0,41333000.0,180114000.0,,,,,,,,,0.07,768000.0,,10675000.0,215878000.0,,-1049000.0,22040000.0,,3743000.0,,,507498000.0,532513000.0,,,25472000.0,0.01,500000000.0,58581000.0,,,969125000.0,838000.0,-24716000.0,87966000.0,41634000.0,1906000.0,529796000.0,176000.0,,-13462000.0,1558572000.0,68891000.0,232911000.0,18329000.0,484120000.0,803970000.0,,,,,,,5389000.0,,46792389.0,,,,
2020-03-31,2020-05-07,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,9655000.0,139502000.0,39419000.0,,-8746000.0,520281000.0,,904000.0,,35723000.0,2848777000.0,,,,,,,233039000.0,233039000.0,167861000.0,12949000.0,9561000.0,22510000.0,10449000.0,271464000.0,,,,,1526296000.0,,1525687000.0,0.04,,8971000.0,,72617000.0,,,,,,,,,,,,,,,16366000.0,0.43,0.43,0.262,,,,,,,,,-667000.0,25000.0,,34000.0,548475000.0,,,,,,1547345000.0,998870000.0,,,,-6094000.0,1111780000.0,26545000.0,1134404000.0,22624000.0,,-4996000.0,21549000.0,,46089000.0,,64000.0,12070000.0,2047000.0,1281000.0,9047000.0,-1612000.0,1739000.0,-41785000.0,-2815000.0,1705000.0,,998870000.0,13586000.0,13555000.0,285000.0,117844000.0,,,,,,,,,,2021731000.0,2848777000.0,0.0,,,,307881000.0,220522000.0,-55376000.0,3382000.0,20396000.0,13623000.0,20396000.0,,-6658000.0,,,,,,65590000.0,,199307000.0,,181904000.0,,,,,,,,,,-8565000.0,2944000.0,2982000.0,170773000.0,,612000.0,21428000.0,,634000.0,,,,52188000.0,,,3188000.0,,,60256000.0,,,285000000.0,77000.0,34019000.0,,41838000.0,417000.0,37892000.0,,,6934000.0,337054000.0,,62595000.0,5034000.0,519165000.0,827046000.0,,,,,,,609000.0,,,,,,
2020-06-30,2020-08-06,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,7438000.0,147592000.0,50345000.0,,-8516000.0,503209000.0,,997000.0,,36012000.0,2661096000.0,,,,,,,35329000.0,35329000.0,,2639000.0,1084000.0,3723000.0,8077000.0,299166000.0,,,,,1293405000.0,,1292831000.0,0.03,,8297000.0,,76209000.0,,,,,,,,,,,,,,,27173000.0,0.05,0.03,,,,,,,,,,,,,,585061000.0,,,,,,1557567000.0,972506000.0,,,,,1121153000.0,,1143777000.0,22624000.0,,,,,3365000.0,,52000.0,37000.0,,,,,,,,,,972506000.0,10057000.0,,66000.0,113914000.0,,,,,,,,,,1829886000.0,2661096000.0,,,,,326478000.0,,,,2409000.0,919000.0,2409000.0,,,,,,,,13943000.0,,221339000.0,,202548000.0,,,,,,,,,,5778000.0,5383000.0,,170760000.0,,70000.0,,,,,,,,,,,,,55802000.0,,,,,3328000.0,,41660000.0,35000.0,,,,9343000.0,313109000.0,,52752000.0,,504732000.0,831210000.0,,,,,,,574000.0,,,,,,
2020-09-30,2020-11-05,10-Q,Focus Financial Partners Inc.,FOCS,CIK0001651052,USD,8563000.0,157071000.0,61580000.0,,-7311000.0,536619000.0,,1375000.0,,37024000.0,2729267000.0,,,,,,,42655000.0,42655000.0,,2847000.0,3219000.0,6066000.0,10958000.0,312977000.0,,,,,1260514000.0,,1259975000.0,0.03,,7623000.0,,103456000.0,,,,,,,,,,,,,,,46753000.0,0.03,0.03,,,,,,,,,,,,,,622853000.0,,,,,,1570580000.0,947727000.0,,,,,1125604000.0,,1148228000.0,22624000.0,,,,,8349000.0,,51000.0,4405000.0,,,,,,,,,,947727000.0,8903000.0,,61000.0,114702000.0,,,,,,,,,,1890581000.0,2729267000.0,,,,,297678000.0,,,,1642000.0,2302000.0,1642000.0,,,,,,,,18506000.0,,256903000.0,,236822000.0,,,,,,,,,,3103000.0,981000.0,,167725000.0,,-657000.0,,,,,,,,,,,,,62987000.0,,,,,3944000.0,,45322000.0,267000.0,,,,10985000.0,331483000.0,,57437000.0,,541008000.0,838686000.0,,,,,,,539000.0,,,,,,
