end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityNoncurrent,CostsAndExpenses,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DepositsAssetsNoncurrent,Depreciation,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EnergyRelatedInventoryCoal,FairValueAdjustmentOfWarrants,FuelCosts,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountDistributionAmount,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidInsurance,IncreaseInCarryingAmountOfRedeemablePreferredStock,IntangibleAssetsCurrent,InterestExpense,InterestPaidNet,InventoryNet,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LimitedPartnersCapitalAccount,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,OperatingIncomeLoss,OtherAssetsCurrent,OtherCostOfOperatingRevenue,OtherNonoperatingIncomeExpense,PartnersCapital,PartnersCapitalAccountContributions,PaymentsOfCapitalDistribution,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireOtherPropertyPlantAndEquipment,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidInsurance,ProceedsFromDerivativeInstrumentInvestingActivities,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromSaleOfIntangibleAssets,ProfitLoss,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,UnrecordedUnconditionalPurchaseObligationDueInNextRollingTwelveMonths,UnrecordedUnconditionalPurchaseObligationDueInRollingYearTwo,UnrecordedUnconditionalPurchaseObligationMinimumQuantityRequired,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic
2021-09-30,2021-11-30,10-Q,"Stronghold Digital Mining, Inc.",SDIG,CIK0001856028,USD,29620242.0,308387.0,9555.0,3833191.0,3823636.0,9635543.0,976527.0,,976528.0,0.0,150162.0,,,474933.0,175352100.0,49397297.0,,41434410.0,41434410.0,,181647.0,0.0001,238000000.0,140674.0,140674.0,14.0,187837.0,9965745.0,57990187.0,1355285.0,85624852.0,1158374.0,0.0,735618.0,735618.0,-6.05,-6.05,,15222666.0,,304202.0,-92979.0,2411186.0,0.0,0.0,0.0,3469830.0,243002391.0,,91040.0,0.0,,,,,,,,,,,79669608.0,3228698.0,2460668.0,,367601.0,29919.0,90241739.0,175352100.0,65440356.0,24801383.0,,57990187.0,31251305.0,32620394.0,17589091.0,7780702.0,22417973.0,,,,-1951569.0,,-4328460.0,-2333997.0,0.0,,-3946032.0,3779663.0,2835315.0,10336.0,,,,,,5000000.0,0.0001,576000.0,576000.0,58.0,278538.0,,,,,,,-6280029.0,40114787.0,,,,-263811490.0,6019713.0,,90081.0,7.53,,0.0,3430843.0,8.91,0.0,3430843.0,8.91,,0.0,-254175875.0,339286236.0,339286236.0,108109352.0,22484500.0,0.0,27300.0,878970.0,322342.0,322342.0
