end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesPayable,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtInstrumentUnamortizedPremium,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredFinanceCostsNet,DeferredSalesInducementsAdjustments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DepositsAssets,Depreciation,DepreciationAndAmortizationDiscontinuedOperations,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueGrossAsset,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeRelatedLiabilitiesCurrent,FeesAndCommissions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,FreshStartAdjustmentIncreaseDecreaseCommonStock,GainLossOnInvestments,GainLossOnSaleOfAccountsReceivable,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseTradingLiabilities,InterestIncomeExpenseNet,InterestIncomeSecuritiesTaxable,InterestPaid,InterestPaidNet,InventoryNet,InvestmentIncomeInterest,LeasesReceivableCommercialLeaseFinancing,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LoansPayableCurrent,LongTermDebtPercentageBearingFixedInterestRate,MachineryAndEquipmentGross,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherCostOfOperatingRevenue,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,ParticipatingMortgageLoansUnamortizedDebtDiscountAmount,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PostconfirmationDeferredFinancingCosts,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfDebt,RepaymentsOfMediumTermNotes,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,TroubledDebtRestructuringDebtorCurrentPeriodGainLossOnTransferOfAssetsNetOfTax,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost
2011-11-30,2012-02-01,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,14536.0,,20177.0,,,,2907.0,,,62720.0,,,,,,,,38866.0,35876.0,,,,,,11919.0,11919.0,,,,0.001,75000000.0,3980000.0,3980000.0,3980.0,,,,,,,,,,11957.0,,,,,,,,,,,,,,,,,176.0,,,,,,81277.0,,,36000.0,,-0.01,,,,,,537.0,,,,,,19312.0,,,,,,,,,,,,1772.0,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,53443.0,38866.0,53443.0,,,,,,,,,-21715.0,,537.0,,,6000.0,,38718.0,-19406.0,835.0,,,,,4343.0,,,,,,,,,,3656.0,,,,,,6000.0,1500.0,,,2990.0,,,,,,,31269.0,19864.0,,,,,,,,-14577.0,,,,,,,3980000.0,3980000.0,
2012-02-29,2012-05-08,10-K,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,6965.0,,9251.0,,1524.0,1524.0,5010.0,-703.0,,112210.0,,,,,,,,62771.0,59956.0,,,,,,49081.0,49081.0,,-35584.0,,0.001,75000000.0,4990000.0,4990000.0,4990.0,,,,,,,,,,66112.0,,,,,,,,,,,,,,,,,703.0,47262.0,,,,,-115928.0,,,48000.0,,-0.03,,,,,,2166.0,,,,,0.0,39775.0,,,,,,,,-133346.0,,0.0,,1524.0,6366.0,,,,,-516.0,,3409.0,,,,48000.0,,1967.0,-4677.0,,,-1624.0,,,,,,,,0.0,,,,,61499.0,62771.0,61499.0,,,,3518.0,,50500.0,0.0,-86084.0,-133346.0,,,,,24000.0,,169431.0,-129656.0,1857.0,,,,,19131.0,,,,0.0,,,,,,1624.0,1624.0,,,50500.0,,24000.0,14963.0,-133346.0,0.0,2815.0,,,,,-115928.0,,105887.0,84777.0,,,,0.0,,,,1272.0,,,,,,,4141896.0,,
2012-05-31,2012-07-11,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,11974.0,,33.0,,,,5253.0,,,112210.0,,,,,,,,35460.0,32821.0,,,,,,32788.0,4986.0,,-14.0,,0.001,75000000.0,4990000.0,4990000.0,4990.0,,,,,,,,,,12276.0,,,,,,,,,,,,,,,,,176.0,,,,,,-158967.0,,,60000.0,,0.0,,,,,,1260.0,,,,,8141.0,41771.0,-8141.0,,-8141.0,,,0.0,,,,,,0.0,1549.0,,,,,5009.0,,9218.0,,,,8127.0,,243.0,-1524.0,,,1624.0,,,,,,,,0.0,,,,,77227.0,35460.0,77227.0,,,,,,0.0,0.0,-14.0,-8141.0,,,,,6000.0,,8141.0,-8141.0,340.0,,,,,4054.0,,,,,,,,,,,,,,0.0,,6000.0,18318.0,,0.0,2639.0,,,,,,,54047.0,48662.0,,,,,,,,-41767.0,,,,,,,4990000.0,,
2012-08-31,2012-10-15,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,22243.0,,7033.0,,,0.0,2969.0,,,112210.0,,,,,,,,20694.0,18232.0,,,,,,11199.0,11199.0,,,,0.001,75000000.0,4990000.0,4990000.0,4990.0,,,,,,,,,,13689.0,,,,,,,,,,,,,,,,,176.0,,,,,,-193718.0,,,72000.0,,-0.01,,,,,,527.0,,,,,,26813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97212.0,20694.0,97212.0,,,,,,,,,-34751.0,,,,,6000.0,61037.0,61037.0,-34224.0,527.0,,,,,12170.0,,,,527.0,,,,,,0.0,,,,,,6000.0,15123.0,,,2462.0,,,,,,,40502.0,21041.0,,,,,,,,-76518.0,,,,,,,4990000.0,,
2012-11-30,2013-01-15,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,903.0,,,,,,2948.0,,,226496.0,,,0.0,,,,,1705.0,1705.0,,,,,,1705.0,1075.0,,,,0.001,75000000.0,4990000.0,4990000.0,4990.0,,,,,,,,,,12062.0,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,-0.01,,,,,,247.0,,,,,,-2454.0,,,-40544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.0,1075.0,3851.0,,,,,,,,,-40544.0,,247.0,,,6000.0,37843.0,37843.0,-40297.0,526.0,,,,,2372.0,,,,247.0,,,,,,,,,,,,6000.0,2100.0,,,,,,,,-234262.0,,9608.0,20669.0,,,,,,,,-2776.0,,,,,,,4990000.0,,
2013-02-28,2013-05-30,10-K,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,1461.0,,,,,,,,,300486.0,,-32573.0,0.0,,,,,5000.0,5000.0,,,,,,5000.0,5000.0,,-44081.0,,0.001,75000000.0,6600000.0,6600000.0,6500.0,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,35428.0,,,,,,2430.0,,22372.0,,-0.04,1.0,,,,,-49.0,,,,,93939.0,,-93988.0,-93988.0,-93988.0,,-93988.0,-0.02,0.0,-115903.0,-0.02,0.0,,,1549.0,,,,,1461.0,1461.0,,,,,22372.0,,,-1524.0,,,,-1524.0,,,,,,,,,,,,23833.0,5000.0,23833.0,,,,,,54945.0,,-99026.0,-209891.0,,-49.0,,,,93939.0,93939.0,-93939.0,,82000.0,,,,,93939.0,,,-49.0,,,,,,,,,,,22372.0,,,-209891.0,,,,,,81713.0,-325819.0,,,,,,,,,,,-18833.0,,-75500.0,,,13500.0,5365833.0,5365833.0,,
2013-05-31,2013-07-15,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,1461.0,,,,,,,,,300486.0,,,0.0,,,,,4986.0,4986.0,,,,,,4986.0,4986.0,,-14.0,,0.001,75000000.0,6500000.0,6500000.0,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30499.0,,0.0,,,,,,,,,,,8141.0,,,,-8141.0,,,,,-43039.0,,,0.0,,1549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31960.0,4986.0,31960.0,,,,,,8127.0,,-8141.0,-8141.0,,,,,,8141.0,,-8141.0,,,,,,,,,,,,,,,,,,,,,8127.0,,,,,,,,,,-333960.0,,,,,,,,,,,-26974.0,,,,,,6500000.0,,,
2013-08-31,2013-10-15,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,1461.0,,,,,,,,,300486.0,,,,,,,,4986.0,4986.0,,,,,,4986.0,4986.0,,,,0.001,75000000.0,4990000.0,4990000.0,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65623.0,,-0.01,,,,,,,,,,,34764.0,,,,-34764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66724.0,4986.0,66724.0,,,,,,,,,-34764.0,,,,,,34764.0,,-34764.0,,,,,,2731.0,,,,,,,,,,,,,,,,,11333.0,,,,,,,,-368724.0,,,,,,,,,,,-61738.0,,,,,,4990000.0,,,
2013-11-30,2014-01-21,10-Q,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,1461.0,,,,,,,,,300486.0,,,0.0,,,,,4986.0,4986.0,,,,,,4986.0,4986.0,,,,0.001,75000000.0,6500000.0,6500000.0,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85298.0,,0.0,,,,,,,,,,,20035.0,,,,-20035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86759.0,4986.0,86759.0,,,,,,,,,-20035.0,,,85298.0,,,20035.0,,-20035.0,,388759.0,,,,1355.0,,,,,,,,,,,,,,,,,2606.0,,,,,,,,-388759.0,,,,,,,,,,,-81773.0,,,,,,6500000.0,,,
2014-02-28,2014-06-20,10-K,"Jubilant Flame International, LTD",JFIL,CIK0001517389,USD,,1461.0,,,,,,,,,398486.0,,,0.0,,,,,34986.0,4986.0,,,,,,4986.0,4986.0,,-14.0,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,,,,,,,,,,,,,,,30000.0,,146000.0,,,,,,,,,,,,93607.0,,-0.04,1.0,195000.0,,,,,,,,,336249.0,,,,-336249.0,,-336249.0,-0.04,,,,,,,,,,,,,,,,,,,,195000.0,,,,,,,,,,,,,,,,,290068.0,34986.0,290068.0,,,,,,66235.0,,-66249.0,-336249.0,,,93607.0,,,336249.0,,-336249.0,,430000.0,,,,,,75000.0,,,,,,5000.0,,,,,,,71235.0,,,-336249.0,,,,,,,-662068.0,,,,,,,,,,,-255082.0,,-75000.0,,,114000.0,7538356.0,,,
