end,filed,form,Name,Ticker,CIK,Currency,AccountsReceivableGrossCurrent,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,ContractualObligation,ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,NetIncomeLossAvailableToCommonStockholdersBasic,PreferredStockDividendsIncomeStatementImpact,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,TimeDepositsAtOrAboveFDICInsuranceLimit,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2019-06-30,2019-08-14,10-Q,"TELEMYND, INC.",PSYC,CIK0001771077,USD,191900.0,,8500.0,14000.0,8061837.0,,,305500.0,305500.0,-0.2,,246866.0,136300.0,12000.0,3500.0,29400.0,29400.0,74300.0,-2146300.0,24600.0,,,38000.0,1792164.0,5.05,,,722746.0,,2300000.0,10722152.0
