end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,BankLoans,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConstructionPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpensesRelatedParty,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DebtInstrumentPeriodicPaymentPrincipal,DebtSecuritiesTradingAndEquitySecuritiesFvNiCost,DeconsolidationGainOrLossAmount,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,Depreciation,DepreciationDepletionAndAmortization,DerivativeFixedInterestRate,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityNotionalAmount,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToEmployeesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EquityMethodInvestmentOwnershipPercentage,EscrowDeposit,EscrowDeposit,FairValueOptionChangesInFairValueGainLoss1,FairValueOptionChangesInFairValueGainLoss1,FinanceLeaseLiability,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfIntangibleAssets,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeExpenseNet,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestReceivable,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LoansAndLeasesReceivableRelatedParties,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionInterestAcquired1,NoncontrollingInterestIncreaseFromBusinessCombination,NoncontrollingInterestIncreaseFromBusinessCombination,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLaborRelatedExpenses,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherOperatingIncomeExpenseNet,OtherPaymentsToAcquireBusinesses,PaidInKindInterest,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireTradingSecuritiesHeldforinvestment,PaymentsToEmployees,PaymentsToFundLongtermLoansToRelatedParties,PolicyLoansReceivable,PolicyLoansReceivable,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromCustomers,ProceedsFromPaymentsForTradingSecurities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfIntangibleAssets,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartiesAmountInCostOfSales,RelatedPartyCosts,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionRate,RentalIncomeNonoperating,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfBankDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalents,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,SecuritiesBorrowedGross,SellingExpense,ShareBasedCompensation,SharesOutstanding,ShortTermBankLoansAndNotesPayable,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueShareBasedCompensationGross,TaxesPayableCurrent,TradingSecuritiesRealizedGainLoss,TradingSecuritiesRealizedLoss,TradingSecuritiesRestricted,UnrealizedGainLossOnCashFlowHedgingInstruments,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3555745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,32220593.0,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4758558.0,,,,,,,,,,,,939088.0,0.0,939088.0,,,,18594515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,-13317.0,,346188.0,,,,1747882.0,,4507983.0,,,974701.0,800773.0,,173928.0,,,,,,,,,,,,,,,,,,,,,,113781.0,,,,,,,,,,,,,,25639.0,,,,,,,,,,,,,,,,,,,800773.0,0.0,,,,,,274312.0,,,,,,3807594.0,700389.0,,,,,,,,,,,,,,138315.0,,,,,,,,,29583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800773.0,,,,,,,,,,,,,,,,,,,,,,,,23102498.0,,2059712.0,,,,,,,,,,,,,,,,,,,,,,,,,,14729807.0,,14729807.0
2010-09-30,2010-11-12,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2983299.0,,,,,,,,,,,,2401415.0,0.0,2401415.0,,,,25583832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0.12,,,,,,,,,,,,,,,,,,,,,,,621600.0,,0.0,,,,2501565.0,,6352142.0,,,2110979.0,1826065.0,,284914.0,,,,,,,,,,,,,,,,,,,,,,93470.0,,,,,,,,,,,,,,11802.0,,,,,,,,,,,,,,,,,,,1826065.0,0.0,,,,,,544008.0,,,,,,4785171.0,1566971.0,,,,,,,,,,,,,,575350.0,,,,,,,,,4076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826065.0,,,,,,,,,,,,,,,,,,,,,,,,31935974.0,,2283606.0,,,,,,,,,,,,,,,,,,,,,,,,,,14750294.0,,14750294.0
2010-12-31,2011-03-31,10-K,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,3507196.0,29938541.0,,1463120.0,36334684.0,1221441.0,308807.0,,,5160793.0,3512380.0,-914249.0,2150345.0,,,,,,96642944.0,81246427.0,,,,,,3691653.0,135908.0,,,,,,0.001,50000000.0,14750783.0,14750783.0,14751.0,7866680.0,-58721.0,7925401.0,,,,107987342.0,,,,,,,,,-705854.0,,,,,1127753.0,,,,-2342539.0,,,606800.0,,,10102559.0,,,,999811.0,,,0.45,,,,,,,,167497.0,,,,,,,,,,,,,,2815760.0,,1021039.0,,349139.0,-349139.0,,,9782025.0,,26158368.0,,,7842992.0,6708778.0,,1134214.0,161311.0,,,-74087.0,-1035912.0,-15888227.0,-22652993.0,,-297377.0,1119070.0,,,,-3087378.0,-13047456.0,-1002692.0,,-1759176.0,-975280.0,-266342.0,,490001.0,,,,377444.0,,,,,,26210714.0,,,,125492.0,,,-26280.0,57313250.0,96642944.0,56706450.0,606800.0,,,,,,,,,8719711.0,-1039738.0,-7711562.0,6650077.0,58701.0,,,,,,1227073.0,,,,,,19542449.0,6615919.0,,,,,,,,,,,,,,1216623.0,,,,,,,,,221404.0,,,0.0,914249.0,,,,,1984027.0,,,,,,0.001,5000000.0,0.0,0.0,0.0,1000775.0,36194090.0,,,,,1828518.0,,,30020.0,,6708778.0,,,12580757.0,,,,,,,,,,25824349.0,1650030.0,,,,,,26419672.0,,,,134145710.0,,9760424.0,-71669.0,0.0,18139781.0,4222098.0,39329694.0,39329694.0,0.0,0.0,,0.0,0.0,0.0,71669.0,,26280.0,,,,,,,-1021039.0,,,1755697.0,,,
2011-03-31,2011-05-12,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,9684414.0,5992761.0,,,,,,,,,,,,,2848831.0,,,,44096225.0,,,,,,,,,175187.0,,,,,,,,,790597.0,,,,,,,,,,,,,0.18,,,,,,,,95261.0,,,,,,,,,,,,,,,,195800.0,,,,,,2211842.0,,9112012.0,,,3291017.0,,,679021.0,189694.0,,,-756966.0,1050714.0,-6706056.0,-8802986.0,90456.0,313847.0,,,,1721674.0,,-2693438.0,-229637.0,,759309.0,821849.0,-51288.0,,262251.0,,,,261271.0,,,,,,,,,,22473.0,,,,,,,,,,,,,,,,1137117.0,-458909.0,5219292.0,,,,,,,,-20048.0,,,,,,5800947.0,3311065.0,,,,,,,,,,,,,,236835.0,,,236835.0,,,,,,23930.0,,,909.0,,,,,,458909.0,,,,,,,,,,,,17261293.0,,,,,,,,,,2611996.0,,,,,,,,,,,,,16023229.0,100947.0,,,,,,,,,,53208237.0,,3589105.0,10077.0,,,,,,,,,,,,,,,,,,,,,195800.0,,,,,,
2011-06-30,2011-08-10,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,4561624.0,27242738.0,,1343417.0,27420161.0,1698845.0,881389.0,,,5877288.0,3522457.0,,1753924.0,,,,,,102942046.0,87369998.0,,,,,,10712563.0,,,,,,,0.001,50000000.0,14755494.0,14755494.0,14756.0,2738529.0,0.0,2738529.0,,,,32566893.0,,,474871.0,,,,,,-260895.0,,,,,1042045.0,,,,876304.0,,,276500.0,,,16335786.0,,,,0.0,,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,2836763.0,,134500.0,,0.0,,,,4117313.0,,10356747.0,,,2472845.0,2258869.0,,213976.0,,,,,,,,,,,,,,,,,,,,,,258924.0,,,,258924.0,,,,,,26633367.0,,,,124401.0,,,,58014910.0,102942046.0,57738410.0,276500.0,,,,,,,,,,,,2258869.0,0.0,,,,,,181.0,,,,,,7884083.0,2472664.0,,,,,,,,,,,,,,479660.0,,,,,,,,,204.0,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,992567.0,,,,,,,,,,,2258869.0,,,12735285.0,,2458327.0,,,,,,,,,,,,,,,31290537.0,12102.0,,,42923640.0,,3766770.0,,,20968352.0,4222098.0,,44927136.0,,,,,,,,,,,,,,,,,,,3521630.0,14755494.0,14755494.0,14755494.0
2011-09-30,2011-11-10,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,5045481.0,33537886.0,,1642828.0,37419715.0,1314623.0,641043.0,,,6209550.0,3532369.0,,2143105.0,,,,,,122370712.0,106494753.0,,,,,,8181943.0,,,,,,,0.001,50000000.0,14760873.0,14760873.0,14761.0,3035245.0,0.0,3035245.0,,,,42478209.0,,,-117529.0,,,,,,764322.0,,,,,1806367.0,,,,1014607.0,,,261000.0,,,17327631.0,,,,0.0,,0.18,0.18,0.18,,,,,,,,,,,,,,,,,,,,,2846759.0,,15500.0,,0.0,,,,3443713.0,,11195724.0,,,3349776.0,2702983.0,,646793.0,,,,,,,,,,,,,,,,,,,,,,411206.0,,,,411206.0,,,,,,35736513.0,,,,214814.0,,,,74398414.0,122370712.0,74137414.0,261000.0,,,,,,,,,,,,2702983.0,0.0,,,,,,-144834.0,,,,,,7701114.0,3494610.0,,,,,,,,,,,,,,332262.0,,,,,,,,,36058.0,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,900272.0,,,,,,,,,,,2702983.0,,,13029200.0,,2553005.0,,,,,,,,,,,,,,,33993520.0,12143.0,,,53673933.0,,4257401.0,,,30149186.0,4222098.0,,47972298.0,,,,,,,,,,,,,,,,,,,4785574.0,14758944.0,14758944.0,14758944.0
2011-12-31,2012-03-28,10-K,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,5996434.0,41466844.0,2174374.0,2759003.0,50634388.0,2268872.0,368714.0,121844.0,10832231.0,6487886.0,3532369.0,,2177544.0,0.0,69275.0,,,,135220215.0,119164035.0,,,,,,8822581.0,5130928.0,,,,,,0.001,50000000.0,14760873.0,14760873.0,14761.0,10974096.0,0.0,10974096.0,,,410542.0,171234899.0,,,707622.0,,,,,,1332624.0,,,,,2460377.0,,-96496.0,3707270.0,3776545.0,,,390800.0,,19999373.0,17623712.0,0.0,,,0.0,2399226.0,,0.65,,,,,,,,271641.0,,,,,,,318309.0,,,,,,3163861.0,2845552.0,,216000.0,,0.0,0.0,,,14344606.0,,44544115.0,,,11687249.0,9647003.0,,2040246.0,701251.0,,,2445334.0,813218.0,8779612.0,12982656.0,,48101.0,0.0,,,6725157.0,6725157.0,8704293.0,1195275.0,,14682.0,88749.0,26379.0,,1446192.0,,,,1445212.0,,,566878.0,23916206.0,37441682.0,36874804.0,5606073.0,7919403.0,,703039.0,,,0.0,84896425.0,135220215.0,84505625.0,390800.0,,,,,,,,,9177986.0,-3892831.0,-425868.0,9647004.0,0.0,,,,,,-366323.0,,,,,,32490543.0,12053572.0,,,,,,,,,,,,,,1327093.0,,,,,,,,,160830.0,,,909.0,0.0,,,,,3892831.0,,,,,,0.001,5000000.0,0.0,0.0,0.0,1122570.0,65322164.0,,,,,0.0,,,0.0,,9647003.0,,24042859.0,13210628.0,,7911034.0,,,17600147.0,17600147.0,,,,55143458.0,1000720.0,462446.0,,,,,34976853.0,49644.0,,,215779014.0,,18145937.0,19999.0,0.0,29185381.0,5311921.0,50323790.0,50323790.0,0.0,,,,0.0,,,,19999.0,19999.0,,,,,,216000.0,,,1908436.0,,14757319.0,
2012-03-31,2012-05-11,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,5008484.0,29373555.0,,1997708.0,36069325.0,2280101.0,314882.0,,,6884251.0,3542200.0,,1728313.0,,,,,,115731161.0,100002361.0,,,,,,12784302.0,3961721.0,,,,,,0.001,50000000.0,14765942.0,14765942.0,14766.0,,,2517576.0,,,,41623185.0,,,143104.0,,,,,,381752.0,,,,,2842129.0,,,,1160636.0,,,280000.0,,,14187529.0,4256684.0,,,,,,0.14,,,,,,,,164935.0,,,,,,,,,,,,,,3090196.0,,110800.0,,,,,,3005276.0,,11602988.0,,,2646066.0,,,524856.0,214745.0,,,-1142719.0,-741899.0,-12273787.0,-14852591.0,-7530.0,-56211.0,,,,-3257983.0,,-5000492.0,11229.0,,-464034.0,14241.0,77904.0,,546041.0,,,,546041.0,,,,,,32091155.0,,,,281484.0,,,,67136645.0,115731161.0,66856645.0,280000.0,0.06,,,,,,,,-8320751.0,-732195.0,12849732.0,2121210.0,,,,0.06,,,-117454.0,,,,,,8839468.0,2763520.0,,,,,,,,,,,,,,396366.0,,,396366.0,,,,,,36303.0,,,0.0,,,,,,-732195.0,,,3986640.0,,,0.001,5000000.0,0.0,0.0,0.0,1206921.0,13500297.0,,,,,,,,,,2121210.0,,,12638604.0,,2825570.0,,,,,,,,17834408.0,0.0,,,,,,37098062.0,,,,53226173.0,,5834192.0,9836.0,,25039786.0,5311921.0,,48594516.0,,,,,,,,,,,,,,,,110800.0,,,1934816.0,,14761687.0,
2012-06-30,2012-08-10,10-Q,"EVER-GLORY INTERNATIONAL GROUP, INC.",EVK,CIK0000943184,USD,,6191050.0,33066119.0,,2660262.0,36638369.0,2252625.0,280852.0,,,6687887.0,3542200.0,,2749725.0,,,840454.0,,,112706212.0,96689061.0,,,,,,7184037.0,,,,,,840454.0,0.001,50000000.0,14765942.0,14765942.0,14766.0,,,2154784.0,,,,33608450.0,,18972.0,121988.0,,,,,,199022.0,,,,,3041151.0,,,,1136275.0,,100000.0,,,22625666.0,6307049.0,12365371.0,,,,3967088.0,,0.16,,,,,,,,,0.2031,,,,,,,,,,,,,3082466.0,,180000.0,,,,,,4198130.0,,13586581.0,,,2672159.0,,,321010.0,,,,,,,,,,,,,,,,,,,,,,458703.0,,,,458703.0,,,1030351.0,22930130.0,39901049.0,38870698.0,7974309.0,8996610.0,,328736.0,,,,70065598.0,112706212.0,70065598.0,,,,,,,,,,,,,2351149.0,,,,,,,250043.0,,,,,,11164465.0,2422116.0,,,,,,,,,,,,,,-196365.0,,,,,,,,,200010.0,,,,,,,,,,,,,,,0.001,5000000.0,,,,1424516.0,,,,,,,,,,,2351149.0,,,12934685.0,,2597793.0,,,,18658578.0,,,,,,,,,,,39449211.0,6921.0,,,47195031.0,,6966335.0,,,22473539.0,5311921.0,,42640614.0,,,,,,,,,,,,,,,,,,,3514667.0,,14765942.0,
