end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleRealizedGainLoss,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ForeignCurrencyTransactionGainLossRealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseRelatedParty,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSale,PaymentsForRepurchaseOfCommonStock,PaymentsForTenantImprovements,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebtAndCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxAdjustmentsSettlementsAndUnusualProvisions,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxLiabilitiesPropertyPlantAndEquipment,IncomeTaxExaminationInterestExpense,IncomeTaxExaminationPenaltiesExpense,IncreaseDecreaseInOperatingLeaseLiability,PreferredStockValue,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures
2018-09-30,2018-11-16,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,1724000.0,,3659000.0,704000.0,1821000.0,,2273000.0,800000.0,800000.0,,,,17115000.0,12293000.0,,,,,,,,11590000.0,,11730000.0,,,0.0001,28500000.0,8011734.0,8011734.0,1000.0,-10452000.0,41476000.0,,,,,,,,3484000.0,,,,,,,,,,,,,,100000.0,-1.33,,,,,,,,,,,8517000.0,1068000.0,8200000.0,,,,1671000.0,,,,,,,,,,,1982000.0,1076000.0,,0.0,100000.0,,,,,,,,,,60928000.0,17115000.0,5383000.0,,,,,,,-10452000.0,-10452000.0,,18487000.0,,,6380000.0,-6380000.0,,,,,,,3023000.0,,616000.0,598000.0,581000.0,564000.0,526000.0,138000.0,,299000.0,,0.0,0.0,552000.0,-2090000.0,,,,,,,,,,,,,,703000.0,,,,,,,,,3019000.0,1198000.0,1129000.0,,4709000.0,140000.0,-96104000.0,,,-93830000.0,,,,49000.0,,50017000.0,50324000.0,0.0001,18753595.0,12385154.0,12385154.0,,,,,,,7851560.0,7980457.0,,,,,,,,,,,,
2018-12-31,2019-03-27,10-K,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,1050000.0,,3776000.0,117000.0,1685000.0,,197595000.0,2756000.0,2608000.0,,5482000.0,5185717.0,92189000.0,90449000.0,,,,,,,0.0,88254000.0,,88394000.0,86859000.0,9019671.0,0.0001,490000000.0,36829857.0,36829857.0,4000.0,-56105000.0,,,,,91000.0,,,0.0,,7588000.0,21394000.0,0.0,0.0,11044000.0,0.0,109000.0,1559000.0,394000.0,700000.0,21394000.0,,,490000.0,-3.17,0.0,0.21,-0.183,,,-0.038,-0.006,-0.001,0.056,0.013,,2061000.0,,,-300000.0,-5479000.0,7581000.0,0.0,-17273000.0,-41443000.0,-24170000.0,,-2323000.0,-2105000.0,0.0,31000.0,1995000.0,5519000.0,3030000.0,19000.0,617000.0,600000.0,,,,,,,,,,5356000.0,92189000.0,4826000.0,,,,116471000.0,-581000.0,-29031000.0,-56105000.0,-41443000.0,0.0,,1.0,1.0,26374000.0,-35731000.0,,,,,,,2885000.0,564000.0,526000.0,616000.0,598000.0,581000.0,,,,129000.0,503000.0,,,530000.0,-4688000.0,,0.0,85000.0,140000.0,10542000.0,,,,78000.0,0.0001,10000000.0,0.0,0.0,2195000.0,83500000.0,83755000.0,,,33000000.0,,49000.0,,2782000.0,1097000.0,,108000.0,18793000.0,140000.0,-110766000.0,,2665000.0,86833000.0,50017000.0,,83459000.0,49000.0,,,0.0,0.0001,10000000.0,0.0,0.0,398000.0,0.0,41000.0,0.0,8200000.0,,14976515.0,15136197.0,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,1754000.0,18000.0,2628000.0,221000.0,,6000.0,198835000.0,1157000.0,1157000.0,,0.0,5080520.0,87077000.0,83277000.0,6000.0,,23847000.0,23853000.0,,,,57222000.0,,57362000.0,-31032000.0,,0.0001,490000000.0,36909857.0,36909857.0,4000.0,-7978000.0,,,,,,,0.0,,,,,,,,,,,,,,,,130000.0,-0.21,,,,,,,,,,,,888000.0,14200000.0,,,,2737000.0,,,,,,594000.0,-1114000.0,0.0,,17000.0,4000.0,,,462000.0,,2745000.0,,,526000.0,616000.0,598000.0,581000.0,424000.0,472000.0,6982000.0,87077000.0,4773000.0,,23853000.0,,47000.0,-23872000.0,-7207000.0,-7984000.0,-7984000.0,110000.0,,,,8460000.0,-8460000.0,100000.0,2273000.0,391000.0,1882000.0,100000.0,2073000.0,,,,,,,,,0.085,120000.0,503000.0,6000.0,6000.0,327000.0,18000.0,0.0,,9000.0,0.0,0.0,,23865000.0,23865000.0,7000.0,,,,,2202000.0,,83000.0,,,,,83000.0,,,1084000.0,,27000.0,5723000.0,140000.0,-118750000.0,2163000.0,1157000.0,80095000.0,,,,83000.0,,,,,,,,,,,,,,37248165.0,37276968.0,,,,,,,,,,,,
2019-06-30,2019-08-14,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,2529000.0,,3277000.0,46000.0,,12000.0,200138000.0,1244000.0,1244000.0,,,,78275000.0,70492000.0,12000.0,,23122000.0,23134000.0,,,,44967000.0,68100000.0,45107000.0,,,0.0001,490000000.0,36931141.0,36931141.0,4000.0,-11379000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.31,,,,,,,,,,,,1425000.0,14900000.0,,,,2976000.0,,,,,,,,,,,2000.0,,,331000.0,,2558000.0,,,526000.0,616000.0,598000.0,581000.0,237000.0,425000.0,8256000.0,78275000.0,6214000.0,,23134000.0,,,,,-11385000.0,,,,,,11814000.0,-11814000.0,100000.0,2133000.0,408000.0,1725000.0,,1981000.0,,,,,,,,,0.085,136000.0,4424000.0,6000.0,6000.0,317000.0,100000.0,0.0,,,,,,,,,,,,,2391000.0,,,,,,,,,,1238000.0,,,8838000.0,140000.0,-130135000.0,,,70019000.0,,,,59000.0,,,,,,,,,,,,,,37294853.0,37314540.0,,,,,,,,,,,,
2019-09-30,2019-11-12,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,1670000.0,,5210000.0,80000.0,,19000.0,202183000.0,1773000.0,1773000.0,,,,68916000.0,61044000.0,19000.0,,23552000.0,23571000.0,,,,37033000.0,60600000.0,37173000.0,,,0.0001,490000000.0,37008997.0,37008997.0,4000.0,-12373000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.33,,,,,,,,,,,,1824000.0,21100000.0,,,,2617000.0,,,,,,,,,,,2000.0,,,277000.0,,2417000.0,,,526000.0,616000.0,598000.0,581000.0,96000.0,380000.0,9225000.0,68916000.0,7301000.0,,23571000.0,,,,,-12380000.0,,,,,,12732000.0,-12732000.0,100000.0,2037000.0,421000.0,1616000.0,,1887000.0,,,,,,,,,0.085,125000.0,4731000.0,7000.0,7000.0,308000.0,77000.0,0.0,,,,,,,,,,,,,440000.0,,,,,,,,,,1114000.0,,,10115000.0,140000.0,-142515000.0,,,59691000.0,,,,272000.0,,,,,,,,,,,,,,37330066.0,37340844.0,,,,,,,,,,,,
2019-12-31,2020-03-16,10-K,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,2619000.0,241000.0,8658000.0,195000.0,1771000.0,10000.0,503475000.0,6110000.0,6110000.0,,0.0,6832289.0,358866000.0,339230000.0,,,,,124684000.0,11696000.0,0.0,211797000.0,,211937000.0,123543000.0,9809318.0,0.0001,490000000.0,44413404.0,44413404.0,5000.0,-47355000.0,,,,,0.0,0.0,0.0,567000.0,,12112000.0,37816000.0,0.0,567000.0,18523000.0,0.0,143000.0,4037000.0,1539000.0,885000.0,37249000.0,300000.0,1.0,538000.0,-1.65,0.0,0.21,-0.305,,,-0.124,0.077,-0.001,0.11,0.033,,3108000.0,,,,,11684000.0,0.0,2633000.0,-47365000.0,-49998000.0,,1569000.0,4932000.0,4511000.0,0.0,168000.0,8000.0,0.0,8000.0,1568000.0,600000.0,2273000.0,,533000.0,,526000.0,616000.0,598000.0,,338000.0,13507000.0,358866000.0,11711000.0,,124684000.0,11696000.0,299687000.0,-136998000.0,-39146000.0,-62981000.0,,0.0,,1.0,1.0,49190000.0,-65374000.0,600000.0,1935000.0,434000.0,1501000.0,600000.0,1790000.0,,,,,,,,,0.085,159000.0,5014000.0,10000.0,10000.0,295000.0,265000.0,,,,0.0,19784000.0,132000.0,,150961000.0,437000.0,0.0001,10000000.0,0.0,0.0,2749000.0,,297616000.0,,,0.0,14400000.0,2287000.0,,2767000.0,996000.0,,48000.0,37506000.0,140000.0,-158131000.0,2163000.0,6110000.0,345359000.0,,,297616000.0,2287000.0,,,,,,,,1838000.0,0.0,1440000.0,1440000.0,15900000.0,200000.0,37853616.0,37869291.0,,,,,,,,,,-383000.0,,-132000.0
2020-03-31,2020-05-11,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,4506000.0,125000.0,8880000.0,29000.0,,489000.0,509716000.0,6082000.0,6082000.0,9000.0,,6880073.0,443042000.0,424807000.0,,,,,195404000.0,8533000.0,,226456000.0,430400000.0,226596000.0,14659000.0,,0.0001,490000000.0,44452701.0,44452701.0,5000.0,-23913000.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,120000.0,-0.54,,,,,,,,,,,,1266000.0,,70700000.0,,,5553000.0,,,,,,1887000.0,228000.0,1602000.0,,133000.0,7000.0,,,1208000.0,,,,,,,,,,,115355000.0,443042000.0,13834000.0,,195404000.0,8533000.0,99788000.0,-67197000.0,-17932000.0,-24392000.0,,0.0,,,,25723000.0,-25723000.0,,,448000.0,1383000.0,,1692000.0,,,,,,,,,,201000.0,6814000.0,479000.0,479000.0,288000.0,130000.0,0.0,,,,,,,86317000.0,180000.0,0.0001,10000000.0,0.0,0.0,2947000.0,,,,,,19300000.0,159000.0,,,1056000.0,,5000.0,20170000.0,140000.0,-182523000.0,0.0,6082000.0,327687000.0,,,,159000.0,,,,,,,,,,,,,,44824587.0,,,,,,,,,,,,,
2020-06-30,2020-08-10,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,7034000.0,,11273000.0,175000.0,,594000.0,517120000.0,6890000.0,6890000.0,,,,429368000.0,419014000.0,,,,,147298000.0,,,269836000.0,417100000.0,269976000.0,,,0.0001,490000000.0,44667016.0,44667016.0,5000.0,-25894000.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.58,,,,,,,,,,,,2165000.0,,103000000.0,,,6222000.0,,,,,,,,,,,6000.0,,,698000.0,,1984000.0,,,,526000.0,616000.0,598000.0,244000.0,259000.0,120171000.0,429368000.0,18769000.0,,147298000.0,,,,,-25999000.0,,,,,,26779000.0,-26779000.0,,1725000.0,462000.0,1263000.0,,1591000.0,,,,,,,,,,334000.0,7517000.0,105000.0,105000.0,276000.0,88000.0,0.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,1880000.0,,,,,,,,,,1106000.0,,,20557000.0,140000.0,-208522000.0,,,309197000.0,,,,720000.0,,,,,,,,,,,,,,44969795.0,,,,,,,,,,,,,
2020-09-30,2020-11-09,10-Q,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,5269000.0,,16219000.0,290000.0,,245000.0,526174000.0,8241000.0,8241000.0,,,,480736000.0,381745000.0,,,,,88865000.0,,,291585000.0,380500000.0,302600000.0,,,0.0001,490000000.0,44760513.0,44760513.0,5000.0,-36471000.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,3106000.0,,90400000.0,,,7357000.0,,,,,,,,,,,6000.0,,,645000.0,,129791000.0,,4617000.0,,15036000.0,15136000.0,7642000.0,1095000.0,52467000.0,198956000.0,480736000.0,22505000.0,,88865000.0,,,,,-36122000.0,,,,,,36663000.0,-36663000.0,,77324000.0,1017000.0,76307000.0,,75542000.0,,,,,,,,,,265000.0,8866000.0,-349000.0,-349000.0,267000.0,-98000.0,0.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,1295000.0,,,,,,,,,,3568000.0,,,29306000.0,11015000.0,-244644000.0,,,281780000.0,,,,813000.0,,,,,,,,,,,,,,45119885.0,,,,,,,,,,,,,
2020-12-31,2021-03-01,10-K,KODIAK SCIENCES INC.,KOD,CIK0001468748,USD,8646000.0,51000.0,20402000.0,253000.0,2170000.0,53000.0,1151920000.0,30668000.0,30668000.0,,0.0,7257221.0,1067347000.0,972005000.0,,0.0,,,24578000.0,,,944396000.0,,950720000.0,738783000.0,10859403.0,0.0001,490000000.0,51112302.0,51112302.0,5000.0,-133053000.0,,14000.0,14000.0,,0.0,0.0,0.0,21236000.0,,12088000.0,83241000.0,0.0,21236000.0,28451000.0,,127000.0,10527000.0,8405000.0,1367000.0,62005000.0,600000.0,1.0,477000.0,-3.88,0.0,0.21,-0.173,,-0.012,-0.079,0.067,,0.043,0.038,,5094000.0,,91400000.0,-300000.0,,28618000.0,0.0,-17273000.0,-133082000.0,-115809000.0,14000.0,5224000.0,11748000.0,1814000.0,0.0,218000.0,25000.0,,25000.0,2902000.0,,128520000.0,71462000.0,4288000.0,15475000.0,15037000.0,14598000.0,7660000.0,,51118000.0,206596000.0,1067347000.0,31422000.0,,24578000.0,,717377000.0,104834000.0,-83428000.0,-179679000.0,,803000.0,,1.0,1.0,136007000.0,-182849000.0,,77402000.0,2374000.0,75028000.0,,73672000.0,,,,,,,,,0.067,583000.0,10210000.0,43000.0,43000.0,256000.0,34000.0,0.0,,,0.0,,487000.0,,86317000.0,3814000.0,0.0001,10000000.0,0.0,0.0,3031000.0,,612016000.0,0.0,,,198149000.0,6248000.0,,7306000.0,5136000.0,,5000.0,107389000.0,6324000.0,-291227000.0,75614000.0,30668000.0,860751000.0,,,612016000.0,6248000.0,,,,,,,,4650000.0,0.0,2812000.0,2812000.0,24800000.0,,45741845.0,45741845.0,,,,,,,,,,-146000.0,0.0,-487000.0
