end,filed,form,Name,Ticker,CIK,Currency,AcceleratedShareRepurchasesFinalPricePaidPerShare,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableChargeOffs,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CapitalizedComputerSoftwareNet,CapitalLeaseObligationsCurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockIncludingAdditionalPaidInCapital,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConversionOfStockSharesIssued1,CostOfGoodsAndServicesSold,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FederalIncomeTaxExpenseBenefitContinuingOperations,FIFOInventoryAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainsLossesOnSalesOfAssets,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInRestructuringReserve,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligationsCurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingGainsLosses,OtherPrepaidExpenseCurrent,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRestructuring,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductWarrantyAccrual,ProductWarrantyAccrualPayments,ProductWarrantyAccrualPeriodIncreaseDecrease,ProductWarrantyAccrualWarrantiesIssued,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,PurchaseObligation,PurchaseObligationDueInNextTwelveMonths,PurchaseObligationDueInSecondYear,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestructuringCharges,RestructuringCosts,RestructuringReserve,RestructuringReserveCurrent,RestructuringReserveNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueRecognitionSalesReturnsReserveForSalesReturns,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,ShortTermLeaseCost,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TaxesPayableCurrent,TreasuryStockSharesAcquired,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20498000.0,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16837000.0,,,,,,,,,,,,2742000.0,,,,,,,,,,,,,,,,,,,0.1,0.09,,,,,,,,,,,,,,,,-122000.0,,,,0.0,3850000.0,,,904000.0,,-45000.0,,,,,,,,,,,,,,,,,,,,,,,,,-3000.0,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,859000.0,-110000.0,2836000.0,1014000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000.0,,,,,,,,,,6592000.0,1876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9101.0,,8984.0
2010-09-30,2010-11-15,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17550000.0,,,,,,,,,,,,2781000.0,,,,,,,,,,,,,,,,,,,0.09,0.09,,,,,,,,,,,,,,,,-44000.0,,,,10000.0,3824000.0,,,931000.0,,-98000.0,,,,,,,,,,,,,,,,,,,,,,,,,-3000.0,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,833000.0,-34000.0,2869000.0,965000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957000.0,,,,,,,,,,6605000.0,1912000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9148.0,,9018.0
2010-12-31,2011-03-31,10-K,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,1234000.0,,4975000.0,,108000.0,,,893000.0,,,,138000.0,,138000.0,,,,,,29424000.0,28015000.0,,0.0,,,,,,,,,18942000.0,3238000.0,,22172000.0,30000000.0,9027867.0,9027867.0,,3053000.0,,,163934.0,11052000.0,,,1572000.0,,,,,,,,,,,,,,,1117000.0,0.33,0.33,62000.0,1578000.0,,,,,,,,,,,,,,-268000.0,,,,13000.0,15344000.0,,,3286000.0,,274000.0,,305000.0,,,,,,,,,,,929000.0,-1810000.0,182000.0,-54000.0,333000.0,-101000.0,,0.0,-100000.0,,0.0,,11000.0,,13000.0,,3570000.0,,,,,52000.0,,,,,,,,,,29424000.0,5412000.0,92000.0,,-35000.0,-1057000.0,4330000.0,3012000.0,-227000.0,11844000.0,3513000.0,,,,,,,,,,,,,,,,,770000.0,,,,528000.0,153000.0,41000.0,,,47000.0,,,,0.0,,1070000.0,,,5000000.0,0.0,0.0,0.0,95000.0,13000.0,,,,,,1256000.0,,,,,,130000.0,4159000.0,,,,58000.0,,900000.0,,,,26396000.0,7685000.0,319000.0,,,,,,,,,,,,833841.0,3.94,,,,,,,,,,,23965000.0,,,0.0,,74000.0,,,,,,,98000.0,,,,,,9122.0,,8997.0
2011-03-31,2011-05-13,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19024000.0,-4000.0,,,,,,,732000.0,,,,2879000.0,,,,,,,,,,,,,,,,,,201000.0,0.06,0.06,86000.0,,,,,,,,,,,,,,,-35000.0,,,,,4164000.0,,,618000.0,,86000.0,,,,,,,,,,,,,-573000.0,-407000.0,-69000.0,58000.0,56000.0,140000.0,,125000.0,,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,-24000.0,-152000.0,172000.0,532000.0,-22000.0,3524000.0,640000.0,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,152000.0,,,,,,,11000.0,,,,,,,,,,,,,35000.0,1352000.0,,,,,,,,,,7043000.0,2172000.0,87000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9234.0,,9031.0
2011-06-30,2011-08-12,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,917000.0,,5336000.0,,87000.0,,,1220000.0,,,,,,135000.0,,,,,,31113000.0,26727000.0,,3014000.0,,,,,,,,,16990000.0,,,23388000.0,30000000.0,9267907.0,9267907.0,,526000.0,,,,2841000.0,,,1413000.0,,,,,,,,,,,,,,,,0.04,0.04,,1155000.0,,,,,,,,,,,,,,-32000.0,,,,0.0,4008000.0,,,503000.0,,105000.0,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,3926000.0,,,,,19000.0,,,,,,,,,,31113000.0,4395000.0,23000.0,,,,,398000.0,-14000.0,3491000.0,517000.0,,,,,,,,,,,,,,,,,800000.0,,,,475000.0,102000.0,,128000.0,,280000.0,,,,,,,,,5000000.0,0.0,0.0,0.0,,,,,,,,1270000.0,,,,,,,1276000.0,,,,0.0,,1830000.0,,,,6849000.0,2215000.0,123000.0,0.0,0.55,0.0141,,,,,312500.0,,,,,,,,,,,,,,,,26438000.0,,,,,,,,,,,,,,,,,,9343.0,9176.0,9176.0
2011-09-30,2011-11-10,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,1293000.0,,4775000.0,,78000.0,,,1057000.0,,,,,,131000.0,,,471989.0,,,31612000.0,27409000.0,,2904000.0,,,,,,,,,18380000.0,,,23534000.0,30000000.0,9270560.0,9270560.0,,-33000.0,,,,3108000.0,,,1447000.0,,,,,,,,,,,,,,,,0.01,0.01,,1234000.0,,,,,,,,,,,,,,-178000.0,,,,0.0,3943000.0,,,195000.0,,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3798000.0,,,,,13000.0,,,,,,,,,,31612000.0,4755000.0,0.0,,,,,130000.0,-165000.0,3583000.0,360000.0,,,,,,,,,,,,,,,,,703000.0,,,,456000.0,98000.0,,-163000.0,,305000.0,,,,,,,,,5000000.0,0.0,0.0,0.0,,,,,,,,1201000.0,,,,,,,1482000.0,,,,0.0,,1961000.0,,,,7051000.0,2101000.0,135000.0,0.0,0.0055,0.0139,,,,,1500.0,,,,,,,,,,,,,,,,26552000.0,,,,,,,,,,,,,,,,,,9391.0,9270.0,9270.0
2011-12-31,2012-03-28,10-K,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,1122000.0,4466000.0,4351000.0,,72000.0,710000.0,6505000.0,1092000.0,,220000.0,,115000.0,-1000.0,115000.0,5000.0,,,,0.0,31345000.0,26978000.0,,,285000.0,3694000.0,1011000.0,3452000.0,505000.0,801000.0,850000.0,,18120000.0,-995000.0,0.0,23414000.0,30000000.0,9207730.0,9207730.0,,1262000.0,,,163934.0,11431000.0,,,1464000.0,8906000.0,699000.0,,704000.0,,5156000.0,,1053000.0,963000.0,29000.0,28000.0,-8906000.0,191000.0,878000.0,1170000.0,0.12,0.11,173000.0,1255000.0,1181876.0,20000.0,481000.0,296000.0,,,,,,,,3089000.0,2793000.0,-248000.0,191000.0,,,0.0,15235000.0,0.0,-207000.0,1296000.0,1503000.0,233000.0,233000.0,303000.0,,,115000.0,,441000.0,,,,,-323000.0,-543000.0,636000.0,-126000.0,72000.0,-380000.0,-9000.0,,169000.0,0.0,,2793000.0,,14000.0,,4000.0,,3964000.0,2498000.0,,985000.0,,97000.0,479000.0,,,,,,,,,31345000.0,4623000.0,0.0,,327000.0,3495000.0,2827000.0,1063000.0,-165000.0,13774000.0,1461000.0,,,,,,,,,,,,,,1149000.0,,,710000.0,133000.0,,,543000.0,85000.0,199000.0,199000.0,199000.0,253000.0,,,,-253000.0,58000.0,-1406000.0,,,5000000.0,0.0,0.0,0.0,-18000.0,0.0,396000.0,,,,7994000.0,1489000.0,7994000.0,-27000.0,,,,-92000.0,5470000.0,0.0,,0.0,0.0,,1963000.0,81000.0,26666000.0,,26666000.0,8304000.0,477000.0,0.0,0.0055,0.0139,,,-8437.0,4.62,,324500.0,,,1038011.0,4.74,551000.0,4.36,948096.0,4.68,,2.55,6.02,,,22000.0,26469000.0,,23000.0,1000000.0,-23000.0,18000.0,,,-253000.0,,100000.0,,113000.0,10000.0,5000.0,-57000.0,81000.0,,9320.0,,9181.0
2012-03-31,2012-05-14,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,844000.0,,1912000.0,,81000.0,,,1195000.0,,,131000.0,,,60000.0,,,682981.0,,,23254000.0,19053000.0,,,,,,,,,,,12284000.0,-5907000.0,,17532000.0,30000000.0,7729415.0,7729415.0,,-1574000.0,,,,1737000.0,,,1208000.0,,,,,,,,,,,,,,,316000.0,-0.19,-0.19,71000.0,1238000.0,,,,,,,,,,,,,,9000.0,,,,,1942000.0,,,-1658000.0,,19000.0,,10000.0,,,,,,,,,,,-376000.0,2486000.0,-293000.0,,-510000.0,178000.0,,0.0,,,2682000.0,,,,,,4487000.0,,,,,33000.0,,,,,,,,,,23254000.0,4007000.0,,,6013000.0,153000.0,259000.0,-1677000.0,42000.0,3642000.0,-1700000.0,,,,,,,,,,,,,,,,,636000.0,,,,370000.0,86000.0,103000.0,103000.0,,234000.0,,,,-6026000.0,,-153000.0,,,5000000.0,0.0,0.0,,-13000.0,,,,,,,1433000.0,,,,,,,1392000.0,,,,,,286000.0,,,,3679000.0,2250000.0,131000.0,0.0,0.0052,0.007,,,,,15000.0,,,,,,,,,,,,,,,,19013000.0,,,,,,,,,,,,115000000.0,,,,,,8765.0,8765.0,8765.0
2012-06-30,2012-08-10,10-Q,DATA I/O CORPORATION,DAIO,CIK0000351998,USD,,946000.0,,3639000.0,,63000.0,698000.0,6759000.0,1032000.0,,,,,,89000.0,,,1086892.0,,,23613000.0,19702000.0,,,,,,,,,,,11031000.0,,,17674000.0,30000000.0,7738114.0,7738114.0,,-220000.0,,,,2419000.0,,,1413000.0,,,,,,,,,,,,,,,,-0.01,-0.01,,1317000.0,,,712000.0,517000.0,601000.0,438000.0,219000.0,,438000.0,438000.0,438000.0,3089000.0,2572000.0,-45000.0,,,,,2941000.0,,,-353000.0,,-296000.0,,,,,,,,,,,,,,,,,,,,,,,2572000.0,,0.0,174000.0,,,4635000.0,2602000.0,,1321000.0,,174000.0,478000.0,,,,,,,,,23613000.0,4437000.0,,,,,,-57000.0,129000.0,3423000.0,-482000.0,,,,,,,,,,,,,,,,,698000.0,124000.0,,,397000.0,84000.0,,-163000.0,,242000.0,,,,,,,,,5000000.0,0.0,0.0,0.0,,,316000.0,,,,,1255000.0,8014000.0,,911000.0,4000.0,,,1427000.0,0.0,,,,,228000.0,,,,5360000.0,1996000.0,150000.0,0.0,0.0053,0.0061,,,,,175000.0,,,,,,,,,,,,,,,,18934000.0,,,,,,,,,,188000.0,,117000000.0,,,,70000.0,,7734.0,7734.0,7734.0
