end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccretionExpense,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebtNoncurrent,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredCosts,DeferredCostsCurrent,DeferredFinanceCostsNet,DeferredIncomeCurrent,DeferredIncomeTaxExpenseBenefit,DeferredRentCredit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DepositsAssetsNoncurrent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCash,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,FinancingInterestExpense,FinancingReceivable,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfIntangibleAssets,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InformationTechnologyAndDataProcessing,InterestExpense,InterestIncomeExpenseNet,LaborAndRelatedExpense,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtNoncurrent,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestBearingDepositLiabilities,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasePayments,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingGainsLosses,OtherShortTermInvestments,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PensionContributions,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivableFromOfficersAndDirectorsForIssuanceOfCapitalStock,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromGrants,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,TaxesExcludingIncomeAndExciseTaxes,TravelAndEntertainmentExpense,UnamortizedLossReacquiredDebtNoncurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,StockIssuedDuringPeriodValuePurchaseOfAssets
2008-09-30,2009-01-13,10-K,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5351269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19957420.0,,,-2292170.0,,,,,,,,,,,,,,,,,,
2009-09-30,2009-12-24,10-K,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,,,,,,,,,,,,,,,,,,,350994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5499419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20746761.0,,,-3857823.0,,,,,,,,,-75000.0,,,,,,,,,
2010-06-30,2010-08-20,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,,,17021.0,,,,,,,,,,,,,,,,1458439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,-594243.0,,,,,,-0.09,,,,,,,,,,,1427.0,,,44268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7667.0,95835.0,,,,54826.0,,,,,,29734.0,,,,,,,-1965695.0,,,,,-1302864.0,,,,,,,,,83269.0,1692.0,,,,,,,,,,,,,,,,,,,,,,,,483915.0,26983.0,,,,,,,613161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21163209.0,,,
2010-09-30,2010-12-27,10-K,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,797763.0,,1836997.0,,,18912335.0,,,,,,,,,55777.0,,329849.0,325758.0,264669.0,,-86325.0,,,,,0.001,150000000.0,23516952.0,23516952.0,,23517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.0,,-630774.0,0.0,,21896074.0,,,-0.41,,,,,,,,,,,6867.0,0.0,,61961.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,511844.0,,,,,,37820.0,23088.0,,27675.0,284959.0,,0.0,12810.0,173369.0,3290071.0,329849.0,,,,186221.0,4510573.0,,-3310.0,,-4593588.0,,-8783037.0,,,2492308.0,,-5648268.0,,,,,,,,,39722.0,1692.0,,,0.0,,,,,0.0,,3310.0,,,,,,,23269.0,,3095573.0,1415000.0,0.0,,,2082888.0,151010.0,,4091.0,,,0.0,,2728836.0,,,,770055.0,,,,,,,,23516952.0,,,-2960222.0,,,,,,,,,,,236268.0,,,37820.0,21440558.0,,,
2010-12-31,2011-02-14,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,,,0.0,,,,,,,,,,,,0.0,,,,423783.0,,159114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,,0.0,,,,,,-0.08,,,,,,,,,,,2043.0,,,-5490.0,,,0.0,,,4815.0,,,,,,,,,,,,,,,,,111205.0,,,,,,-37820.0,38636.0,,9062.0,7956.0,,0.0,41819.0,19747.0,,,,,,54535.0,1243075.0,,0.0,,-1083961.0,,-1886751.0,,,,,-1369145.0,,,,,,,,,6469.0,0.0,,,504160.0,,,,,0.0,,0.0,,,,,,,,,1183075.0,0.0,0.0,,,652201.0,48948.0,,,,,0.0,,497290.0,,,,187750.0,,,,,,,,,,,,,,,,,,,,,,31725.0,,,,24267082.0,,,
2011-03-31,2011-05-16,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,,,0.0,,,,,,,,,,,,,,,,3641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,,0.0,,,,,,-0.08,,,,,,,,,,,1748.0,,,-20716.0,,,0.0,,,16107.0,,,,,,,,,,,,,,,,,,,,,,,,,,36363.0,3945.0,,0.0,10999.0,37600.0,,,,,,25000.0,,,,,,,-1972386.0,,,,,-1947725.0,,,,,,,,,13151.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,1017702.0,38380.0,,,,,,,730242.0,,,,,,,,,,,,,,,,,,,,,,,,,,20026.0,,,,25166546.0,,,
2011-06-30,2011-08-12,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,1367287.0,,29400.0,,,26782548.0,,,,,,,,,,,1279234.0,1276418.0,1222654.0,,,,,,,0.001,1500000000.0,25921574.0,25921574.0,,25922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,,110000.0,57500.0,,27781923.0,,,-0.06,,,,,,,,,,,2727.0,,,-18352.0,,,0.0,,,16937.0,,,,,,,,,,,,,,,,,,,,,,,,,,9380.0,3994.0,,0.0,2354.0,59363.0,2252687.0,1279234.0,,,,38652.0,,,,,,,-1578884.0,,,827900.0,,-1637138.0,,,,,,,,,4995.0,0.0,,,0.0,,,,,,,,,,,,,,32406.0,,,,,,,625298.0,39220.0,,2816.0,,,,,777971.0,,,,,,,,,,,,25921574.0,,,-973453.0,,,,,,,,,,,59864.0,,,21358.0,25294101.0,,,
2011-09-30,2011-12-22,10-K,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,410024.0,,69419.0,,,28034245.0,,,,,,,,,44536.0,,203039.0,200605.0,134702.0,,-129967.0,,,,,0.001,150000000.0,26571574.0,26571574.0,0.0,26572.0,,,,,,,,,,,,,,,55464.0,,,,,,,,,,,,,,,,1657.0,,100000.0,67500.0,,29203221.0,,,-0.29,,,,,,,,,,,8701.0,55464.0,,-29949.0,,,-198738.0,,,48152.0,,,,,,,,,,,,,,,,,1129293.0,,,,,,-37011.0,-13639.0,,58878.0,90246.0,,0.0,63110.0,140613.0,1345443.0,203039.0,,,,133805.0,3671512.0,,0.0,,-3801479.0,,-7307147.0,,,867919.0,,-6180582.0,,,,,,,,,30068.0,0.0,,,504160.0,,,,,0.0,,0.0,,,,,,,9630.0,,3021512.0,750000.0,0.0,,,2757835.0,158225.0,,2434.0,,,0.0,,2597279.0,,,,1273162.0,,,,,,,,26571574.0,,,-1142404.0,,,,,,,,,,,182259.0,,,809.0,25169065.0,,,
2011-12-31,2012-02-14,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,1397295.0,,38175.0,,,28869393.0,,,,,,,,,19654.0,,84593.0,82623.0,9079.0,,-125623.0,,,,,0.001,150000000.0,27187174.0,27187174.0,27188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,,55000.0,12500.0,,31377877.0,,,-0.08,,,,,,,,,,,2323.0,35810.0,,39556.0,,,0.0,,,12783.0,,,,,,,,,,,,,,,,,987271.0,,,,,,2239.0,25056.0,,8412.0,42420.0,,0.0,0.0,28011.0,2565889.0,84593.0,,,,15000.0,962500.0,,0.0,,-1088123.0,,-2174656.0,,,1156094.0,,-2188617.0,,,,,,,,,3172.0,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,34686.0,,712500.0,250000.0,0.0,,,307212.0,70744.0,,1970.0,,,0.0,,1717333.0,,,,123264.0,,,,,,,,,,,-2481296.0,,,,,,,,,,,23163.0,,,3048.0,26738857.0,,,
2012-03-31,2012-05-15,10-Q,ANAVEX LIFE SCIENCES CORP.,AVXL,CIK0001314052,USD,1918747.0,,44613.0,,,29329105.0,,,,,,,,,,,191100.0,189595.0,178647.0,,,,,,,0.001,150000000.0,27465174.0,27465174.0,27466.0,,,,,,,,,,,,,,,,9995.0,,,,,,,,,,,,,,,,465.0,,12500.0,0.0,,32284925.0,,,-0.03,,,,,,,,,,,947.0,,,-32418.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9237.0,50064.0,,0.0,0.0,48143.0,3119454.0,191100.0,,,,7638.0,,,,,,,-910201.0,,,1200707.0,,-795606.0,,,,,,,,,2283.0,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,242302.0,23784.0,,1505.0,,,,,429607.0,,,,,,,,,,,,,,,-2928354.0,,,,,,,,,,,31200.0,,,953.0,27342977.0,,,
