end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueFromOfficersOrStockholders,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAdjustmentOfWarrants,FinanceLeasePrincipalPayments,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NontradeReceivables,NumberOfOperatingSegments,OperatingExpenses,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,PaymentsForProceedsFromOtherDeposits,PaymentsForTenantImprovements,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,PrepaidRent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCash,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharePrice,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,Supplies,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WarrantsAndRightsOutstandingMeasurementInput,WarrantsAndRightsOutstandingMeasurementInput,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,SaleOfStockPricePerShare
2019-06-30,2019-08-13,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,3942000.0,,4299000.0,1173000.0,5333000.0,86000.0,346915000.0,2000.0,1359000.0,1359000.0,3634393.0,227380000.0,222251000.0,,45000.0,77000.0,131000.0,,4000.0,51000.0,51000.0,9000.0,122000.0,25000.0,117000.0,154959000.0,155683000.0,,49997.0,-17858000.0,,,2800000.0,22000.0,,,,,,,,,400000.0,,,99000.0,106000.0,,-3.67,,,,,,,,,1741000.0,,,73000.0,,,,-2000.0,3537000.0,-17921000.0,,,,,,,,,,2000.0,,594000.0,8498000.0,227380000.0,8399000.0,,,,,-17921000.0,519000.0,,19459000.0,7002000.0,,,504000.0,2310000.0,2436000.0,,1752000.0,900000.0,678000.0,2000.0,61000.0,158000.0,,1021000.0,,,,,,,,2589000.0,,626000.0,,,,,,,,9488000.0,4155000.0,319000.0,,15922000.0,724000.0,-128122000.0,,0.808,0.0212,,64703000.0,218882000.0,,,209668000.0,130786000.0,,217000.0,1238000.0,,,,,,,17.0,,,4888987.0,,
2019-09-30,2019-11-12,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,2757000.0,,4519000.0,496000.0,5760000.0,43000.0,348942000.0,6000.0,1878000.0,1878000.0,3742679.0,212718000.0,206472000.0,,46000.0,65000.0,118000.0,,4000.0,51000.0,51000.0,7000.0,111000.0,12000.0,105000.0,166144000.0,167426000.0,,49997.0,-15914000.0,,,,118000.0,,,,,,,,,400000.0,,,1000.0,20000.0,,-0.57,,,,,,,,,2726000.0,,,,,-1000.0,,,4864000.0,-15870000.0,,1000.0,,,,,,,,1000.0,,1189000.0,7723000.0,212718000.0,7540000.0,,,,,-15871000.0,357000.0,,17676000.0,104716000.0,,7012000.0,7311000.0,5716000.0,5734000.0,77226000.0,1717000.0,1100000.0,607000.0,-2000.0,-41000.0,264000.0,,619000.0,,,,,,,,5434000.0,1922000.0,1882000.0,,,,,,,,10500000.0,4740000.0,3000.0,,12812000.0,1282000.0,-143993000.0,,0.805,0.0177,,34894000.0,204995000.0,,,,,133000.0,10000.0,1095000.0,,,,,,,17.0,,,27949682.0,,
2019-12-31,2020-03-11,10-K,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,2133000.0,800000.0,5395000.0,563000.0,5359000.0,16000.0,351039000.0,15000.0,6056000.0,6056000.0,3793054.0,195715000.0,176119000.0,,47000.0,53000.0,106000.0,51000.0,,4000.0,51000.0,6000.0,100000.0,,94000.0,157954000.0,159236000.0,44732000.0,49997.0,-67464000.0,209668000.0,233000.0,,763000.0,1914000.0,45281000.0,34529000.0,1379000.0,7459000.0,45048000.0,233000.0,,1700000.0,1700000.0,1697000.0,121000.0,73000.0,,-4.26,,0.0,0.21,-0.304,0.0,-0.01,0.083,0.021,4435000.0,0.0,0.0,123000.0,,-8000.0,-122000.0,-122000.0,17845000.0,-67483000.0,0.0,1000.0,1000.0,826000.0,2465000.0,691000.0,160000.0,,2394000.0,6000.0,6000.0,3213000.0,8763000.0,195715000.0,7947000.0,10799000.0,131174000.0,-27904000.0,-58538000.0,-67484000.0,242000.0,,72571000.0,103032000.0,5622000.0,7249000.0,7037000.0,7336000.0,6697000.0,69091000.0,,4500000.0,183000.0,4000.0,16000.0,419000.0,,2134000.0,-189000.0,,2848000.0,99646000.0,3447000.0,,,3502000.0,1265000.0,879000.0,133633000.0,133633000.0,,133000.0,75000000.0,303000.0,-67484000.0,11130000.0,5771000.0,611000.0,47000.0,54726000.0,1282000.0,-164106000.0,6056000.0,,,,14663000.0,186952000.0,,15000.0,209668000.0,130786000.0,133000.0,288000.0,963000.0,2583000.0,,1097000.0,90000.0,20500000.0,,,17.0,,15834175.0,,
2020-03-31,2020-05-14,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,2378000.0,80000.0,2930000.0,302000.0,5870000.0,179000.0,354477000.0,4000.0,2482000.0,2482000.0,3998727.0,178969000.0,154210000.0,879000.0,47000.0,41000.0,93000.0,,,4000.0,51000.0,5000.0,88000.0,38000.0,83000.0,92183000.0,93465000.0,-65771000.0,49997.0,-20255000.0,,,,1431000.0,,,,,,,,,541000.0,500000.0,541000.0,2000.0,75000.0,,-0.73,,,,,,,,,1434000.0,0.0,0.0,,,,,,7123000.0,-20418000.0,,,,-79000.0,-3020000.0,675000.0,1124000.0,505000.0,-356000.0,1000.0,1000.0,685000.0,8834000.0,178969000.0,6857000.0,15229000.0,943000.0,-48800000.0,-17914000.0,-20418000.0,343000.0,,21333000.0,102511000.0,,7195000.0,6986000.0,7286000.0,5891000.0,70918000.0,4235000.0,2000000.0,250000.0,,163000.0,1549000.0,505000.0,231000.0,-127000.0,,,58974000.0,523000.0,,,3147000.0,693000.0,721000.0,,,,533000.0,10570000.0,423000.0,-20418000.0,12502000.0,6632000.0,131000.0,13000.0,14210000.0,1282000.0,-184524000.0,2482000.0,,,,58880000.0,170135000.0,,4000.0,,,533000.0,419000.0,1173000.0,,,,,,,,,,28020408.0,,
2020-06-30,2020-08-12,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,1060000.0,,4434000.0,1167000.0,6487000.0,216000.0,358401000.0,,3383000.0,3384000.0,4884647.0,164541000.0,148630000.0,,48000.0,29000.0,80000.0,,,4000.0,51000.0,3000.0,77000.0,25000.0,71000.0,100430000.0,101525000.0,,49997.0,-19944000.0,,,,2887000.0,,,,,,,,,600000.0,600000.0,,0.0,12000.0,,-0.71,,,,,,,,,2619000.0,,,,,,,,6458000.0,-19981000.0,,,,,,,,,,1000.0,,255000.0,10426000.0,164541000.0,7353000.0,5311000.0,,,,-19981000.0,82000.0,,20638000.0,101108000.0,,7195000.0,6986000.0,7286000.0,5891000.0,70919000.0,2831000.0,1900000.0,138000.0,,37000.0,1859000.0,157000.0,403000.0,,,,,,,,5112000.0,2822000.0,721000.0,,,,,,,,14153000.0,7666000.0,55000.0,,14180000.0,1095000.0,-204505000.0,,,,,43088000.0,154115000.0,,,,,,541000.0,1322000.0,,,,,,,,,,28144714.0,,
2020-09-30,2020-11-12,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,2524000.0,,5309000.0,925000.0,7123000.0,117000.0,488593000.0,,3487000.0,3487000.0,4970854.0,275193000.0,264162000.0,,48000.0,17000.0,68000.0,,,4000.0,51000.0,3000.0,65000.0,13000.0,60000.0,133072000.0,134724000.0,,49997.0,-23028000.0,,,,4621000.0,,,,,,,,,600000.0,600000.0,,1000.0,74000.0,-0.66,-0.66,-0.66,,,,,,,,3692000.0,,,,,,,,6614000.0,-22928000.0,,1000.0,,,,,,,,1000.0,,142000.0,13913000.0,275193000.0,9275000.0,205000.0,,,,-22929000.0,120000.0,,23422000.0,98837000.0,,7248000.0,7037000.0,7336000.0,6697000.0,69091000.0,1428000.0,2900000.0,430000.0,,-99000.0,1442000.0,,353000.0,,,,,,,,4898000.0,2175000.0,1397000.0,,,,,,,,14906000.0,7783000.0,2000.0,,16808000.0,1652000.0,-227434000.0,,,,,126192000.0,261280000.0,,,,126055000.0,479000.0,172000.0,970000.0,,,,,,,,,34723888.0,34723888.0,34723888.0,
2020-12-31,2021-02-26,10-K,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,5216000.0,-304000.0,10302000.0,82000.0,7663000.0,58000.0,492436000.0,4000.0,12476000.0,12476000.0,4862220.0,272064000.0,249122000.0,7312000.0,49000.0,4000.0,55000.0,51000.0,,,4000.0,2000.0,53000.0,,49000.0,60789000.0,62441000.0,-96795000.0,,-86293000.0,,136000.0,,12585000.0,1308000.0,61522000.0,45791000.0,3846000.0,10577000.0,61386000.0,136000.0,,,2400000.0,2377000.0,13000.0,74000.0,-2.7,-2.7,-2.7,0.0,0.21,-0.189,,-0.017,-0.032,0.029,4954000.0,0.0,0.0,,,,-22000.0,-22000.0,26834000.0,-86334000.0,0.0,1000.0,1000.0,-74000.0,752000.0,8355000.0,829000.0,,5377000.0,4000.0,4000.0,1218000.0,30007000.0,272064000.0,17418000.0,,128871000.0,-158995000.0,-66671000.0,-86335000.0,336000.0,1.0,88879000.0,97409000.0,6697000.0,7466000.0,7248000.0,7037000.0,7336000.0,61625000.0,,10100000.0,312000.0,,42000.0,1900000.0,,1353000.0,-127000.0,4121000.0,633000.0,249850000.0,5026000.0,,,9037000.0,1453000.0,1397000.0,126687000.0,126687000.0,,1012000.0,95754000.0,1852000.0,-86335000.0,27494000.0,19831000.0,202000.0,47000.0,62045000.0,1652000.0,-250441000.0,12476000.0,,,,179296000.0,242057000.0,,4000.0,,126054000.0,1012000.0,1852000.0,1557000.0,3378000.0,403000.0,1198000.0,,16300000.0,,,17.0,31924473.0,31924473.0,31924473.0,
2021-03-31,2021-05-12,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,7525000.0,-465000.0,9133000.0,251000.0,8196000.0,50000.0,497561000.0,,4400000.0,4400000.0,6036286.0,261803000.0,224779000.0,11051000.0,41000.0,,42000.0,4000.0,,,,1000.0,41000.0,38000.0,38000.0,89712000.0,91364000.0,28923000.0,,-25783000.0,,,,21649000.0,,,,,,,,1.0,,600000.0,579000.0,0.0,74000.0,,-0.7,,,,,,,,,2246000.0,0.0,0.0,,,,,,7821000.0,-25775000.0,,,,-146000.0,-2453000.0,9864000.0,-595000.0,,4037000.0,1000.0,1000.0,91000.0,40404000.0,261803000.0,18755000.0,,713000.0,45908000.0,-17698000.0,-25775000.0,5000.0,1.0,26209000.0,95977000.0,7336000.0,,7466000.0,7249000.0,7037000.0,,5264000.0,3300000.0,485000.0,,-8000.0,2097000.0,,344000.0,,,,14921000.0,10957000.0,,,13109000.0,716000.0,1438000.0,,,,484000.0,71786000.0,241000.0,-25775000.0,42144000.0,33948000.0,0.0,12000.0,18388000.0,1652000.0,-276216000.0,4400000.0,,,,121958000.0,221399000.0,,,,,484000.0,241000.0,2502000.0,,,,,,,,,,36841065.0,,
2021-06-30,2021-08-11,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,3596000.0,,8633000.0,123000.0,8659000.0,16000.0,501474000.0,,3882000.0,3882000.0,6100125.0,240841000.0,192890000.0,,29000.0,,29000.0,4000.0,,,,,29000.0,25000.0,26000.0,93603000.0,95061000.0,,,-26709000.0,,,,27931000.0,,,,,,,,,,1200000.0,,1000.0,74000.0,,-0.72,,,,,,,,,2882000.0,,,,,,,-11000.0,8031000.0,-26674000.0,,1000.0,,,,,,,,1000.0,,56000.0,42238000.0,240841000.0,14307000.0,,,,,-26675000.0,78000.0,,27067000.0,101745000.0,7947000.0,,8077000.0,7860000.0,7649000.0,,3726000.0,3000000.0,269000.0,,-34000.0,2078000.0,,349000.0,,,,,,,,10579000.0,2904000.0,1330000.0,,,,,,,,53758000.0,45099000.0,1000.0,,19036000.0,1458000.0,-302891000.0,,,,,88708000.0,198603000.0,,,,,,31000.0,1558000.0,,,,,,,,,,36893827.0,,
2021-09-30,2021-11-02,10-Q,"ATRECA,Â INC.",BCEL,CIK0001532346,USD,5238000.0,,9286000.0,357000.0,10031000.0,-6000.0,505680000.0,,3853000.0,3853000.0,6946478.0,220261000.0,162066000.0,,17000.0,,17000.0,4000.0,,,,,17000.0,13000.0,15000.0,113189000.0,114647000.0,,,-27380000.0,,,,28677000.0,,,,,,,,,,1400000.0,,0.0,74000.0,-0.74,,-0.74,,,,,,,,3876000.0,,,,,,,-34000.0,8796000.0,-27358000.0,,,,,,,,,,1000.0,,36000.0,44832000.0,220261000.0,16155000.0,10824000.0,,,,-27358000.0,48000.0,,27517000.0,100376000.0,7944000.0,,8072000.0,7855000.0,7644000.0,,2408000.0,1900000.0,317000.0,,-22000.0,1631000.0,,158000.0,,,,,,,,9180000.0,2307000.0,807000.0,,,,,,,,54322000.0,44291000.0,0.0,,18721000.0,1458000.0,-330249000.0,,,,,39697000.0,175429000.0,,,,,353000.0,,3092000.0,,,,,,,,,36918255.0,,36918255.0,
