end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsNotesAndLoansReceivableNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdministrativeFeesExpense,AdvertisingExpense,AmortizationAndDepreciationOfDecontaminatingAndDecommissioningAssets,AmortizationOfIntangibleAssets,AssetAcquisitionConsiderationTransferredOtherAssets,Assets,AssetsCurrent,AssetsNoncurrent,BenefitsLossesAndExpenses,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,CapitalizedComputerSoftwareNet,CapitalLeaseObligationsNoncurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfOtherPropertyOperatingExpense,CostOfRevenue,CostsAndExpenses,DebtInstrumentDecreaseForgiveness,DeferredIncome,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndTaxCredits,DeferredRevenue,DeferredRevenueCurrent,Deposits,Depreciation,DepreciationAndAmortization,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DueFromRelatedParties,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EffectsOfUnrealizedHoldingGainLossOnPresentValueOfFutureInsuranceProfits1,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinancingInterestExpense,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,ForeignCurrencyTransactionGainLossBeforeTax,FundsHeldUnderReinsuranceAgreementsAsset,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherLoansAndLeases,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GoodwillForeignCurrencyTranslationGainLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromSubsidiariesBeforeTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReceivable,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInMarketableSecuritiesRestricted,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInTradingSecurities,InsuredEventGainLoss,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNet,InterestPaidNet,InventoryNet,InvestmentTaxCredit,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableOther,LoansAndLeasesReceivableRelatedPartiesAdditions,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueNoncurrent,LossContingencyDamagesPaidValue,LossContingencyReceivableProceeds,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingLeaseImpairmentLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherAssetsCurrent,OtherComprehensiveIncomeLossTax,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherIncome,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherOperatingIncome,OtherPrepaidExpenseCurrent,PaidInKindInterest,PaymentsForProceedsFromLoansAndLeases,PaymentsForProceedsFromPolicyLoans,PaymentsForProceedsFromProductiveAssets,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributedCapital,ProceedsFromLifeInsurancePolicies,ProceedsFromOtherDeposits,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RecognitionOfDeferredRevenue,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ReorganizationItems,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SecurityDeposit,SellingExpense,ShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesOther,TangibleAssetImpairmentCharges,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TemporaryEquityForeignCurrencyTranslationAdjustments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,AccumulatedOtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTax,DeferredTaxLiabilities,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInSecurityDeposits,LineOfCreditFacilityDecreaseForgiveness1,OtherOperatingIncomeExpenseNet,AccountsReceivableNetCurrent,DeferredTaxAndOtherLiabilitiesNoncurrent
2015-05-31,2015-07-20,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,,,,,,1800.0,,,3648.0,,,,,,,,,,,,,,,,,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,,1925.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-1925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,1800.0,,,,,,,,,,,,,,,,,,,-1925.0,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,1375.0,,,,,,,,,-7448.0,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,
2015-08-31,2015-10-15,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,
2015-11-30,2016-02-22,10-K,"Exceed World, Inc.",EXDW,CIK0001634293,USD,,,,,,4696.0,,,-31802.0,,,,,,,,,6198.0,,,,,,,,,,0.0001,500000000.0,20000000.0,20000000.0,40000.0,,,,8746.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-8746.0,,,,,,,,,,,,2548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4696.0,,,4696.0,,,,,,,,,,,,,,,,,,,-8746.0,,,,8746.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,,-8746.0,,,,,,,,-12894.0,,,,,,-4696.0,,,,,,,,,,400000000.0,,,,,,,,,
2016-02-29,2016-04-06,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,,,9995.0,,,,,-289.0,10894.0,,,,,,30133.0,30133.0,,,,,,,4438.0,20138.0,,-289.0,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995.0,,,,,,,,,20138.0,,,,,,-9995.0,,,,,,,,,21801.0,,,,,,,,,9995.0,,,36234.0,30133.0,,,,26239.0,,,,,,,,,,,,-5812.0,21801.0,,4438.0,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,1926.0,,,,,,,,,-18706.0,,,,,,-6101.0,,,,,,,,,,,,,,,,,,,
2016-05-31,2016-07-05,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,,,,,,,,-734.0,10894.0,,,,,,139124.0,139124.0,,,,,,,,30306.0,,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17983.0,,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108818.0,,,161819.0,139124.0,,161819.0,,161819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,17736.0,,,,,,,,,-34855.0,,,,,,-22695.0,,,,,,,,,,,,,,,,,,,
2016-08-31,2016-10-11,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,25620.0,,,,,,-828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801.0,3436.0,,,,,,,,,,,20077.0,,0.0,,,,,,,,,,-471.0,,,,,,,,,8425.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976.0,,,,1082.0,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.0,,,,,,,,,,27226.0,,,,,,,,,,,,,,,20000000.0,,,,,,,,,
2016-12-31,2017-02-10,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,7968.0,,,,,608.0,,2787.0,10517.0,,,,,,116744.0,116744.0,,,,,,,,19348.0,,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,5658.0,14119.0,,,,,,,,,,,,,0.0,,,-4199.0,,,,,,,4781.0,,,,,,,,,2828.0,,-11291.0,-11291.0,,410.0,,,,,-8486.0,,,,-256.0,-363.0,,,,,-19062.0,,,,,,5657.0,,,,,,,,,,286.0,286.0,837.0,,,,,,88803.0,,,154241.0,116744.0,,154241.0,,,,153248.0,,,,,,,,,,-14863.0,,,,,-11701.0,,,,14119.0,,,,,,,,,,,,,,,625.0,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-52801.0,8486.0,,,,,-37497.0,,,,385.0,,,,,,120219780.0,,,,,,,,,
2017-03-31,2017-05-11,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,350.0,,,,,660.0,,687.0,10517.0,,,,,,104557.0,104557.0,,,,,,,,13906.0,,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,3285.0,19796.0,,,,,,,,,,,,,0.0,,,,,,,,,,-2100.0,,,,,,,,,2078.0,,-17718.0,-17718.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89786.0,,,161928.0,104557.0,,161928.0,,,,160801.0,,,,,,,,,,,,,,,-17774.0,,,,19796.0,,,,,,,,,,,,,,,515.0,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-70575.0,5363.0,,,,,-57371.0,,,,469.0,,,,,,20000000.0,,,,,,,,,
2017-06-30,2017-08-14,10-Q,"Exceed World, Inc.",EXDW,CIK0001634293,USD,5130.0,,,,,824.0,,1245.0,10517.0,,,,,,814523.0,146432.0,,,,,,,,58221.0,,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,6506.0,4933.0,,,,,,,,,,,,,0.0,,,,,,,,,,558.0,,,,,,,,,3512.0,,-1421.0,-1421.0,,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82571.0,,,873237.0,814523.0,,161176.0,,,,159413.0,489542.0,,,,,,,,,,,,,,-1901.0,,,222519.0,4933.0,,,,,,,,,,,,,,,510.0,,,,,,,,,0.0001,20000000.0,0.0,0.0,668091.0,,,,,,,,,,,,,,,,,,,,,,,-72476.0,10018.0,,,,,-58714.0,,,,939.0,,,,,,20000000.0,,,,,,,,,
2017-09-30,2018-01-02,10-K,"Exceed World, Inc.",EXDW,CIK0001634293,USD,1011.0,,1094635.0,1975261.0,,2475.0,,72746.0,59679.0,,,,988526.0,,21077090.0,16674104.0,,,,,9244.0,13226698.0,,13226698.0,5693771.0,,,0.0001,500000000.0,20000000.0,20000000.0,2000.0,,,22219015.0,10845543.0,,,195908.0,-344230.0,,1845457.0,,,,,,0.0,0.21,,,-49350.0,,,,,,,-1210808.0,,,,,,,9724573.0,,14641267.0,,3795724.0,4766693.0,,533439.0,,,,114203.0,-1011.0,399877.0,,,70489.0,-825.0,,,,,5693771.0,,,,,,-140762.0,,,,184906.0,,,741691.0,,,62485.0,-8812.0,348295.0,,,3406262.0,,,1282610.0,,,880437.0,21077090.0,,5881315.0,713337.0,,,368527.0,489019.0,,,,,,,1398133.0,781681.0,6093381.0,480226.0,-830486.0,,,4233254.0,-792903.0,,222281.0,1120970.0,,,,,,439040.0,,,,,192089.0,,,973770.0,326612.0,,,,,,,,-37583.0,0.0001,20000000.0,0.0,0.0,,,,492346.0,,,,,223534.0,489019.0,,,,,,,457118.0,,,,,-5992.0,,14520667.0,36860282.0,,,,,14655092.0,,,,350995.0,,3637.0,,,,20000000.0,,,,,,,,,
