end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DebtInstrumentConvertibleConversionPrice1,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExplorationCosts,FeesAndCommissionsOther,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,LossContingencyAccrualPayments,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOwnershipInterestsValue,PaymentsForMergerRelatedCosts,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfMergerRelatedCostsFinancingActivities,PaymentsOfStockIssuanceCosts,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxCutsAndJobsActOf2017MeasurementPeriodAdjustmentIncreaseDecreaseInEffectiveTaxRate,ValuationAllowanceAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,DerivativeGainLossOnDerivativeNet,RepaymentsOfConvertibleDebt,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber
2009-12-31,2010-03-15,10-K,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-11,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,1400.0,,,,,-2345.0,,,,,,,,,,,,,,,,,,,,,-945.0,,,,,,,,,,,,,,,,,,-2345.0,,,,,,,,-1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2345.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-10-14,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,2075.0,,,,,-3051.0,,,,,,,,,,,,,,,,,,,,,-976.0,,,,,,,,,,,,,,,,,,-3051.0,,,,,,,,-2075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749350.0,,,,,,,,
2010-12-31,2011-03-09,10-K,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,1600.0,,,,,2207466.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-122464.0,,,66446.0,,-0.02,,,,,,,,,,,8045.0,,,,-11845.0,,,,,0.0,,0.0,,,,,,,,,3800.0,,,,,,-3800.0,,0.0,,,,,0.0,80464.0,,,,,8045.0,,0.0,-8045.0,,-11845.0,,,,,,,,-8045.0,,,,,,,,,,,,,,,,,,,,,,,,8045.0,,-11845.0,,,,,,,,0.0,-2166215.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,-80464.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-10,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,-0.01,,,,,,,,,,,3370.0,,,,,-4372.0,,,,,,3000.0,,,,,,,,,1002.0,,,,,,-1002.0,,0.0,,,,,,,,,,,370.0,,0.0,-370.0,,-4372.0,,,,,,,,-3370.0,,,,,,,,,,,,,,,,,,,,,,,,370.0,,-4372.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-07-26,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,3100.0,,,,,2207466.0,,,,,,,,0.0,0.0,,0.0,,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-129383.0,,,69816.0,,0.0,,,,,,,,,,,1500.0,,,,-2547.0,-2547.0,,,,,,,,,,,,,,,,,,,,,-1047.0,,,,,,,0.0,87383.0,,,,,,,,,,-2547.0,,,,,,,,-1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2547.0,,,,,,,,0.0,-2166215.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,-87383.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-10-24,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,3600.0,,,,,2207466.0,,,,,,,,0.0,0.0,,0.0,,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-136005.0,,,74816.0,,-0.01,,,,,,,,,,,5500.0,,,,-6622.0,-6622.0,,,,,,,,,,,,,,,,,,,,,-1122.0,,,,,,,0.0,94005.0,,,,,,,,,,-6622.0,-6622.0,,,,,,,-5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,,0.0,-2166215.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,-94005.0,,,,,,,,,,,,,,749350.0,,749350.0,,,,,,,,
2011-12-31,2012-02-24,10-K,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,1600.0,,1600.0,79066.0,,,,2207466.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-139441.0,,,79066.0,,-0.02,,,,,,,,,,,12620.0,,,,-16977.0,,,,,0.0,,0.0,,,,,,,,,4357.0,,,,,,-4357.0,,0.0,,,,,0.0,97441.0,,,,,12620.0,,0.0,-12620.0,,-16977.0,-16977.0,,,,,,,-12620.0,,14800.0,,,,,,,,,,,,,,,,,,,,,,12620.0,,-16977.0,,,,,,,,,-2166215.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,-97441.0,,-97441.0,,,,,,,,,,,,,,749350.0,,,,,,,,,,
2012-03-31,2012-05-09,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,4600.0,,,,,2207466.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-143881.0,,,79316.0,,-0.01,,,,,,,,,,,3250.0,-4440.0,,,-4440.0,-4440.0,,,,0.0,,3000.0,,,,,,,,,1190.0,,,,,,-1190.0,,0.0,,,,,0.0,101881.0,,,,,250.0,,0.0,-250.0,,-4440.0,-4440.0,,,,,,,-3250.0,,,,,,,,,,,,,,,,,,,,,,,,250.0,,-4440.0,,,,,,250.0,,,-2166215.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,-101881.0,,,,,,,,,,,,,749350.0,749350.0,,,,,,,,,,
2012-06-30,2012-08-08,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,1600.0,,,,,,,2207466.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-149404.0,,,86541.0,,-0.01,,,,,,,,,,,4225.0,,,,-5523.0,,,,,,,,,,,,,,,,,,,,,,-1298.0,,,,,,,0.0,107404.0,,,,,,,,,,-5523.0,-5523.0,,,,,,,-4225.0,,,,,,,,,,,,,,,,,,,,,,,,,,-5523.0,,,,,,,,,-2166215.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-107404.0,,,,,,,,,,,,,,749350.0,749350.0,,,,,,,,,
2012-09-30,2012-10-23,10-Q,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,,,1600.0,88616.0,,,,2207466.0,,,,,,,,0.0,0.0,,0.0,,,,,,,0.001,750000000.0,749350.0,749350.0,749.0,,,,0.0,,,0.0,,,,,,-152808.0,,,88616.0,,0.0,,,,,,,,,,,2075.0,,,,-3404.0,,,,,,,,,,,,,,,,,,,,,,-1329.0,,,,,,,0.0,110808.0,,,,,,,,,,-3404.0,-3404.0,,,,,,,-2075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9550.0,,,-2166215.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-110808.0,,,,,,,,,,,,,,2248050.0,2248050.0,,,,,,,,,
2012-12-31,2013-03-13,10-K,"ROCKETFUEL BLOCKCHAIN, INC.",RKFL,CIK0000823546,USD,1600.0,,1600.0,92116.0,,0.0,0.0,2205967.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.001,750000000.0,2248050.0,2248050.0,2248.0,,,,0.0,92116.0,,0.0,,,,,,-157690.0,,,92116.0,,-0.01,,,,,,,,,,,13050.0,,,,-18249.0,,,0.0,,0.0,,0.0,,,,,,,,,5199.0,,,,,,-5199.0,,0.0,21974.0,,,115690.0,0.0,115690.0,0.0,0.0,,,13050.0,,0.0,-13050.0,,-18249.0,-18249.0,,,,0.0,,,-13050.0,,17500.0,0.0,,,,,,,,,,,,,,,,,,,,,13050.0,,-18249.0,0.0,0.0,,,,,,,-2323905.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,-115690.0,92116.0,-115690.0,,,,,,,,,,,,2700.0,,2248050.0,2248050.0,,,,,,,,,
