end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfAcquisitionCosts,AmortizationOfCapitalizedValueOfBusinessAcquiredAsset,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfESOPAward,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionContingentConsiderationAtFairValue,BusinessAcquisitionPurchasePriceAllocationCurrentAssets,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,BusinessCombinationConsiderationTransferredOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,ClassOfWarrantOrRightUnissued,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServices,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationEquity,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsCurrentGross,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsGross,DeferredOfferingCosts,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensationNoncash,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfDerivatives,GainLossOnSaleOfOtherAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillFairValueDisclosure,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,InterestExpenseRelatedParty,InterestExpenseTradingLiabilities,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityAnnualPrincipalPayment,LineOfCreditFacilityIncreaseAccruedInterest,LineOfCreditFacilityIncreaseDecreaseOtherNet,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityPeriodicPaymentPrincipal,LinesOfCreditCurrent,LitigationSettlementExpense,LoansAndLeasesReceivableRelatedParties,LoansAndLeasesReceivableRelatedPartiesProceeds,LongTermDebt,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwardsValuationAllowance,OriginationOfNotesReceivableFromRelatedParties,OtherAmortizationOfDeferredCharges,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,PaymentsForLegalSettlements,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidRoyalties,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RecognitionOfDeferredRevenue,RelatedPartyTransactionRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SaleOfStockPricePerShare,SecuredDemandNotes,SecurityDeposit,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharePrice,SharesOutstanding,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesDividendReinvestmentPlan,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueDividendReinvestmentPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount,TimeDepositsAtOrAboveFDICInsuranceLimit,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockSharesAcquired,TreasuryStockValue,UnamortizedDebtIssuanceExpense,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-12-31,2009-03-31,10-K,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,,,,,,,,,,,,,,4400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,67750.0,118250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117115.0,,,,,,18803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117115.0,,,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0,,-14552.0,-14552.0,,,,0.0,473000.0,,,,,,,,,0.0,,44900.0,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-01,10-K,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,,,,,,,,,,,,,,,-850.0,823077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000.0,,,,,,,,,,,,,,,,,,,,,,,1.128,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2298552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2298552.0,,,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.0,,-337629.0,-337629.0,,,,0.0,473000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,0.0,29694.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,2245.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,485804.0,,,,,,,-2245.0,,,,,,,,2005734.0,-2003376.0,,,,,1385433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20466.0,-2005621.0,,,,,,,,,,,,,30337.0,,,2358.0,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,,,,,,,,,,,,,,,,,,,,,2194.0,,,,,,,,,,,,,,,,,,,,,,,,15609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,93619.0,,,,,,,,,0.0,,,,,,,,,,,,,-51.0,,,,,,,2590.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,443362.0,,,,,,,-4835.0,,,,,,,,647868.0,-640292.0,,,,,11449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45438.0,-645127.0,,,,,,,,,,,,,0.0,,,7576.0,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-31,10-K,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,159527.0,,,258152.0,,,,17509682.0,10559.0,,,,,,-8000.0,10559.0,,,,,10273.0,,,0.0,10273.0,0.0,,,7575451.0,6096.0,,,,,,,,,,,,,297.0,,297.0,-5093.0,,,,,,,,,,0.0001,0.0,400000000.0,221055221.0,221055221.0,,22106.0,,,,,44864.0,,,,,,,,,,,,,,,,,,,,1803285.0,,,,,,,,,,,38252.0,,,,13710.0,8868337.0,,239480.0,-0.03,,,,,,1.729,0.0094,,,,,,,,,,,,0.0,261377.0,,,,,,,,,0.0,0.0,,,,,,89078.0,,320373.0,,,,2147.0,,,,-915.0,,7500275.0,9390.0,,,0.0,,,,,,0.0,311651.0,7575451.0,715285.0,,,,,,,,,,,,,,1834122.0,,422280.0,-2550.0,-424823.0,-6312965.0,,-17516.0,,,,,,,,6306275.0,-6295449.0,,-302080.0,5103848.0,7503985.0,3715182.0,,,0.0,-400.0,,,,,,,2900.0,0.0,2550.0,0.0001,10000000.0,0.0,0.0,0.0,5799.0,,,0.0,,295000.0,,,47000.0,0.0,,,,120185.0,-6312965.0,,65370.0,3710.0,0.0325,-221800.0,,,,,,,,159409.0,,,10826.0,216000.0,,,3710.0,,,,,,,,,,,,,,,,,,,0.0,,6860166.0,6860166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.0,,,
2011-03-31,2011-05-16,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,,,,,,,,,0.0,,,,,,,,,,,,6232.0,,,1199794.0,6232.0,0.0,,,,,,,,,,,,,,,,,,,16716.0,16419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9515.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,0.0,37119.0,,,,,,,,,0.0,0.0,,,,,,-8819.0,,61166.0,,,,-49125.0,,,,-2714.0,,,3035.0,,,0.0,,,,,,0.0,435000.0,,,,,,,,,,,,,,,,407373.0,,148500.0,0.0,-132081.0,,,-58392.0,,,,,,,,2465801.0,-2465801.0,,-110000.0,637385.0,,1926860.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,,16000.0,,,37500.0,0.0,,,,40449.0,-2524193.0,,,0.0,,-15000.0,,,,,,,,0.0,,,0.0,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49125.0,,,
2011-06-30,2011-08-15,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,131850.0,,,242379.0,,,,20703426.0,,,,,,,,,,,,,3139.0,,,,,,,,7977347.0,126828.0,,,,,,,,,,,,,125973.0,,125973.0,,,,,,,1760000.0,,,,0.1,397000.0,400000000.0,5460000.0,242554733.0,,546000.0,,,,,34712.0,,,,,,,,,,,,,,,,,,,,754000.0,,,,,,,,,,,,,,,54870.0,12361523.0,,135630.0,0.0,,,,,,,,,,,,,,,,,,,0.0,32243.0,,,,,,,,,0.0,,,,,,,,,,,,,17040.0,,,,,,7800275.0,2647.0,,,,,,,,,25.0,,7977347.0,762187.0,,,,,,,,,,,,,,411900.0,,,,,,,11279.0,,,,,,,,980272.0,-980272.0,,,,7804285.0,455246.0,,,162746.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,855.0,,,,,,,,,,,,,26883.0,-968993.0,,46234.0,,,,,,,,,,,0.0,,,0.0,54000.0,,,4010.0,,,,,,,,,,,,,,,,,,0.25,0.0,,,7215160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234809929.0
2011-09-30,2011-11-14,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,133308.0,,,258169.0,,,,22256355.0,,,,,,,,,,,,,5288.0,,,,,,,,9013757.0,1121486.0,,,,,,,,,,,,,1121486.0,,1121486.0,,,,,,,2715800.0,,,,0.1,,400000000.0,254560866.0,254560866.0,,25457.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,13690662.0,,31130.0,-0.01,,,,,,,,,,,,,,,,,,,0.0,132761.0,,,,,,,,,0.0,,,,,,,,,,,,,54870.0,,,,,,7800275.0,258.0,,,,,,,,,278.0,,9013757.0,422607.0,,,,,,,,,,,,,,754000.0,,,,,,,49602.0,,,,,,,,1381741.0,-1378741.0,,,,7804398.0,394541.0,,,,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,34439.0,-1329139.0,,87873.0,,,,,,,,,,,0.0,,,3000.0,66000.0,,,4123.0,,,,,,,,,,,,,,,,,,0.1,0.0,,,8591150.0,,,,,10937000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251117752.0
2011-12-31,2012-03-30,10-K,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,25470.0,,,165897.0,0.0,,-122540.0,22629977.0,248498.0,,,,13710.0,,-79780.0,248498.0,29249.0,,,,13710.0,,1199794.0,1199794.0,13710.0,38794.0,,,8486879.0,540191.0,,,,,,,,,,,,,516532.0,,516532.0,516235.0,,0.0,,251578.0,0.36,2715800.0,,,,0.0001,,400000000.0,255184661.0,255184661.0,,25519.0,40000.0,,,,0.0,1199794.0,,,,,,,,,,,,,,,,643813.0,,,0.0,,0.0,,,2500.0,0.0,966291.0,1374221.0,,,32309.0,,,,0.0,14359984.0,,0.0,-0.02,,,,,,4.6111,0.0033,,,,,,,,,,,,0.0,255589.0,,,,,,,,0.0,0.0,0.0,-879629.0,986704.0,1867160.0,-827.0,,-134057.0,,55347.0,,,,21836.0,,,,17860.0,,7800275.0,5940.0,,,0.0,,,,,,511.0,1231894.0,8486879.0,191367.0,,360580.0,,,,,,,,,,,,1573273.0,,1706940.0,-151733.0,-1038972.0,-5491647.0,,2697.0,,,,,,,,5507344.0,-5494344.0,,-134000.0,1803285.0,7800688.0,1348753.0,,,,-500.0,,,,,,,,0.0,151733.0,0.0001,10000000.0,0.0,0.0,0.0,23659.0,,,0.0,,1411920.0,,,37500.0,397000.0,,,,146935.0,-5491647.0,,146000.0,-3297.0,0.0325,-273480.0,,,,,,,,0.0,,,13000.0,2182794.0,,,413.0,,0.12,,,,,,,,12000000.0,,,12000000.0,,0.12,,,0.0001,0.0,,8295512.0,8295512.0,0.0,,0.0,,,,,,0.0,136713000.0,,100000.0,,,1885700.0,,,,300000.0,,,,,,,,,,,,,21836.0,,,242287741.0
2012-03-31,2012-05-15,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,65680.0,,,107751.0,1202.0,,,22661917.0,0.0,,,,,,,,48150.0,,,,4533.0,,,0.0,4533.0,0.0,,,8234750.0,252127.0,,,,,,,,,,,,,212212.0,,212212.0,-304320.0,,,,,,,,,,0.0001,,400000000000.0,255335394000.0,255335394000.0,,25534.0,,,,,200628.0,,,,,,,,,,,,,,,,,,,,,,,,,19167.0,17965.0,,,,,10095.0,,,,143576.0,14970336.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,193615.0,,,,,,,,0.0,0.0,0.0,,,,,,40210.0,,-58146.0,,,,-70504.0,,,,-1709.0,,7800275.0,0.0,,,0.0,,,,,,72.0,31955.0,8234750.0,517635.0,,,,,,,,,,,,,,0.0,,250000.0,-46030.0,-508290.0,-610352.0,,-76167.0,,,,,,,,534185.0,-534185.0,,0.0,0.0,7800688.0,120000.0,,,,0.0,,,,,,,,0.0,46030.0,0.0001,10000000000.0,0.0,0.0,0.0,21950.0,,,0.0,,0.0,,,250000.0,0.0,,,,58570.0,-610352.0,,181935.0,0.0,,0.0,,,,,,,,0.0,,,0.0,162000.0,,,413.0,,,,,,,,,,,,,,,,,,,0.0,,,7717115.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70504.0,,,242287741.0
2012-06-30,2012-08-14,10-Q,MAX SOUND CORPORATION,MAXD,CIK0001353499,USD,38600.0,,,74812.0,,,-144894.0,22709948.0,,,,,,,,,2919.0,,,,185392.0,,,,,,,,8207396.0,185662.0,,,,,,,,,,,,,114903.0,,114903.0,,,0.0,,0.0,,2915800.0,2915800.0,,12000000.0,0.0001,,400000000.0,255335394.0,255335394.0,,25534.0,,,,,443970.0,,,,,,,,,,,,,,,,,331364.0,,,,,,,,,43954.0,,,,,,,-9285.0,,708783.0,15794251.0,,,0.0,,,,,,,,,,,,,,,,,,,,144717.0,,,,,,,,,,,,,,,,,,,,,,-9285.0,,,,,,7800275.0,127730.0,,,,,,,,,57.0,,8207396.0,1266165.0,,,,,,,,,,,,,,,,,,,-823915.0,,-351528.0,,,,,,,,472387.0,-472387.0,,,,7800688.0,139611.0,,,,,,,,,,,,,,0.0001,10000000.0,,,,26805.0,,,,,,,,,,,,,26059.0,-823915.0,,221046.0,,,,,,,,,,,,,,,162000.0,,,413.0,,,,,,,,,,,,,,,,,,0.0001,,,,6941231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255335394.0
