end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccruedSalariesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostOfGoodsSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtInstrumentDecreaseForgiveness,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,DisposalGroupIncludingDiscontinuedOperationInventory1,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidSupplies,InterestExpense,InterestExpenseBorrowings,InterestExpenseBorrowings,InterestPaid,InterestPaidNet,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NonoperatingIncomeExpense,NotesReceivableNet,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromProductiveAssets,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromBankDebt,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PublicUtilitiesInventory,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,RepaymentsOfBankDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndExciseTaxPayableCurrentAndNoncurrent,SalesRevenueGoodsNet,SalesRevenueServicesNet,SellingAndMarketingExpense,SharesIssuedPricePerShare,ShortTermBorrowings,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,Supplies,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,InterestAndOtherIncome
2015-09-30,2015-11-04,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,,190.0,,,,,,,,,,,,,,,0.0,,4539.0,1724.0,,2815.0,,,,,,,,,659.0,659.0,,,,,,,,,75000000.0,3000000.0,3000000.0,3000.0,,,,325.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,4668.0,,,2675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.0,,,,,,,,,,,,,,8290.0,4539.0,8290.0,,,8100.0,,,,,,,-1993.0,0.0,0.0,,,,4668.0,-1993.0,,,,,,,,,,,,,,,,,,2815.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-1993.0,,,,,,,,-6751.0,,3000.0,,,3000.0,0.0,,,,,,-3751.0,,,,,0.0,,,,6000000.0,,
2015-12-31,2016-01-28,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,,0.0,,,,,,,,,,,,,,,439.0,,4484.0,1936.0,,2548.0,,,,,,,,,,579.0,,,,,,,,,75000000.0,3016000.0,3016000.0,3016.0,,,,-388.0,,,,,,,,,,,,-320.0,-320.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,2632.0,,,2312.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,,,,,,,,,,,,,8100.0,4484.0,8100.0,,,8100.0,,,,,,,5909.0,,0.0,,,,2632.0,-320.0,,,,,,,,,,,,,,,,,,2548.0,,,-101178.0,,,,,0.0,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,,,-7071.0,,2700.0,,,2700.0,0.0,,,,,2203522.0,-3616.0,,,,,0.0,,,,,6009218.0,
2016-03-31,2016-06-01,10-K,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,,0.0,,,,,,,,,,,1335.0,,,12651.0,9210.0,-9714.0,14640.0,12359.0,,14640.0,14640.0,12359.0,,,,,,,,158558.0,3062.0,,10052.0,,,,0.001,0.001,150000000.0,6883000.0,6883000.0,6883.0,3442.0,,,713.0,,1461.0,,,,,1433.0,1433.0,,1068.0,,-9714.0,-9714.0,0.0,28.0,,2281.0,10052.0,713.0,1068.0,13661.0,4987.0,700.0,977.0,-14729.0,1581.0,5700.0,,,8100.0,,0.0,0.0,,,,,,,,,,14729.0,,,4987.0,,,,0.0,-9714.0,,,,,0.0,,,,,,,,,,,,,-28.0,-977.0,,,,-380.0,,,,,,,,,,,977.0,,,,,,,,,,,,,,8100.0,14640.0,8100.0,8100.0,,8100.0,,-13093.0,13093.0,,,-13093.0,,,28.0,,,,14729.0,-9742.0,,,,,,,,,,,,,,,,,,2281.0,,,,,,,,28.0,,,,,,,,,,,,,,,,1330.0,,,,,13093.0,,,0.0,,,-9714.0,,,977.0,1581.0,,,,-9553.0,,5700.0,,,5700.0,0.0,,,,,6540.0,6540.0,883000.0,,13093.0,,0.0,,,,,6070626.0,
2016-06-30,2016-08-02,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,,12500.0,,,,,,,,,,,1602.0,,,13187.0,,-21281.0,2014.0,16900.0,,18913.0,,,,,,,,,15677.0,15677.0,5625.0,,,,,5625.0,0.001,,75000000.0,3460000.0,3441500.0,3460.0,,,,514.0,,,0.0,,,,,,,267.0,,-21281.0,-21281.0,0.0,,,,,-514.0,,-23767.0,2486.0,,,23767.0,,3000.0,,,,,0.0,,,,,,,,,,,23767.0,,,2486.0,-21281.0,,,0.0,-21281.0,,0.0,,,12500.0,,,0.0,,,,,,,,,,,514.0,,,,,570.0,,,,,0.0,,,,,,,,,,,,,,,,,,,18913.0,,33100.0,33100.0,,20600.0,,-7430.0,13055.0,13055.0,,-7430.0,-21281.0,,,,,,23767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,,,,,555.0,,12500.0,,,,,,,463.0,1314.0,,,,-30834.0,,3000.0,,,,,,,,,-14187.0,,,,,,,,,,3459890.0,6919780.0,
2016-09-30,2016-10-24,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,,,,,,,,,,,,,1869.0,,,13187.0,,,1747.0,4422.0,,6169.0,,,,,,,,,2201.0,412392.0,,,,,,,,,150000000.0,6920000.0,6883000.0,0.001,3460.0,-24628.0,,1017.0,2047859.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,401552.0,,,385700.0,-13506.0,-8425.0,,,,5081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6169.0,,20600.0,20600.0,,20600.0,,,,,,,-13506.0,0.0,,,,,401552.0,-15852.0,,,,,,,,,,,,,,,,,,,,,,11122.0,,213.0,7640.0,7427.0,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,-244.0,,,2031.0,1047.0,,,,-31078.0,,2433559.0,,,,,,,,,-14431.0,,,,,,,,,,6920000.0,506920000.0,
2016-12-31,2017-02-21,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,298.0,,,,,,,,,,,,,,,,,41647.0,,,8333.0,,8333.0,,,,,,,,,,227949.0,,,,,,,,0.001,150000000.0,6920000.0,6920000.0,6920.0,,63178.0,,,2053447.0,,,,,,,,,7484.0,,,-3968.0,0.0,,3968.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,292537.0,,,360058.0,-5486.0,69462.0,-5486.0,0.0,,13191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,8333.0,298.0,,,,,,,,,,186096.0,,,,,,293273.0,66785.0,,,,,,,,,,,,,,,,,,,6907.0,,39156.0,,,,,2677.0,,,,,,,,,,,,,,,,8333.0,,,,,,,,,,,,,,,,,,,-40532.0,,2413505.0,,,,,736.0,,,,699402.0,,,-1673101.0,,,,,,,,500000000.0,
2017-03-31,2017-07-03,10-K,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,2133683.0,199283.0,1610643.0,2042221.0,4776878.0,4776878.0,4776878.0,987.0,199283.0,91462.0,,,91441.0,366870.0,,19884.0,,-413604.0,-25494.0,8547518.0,6954653.0,,1592865.0,,,3025751.0,,,,,,,176905.0,176815.0,,,176905.0,,,,0.001,1000000000.0,500000000.0,500000000.0,500000.0,,-351918.0,,,5079483.0,7893.0,,1047817.0,31920.0,290099.0,9326.0,9326.0,,34905.0,,-21526.0,-25494.0,0.0,,3968.0,,,1532.0,534.0,29410.0,8418.0,,,-33912.0,,9950.0,,127552.0,2907283.0,104040.0,0.0,,0.15,,,90.0,,,,-6129.0,,622543.0,929662.0,,256018.0,-27123.0,-358225.0,-27123.0,0.0,-25494.0,13577.0,,,,216185.0,2196.0,780593.0,22262.0,-69400.0,,,569673.0,,-24253.0,,392296.0,,,-21398.0,,,20713.0,,7915.0,-361143.0,,,,,,156540.0,261060.0,601982.0,445442.0,300592.0,0.0,40330.0,155722.0,,30405.0,,,,,,,,8791500.0,8547517.0,8791500.0,,1627228.0,1627228.0,-32842.0,-10854.0,-612354.0,,227711.0,561458.0,,,,1057437.0,,,630239.0,-374221.0,,,,,,,,,,,,,,62170.0,,2815.0,48483.0,,19884.0,,,,1836847.0,,,15996.0,,1105320.0,,,3024471.0,3024471.0,-221840.0,3024471.0,,,0.0001,100000000.0,0.0,0.0,,318938.0,,,,,554.0,,43142.0,,5871.0,,,1030073.0,663203.0,,,,28998.0,,-371802.0,,5335501.0,,87804.0,,,7696.0,,,,-243983.0,,37000.0,,554.0,322556.0,723.0,0.0,,,,500000000.0,
2017-06-30,2017-08-29,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,395.0,,,,,,,,,,,,,,,,,41647.0,,5831.0,5831.0,,,,,,,,,,,,1101571.0,910177.0,,,,,,,0.001,1000000000.0,506920000.0,506920000.0,506920.0,,-167290.0,,,3366652.0,,,,,,,,,27527.0,,,,0.0,,,,,,,,,,,,,,,,43987.0,,0.0,,,,,14489.0,,,,,,375808.0,,,272757.0,-24948.0,-116593.0,-24948.0,0.0,,2243.0,,,,962315.0,-1801.0,381166.0,1263.0,699538.0,,,-820138.0,,,,,,,-150267.0,,,85643.0,,-2084.0,489606.0,,,,,,,,,,,,,,,19009.0,,,,,,,,44382.0,5831.0,44382.0,,,,-24665.0,,4003102.0,,-3038446.0,-54479.0,-118836.0,,,,,,387734.0,-114977.0,,,,,,,,,,,,,,,,,,,-48454.0,,,,,,,-1616.0,,,,,,,,3025751.0,,12695.0,,,,,,5831.0,,,,,,,4633089.0,,,,,,,,,,644301.0,,-87118.0,,3639409.0,,,,,11926.0,,,,-38551.0,,,,,,,500000000.0,500000.0,,,500000000.0,
2017-09-30,2017-11-20,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,2447418.0,,2749580.0,2294591.0,5700558.0,5700558.0,5700558.0,1113.0,1060031.0,152827.0,,,148102.0,379756.0,,-49955.0,,-420523.0,,10192019.0,8629608.0,,1562411.0,,,,,,,,,,315321.0,,,,,,,,0.001,1000000000.0,506920000.0,506920000.0,506920.0,,117408.0,,,3403311.0,,,494933.0,,492553.0,,,,28363.0,,,,,,,,,,,,,,,,,,,251787.0,6177367.0,775032.0,0.0,,,0.25,0.165,,,,,,,421621.0,929662.0,,571486.0,-15279.0,144287.0,,,,5494.0,,,36072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,270229.0,530676.0,368637.0,260447.0,0.0,94267.0,,,25409.0,,,,,,,,10485883.0,10192019.0,10485883.0,,4284572.0,4284572.0,,,,,,,138793.0,,,1613812.0,,,427232.0,144254.0,,,,,,,47536.0,,,10007.0,30023.0,7506.0,,,,47714.0,200942.0,,-21385.0,21385.0,,16175.0,56269.0,41.0,81.0,33.0,,1018187.0,,,,,,,,,0.0001,100000000.0,0.0,0.0,,983780.0,,,,,,,,,,,,1012505.0,632749.0,,,,,,-351845.0,,3974797.0,,88070.0,,,5611.0,,,,-293864.0,,,,,975118.0,3972.0,,,,,506920000.0,
2017-12-31,2018-04-16,10-Q,ADDENTAX GROUP CORP.,ATXG,CIK0001650101,USD,,991571.0,3468618.0,,4626213.0,4626213.0,4626213.0,882.0,991571.0,,,,97697.0,408301.0,,-79523.0,,-420523.0,,9979510.0,8394391.0,,1585119.0,,,,,,,,,,146365.0,,,,146365.0,,,,0.001,,506920000.0,506920000.0,506920.0,,-90707.0,,,2702415.0,,,820981.0,,,,,,28646.0,,,,,,,,,,,,,,,,,,,289210.0,5076803.0,861433.0,0.0,,,,,,,,,,,419057.0,929662.0,,360796.0,,-55163.0,,,,5976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165748.0,276416.0,631337.0,465589.0,354921.0,,,,,25616.0,,,,,,,,10364081.0,9979510.0,10364081.0,,,,,,,,,,-61139.0,,,,,,423163.0,-62367.0,,,,,,,40947.0,7678.0,,2559.0,30710.0,,,,,,,,-29568.0,,,,,,,7204.0,,1927410.0,,,,,,,,,,,,,,,,,,,,,,,,,,1063758.0,655457.0,,,,,,-412984.0,3063211.0,3063211.0,,11556.0,,,4106.0,,,,-384571.0,,,,,939604.0,6108.0,,,,,506920000.0,
