end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleNotesPayable,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleRealizedGainLoss,DeferredCompensationLiabilityCurrent,DeferredFinanceCostsCurrentNet,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FinanceLeaseLiability,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,GeneralAndAdministrativeExpense,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InvestmentIncomeAmortizationOfDiscount,InvestmentIncomeInterest,InvestmentIncomeNet,InvestmentIncomeNetAmortizationOfDiscountAndPremium,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossDebtSecuritiesAvailableForSale,PaidInKindInterest,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashEquivalentsAtCarryingValue,DeferredTaxAssetsTaxCreditCarryforwardsForeign,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign
2019-03-31,2019-06-12,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,1946000.0,,1724000.0,385000.0,114000.0,-23000.0,498000.0,190000.0,190000.0,20250790.0,70596000.0,63790000.0,60372000.0,5000.0,28000.0,60395000.0,60372000.0,38410000.0,5416000.0,20634000.0,16546000.0,59000000.0,20884000.0,-3988000.0,,,,,,0.001,24794114.0,3566923.0,3566923.0,4000.0,-5655000.0,,,,182000.0,1128000.0,,,,,,,,,,,,,,19000.0,-1.61,,,,,,,,3155694.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1250000.0,,,1451000.0,762000.0,,250000.0,3628000.0,,171000.0,394000.0,,171000.0,92000.0,,855000.0,,214000.0,366000.0,275000.0,40000.0,4485000.0,70596000.0,4010000.0,,64000.0,3164000.0,-7216000.0,-5681000.0,,,6075000.0,-6075000.0,,815000.0,340000.0,475000.0,,815000.0,0.04,28000000.0,21000.0,387000.0,261000.0,26000.0,,,26000.0,,,,,,25585000.0,51000.0,,,,,4496000.0,243000.0,,,,,28800000.0,64000.0,,-5681000.0,428000.0,314000.0,4825000.0,250000.0,-38506000.0,,815000.0,190000.0,,,,,,,,,,-38027000.0,,,,64000.0,,,,,3521045.0,,,,,,,
2019-06-30,2019-08-09,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,5116000.0,,1909000.0,155000.0,133000.0,80000.0,183678000.0,377000.0,377000.0,,143242000.0,133643000.0,130426000.0,89000.0,9000.0,130346000.0,130426000.0,83974000.0,7988000.0,44314000.0,38464000.0,128300000.0,44564000.0,,,,,,,0.001,100000000.0,26841149.0,26841149.0,27000.0,-8959000.0,,,,535000.0,,,,,,,,,,,,,,,,-0.57,,,,,,,,4852000.0,0.0,0.0,0.0,,,,0.0,,278000.0,15000.0,,2466000.0,,,,,,,,,,513000.0,,,92000.0,,,,,,,,7025000.0,143242000.0,7025000.0,,,,,-9062000.0,,,9575000.0,-9575000.0,,,,,,823000.0,0.04,,26000.0,446000.0,260000.0,103000.0,,,103000.0,,,,,,,,0.001,10000000.0,0.0,0.0,5105000.0,150000.0,,,,,,,,,398000.0,265000.0,7109000.0,250000.0,-47568000.0,,,,,,,,,,,,,136217000.0,,104994000.0,77827000.0,5000.0,,,,,15849189.0,,,,,,,
2019-09-30,2019-11-12,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,2295000.0,,3832000.0,98000.0,154000.0,96000.0,184590000.0,912000.0,912000.0,,133414000.0,124369000.0,123252000.0,107000.0,11000.0,123156000.0,123252000.0,75730000.0,7341000.0,44740000.0,40181000.0,120500000.0,44990000.0,,,,,,,0.001,100000000.0,26841149.0,26841149.0,27000.0,-9842000.0,,,,679000.0,,,,,,,,,,,,,,,,-0.37,,,,,,,,7013000.0,0.0,0.0,0.0,,,,0.0,,500000.0,38000.0,,2316000.0,,,,,,,,,,711000.0,,,103000.0,,,,,,,,6127000.0,133414000.0,6127000.0,,,,,-9858000.0,,,10569000.0,-10569000.0,,,,,,724000.0,0.04,,15000.0,512000.0,263000.0,16000.0,,,16000.0,,,,,,,,0.001,10000000.0,0.0,0.0,3649000.0,136000.0,,,,,,,,,424000.0,270000.0,8253000.0,250000.0,-57426000.0,,,,,,,,,,,,,127287000.0,,,,,,,,,26841149.0,,,,,,,
2019-12-31,2020-03-16,10-K,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,3075000.0,,5817000.0,96000.0,283000.0,60000.0,185196000.0,2056000.0,2056000.0,2393934.0,124370000.0,106056000.0,112553000.0,65000.0,5000.0,112493000.0,112553000.0,48650000.0,16763000.0,51214000.0,47140000.0,99900000.0,51214000.0,26342000.0,26342000.0,,,0.0,5102008.0,0.001,100000000.0,26869413.0,26869413.0,27000.0,-36871000.0,,,0.0,1261000.0,,20000.0,16509000.0,0.0,20000.0,14219000.0,1867000.0,238000.0,185000.0,16489000.0,20000.0,0.0,1.0,188000.0,188000.0,-1.94,0.21,-0.2317,0.0025,-0.0112,0.0367,0.0,,6000000.0,0.0,0.0,0.0,0.0,0.0,,0.0,559000.0,452000.0,107000.0,,8954000.0,0.0,0.0,2580000.0,4855000.0,,207000.0,5324000.0,,812000.0,2188000.0,2188000.0,812000.0,,492000.0,,,,,,,8892000.0,124370000.0,8892000.0,0.0,77366000.0,-17747000.0,-33277000.0,-36980000.0,1.0,1.0,39168000.0,-39168000.0,374000.0,,,,,625000.0,0.04,,50000.0,688000.0,217000.0,109000.0,0.0,0.0,109000.0,0.0,,,,,135415000.0,55000.0,0.001,10000000.0,0.0,0.0,6192000.0,129000.0,77827000.0,,0.0,,117723000.0,97000.0,1000.0,-36980000.0,,709000.0,30214000.0,,-69805000.0,,878000.0,2056000.0,,0.0,0.8019,0.019,11.11,887000.0,1200000.0,2.35,11000.0,115478000.0,,104994000.0,77827000.0,97000.0,1059000.0,535000.0,168000.0,8500000.0,19031940.0,,,0.0,-0.0013,-36980000.0,-36980000.0,
2020-03-31,2020-05-12,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,4954000.0,,8153000.0,287000.0,366000.0,-37000.0,305030000.0,1955000.0,1955000.0,3271050.0,231205000.0,168588000.0,220307000.0,260000.0,297000.0,220344000.0,220307000.0,76810000.0,61139000.0,85606000.0,82358000.0,162400000.0,85606000.0,34392000.0,,,,,,0.001,100000000.0,29404540.0,29404540.0,29000.0,-17273000.0,,0.0,,778000.0,,,,,,,,,,,,,,,83000.0,-0.61,,,,,,,,40700000.0,0.0,0.0,0.0,0.0,0.0,,,29000.0,385000.0,60000.0,,3478000.0,,,1879000.0,2283000.0,,,-49000.0,,,682000.0,,-56000.0,,,113000.0,,24000.0,48000.0,41000.0,3000.0,13164000.0,231205000.0,13107000.0,,117852000.0,-72681000.0,-10779000.0,-17176000.0,,,17858000.0,-17858000.0,,110000.0,53000.0,57000.0,,637000.0,0.0296,,53000.0,954000.0,217000.0,-97000.0,,,-97000.0,,0.0,,,,95543000.0,5000.0,0.001,10000000.0,0.0,0.0,6172000.0,164000.0,,,117690000.0,,22867000.0,191000.0,,-17176000.0,,624000.0,14380000.0,0.0,-86981000.0,,122000.0,1955000.0,,,,,,,,,,218041000.0,,,117690000.0,191000.0,,,,,28261719.0,,,,,,,
2020-06-30,2020-08-14,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,5091000.0,,8602000.0,142000.0,446000.0,711000.0,309320000.0,3398000.0,3398000.0,,219210000.0,151608000.0,207858000.0,731000.0,20000.0,207147000.0,207858000.0,78348000.0,66107000.0,66156000.0,63403000.0,144500000.0,66156000.0,,,,,,,0.001,100000000.0,29486269.0,29486269.0,29000.0,-16864000.0,,0.0,,1306000.0,,,,,,,,,,,,,,,,-0.6,,,,,,,,52500000.0,,0.0,0.0,,,,,,332000.0,,,4185000.0,,,,,,,,,,659000.0,,,,,260000.0,132000.0,,23000.0,105000.0,5000.0,13743000.0,219210000.0,13693000.0,,,,,-17612000.0,,,18271000.0,-18271000.0,,255000.0,205000.0,50000.0,,686000.0,0.0232,,206000.0,883000.0,244000.0,748000.0,,,748000.0,0.0,,,,,,,0.001,10000000.0,0.0,0.0,7104000.0,142000.0,,,,,,,,,,565000.0,14086000.0,0.0,-104593000.0,,,,,,,,,,,,,205467000.0,,,-62000.0,954000.0,,,,,29442915.0,,,,,,,
2020-09-30,2020-11-12,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,4309000.0,,12100000.0,224000.0,530000.0,513000.0,313568000.0,4158000.0,4158000.0,,204664000.0,142974000.0,195833000.0,547000.0,34000.0,195320000.0,195833000.0,73548000.0,60133000.0,64246000.0,62152000.0,137800000.0,64246000.0,,,,,,,0.001,100000000.0,29494249.0,29494249.0,29000.0,-21704000.0,,0.0,,1846000.0,,,,,,,,,,,,,,,,-0.73,,,,,,,,54000000.0,,0.0,0.0,,,,,,276000.0,,,4929000.0,,,,,,,,,,406000.0,,,,,536000.0,245000.0,70000.0,141000.0,80000.0,13000.0,16653000.0,204664000.0,16409000.0,,,,,-21506000.0,,,21912000.0,-21912000.0,,523000.0,279000.0,244000.0,,848000.0,0.021,,279000.0,629000.0,209000.0,-198000.0,,,-198000.0,0.0,,,,,,,0.001,10000000.0,0.0,0.0,5180000.0,120000.0,,,,,,,,,,500000.0,16983000.0,0.0,-126099000.0,,,,,,,,,,,,,188011000.0,,,,90000.0,,,,,29488739.0,,,,,,,
2020-12-31,2021-03-01,10-K,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,3555000.0,,13441000.0,141000.0,615000.0,313000.0,318574000.0,14470000.0,14470000.0,5465327.0,189466000.0,137862000.0,148594000.0,368000.0,55000.0,148281000.0,148594000.0,66979000.0,50464000.0,,66841000.0,133800000.0,66841000.0,15627000.0,15627000.0,,,,6271669.0,0.001,100000000.0,29543222.0,29543222.0,29000.0,-76596000.0,,,0.0,2415000.0,,165000.0,35199000.0,0.0,165000.0,28072000.0,3928000.0,2633000.0,566000.0,35034000.0,14000.0,0.0,1.0,332000.0,332000.0,-2.63,0.21,-0.2413,0.0,0.0055,0.0214,0.0,72700.0,,0.0,0.0,0.0,0.0,0.0,,,34000.0,220000.0,230000.0,0.0,17586000.0,0.0,0.0,480000.0,7385000.0,,-178000.0,-2184000.0,,,2044000.0,,-635000.0,,900000.0,456000.0,245000.0,70000.0,141000.0,,10000.0,17204000.0,189466000.0,16996000.0,0.0,118876000.0,-52431000.0,-50818000.0,-76849000.0,1.0,1.0,78893000.0,-78893000.0,578000.0,446000.0,238000.0,208000.0,,674000.0,0.021,,44000.0,694000.0,39000.0,253000.0,0.0,0.0,253000.0,0.0,,,,,187141000.0,52000.0,0.001,10000000.0,0.0,0.0,4042000.0,274000.0,0.0,,117628000.0,,134762000.0,1282000.0,0.0,-76849000.0,,427000.0,61307000.0,,-146654000.0,,620000.0,14470000.0,,0.0,,,31.21,6697000.0,10500000.0,,92000.0,172262000.0,,,117628000.0,1282000.0,1976000.0,917000.0,0.0,18500000.0,29176232.0,31151000.0,0.0,0.0,0.0044,-76849000.0,-76849000.0,
2021-03-31,2021-05-06,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,2845000.0,,15022000.0,106000.0,701000.0,189000.0,326006000.0,6991000.0,6991000.0,5531521.0,174522000.0,149885000.0,146186000.0,210000.0,22000.0,145998000.0,146186000.0,61720000.0,23720000.0,,60746000.0,147000000.0,85315000.0,18474000.0,,,,,,0.001,100000000.0,29575944.0,29575944.0,29000.0,-23210000.0,,0.0,,1463000.0,,,,,,,,,,,,,,,86000.0,-0.78,,,,,,,70100.0,,0.0,0.0,0.0,0.0,0.0,,,,163000.0,,,6489000.0,,,-710000.0,1623000.0,,,-1192000.0,,,227000.0,,-202000.0,,,376000.0,141000.0,,70000.0,165000.0,8000.0,18038000.0,174522000.0,17867000.0,,441000.0,31643000.0,-13610000.0,-23086000.0,,,23313000.0,-23313000.0,,368000.0,197000.0,171000.0,,500000.0,0.021,,220000.0,557000.0,39000.0,-124000.0,,,-124000.0,,0.0,,,,11980000.0,37000.0,0.001,10000000.0,0.0,0.0,2850000.0,346000.0,,,,,43660000.0,441000.0,,-23086000.0,,378000.0,16824000.0,,-169740000.0,,,6991000.0,,,,,,,,,,156484000.0,,,,441000.0,,,,,29554921.0,,,,,,,
2021-06-30,2021-08-06,10-Q,"Cortexyme, Inc.",CRTX,CIK0001662774,USD,7193000.0,,11344000.0,172000.0,788000.0,117000.0,333427000.0,6750000.0,6750000.0,,161390000.0,135843000.0,147722000.0,141000.0,24000.0,147605000.0,147722000.0,55901000.0,23516000.0,,68305000.0,130000000.0,74049000.0,,,,,,,0.001,100000000.0,29655786.0,29655786.0,30000.0,-21826000.0,,0.0,,2082000.0,,,,,,,,,,,,,,,,-0.74,,,,,,,71500000.0,,,0.0,0.0,,,,,,107000.0,,,7064000.0,,,,,,,,,,160000.0,,,,,1502000.0,733000.0,,410000.0,359000.0,30000.0,19310000.0,161390000.0,18537000.0,,,,,-21754000.0,,,21783000.0,-21783000.0,,1472000.0,699000.0,773000.0,,1496000.0,0.0188,,722000.0,438000.0,145000.0,-72000.0,,,-72000.0,-131000.0,,,,,,,0.001,10000000.0,0.0,0.0,5893000.0,459000.0,,,,,,,,,,390000.0,14719000.0,,-191494000.0,,,,,,,,,,,,,142080000.0,,,,672000.0,,,,,29587352.0,,,,,,,
