end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,CostOfServicesCatering,CostOfServicesDirectLabor,CostOfServicesOverhead,CostsAndExpenses,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DeferredFederalIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationDepletionAndAmortization,DirectOperatingCosts,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,GainLossOnNonRecourseDebt,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InterestReceivableCurrent,InventoryNet,InvestmentIncomeInterest,LaborAndRelatedExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LeveragedLeasesNetInvestmentInLeveragedLeasesDisclosureRentalReceivablesGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableRelatedPartiesCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSecuredNotesPayable,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,SponsorFees,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,TreasuryStockShares,TreasuryStockValue,UnsecuredDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,InterestIncomeOther,LeaseCost,OtherDepreciationAndAmortization,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1
2015-12-31,2016-04-28,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,29856.0,,,1470.0,216586.0,30857.0,,,,37892.0,3855.0,,2460.0,-11011.0,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,,4985.0,20075.0,218139.0,,,,-59413.0,-17283.0,81499.0,80500.0,999.0,81499.0,,1470.0,,2582.0,3271.0,,3271.0,-0.04,,,,,,45717.0,-192028.0,,,12407.0,,21162.0,,1395.0,,,,944.0,,,,,,,1395.0,,,,,,,,,,75127.0,37892.0,,,150771.0,,-24348.0,,-137434.0,-192028.0,40000.0,2000.0,,,,,,-191084.0,,,,,,,201200.0,,,,,,,24348.0,,107500.0,40000.0,3271.0,,,47310.0,,35507.0,34037.0,,,,,,,-254345.0,,,27055.0,30857.0,,,,,,,,0.75,,96000.0,-37235.0,143338.0,,,107500.0,,,,,,,-64289.0,5197644.0,,,,,,
2016-03-31,2016-05-23,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,34735.0,,,3281.0,224300.0,7714.0,,,,50154.0,17928.0,,10689.0,8229.0,,,,,,,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,,4647.0,13391.0,67306.0,,,,,,,,,,,1811.0,,2469.0,,,4791.0,-0.01,,,,,,12590.0,-47851.0,0.0,0.0,,,4879.0,,-156.0,,,,1355.0,,0.0,,,,,1239.0,,,,,,,,,,127526.0,50154.0,,,41520.0,,0.0,,-33291.0,-47851.0,86000.0,2000.0,,,,,,-46496.0,,,,,,,,,,,,,,0.0,,0.0,40000.0,1520.0,,,8398.0,,35507.0,32226.0,,,,,,,-302196.0,,,20810.0,7714.0,,,,,,,,,,24000.0,-77372.0,,,,,,,,,,,,5242340.0,,,,,,
2016-06-30,2016-08-09,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,83716.0,,,5002.0,232014.0,,,,,41674.0,11169.0,,10021.0,,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,,4062.0,13227.0,86395.0,,,,,,,,,,,1721.0,,3750.0,,,6329.0,-0.01,,,,,,17063.0,-66713.0,0.0,,,,,,,,,,2049.0,,,,,,,1148.0,,,,,,,,,,178045.0,41674.0,,,,,,,,-66713.0,86000.0,2000.0,,,,,,-64664.0,,,,,,,,,,,,,,,,,,,,,22572.0,,35507.0,30505.0,,,,,,,-368909.0,,,21731.0,,,,,,,,,,,24000.0,-136371.0,,,,,,,,,,,,5242340.0,,,,,,
2016-09-30,2016-11-14,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,,,,6797.0,239727.0,,,,,37524.0,8814.0,,7685.0,,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,,2930.0,11282.0,61764.0,,,,,,,,,,,1794.0,,1923.0,10481.0,,,-0.01,,,,,,14406.0,-47953.0,,,,,,,,,,,2365.0,,,,,,,1129.0,,,,,,,,,,214135.0,37524.0,,,,,,,,-47953.0,111000.0,2000.0,,,,,,-45588.0,,,,,,,,,,,,,,,,,,,,,5429.0,,35507.0,28710.0,,,,,,,-416862.0,,,16176.0,,,,,,,,,,,24000.0,-176611.0,,,,,,,,,,,,5242340.0,,,,,,
2016-12-31,2017-03-30,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,102775.0,,102775.0,8596.0,247441.0,30855.0,,,,32862.0,4883.0,,3845.0,1385.0,,0.0,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,,14127.0,50353.0,256830.0,,,,-57238.0,-16650.0,143043.0,143043.0,,143043.0,,7126.0,,10695.0,13263.0,,,-0.04,0.34,0.09,,,,55474.0,-189796.0,,,12343.0,,72919.0,,-357.0,,,,9179.0,,,,,,,1038.0,,,,,,,,,,229038.0,32862.0,,,80992.0,,-1068.0,,-78539.0,-189796.0,71000.0,42000.0,,,1.0,,,-180617.0,,,,,,,357800.0,,,,,,,1068.0,,,51000.0,9992.0,20000.0,,39055.0,,36575.0,27979.0,,,,,,13263.0,-444141.0,,,76213.0,30855.0,,,,,,,,0.75,,80000.0,-196176.0,,,,,,,,,,,-61545.0,5242340.0,,,,,,
2017-03-31,2017-05-15,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,,,,10400.0,255155.0,7714.0,,,,39880.0,13705.0,,12624.0,8779.0,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,10427.0,1899.0,10427.0,43807.0,,,,,,,,,,,1804.0,,2542.0,14281.0,,,-0.01,,,,,,11102.0,-31256.0,,,,,4542.0,,43.0,,,,3564.0,,,,,,,1081.0,,1899.0,,,,,,,,259598.0,39880.0,,,26018.0,,,,-17239.0,-31256.0,136000.0,2000.0,,1.0,,,,-27692.0,,,,,,,,,,,,,,,,,25000.0,1018.0,,,16033.0,,36575.0,26175.0,,,,,,,-475397.0,16115.0,,16115.0,7714.0,,,,,,,,,,,-219718.0,,,,,,,,,,,,5242340.0,,,,,,
2017-06-30,2017-08-18,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,116032.0,,,12224.0,262869.0,,,,,26551.0,2200.0,,1311.0,,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,9222.0,629.0,9222.0,33274.0,,,,,,,,,,,1823.0,1823.0,2873.0,17871.0,,,0.0,,,,,,12046.0,-23348.0,,,,,,,,,,,3898.0,,,,,,,889.0,,629.0,,,,,,,,261903.0,26551.0,,,,,,,,-23348.0,126000.0,2000.0,,,,,,-19450.0,,,,,,,,,,,,,,,,,,,,,6681.0,,36575.0,24351.0,,,,,,,-498745.0,13824.0,,13824.0,,,,,,,,,,,,-235352.0,,,,,,,,,,,,5242340.0,,,,,,
2017-09-30,2017-11-20,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,,,128122.0,14064.0,270583.0,,,,,24673.0,2162.0,,1257.0,,,,,,,484680.0,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,8467.0,269.0,8467.0,36729.0,,,,,,,,,,,1841.0,1841.0,2115.0,21866.0,,,-0.01,,,,,,13956.0,-29745.0,,,,,,,,,,,3998.0,,,,,,,905.0,,269.0,,,,,,,,282056.0,24673.0,,,,,,,,-29745.0,128608.0,3460.0,,,,,,-25747.0,,,,,,,,,-3998.0,,,,,,,,,,,,10081.0,,36575.0,22511.0,,,,,,,-528490.0,10982.0,,10982.0,,,,,,,,,,,,-257383.0,,,,,,,,,,,,5242340.0,,,,,,
2017-12-31,2018-03-28,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,122478.0,,,15907.0,278296.0,30855.0,,,,27981.0,7313.0,,5341.0,1496.0,,0.0,,,,,0.0001,100000000.0,5242340.0,5242340.0,524.0,,,35908.0,3453.0,35908.0,139239.0,,,,-19988.0,-9414.0,121326.0,121326.0,,121326.0,,7311.0,,9883.0,24951.0,,,-0.02,0.34,0.09,,,,50200.0,-104595.0,,,8673.0,,19703.0,,426.0,,,-1360.0,15788.0,,909.0,909.0,,,,612.0,,3453.0,,,,,,,,297897.0,27981.0,,49156.0,49156.0,,,-47660.0,-47660.0,-104595.0,81000.0,69468.0,,,1.0,,,-88807.0,,,,,,,431610.0,,-15788.0,,,,,,1360.0,,20000.0,11688.0,27468.0,,32484.0,,36575.0,20668.0,,,,,10000.0,24951.0,-548736.0,50432.0,,50432.0,30855.0,,,,,,,,,,,-269916.0,,,,,,,,,,,-20729.0,5242340.0,,,,,,
2018-03-31,2018-05-15,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,127473.0,,,17711.0,280761.0,7714.0,,,0.0,20351.0,1487.0,,714.0,-4627.0,,0.0,,,,,0.0001,100000000.0,5242340.0,5242340.0,523.0,,,3690.0,,,38320.0,,,,,,,,,,,1804.0,,3231.0,25052.0,,,-0.01,,0.21,,,,12630.0,-34440.0,,,,,4995.0,,-161.0,,,1360.0,4755.0,,,,,,,773.0,,136.0,,,,,,,,322243.0,20351.0,,14101.0,14101.0,,,-18728.0,-18728.0,-34440.0,86250.0,83468.0,,,1.0,,,-29685.0,,,,,,,,,-4755.0,,5250.0,,,,,,,,14101.0,,16829.0,,36575.0,18864.0,,,,,,101.0,-583176.0,8635.0,,,7714.0,,,,,,,,,,,-301892.0,,,,,,,,,,,,5237050.0,,,,,,
2018-06-30,2018-08-14,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,142639.0,,,19534.0,288475.0,7714.0,,,,19255.0,2214.0,,923.0,,,0.0,,,,,0.0001,100000000.0,5235340.0,5235340.0,523.0,,,7360.0,,,30188.0,,,,,,,,,,,1823.0,1823.0,1244.0,27239.0,,,0.0,,,,,,12054.0,-26163.0,,,,,,,,,,,5288.0,,,,,,,832.0,,,,,,,,,,339596.0,19255.0,,,,,,,,-26163.0,81000.0,88718.0,,,,,,-20875.0,,,,,,,,,-5288.0,,,,,,459.0,,,,,,7707.0,,36575.0,17041.0,,,,,,,-609339.0,9313.0,,,,,,,,,,,,,,-320341.0,,,,,,,,,,,,5235340.0,,,,,,
2018-09-30,2018-11-15,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,143792.0,,,21378.0,296189.0,7714.0,,,,17839.0,2642.0,,2090.0,,,0.0,,,,,0.0001,100000000.0,5235340.0,,523.0,,,4416.0,,,28752.0,,,,,,,,,,,1844.0,1844.0,2172.0,27809.0,,,-0.01,,,1188.0,,1188.0,12610.0,-26453.0,,,,,,,,,,,5544.0,,,,,,,552.0,,,,,,,,,,356919.0,17839.0,,,,,,,,-26453.0,81000.0,104318.0,,,,,,-22097.0,,,,,,,,,-4356.0,,,,,,,,,,,,7710.0,,36575.0,15197.0,,,,,,,-635792.0,6655.0,,,,,,,,,,,,,,-339080.0,,,,,,,,,,,,5235340.0,,,,,,
2018-12-31,2019-03-29,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,138540.0,,,23222.0,303903.0,30856.0,,,,14868.0,1515.0,609.0,609.0,-4732.0,,0.0,,,,,0.0001,250000000.0,5235340.0,5235340.0,523.0,,,20172.0,,,119505.0,,,,-20800.0,-9796.0,143248.0,143248.0,,143248.0,,7315.0,,8734.0,33963.0,,,-0.02,0.21,0.09,,,,48828.0,-108843.0,,,8674.0,,16062.0,,294.0,,,-1360.0,21543.0,,,164.0,1707.0,,,906.0,,360.0,,,,,,,,368021.0,14868.0,368021.0,48812.0,,,,-53544.0,,-108843.0,81000.0,114518.0,,,1.0,,,-87300.0,,,,,,,509598.0,,-21543.0,,5250.0,,,,,,,9012.0,44800.0,,34096.0,,36575.0,13353.0,,,,,5000.0,5000.0,-657579.0,32205.0,,,30856.0,,,,,,,,,5235340.0,,-353153.0,,,,,,,,,,,-21922.0,5235761.0,,,,,,
2019-03-31,2019-05-14,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,158018.0,,,25026.0,311617.0,7714.0,,,0.0,12614.0,1065.0,463.0,463.0,-146.0,,0.0,,,,,0.0001,100000000.0,5235340.0,5235340.0,523.0,,,3951.0,,,40813.0,,,,,,,,,,,1804.0,,2527.0,34960.0,,,-0.01,,,,,,11782.0,-42443.0,,,,,19478.0,,-304.0,,,,6238.0,,,,,,,602.0,,,,,,,,,,400496.0,12614.0,,12997.0,,,,-13143.0,,-42443.0,81000.0,126518.0,,,1.0,,,-36205.0,,,,1500.0,,,,,-6238.0,,,,,,,,,997.0,12000.0,,20749.0,,36575.0,11549.0,,,,,,997.0,-700022.0,4608.0,1.0,,7714.0,,,,,,,,,,,-387882.0,,,,,,,,,,,,5235340.0,,,,,,
2019-06-30,2019-08-13,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,168677.0,,,26849.0,319331.0,7714.0,,,,10689.0,963.0,269.0,269.0,,,0.0,,,,,0.0001,100000000.0,5235340.0,,523.0,,,4469.0,,,47308.0,,,,,,,,,,,1823.0,,2367.0,38414.0,,,-0.01,,,,,,27188.0,-49852.0,,,,,,,,,,,6749.0,,,,,,,694.0,,,,,,,,,,440709.0,10689.0,,,,,,,,-49852.0,81000.0,152618.0,,,,,,-43103.0,10000.0,,,,,,,,-6749.0,,,,,,,,,,,,11461.0,,36575.0,9726.0,,,,,,,-749874.0,4205.0,,,,,,,,,,,,,,-430020.0,,,,,,,,,,,,5235340.0,,,,,,
2019-09-30,2019-11-14,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,155673.0,,,28693.0,327045.0,7714.0,,,,19754.0,2277.0,1373.0,1373.0,,,,,,,,0.0001,100000000.0,5235340.0,5235340.0,523.0,,,3196.0,,,29672.0,,,,,,,,,,,1844.0,,2329.0,50154.0,,,-0.01,,,,,,13143.0,-30980.0,,,,,,,,,,,6533.0,,,,127.0,,,904.0,,,10500.0,,6000.0,,3000.0,1500.0,,473040.0,19754.0,468295.0,,,,,,,-30980.0,81000.0,176618.0,,,1.0,,,-24447.0,9595.0,4850.0,4745.0,,9595.0,,,,-6533.0,,,,,,,,,,,,9160.0,,36575.0,7882.0,,,,,,,-780854.0,5225.0,,,,,,,,,,,,,,-453286.0,,,,,,,,,,,,5235340.0,,,,,,
2019-12-31,2020-03-30,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,68981.0,,,30537.0,334759.0,30856.0,,2102.0,,20788.0,6426.0,5382.0,5382.0,4773.0,4773.0,,0.0,,,,0.0001,250000000.0,5235340.0,5235340.0,523.0,,,15824.0,,,153930.0,,,,-28539.0,-13441.0,176554.0,176554.0,,176554.0,1707.0,7315.0,,9446.0,53017.0,,,-0.03,0.21,0.09,,-10000.0,10000.0,64467.0,-149341.0,,,8674.0,,-55363.0,,138.0,-2102.0,,,27183.0,,,44367.0,768.0,,,1044.0,,102.0,9000.0,,3000.0,,,6000.0,,492426.0,20788.0,489513.0,161444.0,,,,-156671.0,,-149341.0,,362104.0,,,,,1.0,-132158.0,8324.0,5411.0,2913.0,6000.0,8324.0,6000.0,628084.0,,-17183.0,,,,,,,,,19054.0,255100.0,,56776.0,,36575.0,6038.0,,,0.16,,81000.0,31710.0,-806920.0,21772.0,,,30856.0,,,,155940080.0,1.625,,,,,,-471638.0,,,,,,,,0.0,,,33306.0,5235340.0,5382.0,,,,,
2020-03-31,2020-05-15,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,113787.0,,,32348.0,442463.0,7714.0,,1303.0,,21964.0,10716.0,10198.0,10198.0,4816.0,4816.0,,,,,,0.0001,250000000.0,5297004.0,5297004.0,533.0,,,2652.0,,,80939.0,,,,,,,,,,,1811.0,,2234.0,58003.0,,,-0.02,,,,,,14922.0,-84691.0,,,,,44806.0,,-526.0,1303.0,,,7329.0,,,,,,,518.0,,,,,,,,,,508915.0,21964.0,507441.0,34650.0,,,,-29834.0,,-84691.0,,330104.0,,,,,1.0,-77362.0,7021.0,5547.0,1474.0,1500.0,7021.0,1500.0,,,-7329.0,,38336.0,,,,,,,4986.0,70000.0,,59320.0,,36575.0,4227.0,,,,,2000.0,2000.0,-891611.0,3577.0,1.0,,7714.0,,,,,,,,,,,-486951.0,,100000.0,,,,,,38336.0,38336.0,,,5244291.0,,,,,,
2020-06-30,2020-08-07,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,11477.0,,,34160.0,2949927.0,7714.0,,,,1920125.0,1912023.0,1911717.0,1911717.0,,,,1752121.0,,,155940080.0,0.0001,250000000.0,7797004.0,7797004.0,783.0,,,212.0,,,176444.0,,,,,,,,,,,1812.0,,2001.0,60213.0,,,-0.02,,,,,191.0,23664.0,-178015.0,,,,,,,,,,,1762.0,,,,,,,306.0,191.0,,,,,,,,,77377.0,1920125.0,77377.0,,,,,,,-178015.0,,,,,,,,-176444.0,5687.0,5687.0,,,5687.0,,,,-1571.0,,,,,,,,,,,,68755.0,-178015.0,36575.0,2415.0,,,,,,,-1069626.0,,,,,,,,,,,,,,,1842748.0,,,,,2500000.0,,,38336.0,38336.0,,,7420560.0,,,,,,
2020-09-30,2020-11-05,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,14754.0,,,35965.0,2957641.0,7714.0,96.0,,,1753732.0,1748804.0,1747651.0,1747651.0,,,,1497307.0,,,155940080.0,0.0001,250000000.0,7797004.0,7797004.0,783.0,,,1039.0,,,179872.0,,,,,,,,,,,1805.0,,1485.0,61107.0,,,-0.02,,,,,69.0,37385.0,-176909.0,,,,,,,,,,,,,,,,,,1153.0,69.0,,,,,,,,,80179.0,1753732.0,80179.0,,,,,,,-176909.0,,,,,,,,-177978.0,4318.0,4318.0,,,4318.0,,,1000.0,1069.0,,,,,,,,,,,,18158.0,-176909.0,36575.0,610.0,,,,,,,-1246535.0,1894.0,,,,,,1228028130.0,155940080.0,1.625,,,,,,1673553.0,,,7714.0,,,,,38336.0,38336.0,,,7797004.0,,,,,,
2020-12-31,2021-03-26,10-K,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,2388.0,2388.0,,36338.0,2927022.0,30856.0,,5410.0,,1559577.0,1556426.0,1398006.0,1398006.0,,1392624.0,,1147290.0,668668.0,,155940080.0,0.0001,250000000.0,7797004.0,7797004.0,780.0,,,10124.0,,,638414.0,,,,-120652.0,-56822.0,206992.0,206992.0,,206992.0,,5801.0,,7220.0,64749.0,61297.0,3452.0,-0.09,0.21,0.09,,,873.0,124376.0,-631356.0,,,13458.0,66789.0,-66593.0,872.0,-90.0,,,6594.0,9091.0,872.0,,9091.0,,,872.0,954.0,1173.0,126.0,3000.0,,3000.0,,,,,70051.0,1559577.0,70051.0,2211292.0,,-150000.0,,-668668.0,,-631356.0,,,150000.0,,,1.0,,-624438.0,2914.0,2914.0,,6000.0,2914.0,6000.0,736000.0,1000.0,-6918.0,,38336.0,38336.0,150000.0,,6594.0,2500000.0,,11732.0,70000.0,3452.0,170767.0,-631356.0,36575.0,237.0,,6000.0,,,,332104.0,-1438276.0,13976.0,,,30856.0,155940080.0,,1812803430.0,155940080.0,1.625,1.625,,,,,1489526.0,,100000.0,30856.0,2500000.0,,-38336.0,,,,,97227.0,7081731.0,1398006.0,300.0,6000.0,5428.0,,1812803430.0
2021-03-31,2021-05-24,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,,18295.0,,36436.0,2934736.0,7714.0,,1439.0,,1424615.0,1412432.0,1100957.0,1100957.0,,-297049.0,,853320.0,149590.0,,155940080.0,0.0001,250000000.0,7797004.0,7797004.0,780.0,,,5092.0,,,178963.0,,,,,,,,,,,98.0,,1602.0,,62297.0,4993.0,-0.02,,,,,3404.0,27100.0,-170254.0,,,,,15907.0,1125.0,-59.0,,,1989.0,,838.0,,,,1159.0,1997.0,895.0,,126.0,13500.0,4500.0,,3000.0,6000.0,,12044.0,97629.0,1424615.0,89304.0,2541.0,,-150000.0,,-149590.0,,-170254.0,,,300000.0,,,1.0,,-173658.0,12044.0,3719.0,8325.0,1500.0,12044.0,1500.0,,,3404.0,,,,150000.0,,8583.0,,,4993.0,,4993.0,24945.0,170254.0,36575.0,139.0,,,,,3452.0,,-1608530.0,5305.0,,,7714.0,,,1851788450.0,155940080.0,1.625,,,,,,1326986.0,,,,,,,,,,,,7797004.0,,,,,,
2021-06-30,2021-08-06,10-Q,"HOMETOWN INTERNATIONAL, INC.",HWIN,CIK0001632081,USD,,7774.0,,36489.0,2950593.0,15857.0,,,,1313749.0,1302828.0,1301737.0,1301737.0,,,,1051044.0,,,155940080.0,0.0001,250000000.0,7797004.0,7797004.0,780.0,,,4939.0,,,117755.0,,,,,,,,,,,53.0,,1538.0,,62297.0,,-0.01,,,,,1467.0,25544.0,-110000.0,,,,,,,,,,,,,,,,,,1091.0,,293.0,12000.0,3000.0,,3000.0,6000.0,,10835.0,80906.0,1313749.0,75219.0,,,,,,,,,,,,,,,-111467.0,10835.0,5148.0,5687.0,,10835.0,,,,1467.0,,,,,,,,,,,,37888.0,-110000.0,36575.0,86.0,,,,,,,-1718530.0,6288.0,,,,,,1553942897.0,155940080.0,1.625,,,,,,1232843.0,,,,,,,,,,,,7797004.0,,,,,,
