end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDistributionsInExcessOfNetIncome,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivable,AmortizationOfAboveAndBelowMarketLeases,AmortizationOfDeferredLeasingFees,AmortizationOfIntangibleAssets,AreaOfRealEstateProperty,AssetManagementFees,AssetManagementFees1,Assets,AssetsHeldForSaleAtCarryingValue,AssetsHeldForSaleNotPartOfDisposalGroup,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationConsiderationTransferred1,BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfGoodsAndServicesSold,CostOfRealEstateRevenue,CostOfRevenue,CostsAndExpenses,DebtInstrumentInterestRateDuringPeriod,DeferredCostsLeasingAccumulatedAmortization,DeferredCostsLeasingNet,DeferredIncomeTaxExpenseBenefit,DeferredRentReceivablesNet,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssets,DerivativeFixedInterestRate,DerivativeLiabilities,DerivativeNumberOfInstrumentsHeld,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DividendsCommonStock,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestmentOtherThanTemporaryImpairment,EquityMethodInvestmentSummarizedFinancialInformationEquity,EquityMethodInvestmentSummarizedFinancialInformationLiabilities,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,FairValueHedgesAtFairValueNet,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FixturesAndEquipmentGross,GainLossOnCashFlowHedgeIneffectivenessNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfProperties,GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes,GainLossOnSaleOfPropertyPlantEquipment,GainOnCashFlowHedgeIneffectiveness,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,HedgedLiabilityFairValueHedge,ImpairedFinancingReceivableRecordedInvestment,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDeferredRentReceivables,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInSecurityDeposits,InterestAndFeeIncomeLoansCommercial,InterestExpense,InterestPaid,InterestPaidNet,InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,InvestmentBuildingAndBuildingImprovements,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Land,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityInterestRateDuringPeriod,LoansAndLeasesReceivableRelatedParties,LossOnCashFlowHedgeIneffectiveness,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLossAvailableToCommonStockholdersBasic,NotesReceivableRelatedParties,NumberOfBusinessesAcquired,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfReportableSegments,OffMarketLeaseUnfavorable,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseVariableLeaseIncome,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDepreciationAndAmortization,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherRealEstateRevenue,PaymentsForHedgeFinancingActivities,PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividendsCommonStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBuildings,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationDepreciationExpense,RealEstateAccumulatedDepreciationRealEstateSold,RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateCostOfRealEstateSold,RealEstateFederalIncomeTaxBasis,RealEstateGrossAtCarryingValue,RealEstateHeldforsale,RealEstateImprovements,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateInvestments,RealEstateOtherAcquisitions,RealEstateRevenueNet,RealEstateTaxesAndInsurance,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfUnsecuredDebt,RestrictedCashAndCashEquivalents,RestrictedCashCurrent,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SaleOfStockPricePerShare,SalesCommissionsAndFees,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SECScheduleIIIRealEstateInvestmentPropertyNet,SecurityDepositLiability,SellingGeneralAndAdministrativeExpense,SeniorNotes,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,SquareFootageOfRealEstateProperty,SquareFootageOfRealEstateProperty,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StraightLineRent,StraightLineRentAdjustments,TenantReimbursements,UnamortizedDebtIssuanceExpense,UnsecuredDebt,WeightedAverageBasicSharesOutstandingProForma,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,DividendsPayableCurrentAndNoncurrent,LineOfCreditFacilityMaximumBorrowingCapacity,OperatingLeaseRightOfUseAssetAmortizationExpense
2008-12-31,2009-02-23,10-K,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29244000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74126000.0,,,,,,,,,,918184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848997000.0,,,,,,,,,,,,,,,,,,,,
2009-06-30,2009-08-04,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24542000.0,,,,,,,,,,,,,5551000.0,,7144000.0,,25821000.0,,,,,,,,,10225000.0,,,,,,,,,,,,,0.07,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443000.0,-75000.0,,,,,,,,,,,,,,,,,1599000.0,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311000.0,,,,,,,,,,,,,686000.0,,,,,686000.0,,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865000.0,,,,,,,,,,,,,,,,,,,,,29254000.0,4686000.0,,,,,,,,30132000.0,,40000.0,,,,2127000.0,,,,,,,,,,,,,,,,,,,,,70481000.0,,70481000.0,,,,
2009-09-30,2009-11-03,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26385000.0,,,,,,,,,,,,,7066000.0,,7752000.0,,25912000.0,,,,,,,,,8801000.0,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000.0,-270000.0,,,,,,,,,,,,,,,,,1744000.0,,,,,,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180000.0,,,,,,,,,,,,,125000.0,,,,,125000.0,,,,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6941000.0,,,,,,,,,,,,,,,,,,,,,31702000.0,5364000.0,,,,,,,,32092000.0,,8000.0,,,,2243000.0,,,,,,,,,,,,,,,,,,,,,71281000.0,,71281000.0,,,,
2009-12-31,2010-02-23,10-K,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,23787000.0,1782000.0,1233000.0,64371000.0,-2076000.0,,1003713000.0,,620000.0,,2665000.0,3359000.0,,902000.0,,1155766000.0,,,,,,,,,,,,,,,,,,1936000.0,27404000.0,-1840000.0,,,,0.76,,0.0001,180000000.0,79680705.0,79680705.0,8000.0,28895000.0,,,30806000.0,,96024000.0,,4995000.0,10808000.0,,10754000.0,115000.0,,,35304000.0,36561000.0,,,2076000.0,,424000.0,491000.0,,,,55313000.0,,,0.38,,1416000.0,2283000.0,,,,12453000.0,,34592000.0,44757000.0,328000.0,,,,,,,,424000.0,,,,26957000.0,,,,0.37,,,,915000.0,0.01,,,1994000.0,248000.0,255000.0,,,,6000.0,,2760000.0,564000.0,2659000.0,1879000.0,-238000.0,35410000.0,-907000.0,-2000.0,-66000.0,,6570000.0,6354000.0,,,,894012000.0,92000.0,92910000.0,126447000.0,,,,,,,,,,,,,,,,,,,,218492000.0,1155766000.0,109008000.0,,36535000.0,,100922000.0,-168775000.0,66013000.0,27872000.0,4827000.0,,,,,,,5397000.0,25119000.0,,,,,,93870000.0,353000.0,,,13041000.0,844000.0,,,1023000.0,,,,1023000.0,,,,62000.0,,,,55313000.0,,4905000.0,,27779000.0,13218000.0,,,104544000.0,,0.0001,20000000.0,0.0,0.0,0.0,,2594000.0,,,,119600000.0,,41540000.0,,8159000.0,,672000.0,,384000.0,111000.0,98954000.0,24828000.0,,,,,,,248000.0,,1020787000.0,68063000.0,5845000.0,98954000.0,1020787000.0,921833000.0,952724000.0,97006000.0,119341000.0,18892000.0,,,,,334000.0,,,121143000.0,,,,,1808000.0,4452000.0,,,,,,,937274000.0,937274000.0,9200000.0,114695000.0,,,,,,27084000.0,,75000000.0,,,73001000.0,,73001000.0,73001000.0,,,
2010-03-31,2010-05-04,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,,,,,,,,,,,,716000.0,,,,,,,,,,,,,,,,,,,,,,2533000.0,22815000.0,-4589000.0,,,,,0.19,,,,,,,5643000.0,,7955000.0,,25384000.0,,,,,,,,,8496000.0,9284000.0,,,,,,677000.0,,,,,15139000.0,0.07,0.07,0.07,,1407000.0,,,,,,,,,,,,,,,,,,,,4885000.0,,,4511000.0,,0.06,0.06,1051000.0,,,0.01,0.01,253000.0,-68000.0,,,,,,,-3917000.0,-17000.0,5566000.0,1020000.0,-1142000.0,4790000.0,-265000.0,-284000.0,-112000.0,,1652000.0,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4180000.0,-6314000.0,5905000.0,5562000.0,,,,,,,,,4182000.0,,,,,,,,,,,,,81000.0,,,,,81000.0,9934000.0,,,9000.0,,,,15139000.0,,,,,,,,3529000.0,,,,,,,,,,,,-1000.0,,10960000.0,,2005000.0,,,5562000.0,,380000.0,,,,,,,,,,,,,,,,,,,28757000.0,4996000.0,,,,,,,,29129000.0,,114000.0,,,,2171000.0,,,,,,,,,,,,,,,,,,,,,79681000.0,,79681000.0,,,,
2010-06-30,2010-08-03,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,18766000.0,900000.0,1306000.0,83133000.0,-1735000.0,129000.0,1003712000.0,,1100000.0,,,,,,,1186901000.0,,,,0.07,0.06,,4585000.0,5738000.0,32863000.0,,,,,,,,,,21487000.0,,,,,,0.19,0.0001,180000000.0,79680705.0,79680705.0,8000.0,,6214000.0,,7335000.0,,24488000.0,,5845000.0,16587000.0,,14955000.0,,,,8485000.0,,,,1735000.0,,,1418000.0,,,,,15140000.0,0.07,0.07,0.07,1040000.0,1324000.0,,,,,,20154000.0,56431000.0,458000.0,,,,,,,,,,,,4536000.0,,,4801000.0,,0.06,0.06,1153000.0,,,0.01,0.01,380000.0,5000.0,,,,,,,,,,,,,,,,,1735000.0,,,,,912153000.0,9000.0,90782000.0,135075000.0,,,,,,,,,,,,,,,,,,,,268049000.0,1186901000.0,162968000.0,,46270000.0,,,,,5954000.0,,,,,,33.0,,6536000.0,4417000.0,,,,,,,,,,,1248000.0,,260000.0,,,,,260000.0,9675000.0,,,6000.0,,,,,,,,,,1433000.0,,,,0.0001,20000000.0,0.0,0.0,0.0,,2280000.0,,,,,,,,,,,5954000.0,372000.0,,,,,,,,,,,,,,,112156000.0,1047686000.0,935530000.0,,,27046000.0,4038000.0,,,,,59000.0,,,27611000.0,,336000.0,,,2004000.0,2559000.0,,,,,,,,918852000.0,,,,,,,,,,75000000.0,79681000.0,,79681000.0,,79681000.0,,,,
2010-09-30,2010-11-02,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,25064000.0,2123000.0,450000.0,93516000.0,-1416000.0,-4000.0,1005211000.0,,1540000.0,,,,,,,1189197000.0,,,,0.06,0.04,,3388000.0,4549000.0,35764000.0,,,,,,,,,,20554000.0,,,,,,0.19,0.0001,180000000.0,79837405.0,79837405.0,8000.0,5017000.0,5076000.0,,8714000.0,,26987000.0,,6455000.0,16626000.0,,16157000.0,,,,9655000.0,,,,1416000.0,,,758000.0,,,,,15139000.0,0.06,0.06,0.06,1334000.0,1192000.0,,,,,,22344000.0,53344000.0,458000.0,,,,,,,,,,,,4000000.0,,,,0.05,,,1161000.0,,0.01,,,404000.0,-37000.0,,,,,,,,,,,,,,,,,1892000.0,,,,,915977000.0,4000.0,89995000.0,135075000.0,,,,,,,,,,,,,,,,,,,,278910000.0,1189197000.0,167968000.0,,53756000.0,,,,,4758000.0,,,33.0,,,,,6206000.0,3151000.0,,,,,,,,,,,852000.0,,319000.0,260000.0,,,,260000.0,10511000.0,,,20000.0,,,,,,,,,,4306000.0,,,,0.0001,20000000.0,,,,,2511000.0,,,,,,,,,,,4757000.0,535000.0,,,,,,,,,,,,,,,118821000.0,1051510000.0,932689000.0,,,29222000.0,4636000.0,,,,,55000.0,,,29871000.0,,16000.0,,,1922000.0,2074000.0,,,,,,,,910287000.0,,,,,,,,,,75000000.0,79751000.0,,79751000.0,,79751000.0,,,,
2010-12-31,2011-02-23,10-K,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,22435000.0,1922000.0,493000.0,102864000.0,-1077000.0,,1025491000.0,,1600000.0,,2867000.0,1362000.0,,830000.0,,1238735000.0,74947000.0,,,0.27,0.2,,16233000.0,21601000.0,140796000.0,,,,,,,,,845000.0,68213000.0,40809000.0,,,,0.76,,0.0001,180000000.0,81437405.0,81437405.0,8000.0,23092000.0,,,32042000.0,,99147000.0,,7175000.0,18376000.0,,18584000.0,125000.0,,,35640000.0,39627000.0,,,1077000.0,,,6879000.0,,,,60586000.0,,,0.35000000000000003,,1803000.0,1633000.0,,616544000.0,256612000.0,2931000.0,,19294000.0,40578000.0,578000.0,,,,,,,,,,,,21033000.0,,,,0.22,,,,4364000.0,0.06,,,1266000.0,217000.0,245000.0,,,,,,-351000.0,1120000.0,10515000.0,4249000.0,387000.0,21149000.0,-865000.0,86000.0,122000.0,1609000.0,7284000.0,6931000.0,,,,863317000.0,25000.0,89327000.0,121720000.0,,,,,,,,,,,,,,,,,,,,317177000.0,1238735000.0,209968000.0,,57684000.0,,62092000.0,-70848000.0,49565000.0,27912000.0,2976000.0,,,,,,,5114000.0,16655000.0,,,,,,86320000.0,366000.0,,,13041000.0,853000.0,,,999000.0,,,,999000.0,,,,88000.0,,200000.0,,60586000.0,,833000.0,,15563000.0,11000.0,,,38781000.0,21149000.0,0.0001,20000000.0,0.0,0.0,,,1654000.0,,,,22701000.0,-150000.0,100960000.0,,1319000.0,,,,503000.0,980000.0,125741000.0,26787000.0,,,,,,,,,1053678000.0,86501000.0,9049000.0,122917000.0,985615000.0,862698000.0,967177000.0,23842000.0,113274000.0,17782000.0,,,,,420000.0,,,146357000.0,,,,,1930000.0,6399000.0,,,,,,,921558000.0,921558000.0,1756000.0,21778000.0,,,,4249000.0,,24505000.0,,74850000.0,79826000.0,,160013000.0,79826000.0,160013000.0,79826000.0,,,
2011-03-31,2011-05-03,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,20562000.0,1688000.0,538000.0,93570000.0,-828000.0,269000.0,1025491000.0,,1225000.0,,,-6000.0,,218000.0,,1366902000.0,,,,,,,,,,,,,,,,,,274000.0,49488000.0,-18725000.0,,,,,0.19,0.0001,180000000.0,81437405.0,81437405.0,8000.0,25016000.0,25016000.0,,8732000.0,,28288000.0,,7613000.0,20426000.0,,20992000.0,,,,10745000.0,11109000.0,,,828000.0,,19592000.0,620000.0,,,,,15473000.0,0.3,0.3,0.3,603000.0,1283000.0,,-598157000.0,293326000.0,1238000.0,,19813000.0,85290000.0,600000.0,,,,,,,,19592000.0,,,,4848000.0,,,4825000.0,0.05,0.06,0.06,19942000.0,19919000.0,0.25,0.24,0.24,968000.0,50000.0,,,,,,,-1212000.0,-609000.0,2819000.0,2303000.0,-1200000.0,2432000.0,-88000.0,20000.0,603000.0,,2408000.0,,,,,983417000.0,11000.0,88652000.0,131385000.0,,,,,,,,,,,,,,,,,,,,435801000.0,1366902000.0,404000000.0,,60116000.0,,98309000.0,-126900000.0,9866000.0,24767000.0,47630000.0,,,35.0,,,,7275000.0,3626000.0,,,,,,,,,,,5838000.0,,249000.0,249000.0,,,-155000.0,94000.0,10812000.0,,,7000.0,982000.0,-200000.0,,15473000.0,4328000.0,,,45032000.0,9000.0,,,124307000.0,,0.0001,20000000.0,0.0,0.0,,,1400000.0,,,,-90000.0,-74850000.0,404000000.0,,-45186000.0,,89382000.0,24767000.0,501000.0,-375000.0,,,,,,,,,,,,,,130961000.0,1115402000.0,984441000.0,,,31099000.0,4759000.0,,209968000.0,74850000.0,,440000.0,,,31581000.0,,287000.0,,,2533000.0,1644000.0,,,,,,6845176.0,,931101000.0,,,,,,,,,,,,,81437000.0,81437000.0,81437000.0,,,,
2011-06-30,2011-08-02,10-Q,FRANKLIN STREET PROPERTIES CORP.,FSP,CIK0001031316,USD,21431000.0,1846000.0,582000.0,98662000.0,-447000.0,9000.0,1025491000.0,,1235000.0,,,,,,,1303764000.0,,,,0.13,0.1,165783000.0,7938000.0,10381000.0,40420000.0,,,,,,,,,,28881000.0,,,,,,0.19,0.0001,180000000.0,81437405.0,81437405.0,8000.0,10762000.0,10762000.0,,8765000.0,,31202000.0,,7773000.0,21979000.0,,23745000.0,,,,12029000.0,,,,447000.0,,2346000.0,3371000.0,,,,,15473000.0,0.13,0.13,0.13,1070000.0,1215000.0,,609853000.0,253077000.0,,,23215000.0,81455000.0,726000.0,,,,,,,,2346000.0,,,,5022000.0,,,7938000.0,0.06,0.1,0.1,2443000.0,5359000.0,0.07,0.03,0.03,1166000.0,68000.0,,,,,,,,,,,,,,,,,3578000.0,,,,,982821000.0,5000.0,88654000.0,129800000.0,,,,,,,,,,,,,,,,,,,,377374000.0,1303764000.0,345000000.0,,61916000.0,,,,,10381000.0,11206000.0,,,34.0,34.0,,,6950000.0,3561000.0,,,,,,,,,,,5760000.0,,381000.0,381000.0,,,-381000.0,,12047000.0,,,7000.0,,,,,,,,,,4091000.0,,,,0.0001,20000000.0,0.0,0.0,,,1255000.0,,,,,,,,,,,10381000.0,477000.0,,,,,,,,,,,,,,,137216000.0,1113347000.0,976131000.0,,,33606000.0,5228000.0,,,,,459000.0,,,34486000.0,,1555000.0,,,2476000.0,1602000.0,,,,,,,,926390000.0,,,,,,,,,,,81437000.0,,81437000.0,81437000.0,81437000.0,,,,
