end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionsProFormaNetIncomeLoss,CapitalizedContractCostNet,CapitalLeasesOfLesseeContingentRentalsBasisSpreadOnVariableRate,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractAdministrationExpense,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCosts,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,Depreciation,DepreciationAndAmortization,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeOperating,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,LaborAndRelatedExpense,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesSubjectToCompromiseCapitalLeaseObligationsAndAccruedInterest,LicensesRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherCostOfServices,OtherIntangibleAssetsNet,OtherNonoperatingExpense,OtherNonoperatingIncome,PaymentsForRent,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMiningAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidTaxes,PriorPeriodReclassificationAdjustment,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAndExciseTaxPayableCurrentAndNoncurrent,SecurityDeposit,SellingAndMarketingExpense,ServiceManagementCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockOptionPlanExpense,TaxesPayableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2015-06-30,2015-08-26,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,0.0,,,7451.0,,,801.0,0.0,,,,0.0,36477.0,34497.0,1980.0,,,,34497.0,,,,0.0001,50000000.0,24768273.0,24768273.0,2477.0,,,,,,,,,61505.0,,,,250000.0,,0.04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,298.0,2277.0,1980.0,,,,,,2321.0,,,,,,,,,,,,,,,,,,,,,,2615.0,,0.0,7451.0,,,,,,36477.0,282451.0,,,0.0,,,,,,,-64120.0,,,,-61505.0,,,,,2615.0,,,,,,,,,,,,,,,,,,,,59184.0,59184.0,,,,,-250252.0,,0.0,,,,,,,,,,,1000000.0,0.2,,,,0.0,1000000.0,0.2,,,,,,,275000.0,-245974.0,,,,,,,,,,,,,,24768273.0
2015-09-30,2015-11-20,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,0.0,,,10960.0,,,801.0,0.0,,,,0.0,53711.0,51806.0,1905.0,,,,51806.0,,,,0.0001,50000000.0,24768273.0,24768273.0,2477.0,,,,,,,,,67767.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,372.0,2277.0,1905.0,,,,,,11012.0,,,,,,,,,,,,,,,,,,,,,,3509.0,,0.0,10960.0,,,,,,53711.0,370960.0,,,0.0,,,,,,,-71276.0,,,,-67767.0,,,,,3509.0,,,,,,,,,,,,,,,,,,,,56755.0,56755.0,,,,,-321527.0,,0.0,,,,,,,,,,,10000000.0,0.2,0.0,,0.0,0.0,1000000.0,0.2,0.0,0.0,0.0,,,,360000.0,-317249.0,,,,,0.0,,,,,,,,,24768273.0
2015-12-31,2016-04-14,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,1080.0,,,0.0,,,801.0,,,,,,17113.0,15282.0,1831.0,,,,15282.0,,,,0.0001,500000000.0,40000000.0,40000000.0,2512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,2277.0,1831.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,14942.0,,,,,,17113.0,411022.0,,,,,,,,,,,,,,,,,,1831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-398222.0,,,,,,,,,,,,,,,,0.0,0.0,,10000000.0,0.2,,,,,,,395000.0,-393909.0,,,350000.0,,0.0,,,,,,,35.0,,
2016-03-31,2016-05-23,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,5900.0,,,19081.0,,,801.0,74.0,,,0.0,0.0,16615.0,14858.0,1757.0,,,,14858.0,-424.0,,,,,,,2512.0,,,,,,,,,25318.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,520.0,2277.0,1757.0,,,,,,315.0,,,,,,,,4820.0,,,,,,,,,4139.0,,,,,4139.0,,0.0,19081.0,,,,,,16615.0,439981.0,,,0.0,,20000.0,,0.0,,-20424.0,-29457.0,,16200.0,,-25318.0,,,8803.0,1757.0,4213.0,,,,,,,,,,,,,,,,20000.0,,,,,25003.0,,,,,-427679.0,,0.0,,,,,0.0,0.0,1.44,0.0001,,,10000000.0,0.2,,0.0,0.0,0.0,10000000.0,0.2,,,,,,,415000.0,-423366.0,,,0.0,,0.0,,,,,,,0.0,,25118273.0
2016-06-30,2016-08-30,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,24892.0,,,5800.0,,,801.0,0.0,,,,1683.0,931.0,931.0,0.0,,,,931.0,,,,,,,,2512.0,,,,,,,,,40476.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,595.0,2277.0,0.0,,,,,,486.0,1692.0,,,,,,,,,,,,,,,,,,,,,4139.0,,0.0,23220.0,,,,,,931.0,468912.0,,,0.0,,,,,,,-44615.0,,,,-40476.0,,,,0.0,4139.0,,,,,,,,,,,,,,,,,,,,38307.0,,,,,,-472294.0,,0.0,,,,,,,,,,,10000000.0,0.2,,,,0.0,10000000.0,0.2,,,,,,,415000.0,-467981.0,,,,,,,,,,,,,,47886546.0
2016-09-30,2016-11-23,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,42092.0,,,11308.0,,,801.0,0.0,,,,0.0,7871.0,7871.0,0.0,,,,7871.0,,,,,,,,2512.0,,,,,,,,,23268.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,595.0,2277.0,0.0,,,,,,2868.0,1692.0,,,,,,,,,,,,,,,,,,,,,4184.0,,0.0,27404.0,,,,,,7871.0,495804.0,,,0.0,,,,,,,-27452.0,,,,-23268.0,,,,0.0,4184.0,,,,,,,,,,,,,,,,,,,,20400.0,,,,,,-499746.0,,0.0,,,,,,,,,,,10000000.0,0.2,,,,0.0,10000000.0,0.2,,,,,,,415000.0,-495433.0,,,,,,,,,,,,,,24768273.0
2016-12-31,2018-08-16,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43458.0,,,,,,,,,,,,,,
2017-12-31,2018-08-16,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43458.0,,,,,,,,,,,,,,
2018-03-31,2018-08-16,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,,,,,,,,,,,,,,,,,,,3570.0,3570.0,,,,,,,,,,,,,,136071.0,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,,33385.0,,26550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26550.0,,30120.0,,3570.0,,,29815.0,3570.0,,,,,,,,,,,26550.0,,,,,,,,,,,,,,,,,,,,,,169456.0,,,1247.0,,,,,,,,,,,,,,,,,,,,,,,-39888.0,,,,,,,,,,,,,,401139.0
2018-06-30,2018-08-16,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,,,,,,,,,,,,,,,,,,,,,2371.0,,,,,,,,,,,,,218571.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2683.0,,68955.0,,,,,,,,,,,,,,,,,,,,,38.0,,,225.0,,,,,,,,,,,,,,,,-1200.0,,,36770.0,-1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287526.0,,,34087.0,,,,,,,,,,,,,,,,,,,,,,,-41087.0,,,,,,,,,,,,,,401250.0
2018-09-30,2018-11-29,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,74434.0,,,1811.0,,,-80108.0,,,,,,18417.0,18417.0,,,,,18417.0,,18417.0,,0.0001,450000000.0,438621667.0,438621667.0,43863.0,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,32464.0,,676.0,,-26550.0,,,,,,,,,,,,,,,,,,,,,,,,,,76245.0,18417.0,76245.0,,,,,,,,,,-58338.0,-26550.0,,32464.0,-31788.0,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,-21583.0,745.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,0.001,,-57828.0,,,,,,,,,,,,,,3806613.0
