end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BillingsInExcessOfCostCurrent,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ContractRevenueCost,ContractualObligation,ContractWithCustomerAssetNet,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPrepaidExpenses,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExcessStockSharesAuthorized,ExplorationAbandonmentAndImpairmentExpense,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueOfAssetsAcquired,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,FiniteLivedTrademarksGross,FinitelivedIntangibleAssetsAcquired1,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeOperating,InterestPaid,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LeaseIncentivePayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtNoncurrent,LossContingencyAccrualProvision,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherCostOfOperatingRevenue,OtherFiniteLivedIntangibleAssetsGross,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNoncashIncomeExpense,OtherUnderwritingExpense,PaymentsForLeasingCosts,PaymentsForRent,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRepurchaseOfEquity,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseGross,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,ShortTermInvestments,ShortTermLeaseCost,StandardProductWarrantyAccrual,StandardProductWarrantyAccrualPayments,StandardProductWarrantyAccrualPeriodIncreaseDecrease,StandardProductWarrantyAccrualWarrantiesIssued,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TechnologyServicesCosts,TechnologyServicesRevenue,WeightedAverageDiscountRatePercent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-03-31,2012-06-11,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,881639.0,,459159.0,,,5429787.0,,47648.0,,,,,,,1486152.0,1185890.0,,,242000.0,-688000.0,,,,,,,,,0.0001,,5157716.0,5157716.0,516.0,,,,,,,,,,,,,,,,,34978.0,,,,,,,,,,,,13000.0,5354944.0,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,439000.0,,205000.0,,,,,-10000.0,507000.0,114325.0,,1000.0,,1000.0,0.0,36000.0,,,,1410793.0,1486152.0,1375815.0,,,,,-13000.0,,-54000.0,,-621000.0,,-865000.0,,-1000.0,864000.0,-864000.0,,,,,,,,,,,,,,,17000.0,,,,10512.0,,,,,,,,,,,,28000.0,26000.0,,0.0001,,0.0,0.0,0.0,,944419.0,,,,0.0,0.0,,,,,,175425.0,,,13000.0,264000.0,,,,,,,48000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75359.0,,,,,,,,,,,,,,,,,,,,,,575743.0,5153315.0,
2012-06-30,2012-08-06,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,130423.0,,383888.0,,-88355.0,17273903.0,,,,,,,,,11449484.0,11021070.0,,,10758000.0,,,,250000.0,,,,,626005.0,0.0001,,8752015.0,8752015.0,876.0,27336.0,,300000.0,,,,,,,,,,,,,,35062.0,,,,,,,,,,,,,6374668.0,,,-0.13,,,,,241767.0,,,,,,,,,,,,,,,,,,,,,,,35596.0,,734000.0,,,,,,,,,,,,,,,,,,155117.0,,1000.0,,,6000.0,33000.0,,19654.0,,549373.0,11449484.0,514311.0,,,268554.0,,,,,,,,-1020000.0,,5000.0,1025000.0,-1025000.0,,,,,,525000.0,53000.0,118000.0,115000.0,111000.0,108000.0,20000.0,,,,,,,10512.0,,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,0.0,,262823.0,,,,,,,,,,,262785.0,,,,291000.0,,,,,,,47000.0,,,,,,,,,,,,,,,,,359375.0,,,,,,,,,,,,,,,,,,,,,,,,10900111.0,,,,,,,,,,,,,,,,,,,,,,,7705116.0,
2012-09-30,2012-11-08,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,158227.0,,555439.0,,-118157.0,17294051.0,,,,,,,,,10536852.0,9809867.0,,,9640000.0,,,,250000.0,,,,,985434.0,0.0001,,8752015.0,8752015.0,876.0,0.0,,300000.0,,,,,,,,,,,,,,35147.0,,,,,,,,,,,,,7506888.0,,,-0.13,,,,,221619.0,,,,,,,,,,,,,,,,,,,,,,,63783.0,,811000.0,0.0,,,,,,,,,,,,,,,,,327896.0,,0.0,,,10000.0,101000.0,,28435.0,,748813.0,10536852.0,713666.0,,,414516.0,,,,,,,,-1132000.0,,10000.0,1142000.0,-1142000.0,,,,,,498000.0,26000.0,118000.0,115000.0,111000.0,108000.0,20000.0,,,,,,,10512.0,,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,0.0,,169540.0,,,,,,,,,,,388577.0,,,,331000.0,,,,,,,20000.0,,,,,,,,,,,,,,,359375.0,,218750.0,,,,,,,,,,,,,,,,,,,,,,,,9788039.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,8752015.0,
2012-12-31,2013-02-22,10-K,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,276000.0,,168000.0,,157000.0,17314000.0,,,,128000.0,,,,,9115000.0,8087000.0,,,8027000.0,7097000.0,,,250000.0,,,,,985434.0,0.0001,,8752015.0,8752015.0,1000.0,13000.0,,300000.0,,,,,,,,,440000.0,,,,,35000.0,3075000.0,0.0,3020000.0,,-15000.0,-20000.0,-10000.0,3075000.0,-20000.0,24000.0,0.02,99000.0,8679000.0,,,-0.55,,0.34,,350000.0,98000.0,,62500.0,0.0,,,,,,,,,,,,,,,,,,,,71000.0,,3026000.0,0.0,,,1675000.0,,,-251000.0,0.0,274000.0,,-86000.0,,,,,-10000.0,-377000.0,618000.0,,1000.0,,1000.0,22000.0,137000.0,,29000.0,,479000.0,9115000.0,444000.0,,,444000.0,,11153000.0,11153000.0,-868000.0,-868000.0,-3188000.0,-3188000.0,-4189000.0,,21000.0,4210000.0,-4210000.0,,,,,,472000.0,,118000.0,115000.0,111000.0,108000.0,20000.0,,,17000.0,,,,10000.0,,,,103000.0,,,,,,-2700000.0,,531000.0,337000.0,,0.0001,2000000.0,0.0,0.0,0.0,,60000.0,11200000.0,,,11201000.0,98000.0,,,,,,400000.0,,,146000.0,1184000.0,,,,,,,183000.0,,,,,,,,,,,,,,,359375.0,,242188.0,,,,,,,,,,,,,,,,,,,,,,,,8636000.0,,,,,,,,,,,,13800000.0,,135000.0,,,,,0.0,0.0,,920743.0,7596962.0,
2013-03-31,2013-05-06,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,325000.0,,265000.0,,209000.0,17503000.0,,,,,,,,,8092000.0,6813000.0,,,6655000.0,-1372000.0,,,250000.0,,,,,985434.0,0.0001,62500000.0,8782015.0,8782015.0,1000.0,34000.0,,300000.0,,,,,,,,,,,,,,34000.0,,,,,,,,,,,,52000.0,10036000.0,,,-0.15,,,,,463000.0,,,0.0,,,,,,,,,,,,,,,,,,,,71000.0,,903000.0,0.0,,,,,,,,49000.0,,97000.0,,,,,0.0,-15000.0,780000.0,,0.0,,0.0,4000.0,34000.0,,29000.0,,624000.0,8092000.0,590000.0,,,564000.0,,0.0,0.0,-303000.0,-303000.0,-1069000.0,-1069000.0,-1357000.0,,4000.0,1361000.0,-1361000.0,,,,,,445000.0,81000.0,20000.0,118000.0,115000.0,111000.0,,,,,,,,10000.0,,,,,,,,,,,,162000.0,141000.0,,0.0001,2000000.0,0.0,0.0,0.0,,158000.0,,,,0.0,0.0,,,,,,489000.0,,,0.0,458000.0,,,,,,37000.0,39000.0,,,,,,,,,,,30000.0,203990.0,,,563365.0,,263337.0,,,,,,,,,,,,,,,,,,,,,,,,7468000.0,,,,22500.0,,,,,,,113000.0,,,39000.0,,,0.0,,0.0,0.0,,1124733.0,8781348.0,
2013-06-30,2013-08-14,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,170000.0,,483000.0,,259000.0,17641000.0,,,,,,,,,6887000.0,5484000.0,,,5164000.0,,,,250000.0,,,,,988434.0,0.0001,62500000.0,8793265.0,8793265.0,1000.0,0.0,,300000.0,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,,11441000.0,,,-0.16,,,,,428000.0,,,,,,,,,,,,,,,,,,,,,,,84000.0,,871000.0,,,,,,,,,,,,,,,,,,964000.0,,0.0,,,3000.0,33000.0,,30000.0,,686000.0,6887000.0,653000.0,,,574000.0,,,,,,,,-1405000.0,,3000.0,1408000.0,-1408000.0,,,,,,418000.0,54000.0,20000.0,118000.0,115000.0,111000.0,,,,,,,,10000.0,,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,0.0,,320000.0,,,,,,,,,,,429000.0,,,,537000.0,,,,,,37000.0,36000.0,,,,,,,,,,,,,,,563365.0,,284486.0,,,,,,,,,,,,,,,,,,,,,,,,6201000.0,,,,,,,,,,,,,,,,,36000.0,,,,,,8789433.0,
2013-09-30,2013-11-12,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,205000.0,,706000.0,,311000.0,17715000.0,,,,,,,,,5856000.0,4214000.0,,,3989000.0,,,,250000.0,,,,,989559.0,0.0001,62500000.0,8810674.0,8810674.0,1000.0,10000.0,,300000.0,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,,12804000.0,,,-0.15,,,,,393000.0,,,,,,,,,,,,,,,,,,,,,,,91000.0,,911000.0,16000.0,,,,,,,,,,,,,,,,,1216000.0,,0.0,,,3000.0,120000.0,,30000.0,,944000.0,5856000.0,911000.0,,,596000.0,,,,,,,,-1362000.0,,3000.0,1381000.0,-1365000.0,,,,,,391000.0,27000.0,20000.0,118000.0,115000.0,111000.0,,,,,,,,10000.0,,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,0.0,,225000.0,,,,,,,,,,,416000.0,,,,470000.0,,,,,,37000.0,35000.0,,,,,,,,,,,,,,,563365.0,,305636.0,,,,,,,,,,,,,,,,,,,,,,,,4912000.0,,,,,,,,,,,,,,,,,,,34000.0,50000.0,,,8801402.0,
2013-12-31,2014-03-11,10-K,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,297000.0,,586000.0,,366000.0,17751000.0,,,,,,,,,4702000.0,2806000.0,,,2688000.0,-5339000.0,,,250000.0,,,,,991300.0,0.0001,62500000.0,8810674.0,8810674.0,1000.0,3000.0,,300000.0,,,,,,,,,,,,,,31000.0,4690000.0,0.0,4780000.0,10000.0,-30000.0,30000.0,-10000.0,4690000.0,20000.0,38000.0,0.03,209000.0,13964000.0,,,-0.6,,0.34,,355000.0,290000.0,,,4000.0,,,,,,,0.0,,,,,,,,1459000.0,1459000.0,1444000.0,7000.0,,95000.0,,3450000.0,5000.0,,,1615000.0,,-1797000.0,182000.0,0.0,21000.0,,418000.0,,,,,0.0,58000.0,1459000.0,,0.0,,0.0,11000.0,135000.0,,62000.0,,914000.0,4702000.0,883000.0,,,633000.0,,,39000.0,,-1081000.0,,-4297000.0,-5285000.0,,11000.0,5301000.0,-5296000.0,,,,,,422000.0,120000.0,,24000.0,141000.0,137000.0,,,,,,0.0,,10000.0,,,8000.0,73000.0,,,,,,-2700000.0,,845000.0,236000.0,,0.0001,2000000.0,0.0,0.0,0.0,,118000.0,,,,39000.0,0.0,11200000.0,0.0,,,,427000.0,,,0.0,1851000.0,,,,,,,146000.0,,0.0,0.33,0.0131,,,,4.88,,,,,,,565765.0,,,,,,,,,,,,,,,,,,,,,,,,,31000.0,3788000.0,,,,,,,,,,,,13800000.0,,146000.0,,,,,88000.0,93000.0,,1109724.0,8795810.0,
2014-03-31,2014-05-08,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,284000.0,,322000.0,,425000.0,23683000.0,,,,92000.0,,,,,8720000.0,6545000.0,,,6503000.0,3815000.0,,,250000.0,,,,,991300.0,0.0001,62500000.0,9631913.0,9631913.0,1000.0,16000.0,,300000.0,,,,,,,,,,,,,,40000.0,,,,,,,,,,,,58000.0,15610000.0,,,-0.18,,,,359000.0,1006000.0,,,8000.0,,,,,,,,,,,,,,,,,,,,98000.0,,1040000.0,0.0,,,,,,,,-13000.0,,-264000.0,,,,,0.0,-76000.0,1779000.0,,0.0,,0.0,1000.0,39000.0,,62000.0,,646000.0,8720000.0,606000.0,,,635000.0,,,5796000.0,,-345000.0,,-1636000.0,-1646000.0,,1000.0,1647000.0,-1647000.0,,,,,,402000.0,100000.0,,24000.0,141000.0,137000.0,,,,,,,,10000.0,44000.0,,,,,,,,,-800000.0,0.0,328000.0,17000.0,,0.0001,2000000.0,0.0,0.0,0.0,,42000.0,,,,5796000.0,0.0,5800000.0,0.0,,,,386000.0,,,0.0,607000.0,,,0.0,,,37000.0,81000.0,,,,,,,,,,,,,,,685310.0,,,,,,,,,,,,,,,,,,,,,,,,,,8074000.0,,,,,,,,,,,,,,81000.0,,16000.0,18000.0,,0.0,0.0,,1249582.0,9060163.0,
2014-06-30,2014-08-12,10-Q,CLEARSIGN TECHNOLOGIES CORPORATION,CLIR,CIK0001434524,USD,216000.0,,516000.0,7000.0,485000.0,23820000.0,,,,,,,,,7354000.0,4943000.0,,,4731000.0,,,,250000.0,4.14,,,564272.0,1075046.0,0.0001,62500000.0,9637320.0,9637320.0,1000.0,6000.0,,300000.0,,,,,,,,,,,,,,38000.0,,,,,,,,,,,,,17237000.0,,,-0.17,,,,,925000.0,,,0.0,,,,,,,,,,,,,,,,,,,,98000.0,,1072000.0,,,,,,,,,,,,,,,,,,2030000.0,,,,,2000.0,41000.0,,115000.0,,770000.0,7354000.0,732000.0,,,637000.0,,,,,,,,-1626000.0,,,1628000.0,-1628000.0,,,,,,369000.0,67000.0,,24000.0,141000.0,137000.0,,,,,,,,10000.0,,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,0.0,,212000.0,,,,,,,,,,,371000.0,,,,556000.0,,,0.0,,,37000.0,81000.0,,,,,,,,,,,,,,,685310.0,,,,,,,,,,,,,,,,,,,,,,,,,,6584000.0,,,,,,,,,,,,,,,,,18000.0,,,,,,9631972.0,
