end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedProfessionalFeesCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalPreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerRefundLiabilityCurrent,ConversionOfStockAmountIssued1,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtAndEquitySecuritiesUnrealizedGainLoss,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DirectOperatingCostRoyaltyExpense,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiUnrealizedGain,EquitySecuritiesFvNiUnrealizedLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossRelatedToLitigationSettlement,GainOnBusinessInterruptionInsuranceRecovery,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,HeldToMaturitySecurities,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesCurrent,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesNoncurrent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxesReceivableNoncurrent,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInsuranceLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestCostsCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterestAndDividend,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LitigationReserveCurrent,LoansAssumed1,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LossContingencyDamagesAwardedValue,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncurrentAssets,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherLiabilitiesNoncurrent,OtherSundryLiabilitiesCurrent,OwnshareLendingArrangementSharesOutstandingValue,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfConvertiblePreferredStock,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PriorPeriodReclassificationAdjustment,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesLongTermContractsOrPrograms,RepaymentsOfLongTermDebt,ResearchAndDevelopmentArrangementWithFederalGovernmentCustomerFundingToOffsetCostsIncurred,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnamortizedDebtIssuanceExpense,UnusualOrInfrequentItemInsuranceProceeds,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-03-31,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,,,,,,,,,,,,,,,,,,,,,33283740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42205803.0,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-31,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,,,43151.0,,,,,,,,2111360.0,,,,,,,2594602.0,,,18126084.0,,,,,,,,,,,,,25465660.0,22659437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396793.0,,2806223.0,,,,-0.45,,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18814392.0,13516177.0,,,,,,,,-13259890.0,-3837590.0,,,,,852875.0,6841268.0,-86695.0,,3655637.0,,265837.0,1015505.0,224280.0,,,,,,,21892.0,184018.0,,,,,,,,57604.0,,,,,,,,,,,1362602.0,,,,,,,,,,,,-15157656.0,,-474058.0,,-2383867.0,,-12299731.0,-9422300.0,-10793168.0,,26811779.0,-13295602.0,,,,,,,,,,,,,,,,,,,,,,,,,2383867.0,1370868.0,,,,,,,-499668.0,,,25610.0,,,,,,182000.0,,,,1030622.0,,,,38981837.0,4372163.0,2111360.0,,,,,,,,35920473.0,,,,,25610.0,,,,,,,,,,,,,23806533.0,,23806533.0
2010-06-30,2010-08-16,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,,,,,,,,,,,,,,,,,,,,,11433099.0,,,,,,,,,,,,,4623659.0,4074388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549271.0,,,,-0.13,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694151.0,2825074.0,,,,,,,,-3102210.0,-337132.0,,,,,,,,,,,,,,,,,,,,75685.0,,,,,,,,,2517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3107795.0,,5854116.0,-3029042.0,,,,,,,,,,,,,,,,,,,,,,,,,,342717.0,,,,,,,,,,,-2765078.0,,,,,,,,,204004.0,,,,7448733.0,955961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23825149.0,,23825149.0
2010-09-30,2010-11-15,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,,,,,,,,,,,,,,,,,,,,,19721370.0,,,,,,,,,,,,,7034655.0,6081201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953454.0,,,,0.33,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,7275760.0,,,2729116.0,5200363.0,,,,,,,,8231005.0,,,,,,,,,,,,,,,,,,,,,69853.0,,,,,,,,,10046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8231005.0,7888288.0,,4185311.0,1015052.0,,,,,,,,,,,,,,,,,,,,,,,,,,342717.0,,,,,,,,,,,,,,,,,,,,316044.0,,,,12235018.0,1140151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28726692.0,,23887028.0
2010-12-31,2011-03-31,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3847966.0,7582062.0,30920.0,,155000.0,,,949619.0,,57674737.0,1340300.0,1340300.0,780900.0,,,43440.0,,365295.0,53191069.0,40223567.0,23266039.0,,,,,,100000000.0,23974114.0,23974114.0,,,,,23698436.0,20757488.0,-204507.0,-176057.0,28450.0,,,,,,,,,,,,,,,,,,,,,,,,,,1482591.0,1516226.0,,2940948.0,,876566.0,,0.04,,0.04,-0.079,0.35,,,0.091,,-0.005,0.029,,603484.0,,12297942.0,262650.0,,,,,,,,,,,,,,,9159089.0,,,14260151.0,12521126.0,,,,,,,,2224637.0,-176057.0,16000.0,12031.0,,,-4417753.0,-2650567.0,155000.0,,-3643606.0,,1774822.0,3313260.0,56851.0,,,,,2376091.0,50000.0,302843.0,321610.0,,,,8682191.0,,,,32324.0,3495.0,,,,,14290568.0,53191069.0,,9986108.0,,,,519611.0,,,,,,,,4304460.0,,5139955.0,,-3421302.0,,-169415.0,,8730672.0,2400694.0,1030074.0,,19185059.0,-6663933.0,,,,,,,,,,,,,,3910428.0,,681244.0,,,,,,,876566.0,,169415.0,1370620.0,1.0,,,,,,-2660336.0,,,115600.0,,,,,12560592.0,133990.0,,,,885445.0,,-21053252.0,,36219562.0,3674168.0,1340300.0,,,,,124221.0,,,38900501.0,38900501.0,,,,115600.0,,,,,,,,,,,,,26248874.0,,23872783.0
2011-03-31,2011-05-13,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,,,5695.0,,,,,,,,,,,,,,,,,,24599805.0,,,,,,,,,,,,,6457125.0,5759837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327577.0,,697288.0,,,,0.06,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0,,,2441755.0,3290507.0,,,,,,,,1759139.0,35182.0,130000.0,,,,-705560.0,195980.0,-94818.0,,,,-1633688.0,-1701383.0,-431637.0,,,,,,,56933.0,69229.0,,,,,,,52835.0,15977.0,,,,,,,,,,,,,,,,,,,,,,,1333766.0,,-110840.0,,-200042.0,,1644648.0,1723957.0,1381740.0,,3390412.0,-99905.0,,,,,,,,,,,,,,,,,,,,,,,,,200042.0,342217.0,,,,,,,-132548.0,,,21708.0,,,,,,167000.0,,,,190280.0,,,,9747632.0,758377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26664597.0,,23986114.0
2011-06-30,2011-08-12,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3301597.0,4288459.0,,,77466.0,,,733965.0,,57420315.0,,,,,,,,,52494735.0,39389484.0,26790307.0,,,,,,,,,,,,,4840348.0,4207000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633348.0,291700.0,,,0.02,,0.02,0.02,,,,,,,,,600704.0,,,,,,,,,,,,,,,,,,1900000.0,,,3153072.0,3135623.0,,,,,,,,864156.0,17284.0,,11973.0,,,,,,,,,,,,,,,,2184958.0,,65523.0,,,,,8084255.0,,,,17621.0,,,,,,11277827.0,52494735.0,,7042465.0,,,,643544.0,,,,,,,,4235362.0,,,,,,,,,846872.0,504655.0,,4123565.0,-987942.0,,,,,,,,,,,,,,1393489.0,,214490.0,,,,,,,,,,342217.0,1.0,,,,,,,,,,846872.0,,,,12720061.0,,,,,179602.0,,-18482423.0,,7975971.0,790891.0,,,,,,,,,,41216908.0,,,,,,,,,,,,,,,,,26189076.0,,24004118.0
2011-09-30,2011-11-18,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,2929537.0,5813142.0,,,48746.0,,,772084.0,,57354113.0,,,,,,,,,53475528.0,40513589.0,26915292.0,,,,,,,,,,,,,4881077.0,4208993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259.0,672084.0,72925.0,,,0.06,,0.06,-0.001,,,,,,,,,498754.0,,,,,,,,,,,,,,,,,,1900000.0,,,2308759.0,3389531.0,,,,,,,,1826492.0,-1952.0,,16462.0,,,,,,,,,,,,,,108391.0,,1815360.0,,62455.0,,,,,7647590.0,,,,15322.0,,,,,,10496378.0,53475528.0,,6429709.0,,,,655093.0,,,,,,,,4066669.0,,,,,,,,,1828444.0,1486227.0,,3415906.0,-26375.0,,,,,,,,,,,,,,1452570.0,,121103.0,,,,,,,,,,342217.0,1.0,,,,,,,,,,,,,,12587856.0,,,,,169279.0,,-16653979.0,,8270608.0,937868.0,,,,,,,,,42979150.0,,,,,,,,,,,,,,,,,,25950804.0,,24027053.0
2011-12-31,2012-03-30,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3658576.0,3734686.0,17610.0,,29471.0,,134790.0,122239.0,17719693.0,57284670.0,54369.0,0.0,2078944.0,,,43934.0,,,48920214.0,35903382.0,25673263.0,,,,0.0,,100000000.0,25318700.0,25318700.0,,,,,21199466.0,18556257.0,-29070.0,13797.0,42867.0,869334.0,,,,,,,,,,,768455.0,,5651871.0,397449.0,3372994.0,,1118679.0,,,4883416.0,,768455.0,,,1267813.0,1311746.0,-10120.0,2643209.0,,364625.0,,0.02,,0.02,0.01,0.35,,,0.02,,-0.005,0.029,,628794.0,,12412502.0,241354.0,,,,,,678614.0,,,,,,1008743.0,330129.0,,5700000.0,,,10738110.0,10902830.0,,,,,,,,1432279.0,13797.0,188754.0,39485.0,,,1054563.0,-1305379.0,-125529.0,,27454.0,,-2391937.0,-3646555.0,-462715.0,,,81723.0,,2101825.0,57000.0,240484.0,279691.0,,5213497.0,6495854.0,6237419.0,1282357.0,258435.0,52835.0,62596.0,59195.0,,,,,10268762.0,48920214.0,534986.0,6125495.0,,,4763739.0,620472.0,,,,,,,,4143267.0,,2407224.0,,-2280458.0,,-826091.0,,5513773.0,1418482.0,454435.0,,14992663.0,-4089833.0,,,,,,,,,,,,,,1065943.0,,218529.0,,61819.0,,,,1357275.0,364625.0,,826091.0,964047.0,1.0,158275.0,,,,,-612927.0,,,54369.0,,,,30373549.0,12653856.0,1298044.0,,,,815018.0,,-19634770.0,,32102296.0,3439535.0,,,,,,49626.0,,,38651452.0,,,,,54369.0,,,,,,0.0,,,,,,-559266.0,26354786.0,,24171238.0
2012-03-31,2012-05-15,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,2735985.0,3842382.0,2187.0,,14766.0,,,558690.0,,57284670.0,,,,,,,1700000.0,,48026013.0,35285701.0,25586180.0,,,,,,,,,,,,,4589852.0,4053401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329419.0,,536451.0,,,,-0.04,,-0.04,0.012,,,,,,,,,523599.0,,,,,,,,,,,,,,,,,,,,,2401351.0,2840132.0,,,,,,,,-705938.0,8491.0,59030.0,73690.0,,,-764316.0,290017.0,-14705.0,,34205.0,,-702626.0,935719.0,60127.0,,,,,,,72093.0,69906.0,,,,5504793.0,,,30000.0,11530.0,,,,,,10088990.0,48026013.0,,6022632.0,,,,519186.0,,,,,,,,4066358.0,,-87083.0,,-180382.0,,-52899.0,,146198.0,-714429.0,-943956.0,,3485507.0,-645375.0,,,,,,,,,,,,,,1670406.0,,278656.0,,,,,,,,,52899.0,229527.0,1.0,,,,,,-180382.0,,,,,,,,12388292.0,24046.0,,,,191512.0,,-20349199.0,,7429984.0,892644.0,,,,,,,,,37937023.0,,,,,,,,,,,,,,,,,,25318700.0,,25318700.0
