end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesNoncurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancePaymentsNettedAgainstClaimReceivable,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,Assets,AssetsCurrent,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareNet,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndDueFromBanks,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostOfServices,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtLongtermAndShorttermCombinedAmount,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,HealthCareOrganizationHealthCareCostsGross,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCashAndInvestments,IncreaseDecreaseInTradingSecurities,IncreaseDecreaseOfRestrictedInvestments,InterestExpense,InterestExpenseDebt,InterestExpenseDebtExcludingAmortization,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseAndServicesRevenue,LitigationSettlementAmountAwardedFromOtherParty,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyDamagesSoughtValue,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAssumed1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherSellingGeneralAndAdministrativeExpense,OtherTaxExpenseBenefit,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsToAcquireNotesReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireTradingSecuritiesHeldforinvestment,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReorganizationValue,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SalesRevenueNet,SeniorLongTermNotes,SeniorNotesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodValue,SubscriptionRevenue,SupplementalDeferredPurchasePrice,TradingSecuritiesOther,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-09-30,2014-11-18,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,,,,16690.0,,,,,,,,14867.0,,,,,,,,,,,156.0,,,,,,156.0,,156.0,,,,,,,,,0.001,100000000.0,10030612.0,10030612.0,,,10031.0,,,,0.0,,,,,,,,,0.0,14100.0,-14100.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16690.0,156.0,,,,,,,,,,,,,,,,-14036.0,,,,,,14036.0,-14036.0,,,,,,,,,,,,36.0,,,,,,,36.0,,,,,,,,,0.001,10000000.0,,,0.0,,,,,,,,,,,,,,,14000.0,-14036.0,,0.0,,,,,,-41432.0,,0.0,,,0.0,,,,,,,,,,,-16534.0,,,,,,,,,,,,,,,,,10030612.0,
2014-12-31,2015-03-11,10-K,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,1500.0,125243.0,7318.0,,,,,,,,,,298600.0,,,,,,,,,,,200530.0,200530.0,,,200530.0,,200530.0,-9381.0,119.0,,,,,,,,0.001,0.001,100000000.0,16400000.0,16400000.0,,,16400.0,,,,,0.0,,,,,,,,0.0,14600.0,-14600.0,,,,,,,0.0,,,,,,,,,,-23212.0,,,,,0.0,,-7800.0,,,-4940.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1500.0,200530.0,132561.0,,,,,,,,,18771.0,,,,-28152.0,,-23212.0,,,,,,24152.0,-24152.0,,,,,,,14600.0,,,,,1254.0,940.0,,,,940.0,,,7800.0,,,,,,,0.001,0.001,5000000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,18771.0,,22898.0,-23212.0,,,,,,,,-197031.0,,,,,,,,,,,,,67969.0,,67969.0,,,,,,,,,,,,,100000.0,-50000.0,,7800.0,,10030612.0,
2015-03-31,2015-05-13,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,13575.0,,,,,,,,,,,,33238.0,,,,,,,,,,,119.0,,,,,,119.0,210958.0,119.0,,,,0.0,,,,,0.001,100000000.0,10030612.0,10030612.0,,,10031.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,32301.0,0.0,,-54373.0,,,,0.0,0.0,,,,30574.0,12075.0,-125243.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,13575.0,119.0,,,,,,,,,,360000.0,,,,-149042.0,,-54373.0,,,,,,54373.0,-54373.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.001,10000000.0,,,0.0,,,,,,360000.0,,,,,,,1500.0,,13575.0,-54373.0,,0.0,,,,,22072.0,-56725.0,,0.0,,,0.0,,,,,,,,,,-13456.0,,,,,,,,,,,,,,,,,,10030612.0,16963288.0
2015-06-30,2015-08-07,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,21082.0,,,,,,,,,,,,36363.0,,,,,,,,,,,44.0,,,,,,44.0,,44.0,,,,,,,,,0.001,100000000.0,10030612.0,10030612.0,,,10031.0,,,,,,,,,,,,,0.0,,-22900.0,,,,,,0.0,0.0,,,,,,,42648.0,,,-66024.0,-15171.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21082.0,44.0,,,,,,,,,,,,,,,,,,,,,,66024.0,-66024.0,,,,,,,22900.0,,,,,159.0,0.0,,,,0.0,,,,,,,,,,,0.001,10000000.0,,,0.0,,,,,,,,,,,,,,,15012.0,-66024.0,,,,,,,23376.0,-67432.0,,,,,0.0,,,,,,,,,,-21038.0,,,,,,,,,,,,,,,,,,10030612.0,17923407.0
2015-09-30,2015-11-05,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,0.0,,,,,,,,,,,,61045.0,,,,,,,,,,,73.0,,,,,,236786.0,,73.0,,,,,,,,,0.001,100000000.0,10030612.0,10030612.0,,,10031.0,,,,71.0,,,,,,,,,0.0,,-24100.0,0.0,,,,,-0.01,0.0,,,,,,,47942.0,0.0,,-124802.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,73.0,,,,,,,,,,,,,,,,-124802.0,,,,,,124802.0,-124802.0,,,,,,,24100.0,,,,,0.0,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3500.0,,,,,,,,76860.0,-71003.0,,0.0,,,0.0,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,10030612.0,17618880.0
2015-12-31,2016-04-14,10-K,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,0.0,29148.0,,,0.0,,,,,,,799607.0,,,,,,,,,,,234079.0,218614.0,,,60286.0,,60286.0,-140244.0,,,,,,,,,0.001,,100000000.0,20835010.0,20835010.0,,,20835.0,,,,,,,,,,,,,,,,0.0,,,,,-0.02,,,,0.0,,,,238156.0,0.0,,-423480.0,,,,0.0,,-144000.0,144000.0,,21830.0,,-125243.0,0.0,,,,,,,,,,,,,-3414.0,,,-414.0,0.0,,,,,,,414.0,,,,,,,,,,,234079.0,29148.0,,,,,,,,,560000.0,,-15023.0,,-685221.0,,-423480.0,,,,0.0,,423480.0,-423480.0,,,,,,,620000.0,,,,,,,,,,,,,,-245000.0,,,,,,0.001,,10000000.0,0.0,0.0,0.0,,154500.0,3414.0,,,800000.0,5000.0,,,0.0,,,,,,-423480.0,,,,,0.0,,185324.0,-620511.0,,0.0,,,,,,,,,,,,,204931.0,,,,,,,,,,,,,0.0,0.0,,,,,17633595.0
2016-03-31,2016-05-23,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,,71657.0,,,,,,,,,,800442.0,,,,,,,,,,,139593.0,125417.0,,,13989.0,,13989.0,-46297.0,,,,,,,,,0.001,,100000000.0,20000000.0,20000000.0,,,20000.0,,,,,,,,,,,,,,,,1289.0,,,,,-0.01,,,,,,,,88834.0,0.0,,-136995.0,,,,0.0,,,,,42509.0,,0.0,0.0,,,,,,,,,,,,,3414.0,,,,0.0,,,,,,,414.0,,,,,,,,,,,139593.0,71657.0,,,,,,,,,0.0,,0.0,,-46297.0,,-136995.0,,,,,,136995.0,-136995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,5000000.0,0.0,0.0,0.0,,111014.0,0.0,,,0.0,,,,,,,,,,-136995.0,,,,,,,46872.0,-757506.0,,0.0,,,,,,,,,,,,,67936.0,,,,,,,,,,,,,,,,,,,20376213.0
2016-06-30,2016-08-19,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,,79819.0,,,,,,,,,,800442.0,,,,,,,,,,,41284.0,28397.0,,,4347.0,,,,,,,,,,,,0.001,,100000000.0,20000000.0,20000000.0,,,20000.0,,,0.0,,,,,,,,,,,,,1289.0,1289.0,,,,-0.01,,,,,,,,123555.0,0.0,,-167293.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,41284.0,140640.0,,,,,,,,,,,,,,,-167293.0,,,,50000.0,,167293.0,-167293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,5000000.0,,,0.0,,24050.0,,,,,,,,,,,,,,-167293.0,,,,,,,42449.0,-924798.0,,0.0,,,,,,,,,,,,,-99356.0,,,,,,,,,,,,,,,,,,,20000000.0
2016-09-30,2016-11-21,10-Q,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,,124699.0,,,3501.0,,,,,,,910222.0,,,,,,,,,5000000.0,,71796.0,60197.0,,,28867.0,,28867.0,,,,,,,,,,0.001,,100000000.0,20220000.0,20220000.0,,,20220.0,,,15633.0,,,,,,,,,,,,,1289.0,1289.0,,,,-0.01,,,,,,,,124013.0,3907.0,,-159958.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3118.0,,,,,,,0.0,,,,,,,,,,,71796.0,220203.0,,0.0,,,,,,,,,,,,,-159958.0,,,,50000.0,,160747.0,-156840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,5000000.0,,,0.0,,24050.0,3779.0,,,,,,,,,,,,,,,,,,,,35445.0,-1083849.0,,19540.0,,,,,,,,,,,,,-148407.0,,,,,,,,,,19540.0,,,,,,,,,20164565.0
2016-12-31,2017-04-12,10-K,BLACKBOXSTOCKS INC.,BLBX,CIK0001567900,USD,,,72279.0,,,1567.0,,42690.0,,,,5336.0,2352332.0,,,,,,,,,5000000.0,,1037559.0,1020895.0,0.0,0.0,703638.0,,703638.0,643352.0,,,,643352.0,,,,0.0,0.001,0.001,100000000.0,23110000.0,23110000.0,,,23110.0,,,78073.0,,,,,,,,,17682.0,,,,5336.0,5336.0,,,0.0,-0.04,,,,,,,,499962.0,16595.0,,-812333.0,,0.0,,0.0,,276000.0,276000.0,0.0,43131.0,,0.0,1567.0,,,,,17682.0,-117800.0,,,,,,,232886.0,-414.0,,414.0,3695.0,,,,,,,0.0,0.0,,,,,,,,,,1037559.0,89961.0,,0.0,,,,,,,1512310.0,,-6535.0,,-862423.0,,-812333.0,,,,,,825233.0,-808638.0,40177.0,,,,,,1433000.0,,,,,,,,,,,36700.0,,,100000.0,,,,6535.0,,0.001,,10000000.0,,,0.0,,236300.0,236300.0,,,1655000.0,0.0,,,50000.0,,108235.0,,,,-812333.0,16664.0,,,,50000.0,150925.0,319935.0,-1432844.0,,94668.0,,,,,,0.0,0.0,,,,,,947598.0,,,,,,,1655000.0,100000.0,,94668.0,,,,,,,,,20692201.0
