end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesFairValueDisclosure,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AirlineRelatedInventoryNet,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashProvidedByUsedInDiscontinuedOperationsOperatingActivities,CommercialPaper,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,CommunicationsAndInformationTechnology,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertibleSubordinatedDebtCurrent,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredCostsCurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndTaxCredits,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,DerivativeFairValueOfDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueGrossAsset,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueFromRelatedParties,DueToEmployeesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensationNoncash,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,ExtinguishmentOfDebtAmount,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueOfAssetsAcquired,FinancialLiabilitiesFairValueDisclosure,FinancingReceivableAccruedInterestWriteoff,FiniteLivedIntangibleAssetsNet,FreightCosts,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromOperationsBeforeExtraordinaryItemsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryAdjustments,InventoryGross,InventoryNet,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LoansPayableToBank,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermLoansPayable,ManagementFeeExpense,ManagementFeePayable,MarketingExpense,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesReduction,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,OtherTaxCarryforwardDeferredTaxAsset,PaymentForManagementFee,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForRent,PaymentsOfDistributionsToAffiliates,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromDepositsAppliedToDebtRetirements,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherEquity,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOtherProductiveAssets,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RelatedPartyTransactionRate,RepaymentsOfAssumedDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesIssued,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,SupplementalUnemploymentBenefitsSeveranceBenefits,TemporaryEquityForeignCurrencyTranslationAdjustments,UnearnedESOPShares,UnrealizedGainLossOnDerivatives,UnsecuredDebtCurrent,ValuationAllowanceAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-06-30,2012-09-27,10-K,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,68535.0,,,,,,530.0,,,,,1250.0,62536.0,847.0,,,317.0,317.0,,,,,-13347.0,,,100000000.0,7500000.0,,,7500.0,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60439.0,-60439.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,21498.0,,,,,,,,,,,67870.0,-60439.0,,,,,-530.0,,,,,,,,,,,,,,,,530.0,530.0,,,82199.0,62536.0,,,,,,,,,,,,,,,,,,-21498.0,,,,,,,,,,,,,,,61689.0,,,,17260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-21498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19663.0,-19663.0,,-19663.0,,,,,,,,,,,,,,,,,,,-10594.0,,,,7500000.0
2012-09-30,2012-11-14,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,-5731.0,,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-9846.0,,0.0,,9846.0,,,,800.0,,,,,,,4602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10646.0,,,,,,,,,,,,,9846.0,,,,,,,,,,,,,,,,,,,,,,,14745.0,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,9533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9130435.0
2012-12-31,2013-02-08,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-13347.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13347.0,,,,,,,,,,,,,13867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12829.0,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2013-03-31,2013-05-20,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,,,,,,,,,,,,313.0,,,,,,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,917.0,,,0.0,,,-6635.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-6635.0,,,,,,,,,,,,,7552.0,,,,,,7239.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239.0,,,,,,,,,,,,,,,,,1130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2013-06-30,2013-10-03,10-K,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,14414.0,14414.0,,,,-22601.0,1250.0,,,,,,1250.0,212.0,212.0,,,0.0,0.0,,317.0,,,-10925.0,,0.001,100000000.0,10000000.0,10000000.0,,10000.0,10000.0,,,,,,,,,,,,,,,318.0,,,,,,,,,,,0.0,,,,,,2575.0,0.0,,2575.0,0.0,-2575.0,,,,,,,,,-6601.0,,,,,,,,,0.0,,,,,,,,,,,,,,,55638.0,0.0,,1437.0,,21362.0,0.0,,,,800.0,,800.0,800.0,,,,,,17583.0,0.0,,,,,318.0,,,,,,,,,,0.0,0.0,,,0.0,,,212.0,212.0,,19414.0,212.0,,,,0.0,,,,,,,,726.0,,,11242.0,0.0,-10925.0,20562.0,,,,,,,,0.0,,,35713.0,,,,0.0,,,,33737.0,,,,55638.0,0.0,,,,,,,,,55638.0,,,,,,,,,,,,,,0.001,1000000.0,,,0.0,,,,,,25000.0,,,13080.0,,,,,,,101.0,,,,,,,,,,,,,,,,0.0,,,,,,,,1755.0,,,,,,,,,,,,,,,,-19202.0,-19202.0,,-19202.0,,,25000.0,,,,,,,,,,,,,,,,,,,9780822.0,9780822.0
2013-09-30,2013-10-28,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,9329.0,,,,-22601.0,,,,,,,,2340.0,2340.0,,,,2159.0,2159.0,,,2159.0,-15341.0,,,100000000.0,10000000.0,,,10000.0,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16888.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3381.0,-10287.0,-10287.0,0.0,,,,,,,,,,,,,-5085.0,,,,,,31.0,,,,,,,,,,,-35.0,,,,,,181.0,,,31829.0,2340.0,,,,,,,,,,,,101.0,,,17500.0,,-15341.0,-10287.0,,,,,,,,,,,13633.0,,13633.0,,,,,,13532.0,,,,-35.0,,,,,,,,,,-35.0,,,,,,,,,,,,,,,1000000.0,,,,,,17500.0,,,,,,,,,,,,,,,,,,,,13633.0,-10287.0,,,,,,,,,,,,,,,,3802.0,,,,,,,,,,,,,,,,,,,-29489.0,,,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0
2013-12-31,2014-03-12,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,,9517.0,,,,-22601.0,,,,,,,0.0,181.0,181.0,,,,0.0,,,,,,,,100000000.0,10000000.0,,,10000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,-6052.0,-6052.0,0.0,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,-284.0,,,,,,181.0,,,36522.0,181.0,,,,,,,,,,,,0.0,,,,,,-6852.0,,,,,,,,,,,5768.0,,5768.0,,,,,,5768.0,,,,-284.0,,,,,,,,,,-284.0,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,5768.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-36341.0,,,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0
2014-03-31,2014-05-12,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,7086.0,,,,,-22601.0,,,,,,,0.0,93.0,93.0,,,0.0,0.0,,,,,,,0.001,100000000.0,10000000.0,10000000.0,,10000.0,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,10829.0,0.0,,10829.0,0.0,-10829.0,,,,,,,,,-27766.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,3402.0,,-4026.0,0.0,,,-4026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-282.0,,,,,,,93.0,,40460.0,93.0,,,,,,,,,,,,203.0,,,,,,-4026.0,,,,,,,,619.0,,,7416.0,,,,0.0,,,,6943.0,,,,,0.0,,,,,,,,,-282.0,,,,,,,,,,,,,,0.001,1000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905.0,,,,,,,,,,,,,,,,,,,-40367.0,,,,,,,,,,,,,,,,,,14000.0,,,,10000000.0,10000000.0
2014-06-30,2014-09-16,10-K,iQSTEL Inc.,IQST,CIK0001527702,USD,,4979.0,,,,4979.0,,,,,-412601.0,0.0,,,,,,0.0,93.0,93.0,,,0.0,0.0,,0.0,,,,,0.001,500000000.0,400000000.0,400000000.0,,400000.0,,,,,,,,,,,,,,,,924.0,,,,,,,,,,,0.0,0.0,,,,,12386.0,0.0,,12386.0,0.0,-8805.0,,,,,,,,,-31759.0,,,,,33855.0,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,6783.0,,-24358.0,,,,,800.0,,800.0,800.0,,-9435.0,,,,-9435.0,0.0,,,,,119.0,,,,,,,,,,0.0,-889.0,,0.0,0.0,889.0,,,93.0,,44453.0,93.0,,,,619.0,,,,,,,,304.0,,,34474.0,0.0,-34474.0,-25158.0,,,,,,,,33855.0,,,30252.0,,,,0.0,,,,29948.0,,,,,,,,,,,,,,-889.0,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,0.0,,,,,0.0,,,619.0,,,,,,,33855.0,619.0,,,33855.0,,,,-25158.0,,,,,,,,0.0,,,,,,-31759.0,,7707.0,,,,,,,,,,,,,,,,,-44360.0,,-44360.0,-44360.0,,,,,,,,,,,,,,,,,7000.0,,,,400000000.0,
2014-09-30,2014-11-14,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,4978.0,,,,,-22601.0,0.0,,,,,,,390.0,390.0,,,0.0,0.0,,0.0,,,,,0.0,100000000.0,10000000.0,10000000.0,,10000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,16969.0,0.0,,16969.0,0.0,16969.0,,,,,,,,,-43511.0,,,,,45905.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,-10952.0,,,,,800.0,,,800.0,,-1.0,,,,-1.0,0.0,,,,,-297.0,,,,,,-297.0,,,,0.0,-296.0,,0.0,0.0,296.0,,,93.0,,56502.0,390.0,,,,619.0,,,,,,,,,,,12050.0,0.0,-12050.0,-11752.0,,,,,,,,45905.0,,,10656.0,,,,0.0,,,,10656.0,,,,,,,,,,,,,,-296.0,,,,,,,,,,,,,,0.0,1000000.0,,,0.0,,297.0,12050.0,,,,,,,,,,,,,12050.0,,,,,,,,-11752.0,,,,,,,,,,,,,0.0,43511.0,,0.0,,,,,,,,,,,,,,,,,,,-56112.0,,,,,,,,,,,,,,,,,,7000.0,,,,40000000.0,
2014-12-31,2015-01-30,10-Q,iQSTEL Inc.,IQST,CIK0001527702,USD,,,,,,5278.0,,,,,-22601.0,,,,,,,0.0,540.0,540.0,,,,0.0,,,,,,,0.001,100000000.0,10000000.0,10000000.0,,10000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,17294.0,0.0,,17294.0,0.0,-17294.0,,,,,,,,,-49411.0,,,,,51655.0,,,,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,,-5900.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,300.0,,,,,,,93.0,,62552.0,540.0,,,,619.0,,,,,,,,0.0,,,,,,-5900.0,,,,,,,,51655.0,,,5600.0,,,,0.0,,,,5600.0,,,,,,,,,,,,,,-300.0,,,,,,,,,,,,,,0.001,1000000.0,0.0,0.0,0.0,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49411.0,,0.0,,,,,,,,,,,,,,,,,,,-62012.0,,,,,,,,,,,,,,,,,,14000.0,,,,40000000.0,
