end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedSalariesCurrent,AccruedSalariesCurrentAndNoncurrent,AccruedSalesCommissionCurrent,AccruedSalesCommissionCurrentAndNoncurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingBarterTransactionsAdvertisingBarterRevenue,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractualObligation,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostOfServices,CustomerAdvancesCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsLossRecognizedInIncome,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmployeeRelatedLiabilitiesCurrent,EntityWideRevenueMajorCustomerPercentage,FairValueAssumptionsExpectedDividendRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FederalDepositInsuranceCorporationPremiumExpense,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnContractTermination,GainLossOnRepurchaseOfDebtInstrument,GainsLossesOnExtinguishmentOfDebt,Goodwill,GrossProfit,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,InterestAndOtherIncome,InterestExpense,InterestExpenseTradingLiabilities,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LandSubjectToGroundLeases,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,MarketingAndAdvertisingExpense,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForCapitalImprovements,PaymentsForPreviousAcquisition,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreconfirmationPropertyAndEquipmentNet,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPreviousAcquisition,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesAndExciseTaxPayableCurrent,SalesAndExciseTaxPayableCurrentAndNoncurrent,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesGross,ShareBasedCompensation,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,UnsecuredDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-04-14,10-K,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71410.0,,71410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1402161.0,,,,,,,,,,,,,,,
2010-06-30,2010-08-18,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21996.0,,,,,,,,,,,,,,,,,,,,,,,,,144795.0,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,67735.0,,,,,,,,,,,,,,,,,,,,,,,7021.0,,,,,,,,0.0,,123288.0,,,,,,,,,,,,,,,,,,,,,,-169030.0,0.0,4563.0,,,,,,,241328.0,-173593.0,,,,,,,,,,,,,,12316.0,,,,-732.0,117966.0,,,,,,,,,,,,,,,,,,,,,,,,,,-169030.0,,0.0,,,,,,,,,,,,,,212530.0,,,,,,,,,,,,,,,,,,,70875650.0,,
2010-09-30,2010-11-15,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22488.0,,,,,,,,,,,,,,,,,,,,,,,,,91708.0,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,12851.0,,,,,,,,,,,,,,,,,,,,,,,9719.0,,,,,,,,0.0,,128482.0,,,,,,,,,,,,,,,,,,,,,,-233636.0,0.0,-9719.0,,,,,,,236768.0,-223917.0,,,,,,,,,,,,,,,,,,,55074.0,,,,,,,,,,,,,,,,,,,,,,,,,,-233636.0,,53137.0,,,,,,,,,,,,,,104559.0,,,,,,,,,,,,,,,,,,,72067050.0,,
2010-12-31,2011-04-15,10-K,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,428245.0,154985.0,46621.0,46621.0,,961774.0,,,,,,,,,,11637007.0,,,,,,,,,,16536.0,,1445.0,,,,72113.0,71261.0,0.0,,,,,,,,,,,,,,,,7288.0,,7288.0,,,,,,-64122.0,,0.0001,100000000.0,72666840.0,72666840.0,7267.0,,,,,,,,,,37915.0,,,531645.0,,,0.0,,,0.0,56121.0,,,,,,,,,,519.0,519.0,,,,,,,,300.0,,57112.0,-359.0,,,,,154985.0,,-0.01,,,,,57112.0,,,,,,,,,,,,,,,13530.0,,,,221563.0,,,,0.0,,,,,8670.0,-64723.0,75414.0,,,,,-5266.0,5802.0,,,5425.0,0.0,,67107.0,,,0.0,,,,,,,547453.0,,,,,,,,,,,,,1722550.0,72113.0,1722550.0,,,0.0,519249.0,0.0,-583371.0,-796744.0,0.0,-93725.0,,82000.0,,,,,924582.0,-703019.0,,,,,,,,,,,100.0,17352.0,100.0,34803.0,,,,-4309.0,312753.0,,,,,,,,752.0,0.0001,5000000.0,0.0,0.0,0.0,,,406933.0,,,,34514.0,,,,72000.0,,-796744.0,752.0,64076.0,,,,,,-13294711.0,,,,,,,,753208.0,,,,,-1650437.0,-1650437.0,,,,,,,,406933.0,,4200.0,,,,,
2011-03-31,2011-05-20,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,18478.0,,1833.0,,,,,,,,,,,,,,,,,,,,,,5574.0,,,,,,,,-1714.0,,,,,,,,,,,,,,,,,,,37805.0,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,75.0,,,11938.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,3598.0,,,,29258.0,,,,0.0,,,,,10018.0,29867.0,30959.0,,,,,-121.0,21523.0,,,0.0,2196.0,,29885.0,,,0.0,,,,,,,599443.0,,,,,,,,,,,,,,,,,,,116142.0,,-117856.0,-522088.0,-155733.0,-18749.0,,,,,,,688330.0,-659072.0,,,,,,,,,,,,,,0.0,,,,-802.0,88812.0,,,,,,,,,,,,,,0.0,,32195.0,,,,,,,,,,-677821.0,,0.0,,,,,,,,,,,,,,67063.0,,,,,,,,,,,,,,,,475000.0,,,,,
2011-06-30,2011-08-22,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,405799.0,,,2753.0,,1087442.0,,,,,,,,,,12218343.0,,,,,,,,,,,,,,,,34312.0,33610.0,423.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0001,100000000.0,74437198.0,74437198.0,7444.0,,,,,,,,,,,,,33429.0,,,5250.0,,,,,,,,,,,,,,,276.0,,,,,,,,75.0,,,-2374.0,,,,,189155.0,,0.0,,,,,54624.0,,,,,,,,,,,,,,,,,,,21333.0,,,,,,,,,,,,,,,,,,,,,,,47299.0,,,,,,,,0.0,,125065.0,,,,,,,,,,,,,1886448.0,34312.0,,,,16488.0,,,,-288746.0,-14595.0,-72092.0,,82000.0,,,,,252582.0,-231249.0,,,,,,,,,,,,30857.0,100.0,5313.0,,,,881.0,119455.0,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,-303341.0,602.0,7987.0,,,,,,-14094411.0,,,,,,,,54762.0,,,,,-1868624.0,-1852136.0,,,,,,,,,,,,,74437198.0,,
2011-09-30,2011-11-21,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,409379.0,,,21285.0,,1168602.0,,,,,,,,,,12309694.0,,,,,,,,,,,,,,,,45147.0,44520.0,514.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0001,100000000.0,76102582.0,76102582.0,7610.0,,,,,,,,,,,,,29851.0,,,,,,,,,,,,,,,,,,154.0,,,,,,,,75.0,,,223.0,,,,,212133.0,,0.0,,,,,38795.0,,,,,,,,,,,,,,,,,,,11504.0,,,,,,,,,,,,,,,,,,,,,,-215.0,35007.0,,,,,,,,-215.0,,108505.0,,,,,,,,,,,,,1971014.0,45147.0,,,,36506.0,,,,-190983.0,-5717.0,-29406.0,,82000.0,,,,,173081.0,-161577.0,,,,,,,,,,,,23235.0,100.0,5118.0,,,,475.0,64501.0,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,-190983.0,527.0,,,,,,,-14279677.0,,,,,,,,41355.0,,,,,-1962373.0,-1925867.0,,,,,,,,,,,,,75930909.0,,
2011-12-31,2012-04-19,10-K,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,421790.0,261334.0,41144.0,,69462.0,1257764.0,,189359.0,,,,,,,-2318.0,12309694.0,,,,,,147263.0,,,,61080.0,,5027.0,,6034483.0,,69376.0,68623.0,0.0,,,,,,,,,,,,,,,,7248.0,,,,,,7248.0,,-40.0,,0.0001,500000000.0,76102582.0,76102582.0,7610.0,,,,,,,,,70000.0,67962.0,,83149.0,140602.0,57453.0,0.0,,,,40000.0,23534.0,,,,,,,-2038.0,,,32.0,,1602000.0,0.0,1200000.0,62000.0,283000.0,57000.0,-1602000.0,300.0,,71864.0,10083.0,-51895.0,,,14893.0,,,-0.02,,,,,,,,,,,,,,,,,,,2771.0,14947.0,,,,120127.0,,,0.0,0.0,,,-469000.0,-54000.0,192603.0,-2510.0,88913.0,,,,,-487.0,129221.0,,0.0,-5406.0,0.0,,155953.0,,,0.0,,,22000.0,,,,942047.0,,,,,,,,,,,,,2162746.0,69376.0,2162746.0,,,34995.0,420259.0,0.0,-420299.0,-1339648.0,177556.0,-196864.0,,82000.0,,,,,1262911.0,-1142784.0,,,,,,,,,,,300.0,20231.0,,10430.0,,14947.0,,554.0,312581.0,,,,,,,,453.0,0.0001,5000000.0,0.0,0.0,0.0,,,98373.0,,,,0.0,,,,0.0,,-1339648.0,453.0,7983.0,,,0.0,,,-14445669.0,,,,,,,138343.0,260729.0,122386.0,,,,-2128365.0,-2093370.0,,,,,,,,98373.0,,475000.0,,520000.0,,74701946.0,
2012-03-31,2012-05-21,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,427744.0,250138.0,65586.0,,,1197318.0,,182681.0,,,,,,,,12329884.0,,,,,,29675.0,,,,2038.0,,0.0,,10344828.0,,79877.0,79399.0,782.0,,,,,,,,,,,,,,,,233.0,,,,,,233.0,,-7015.0,,0.0001,100000000.0,77086189.0,77086189.0,7708.0,,,,,,,,,,60000.0,,22310.0,27690.0,5380.0,,,,,10000.0,,,,,,,,,,,0.0,,,,,,,,,75.0,,61732.0,-156.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,-3453.0,,,,0.0,,,,,5954.0,4934.0,122235.0,,,,,-32.0,25141.0,,,6651.0,200.0,,13972.0,,,0.0,,,,,,,114259.0,,,,,,,,,,,,,2298732.0,79877.0,2298732.0,,,25932.0,25923.0,,-32938.0,-145773.0,-9063.0,-9147.0,,118337.0,,,,,133173.0,-136626.0,,,,,,,,,,,100.0,13580.0,,4981.0,,,,0.0,48514.0,,,,,,,,378.0,0.0001,5000000.0,0.0,0.0,0.0,782.0,,0.0,,,,,,,,,,-145773.0,,-29675.0,,,,,,-14582379.0,,,,,,,15567.0,24237.0,8670.0,,,,-2244787.0,-2218855.0,,,,,,,,,,0.0,,,,,
2012-06-30,2012-09-12,10-Q,DIRECTVIEW HOLDINGS INC,DIRV,CIK0001441769,USD,,,424313.0,896753.0,43402.0,,387.0,746410.0,,,,,,,,,-2468.0,12802543.0,,,,,,99215.0,,,,,,,,,,210271.0,209868.0,,,,,,,,,,,,,,,,,157164.0,,,,,,157164.0,,,,0.0001,500000000.0,135304099.0,135304099.0,13530.0,,,,,,,,,48250.0,48250.0,,4941.0,9088.0,4147.0,213821.0,,,,,,,,,,,,,,,,,,,,,,,,75.0,,29277.0,5407.0,,,,22318.0,,,-0.01,,,,,,,,,,,,,,,,,,,2771.0,,,,,15453.0,,,,,,,,,,,,,,,,,,,83763.0,,,,29116.0,,,,,,102231.0,,,,510365.0,,,,,,,,,,,,,,210271.0,2560587.0,,,29114.0,,,,-609938.0,-3182.0,-11423.0,,201763.0,,,,,613968.0,-598515.0,,,,,,,,,,,100.0,9302.0,,16335.0,,,,-4049.0,73853.0,,,,,,,,303.0,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,-609938.0,303.0,29675.0,,,,,,-15195503.0,,,,,,,12866.0,24541.0,11675.0,,,,-2379430.0,-2350316.0,,,,,,,,,,,,,,,
