end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AllocatedShareBasedCompensationExpense,AssetManagementFees,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BusinessAcquisitionContingentConsiderationPotentialCashPayment,BusinessAcquisitionPurchasePriceAllocationMineralRights,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,BusinessAcquisitionSharePrice,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockAdditionalSeriesSharesIssued,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,CumulativeDividends,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentIncreaseAccruedInterest,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,DeferredOtherTaxExpenseBenefit,DeferredPolicyAcquisitionCostAmortizationExpenseUnrealizedInvestmentGainsLosses,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DividendIncomeOperating,Dividends,DividendsCommonStockCash,DividendsPayable,DividendsPayableAmount,DividendsPayableAmountPerShare,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EquityIssuancePerShareAmount,ExplorationCosts,ExplorationExpense,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestAndFeeIncomeOtherLoans,InterestExpense,InterestIncomeRelatedParty,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LoansReceivableNet,LongTermDebt,LongTermNotesPayable,MineralPropertiesGross,MineralPropertiesNet,MineralRights,MineralRights,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesAndLoansReceivableNetCurrent,NotesReceivableNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralExpense,OtherLongTermNotesPayable,OtherNotesPayable,OtherNotesPayableCurrent,OtherReceivables,PaymentsForFees,PaymentsForOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfPrivatePlacement,PaymentsToAcquireBusinessesGross,PaymentsToAcquireMineralRights,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsPerShareCashPaid,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromOtherOperatingActivities,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PurchaseObligation,RelatedPartyDepositLiabilities,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm1,SharesIssuedPricePerShare,SignificantAcquisitionsAndDisposalsRestrictionOnAmountOfProceedsFromDonatedPropertyPlantAndEquipment,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnsecuredDebtCurrent,ValuationAllowanceAmount,ValueAddedTaxReceivable,WarrantsAndRightsOutstanding,WeightedAverageNumberBasicSharesOutstandingAdjustmentProForma,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-04-06,10-K,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12946.0,,,,,,11666667.0,,,,,,3500.0,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,,,,,,,,,,,,,,,,,,,,,,,12987.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,-86764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86764.0,,,,0.0,,,,,,,,,,-86764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100573923.0
2010-09-30,2010-11-17,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,,,,,,,,,,,,,,,,,,,,,,,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-98898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98898.0,,,,,,,,,,,,,,-98898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265107359.0,
2010-12-31,2011-04-15,10-K,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,17580.0,17580.0,,,,999.0,,1919.0,,,340196.0,340196.0,,,264681.0,64721.0,10942.0,,,34993.0,,,,24786.0,24786.0,,24786.0,,,24786.0,24786.0,,,,,,98450.0,26519.0,,,,,,,,,,,,,0.0,,,,,,61585.0,,,,,,,,,,,,,,,,-5974.0,,,,,1919.0,,,143.0,,,-11767.0,,,0.0,-441486.0,0.0,,,,,,14634.0,-10942.0,,,,,29711.0,-11767.0,22171.0,,,,,,,-12997.0,,1213.0,,,,,267272.0,264681.0,176040.0,91232.0,83756.0,26245.0,14997.0,,64987.0,,,200000.0,199960.0,18582.0,12178.0,,29711.0,,,-11129.0,,-453253.0,,14997.0,14997.0,,11767.0,,,199960.0,199960.0,,,,-441486.0,-451334.0,,,,,,,64987.0,34993.0,34993.0,,,-118771.0,,,,,,,,,240000.0,,24.0,12997.0,12997.0,,,,24995.0,,,,,,,,11624.0,-453253.0,,,39711.0,,-469699.0,,,,,,,,,,,,,,,,,,268631.0,-2591.0,,,,,27880139.0,,,,,,,,270859.0,,,,,999.0,,167399518.0,,,,
2011-03-31,2011-05-16,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619.0,-15167.0,,,,,,,,,,,,,,,,,,,,,3650.0,,3650.0,,,-82105.0,,,,,,,,,,,,,,,,-2885.0,,,,,42.0,,,4399.0,,,-35632.0,,,,,,,,,,,15127.0,999.0,,,,74717.0,,-35632.0,,,,,,,-2035.0,12997.0,,,,,,,,,,,,,,,,,,,,71858.0,-84140.0,,74717.0,,,-2859.0,,-35632.0,,,,,35632.0,,,,,,,,,,,-35591.0,,,,12811.0,,,,,,-84140.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,14772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265190416.0,,
2011-06-30,2011-08-16,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,9529.0,,,,0.0,,-2199.0,,,,340196.0,,,241186.0,34649.0,15621.0,,,,,,,3428.0,3428.0,,,,,3428.0,,,,,,,98450.0,26519.0,,28164.0,,,,,,,,,,,6240.0,3584.0,3584.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,41.0,41.0,,11337.0,0.0,-28164.0,-28164.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,311691.0,241186.0,244091.0,67600.0,29169.0,0.0,,,,,,,200297.0,,,,,,,,,-28164.0,,15600.0,,0.0,28164.0,,,,206537.0,,,,,-28123.0,,,-28123.0,,,,,67600.0,36400.0,,,,,,,,,,,,,,24.0,,0.0,,,,,,,,,,,265190416.0,13243.0,,,,168993.0,,-533495.0,0.0,,,,,,,,,,,,,,,,,,-70505.0,,,,,,,,,,,,,,,,,,,,,,,,265190416.0
2011-09-30,2011-11-14,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,14674.0,,,,,,3190.0,,,,413357.0,,,243419.0,54155.0,16190.0,,,,,,,23655.0,23655.0,,,,,,,,,,,,98450.0,26635.0,,60541.0,,,,,,,,,,,9063.0,3584.0,,,,,,,,,,,,,,,,,,0.0,,,,,,487.0,,41.0,5389.0,,11337.0,,-60541.0,-28164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281826.0,243419.0,219816.0,62010.0,26880.0,,,,,,,,180201.0,,,,,,,,,-28164.0,,,14310.0,,28164.0,,,,189264.0,,,,,-28123.0,,,,,,,62010.0,33390.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,13243.0,,,,144872.0,,-594036.0,,,,,,,,,,,,,,,,,,,-38407.0,,,,,,,,,,,,,,,,,,,13973.0,,,265190416.0,265347102.0,
2011-12-31,2012-04-16,10-K,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,46031.0,46456.0,,,27582.0,,,25175.0,,,1376115.0,,,,452031.0,66898.0,,,,43265.0,-43265.0,,,24566.0,24566.0,,,,,24566.0,-220.0,,0.0001,400000000.0,92859893.0,92859893.0,303190.0,9286.0,,,,,,,,,,,,,,15220.0,,15220.0,-1494450.0,,-105547.0,,-38825.0,,-38825.0,38825.0,,,38400.0,,,,,,,,23504.0,,,,102742.0,23256.0,,,55531.0,,-985926.0,-985926.0,,-0.01,0.0,,-0.01,,,,,,28450.0,10942.0,,,,,84988.0,-985926.0,,,,,,-20163.0,,12997.0,,,18104.0,,,,335938.0,452031.0,257274.0,78664.0,4454.0,,14750.0,121929.0,78664.0,,378753.0,385186.0,78664.0,70881.0,-94605.0,,414652.0,,-6622.0,-318486.0,-337149.0,-985926.0,,,14750.0,,985926.0,105156.0,142768.0,385133.0,,,,,,-962670.0,-962670.0,,,380563.0,380563.0,362619.0,78664.0,,,27582.0,,-94605.0,,,-20163.0,,,,0.0001,100000000.0,240000.0,240000.0,24.0,,,,,349827.0,,,,,,,,,51147.0,-985926.0,6380.0,,129153.0,,-1494450.0,,,45104.0,0.164,,3723397.0,3723397.0,3723397.0,0.387,,0.387,2486333.0,0.164,,-6622.0,,618693.0,565612.0,116093.0,-103247.0,,,,,,,,250576.0,,,,,,,,-142768.0,27582.0,,269280774.0,,89760258.0,,
2012-03-31,2012-05-21,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,55737.0,,,,38087.0,,,-3405.0,,,1781356.0,,,29368.0,607028.0,69350.0,,,,76691.0,,,-17544.0,16225.0,16255.0,,,,,16225.0,-8341.0,,,,,,160475.0,28310.0,,,,,,,,,,,,,,336.0,,336.0,,,,,,,,38400.0,,,,,,,,,,,-705.0,,,,79338.0,-28580.0,,,20800.0,,-279045.0,-279045.0,,0.0,,,,,,,,,9281.0,-10505.0,4615.0,,,51428.0,51428.0,-279045.0,,,-17544.0,,,,,,,,4616.0,,,,438763.0,607028.0,358563.0,,,,,,80200.0,,,,531511.0,-7636.0,,,258946.0,,-17544.0,-249038.0,-249038.0,-279045.0,,,15038.0,,279045.0,,,537678.0,,,,,,,-307625.0,-307625.0,,29368.0,,87216.0,,,,,,,,,,,,,,,,,24.0,,,,,207518.0,,,,,,,,0.0,57371.0,,6167.0,,187735.0,,-1773495.0,,,,,,,,,,,,,,,,,26280.0,,168265.0,-25000.0,,,,,,,,,,,,,,,,,,,,,94016853.0,,
2012-06-30,2012-08-17,10-Q,JOSHUA GOLD RESOURCES INC.,JSHG,CIK0001475430,USD,,157106.0,,,41363.0,,,-8902.0,,,2067052.0,,,327059.0,582062.0,56083.0,,4201.0,10090.3,99602.0,,,,-4201.0,,,,,,-4201.0,,,0.0001,400000000.0,286236186.0,286236186.0,399116.0,28624.0,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,37682.0,,,,,0.0,,,,,0.095,,29170.0,23083.0,,,55043.0,,-638425.0,-638425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6365.0,,,,571568.0,582062.0,517597.0,,,,,153573.0,53971.0,,,530186.0,520272.0,,,,,,,,,-638425.0,,,14720.0,,638425.0,,,525979.0,,,,,,,-615342.0,,-615342.0,327059.0,,198390.0,,,,,,,,,,,,,0.0001,100000000.0,240000.0,240000.0,24.0,,,,,,,,,,,,,284988782.0,22065.0,,5707.0,,219006.0,,-2411920.0,,,219509.95,,,,,5911379.0,0.131,,,2310631.0,,,,,,,10494.0,-63500.0,,,,,826315.0,,,,40000.0,,,,,,55443.0,,,,,,94996261.0,,
