end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedPayrollTaxesCurrent,AccruedSalariesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGain,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,ClassOfWarrantOrRightUnissued,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockIssuedEmployeeStockTrust,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesHeldInEmployeeTrustShares,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractWithCustomerLiabilityCurrent,CostOfGoodsSold,CostOfRevenue,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate1,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxLiabilitiesInvestments,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,DividendsCommonStockCash,DividendsPayableCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EmployeeStockOwnershipPlanESOPCompensationExpense,EmployeeStockOwnershipPlanESOPDeferredShares,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,EmployeeStockOwnershipPlanESOPSharesInESOP,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,GainContingencyUnrecordedAmount,GainLossOnDispositionOfAssets,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDueToEmployeesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InventoryForLongTermContractsOrPrograms,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentIncomeInterestAndDividend,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityMaximumBorrowingCapacity,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossNoncurrent,OperatingIncomeLoss,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherEmployeeRelatedLiabilitiesCurrent,OtherNonoperatingIncome,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsOfDividendsCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PensionAndOtherPostretirementBenefitExpense,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfTreasuryStock,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromStockOptionsExercised,ProgressPaymentsNettedAgainstInventoryForLongTermContractsOrPrograms,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueTreasuryStockReissued,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnearnedESOPShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesContingentlyIssuable,WeightedAverageNumberOfSharesEmployeeStockOwnershipPlanSharesNotCommittedToBeReleased,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2010-06-30,2010-09-09,10-K,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475066.0,,,,,,,,,,,,,,,,,2319876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28446719.0,,,,,,,,,,,,,,,,
2010-09-30,2010-11-12,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7776228.0,3301162.0,,,,,,,,,,0.225,,,,,,,,,,,4375798.0,,,,,,,9452.0,,,,,,,,,,,,,,,,,,,113645.0,,,0.35,0.35,,,,,,,,,,,,107033.0,,,,,,,,4488.0,-4488.0,,,1650532.0,,1049695.0,296156.0,386000.0,,-426338.0,1458295.0,-10305.0,32038.0,,,,,,-88991.0,-248205.0,-143458.0,,-34781.0,,,-49417.0,-4367.0,,,,,,16824.0,,,,,,,,-385571.0,,2247353.0,,1439380.0,,753539.0,91872.0,,957823.0,,,,,75048.0,,,481800.0,,,,107247.0,1778000.0,,,4600.0,,4128000.0,12081.0,,79660.0,,,,,,,6026330.0,692709.0,16040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153627.0,,,,,2141447.0
2010-12-31,2011-02-10,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7422404.0,,,,,,,,,,,1.225,,,,,,,,,,,4956543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,1624799.0,,904148.0,254401.0,,,,,,,,,,,,,,,,,,,,,,,,,,13485.0,,,,,,,,,,,,,,649747.0,23123.0,,881025.0,,,,,9638.0,,,,,,,,,,,,,,,,,,,,,,,6581342.0,743774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185544.0,,,,,2152270.0
2011-03-31,2011-05-12,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7971634.0,,,,,,,,,,,0.225,,,,,,,,,,,4958639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,2047156.0,,1410276.0,398245.0,,,,,,,,,,,,,,,,,,,,,,,,,,13616.0,,,,,,,,,,,,,,1012031.0,26664.0,,1383612.0,,,,,13048.0,,,,,,,,,,,,,,,,,,,,,,,7005795.0,663544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181559.0,,,,,2157427.0
2011-06-30,2011-09-08,10-K,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1453707.0,6266765.0,,277746.0,44085.0,412555.0,623757.0,-8959040.0,,14674189.0,66237.0,,10939.0,78100.0,,,,31868624.0,29057307.0,,,,,,,,,,,,,9695811.0,5220745.0,,,,,,,,,,,,0.33,10000000.0,,3029874.0,2320960.0,1009958.0,,,,21293305.0,,779568.0,1480465.0,31425.0,,,12114.0,387709.0,,477535.0,37535.0,,89826.0,,360553.0,5180.0,116981.0,10874.0,306965.0,,270729.0,,387709.0,,,467296.0,-4080492.0,,2.46,2.43,0.283,0.34,-0.048,-0.027,,0.002,,0.004,,,,502990.0,,3887100.0,443939.0,157500.0,,601439.0,4769000.0,10939.0,-10939.0,,99471.0,11089911.0,,5381542.0,1524005.0,1238000.0,,-153440.0,-771514.0,273892.0,209120.0,,,,,,,362326.0,-56060.0,,79736.0,,,-23072.0,-2245.0,24856.0,8220200.0,10579060.0,1273582.0,1085278.0,,56154.0,,31868624.0,2932876.0,3203605.0,,1946214.0,-4208464.0,,4515760.0,,4913449.0,,5299757.0,81259.0,108303.0,5300283.0,,,,121026.0,25105.0,,575246.0,4080492.0,,,125000.0,607311.0,3091032.0,102281.0,208904.0,28243.0,,8256000.0,12081.0,54860.0,424254.0,126361.0,11662054.0,2703014.0,,22780026.0,,39385541.0,2905916.0,66237.0,3.335,0.0469,0.3313,0.0108,,,,152855.0,,,,,,,,18.62,,,,,,,,,,,,,,,28665019.0,502990.0,,,424254.0,12081.0,,708914.0,7523282.0,-575246.0,2275872.0,2176299.0,-6964.0,8147.0,-179166.0,9550.0,2151443.0
2011-09-30,2011-11-09,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1613290.0,5298866.0,,,46724.0,464384.0,586554.0,,-1692.0,14783420.0,,,,16316.0,,,,32371349.0,29638107.0,,,,,,,,,,,,,10336395.0,640584.0,,,,,,,,,0.225,0.225,,0.33,10000000.0,,3029874.0,2324891.0,1009958.0,,,,5992119.0,,,,,,92323.0,-26320.0,,,,,,,,368907.0,,,,,,252763.0,,,,,108248.0,,,0.43,0.42,,,,,,,,,,,,127761.0,,3531651.0,440023.0,5208.0,152292.0,597523.0,,39028.0,-39028.0,,79.0,2001808.0,,1295991.0,369087.0,710000.0,75875.0,159583.0,967899.0,-238718.0,51829.0,,-35438.0,,,,-75875.0,-284141.0,-50305.0,,-37203.0,,,60543.0,2639.0,,8251765.0,10863201.0,1372158.0,1239278.0,10167.0,10167.0,,32371349.0,2873996.0,3126759.0,,2546502.0,-361957.0,,-632232.0,,1634773.0,,926904.0,37050.0,98185.0,1258941.0,-1692.0,-1692.0,,70721.0,26883.0,,,487303.0,,,,40370.0,1611980.0,,148361.0,10118.0,,1010000.0,58974.0,,27344.0,27963.0,,2635057.0,,23219627.0,,7993927.0,742867.0,16316.0,4.757,0.0359,0.3382,0.0064,,,,9360.0,,,,,,,,,,,,,,,,,,,,,,,29244590.0,,,,,,,704983.0,7490851.0,,2275872.0,2196104.0,,,,,2164202.0
2011-12-31,2012-02-14,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1509924.0,4615864.0,,66047.0,44851.0,266276.0,603800.0,,162.0,14823787.0,,,,26109.0,,,,30545708.0,27827932.0,,,,,,,,,,,,,8736132.0,,,,,,,,,,1.225,1.225,,0.33,10000000.0,,3029874.0,2321667.0,1009958.0,1072717.0,,,6083894.0,,,,,,22980.0,,,,,,,,,379942.0,,,,,,234797.0,,,,,,,,0.49,0.49,,,,,,,,,,,,123594.0,,3428505.0,435399.0,10417.0,147083.0,592899.0,,,,,,2181860.0,,1493557.0,422694.0,,,,,,,,,,,,,,,,,,,,,,8099985.0,10823954.0,1370140.0,1353829.0,13303.0,13303.0,,30545708.0,2700577.0,2935374.0,,3186431.0,,,,,,,1070863.0,2522.0,87990.0,1491035.0,,1854.0,,186699.0,-10781.0,,,,,,,,,,85609.0,,,,,,,24536.0,,2629786.0,,21634946.0,,8265754.0,690825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27610334.0,,,,,,,708207.0,7582647.0,,2275872.0,2200633.0,,,,,2172601.0
2012-03-31,2012-05-10,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1482776.0,3469608.0,,176272.0,45528.0,305387.0,676165.0,,1813.0,14856933.0,,,,26074.0,,,,31540393.0,28871842.0,,,,,,,,,,,,,9870589.0,,,,,,,,,,0.225,0.225,,0.33,10000000.0,,3029874.0,2320822.0,1009958.0,1264514.0,,,5257556.0,,,,,,112439.0,,,,,,,,,390882.0,,,,,,216831.0,,,,,,,,0.58,0.57,,,,,,,,,,,,124896.0,,3511406.0,433754.0,15625.0,141875.0,591254.0,,,,,,2404390.0,,1762183.0,499320.0,,,,,,,,,,,,,,,,,,,,,,9191851.0,11429009.0,1444204.0,792954.0,13926.0,13926.0,,31540393.0,2936291.0,3153122.0,,3488847.0,,,,,,,1262863.0,21418.0,77719.0,1740765.0,,1651.0,,137724.0,7492.0,,,,,,,,,,222907.0,,,,,,,231666.0,,2590832.0,,22410871.0,,7661946.0,663625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28387271.0,,,,,,,709052.0,7616432.0,,2275872.0,2196366.0,,,,,2174640.0
2012-06-30,2012-09-13,10-K,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1309037.0,3217875.0,,73596.0,44886.0,417677.0,707760.0,9330654.0,1477.0,15093512.0,98723.0,,40801.0,128947.0,,,,32785603.0,30195036.0,3184711.0,,,3182439.0,,716211.0,2468500.0,,4224.0,-1952.0,-1952.0,4224.0,11523424.0,1827613.0,,,,,439200.0,187050.0,252150.0,,1.9,,,0.3333,10000000.0,,3029874.0,2320822.0,1009958.0,4391745.0,,,23217194.0,,2925245.0,1785633.0,17020.0,,,-111465.0,344612.0,,545106.0,70788.0,,200494.0,,422998.0,3715.0,121314.0,15697.0,333592.0,,222504.0,,343817.0,795.0,0.1,426389.0,-4116532.0,,2.54,2.5,0.278,0.34,-0.043,-0.029,,-0.002,-0.001,0.001,170803.0,,13424.0,507398.0,136666.0,3609349.0,454588.0,136666.0,,591254.0,5085000.0,40801.0,40801.0,,-21412.0,11052268.0,,6081456.0,1691188.0,1966000.0,,-144670.0,-3048890.0,-163349.0,5122.0,,,,,,,1066646.0,321669.0,,84003.0,,,-8582.0,801.0,30471.0,9480595.0,11645706.0,1364019.0,801092.0,,49354.0,,32785603.0,2995651.0,3218155.0,,3184711.0,-4095437.0,,-1463276.0,,7386326.0,,5519906.0,89702.0,67371.0,5991754.0,1477.0,1477.0,795.0,442695.0,40348.0,143731.0,143731.0,4116532.0,4523363.0,,,267983.0,4523363.0,103486.0,200322.0,40932.0,3287138.0,3287138.0,58975.0,,65050.0,511502.0,11853850.0,2523196.0,,23053762.0,,40153087.0,2828409.0,98723.0,4.323,0.0358,0.3137,0.0056,,,,21089.0,,25.1,,,,1070759.0,187050.0,20.69,775931.0,18.49,1029384.0,,20.52,17.12,25.14,,89050.0,,,3.982,,,29567448.0,507398.0,,,65050.0,58975.0,,709082.0,7616432.0,-143731.0,1974829.0,2203060.0,-2861.0,7841.0,-157500.0,4149.0,2172589.0
2012-09-30,2012-11-13,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1401289.0,4189427.0,,,50628.0,482423.0,607309.0,,1760.0,15222798.0,,,,32965.0,,,,33582487.0,31039986.0,,,,,,,,,,,,,10978191.0,-545233.0,,,,,,,,,0.225,0.225,,0.333,10000000.0,,3029874.0,2324743.0,1009958.0,1281001.0,,,5409684.0,,,,,,108951.0,-32219.0,,,,,,,,441069.0,,,,,,208509.0,,,,,104539.0,-492245.0,,0.59,0.57,,,,,,,,,137838.0,,3620.0,139701.0,,3465449.0,456909.0,5000.0,131666.0,593575.0,,11163.0,11163.0,,-5288.0,2482193.0,,1775358.0,494640.0,630000.0,40707.0,92252.0,971552.0,-62433.0,64746.0,,-30750.0,,-100451.0,,40707.0,267443.0,-203089.0,,-30750.0,,,-30181.0,5742.0,,9618948.0,11913149.0,1446928.0,847273.0,,10905.0,,33582487.0,2890206.0,3098715.0,,3307302.0,-397642.0,,-183916.0,,36325.0,,1280718.0,15754.0,56945.0,1759604.0,283.0,283.0,,239606.0,4849.0,50566.0,50566.0,492245.0,1621921.0,,,72187.0,1621921.0,,170141.0,10426.0,1499766.0,1499766.0,66102.0,,67904.0,514151.0,,2485556.0,,23842235.0,,7891877.0,722589.0,32965.0,,,,,,125000.0,,34441.0,,,,,,1027076.0,183450.0,20.72,958135.0,18.65,1017710.0,175509.0,20.52,18.86,,,,,,,,,30483772.0,,-3600.0,,,,,705131.0,7618150.0,,1974829.0,2234361.0,,,,,2186424.0
