end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockAdditionalSeriesSharesOutstanding,CommonStockAdditionalSeriesValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostmethodInvestmentsOtherThanTemporaryImpairment,CostOfGoodsAndServicesSold,CostsAndExpensesRelatedParty,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Deposits,Depreciation,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DisposalGroupIncludingDiscontinuedOperationRevenue,DueToRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,ExcessStockSharesIssued,ExplorationExpenseMining,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnSaleOfBusiness,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInSecurityDeposits,InducedConversionOfConvertibleDebtExpense,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MembersEquityAttributableToNoncontrollingInterest,MineralPropertiesNet,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,MinorityInterestOwnershipPercentageByParent,MinorityInterestPeriodIncreaseDecrease,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NoncontrollingInterestIncreaseFromBusinessCombination,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NoncontrollingInterestInVariableInterestEntity,OilAndGasPropertyFullCostMethodNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpense,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeOtherNetOfTax,OtherExpenses,OtherIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForPurchaseOfOtherAssets,PaymentsForPurchaseOfOtherAssets1,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PledgedAssetsNotSeparatelyReportedNonsecuritizedInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionDueFromToRelatedPartyNoncurrent,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageRemainingContractualTerm,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityAttributableToParentNotAllowableForNetCapital,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,ValuationAllowancesAndReservesBalance,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-12-31,2009-04-14,10-K,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-292310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18006.0,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-04-15,10-K,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,6098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58992.0,,,0.0007,0.0007,0.0007,,,,,,,,,,,,,,
2010-03-31,2010-05-17,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,6098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-20,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,4659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14862.0,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,-11237.0,,,,,,,,,,,13612.0,-13612.0,,,,,,,,-1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46631.0,,46631.0
2010-09-30,2010-11-22,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,6448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52380.0,,,,,,,,,,,53815.0,-53755.0,,,,,,,,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,45000.0,,8815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46631.0,,83390956.0
2010-12-31,2011-02-24,10-K,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,107620.0,,21270.0,,7191.0,,239.0,,6184696.0,6184696.0,1170713.0,,,,,3376017.0,2061878.0,,,,1993751.0,1987653.0,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,,,,,,,,,,,,239.0,7066458.0,,,,,21270.0,-0.04,,,,,,25047.0,,,,,,,,,,,,2870.0,,,,,,,,,,-1449474.0,,,,,,,,137172.0,,,,,68127.0,,,,,,,,,,,,30917.0,136081.0,3376017.0,,,1311508.0,,,,,2200000.0,-2870.0,-209477.0,-1449474.0,,,,,,,,,,,1447696.0,-1447349.0,,,,,,,,-2125.0,,,,,,,2870.0,,0.0001,5000000.0,,,,68127.0,,,2200000.0,,,,,,,,,2631.0,,,3861.0,,347.0,1313390.0,,74242.0,,,,,,,,,,,,,,,,,3000000.0,1.0,,3000000.0,,,,,1.0,,,3239936.0,,,,,,,,,,,,,150000.0,,,4111577.0,37307924.0,,37307924.0
2011-03-31,2011-05-16,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,,,,,,,,,,,,,,,,,,,1638318.0,-355433.0,,,,,,,,,,,,,,,,,,,,,239.0,,,,,,,-0.01,,,,,,7453.0,,,,,,,,,,,,,,,,,,,,,,-297297.0,,,,,,,,-111609.0,,,,,-53234.0,,,,,,,,,,,,87444.0,,,,,,,,,,,,-355433.0,-297297.0,,,,,,,,,,,297297.0,-297297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41198.0,,160963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101207623.0,
2011-06-30,2011-08-11,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,39096.0,,16467.0,,1500.0,,717.0,,6184696.0,,,,,,,18318326.0,1457165.0,,,,1448229.0,,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,,,,,,,,,,,,239.0,7592631.0,,,,,,0.0,,,,,,3257.0,,,,,,,,,,,,2870.0,,,,,,,,,-228876.0,-228876.0,,,,,,,,,,,,,,,,,,,,,,,,,43000.0,57063.0,18318326.0,,,16859008.0,,,,,,,,-228876.0,,,,,,,,,,,228876.0,-228876.0,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,8936.0,,,,,,,,,,,,2153.0,,,,,,76575.0,,105805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18261263.0,,,,,,,,,,,,,,,,19659077.0,101267623.0,101207623.0,101267623.0
2011-09-30,2011-11-14,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,42316.0,,16467.0,,1500.0,,956.0,,6184696.0,,,,,,,16603882.0,1054468.0,,,,1051490.0,,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,,,,,,,,,,,,239.0,7998787.0,,,,,,0.0,,,,,,99500.0,,,,,,,,,,,,2870.0,,,,,,,,,-406156.0,-406156.0,,,,,,,,,,,,,,,,,,,,,,,,,83000.0,60283.0,16603882.0,,,15547500.0,,,,,,,,-406156.0,,,,,,,,,,,406156.0,-406156.0,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,2978.0,,,,,,,,,,,,1914.0,,,,,,70954.0,,152463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16543599.0,,,,,,,,,,,,,,,,18347569.0,101267623.0,101207623.0,101267623.0
2011-12-31,2012-03-30,10-K,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,,,16468.0,,10923.0,,1196.0,,,7019638.0,434517.0,434517.0,,14600000.0,,753007.0,751333.0,,,730922.0,730922.0,-1262829.0,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,29089.0,699700.0,,,,,0.0,,,,,957.0,9124323.0,,,20111.0,,36579.0,-0.02,,,,,,110210.0,,,,,,,,,,,,2870.0,,,,,,,,,,-2057865.0,,,,,,,699700.0,-103888.0,,,15309.0,,-47716.0,,,,,,,,,,,400425.0,264367.0,47502.0,753007.0,,,,,,,,,,-1262829.0,-2057865.0,,,,,,,,,,,2057865.0,-2057865.0,11439.0,3102700.0,,,,,,,,,,,,,,,0.0001,5000000.0,,,,20411.0,,,,,,,,,,,,1674.0,,,,,,230589.0,,1017225.0,434517.0,,,,,,,,,,,0.0,0.0,0.0,750000.0,1.55,3750000.0,1.39,,,0.0,,1.55,,1.39,,,705505.0,-705505.0,,,,,,,,,750000.0,,750000.0,,,3102700.0,2800069.0,101207623.0,101207623.0,101207623.0
2012-03-31,2012-05-21,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,2425957.0,,,,12423.0,,1435.0,,,6619213.0,,434517.0,,,,2892524.0,756140.0,,,735729.0,735729.0,4807.0,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,,,,,,,,4145800.0,-4145800.0,,239.0,-239.0,9588189.0,,,,,416032.0,,,,,,,473568.0,,,,,,,,,,,,2870.0,,,,,,,-203527.0,,,-667393.0,,-463866.0,,,157300.0,,-157300.0,-292508.0,,,-379453.0,,,,,,,,22379.0,-22379.0,,,,,54871.0,2854412.0,2829524.0,,,2134949.0,-203527.0,,,,,,4807.0,-463866.0,-203527.0,,,,,,,,,,645014.0,-645014.0,,,,,-22379.0,,,,,,,-203527.0,,,,,0.0001,5000000.0,,,,20411.0,,,,,,,,,,,,1435.0,,,,,,49551.0,,66785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38112.0,,,,,,,,,,,,,,,,3200494.0,,101207623.0,
2012-06-30,2012-08-20,10-Q,Spectral Capital Corporation,FCCN,CIK0001131903,USD,,2199614.0,,16467.0,,15223.0,,1674.0,,,6846127.0,,,,,,2615139.0,232091.0,2134949.0,,,211680.0,,,,0.0001,500000000.0,101207623.0,101207623.0,10121.0,,,,,,0.05,0.1,,0.0,9985600.0,,27810.0,239.0,239.0,9985577.0,,,557783.0,,592639.0,0.0,0.34,,1438632.0,,,141243.0,,0.0,,,,,,,,,,2870.0,,,,,,,-112121.0,-345241.0,-345241.0,-457362.0,,,,,,,,,,,,,,,,,,,22752.0,-22752.0,,,,,13429.0,2807476.0,2615139.0,,,,,0.4,0.6,,,,,-345241.0,,,,,,,,,-263502.0,2354042.0,462097.0,-434610.0,,3395100.0,,,,,,,,,,,,,,,0.0001,5000000.0,,,,20411.0,,,,150000.0,,,,,,,,1196.0,,18388.0,,,27487.0,39009.0,,41263.0,226914.0,1.55,5.0,2.0,,1.42,0.8,,0.0193,0.0051,3.67,,,,,,0.0,1.0,,,,0.0,,,,150000.0,,-192337.0,-71165.0,,,,,,,,,,50000.0,,,,3395100.0,3200494.0,,101207623.0,
