end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesFairValueDisclosure,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AreaOfLand,AreaOfLand,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,BusinessAcquisitionPurchasePriceAllocationLand,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessAcquisitionPurchasePriceAllocationMineralRights,BusinessAcquisitionPurchasePriceAllocationNaturalResources,BusinessAcquisitionPurchasePriceAllocationOtherAssets,BusinessAcquisitionPurchasePriceAllocationPlant,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EquityFairValueDisclosure,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,ExplorationExpense,ExtinguishmentOfDebtAmount,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FederalHomeLoanBankAdvancesInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GuaranteeObligationsLiquidationProceeds,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOutstandingChecksOperatingActivities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentsAndOtherNoncurrentAssets,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LitigationSettlementExpense,LongTermNotesPayable,LossContingencyAccrualCarryingValueCurrent,LossContingencyDamagesPaidValue,MachineryAndEquipmentGross,MineralPropertiesAccumulatedDepletion,MineralPropertiesGross,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInterestAcquired1,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherOperatingActivitiesCashFlowStatement,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSecuredNotesPayable,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromUnsecuredNotesPayable,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquityCarryingAmount,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-26,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1536245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21820.0,,,,,-0.04,,,,,,,,,,,,84277.0,,,,,,,213343.0,,,926705.0,,,,,,-976229.0,,,,,,,,,,,,,,,,,,,,156788.0,,,,,,,,,,,,,,,,,,,,,,,,,,-976229.0,,56573.0,,,,,,,,1032802.0,-1032802.0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21754.0,,,,,-0.04,,,,,,,,,,,,135473.0,,,,,,,-115817.0,,,498195.0,,,,,,-928098.0,,,,,,,,,,,,,,,,,,,,156859.0,,,,,,,,,,,,,,,,,,,,,,,,,,-928098.0,,-272676.0,,,,,,,,655422.0,-655422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-21,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,167606.0,,,,,,741085.0,,,,,6937488.0,,,,,1101994.0,25140.0,45140.0,10025.0,,,,,,7234098.0,112154.0,,,,,,,,,,,,,,,154.0,-450733.0,,,,,,,,3044000.0,0.001,100000000.0,25083572.0,25083572.0,,,25084.0,,,,,184923.0,,300000.0,,,,,,,,,,,,,,,,13367.0,,,,,,,,,,,,88557.0,10591071.0,124240.0,,,-0.17,,,,,,,,,,,,356290.0,,,,,,,-329732.0,,,2463291.0,,,,,,-3890271.0,,,,,,121505.0,,,900383.0,,,,,,,,,,,652696.0,,,614243.0,,,154000.0,10862597.0,7234098.0,3358174.0,,,6519500.0,,,,,,5660726.0,,234202.0,,,,-684935.0,,-3890271.0,,-982133.0,,211000.0,1200000.0,,800000.0,,,2908138.0,-2908138.0,,379000.0,,,,295.0,75000.0,,,,,,,,,,,,,,,112000.0,,,,,72319.0,,,136000.0,,,,,1447851.0,,,,,,,-10591071.0,,,,1101994.0,,,,,,,,,,,,,,,,,,,,,2800000.0,0.79,,,,,,,,,,-3628499.0,,,,,,,,,,,,,,,,,,,0.001,50000000.0,0.0,0.0,,,,,
2011-03-31,2011-05-20,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,,,,,,,,,,,,,,,,,,,313243.0,4813.0,,,,,,,,,,,35159427.0,205258.0,463184.0,,2500000.0,,,,,,,97942.0,97788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21720.0,,,,,-0.28,,,,,,,,,,,,36321.0,,,,,,,-179465.0,,,6987212.0,,,,,,-7709162.0,,,,,,106922.0,,,,319709.0,,,,,,47462.0,,,,484444.0,,2416.0,,,,,,,,,,,,,,,,,,1146511.0,,-962977.0,,-85746.0,,-7709162.0,,-663909.0,,,,,,,,7045253.0,-7045253.0,,112000.0,,,,,,,,13365.0,,962977.0,,,,,,,,,,,,,,,-27624.0,,,1137500.0,,,,,,,,,,,,,,,,6613006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-19,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,451560.0,,,,,,304923.0,,,,,40825239.0,,,,,,,,,,,,,,35569123.0,403677.0,,,,35159427.0,,,,,,,,,,,329392.0,,,,,,,,20000.0,,0.001,100000000.0,40699120.0,40699120.0,,,40699.0,,,,,,,1136079.0,,,,,,,,,,,,,,,,6019.0,,,,,,,,,,,,7241.0,20310159.0,16616.0,,-0.05,-0.05,-0.05,,,,,,,,,,,14180.0,,,,,,,-150410.0,,,844972.0,,,,,,-2009926.0,,,,,,,,,,,,,,,,,,,,993123.0,,,129166.0,,,,5013344.0,35569123.0,5013344.0,,,,,,,,,,,,,,,,,-2009926.0,,-1143533.0,,2525000.0,,,,,,866393.0,-866393.0,,,,,,,,,,,,,,,,,,,,,,74285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,20555779.0,,,,,,,,,,,,,,,,,10000000.0,,0.001,50000000.0,10000000.0,10000000.0,,,40590008.0,40590008.0,40590008.0
2011-09-30,2011-11-21,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,522017.0,,,,,,565040.0,,,,,42587425.0,,,,,,,,,,,,,,35274714.0,79104.0,,,,35159427.0,,,,,,,,,,,24492.0,,,,0.5,0.5,,,,,0.001,100000000.0,42342756.0,42342756.0,,,42342.0,,,,,,,1831297.0,,,,,,,0.5,,,,,,,,,1835.0,,,,,,,,,,,,,22922401.0,16616.0,,-0.06,-0.06,-0.06,,,,,,,,,,,,,,,,,,,,,1581226.0,,,,,,-2612242.0,,,,,,,,,,,,,,,,,,,,1031016.0,,,157378.0,,,,5567348.0,35274714.0,5567348.0,,,,,,,,,,,,,,,,,-2612242.0,,-1031016.0,,2025000.0,,,,,,1581226.0,-1581226.0,,,,,,,,,,,,,,,,,,,,,,54612.0,,,,,,,,,,,,,34348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19707366.0,,,,,,,,,,,,,,,,,10000000.0,,0.001,50000000.0,10000000.0,10000000.0,,0.0,41868043.0,41868043.0,41868043.0
2011-12-31,2012-05-17,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,580343.0,,,,,,1137379.0,,,16432.0,662.0,43882949.0,,3465610.0,,,6835006.0,100000.0,2289154.0,16432.0,32864591.0,,,,,35239082.0,38455.0,,,,35159427.0,,,,,,,,,,,620.0,466.0,,,,,,,,12076878.0,0.001,100000000.0,43848756.0,43848756.0,,,43848.0,,,,,0.0,2300973.0,2300973.0,0.0,,165735.0,,,,,,,,,,,13365.0,,275.0,-4194000.0,5099000.0,0.0,2024000.0,,2000.0,,593000.0,,,5099000.0,29623.0,25315398.0,16616.0,400000.0,-0.38,-0.38,-0.38,0.0,-0.34,0.293,0.046,0.001,0.0,,,,,50501.0,,,0.02,,0.02,,-329875.0,0.0,,10180018.0,,0.0,,,,-14724327.0,,0.0,0.0,,4194000.0,332737.0,,,1372765.0,,,-10025.0,,,,37835.0,,0.0,,4134310.0,,211715.0,119644.0,,,1964400.0,6627683.0,35239082.0,6627683.0,,,,,,41587.0,,,,,2542650.0,,-1062014.0,,-1480170.0,,-14724327.0,,-4464185.0,,2072728.0,,,,,,10260142.0,-10260142.0,,112000.0,,0.0,,0.0,0.0,,,13365.0,,1020427.0,41587.0,,,,,,,,,37835.0,,,,,-27624.0,,,2482500.0,,,,,40925.0,,,,0.0,,,-25315398.0,0.0,,,6835006.0,,0.0,,1.58,1.46,,0.0225,0.02,,,,,,,0.0,0.0,12929000.0,,0.53,,15638335.0,0.62,,,0.56,0.58,,0.5,50000.0,,,18611399.0,-10000000.0,500000.0,,,,,,,31239000.0,82867.0,,,,,51139.0,,10000000.0,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,,38414561.0,38414561.0,38414561.0
2012-03-31,2012-06-05,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,547593.0,,,,,,1279639.0,,,,,44180399.0,,,,,,,233633.0,275.0,28464591.0,,,,,35238749.0,38397.0,,,,35159427.0,,,,,,,,,,,3075.0,2455.0,,,,,,,,,0.001,100000000.0,43898756.0,43898756.0,,,43898.0,,,,,,,2534606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26187870.0,16616.0,365000.0,-0.02,-0.02,-0.02,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,532068.0,,,,,,-872472.0,,0.0,0.0,,,-32750.0,,,246256.0,246256.0,,,,,,2513.0,,0.0,,340404.0,,2416.0,226140.0,,,0.0,,35238749.0,7202322.0,,,,,,,,,,,160000.0,,0.0,,-157545.0,,-872472.0,,-340404.0,,2232728.0,,,,,,532068.0,-532068.0,,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,35322.0,,,,,0.0,,,160000.0,,,,,40925.0,,,,0.0,,,,0.0,,,265000.0,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,18036427.0,,,,,,,,,,,,,,,,,10000000.0,,0.001,50000000.0,10000000.0,10000000.0,,,43891613.0,43891613.0,43891613.0
2012-06-30,2012-08-14,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,565183.0,,,,,,1447994.0,,,275.0,662.0,44696495.0,,,,,,,,,,,,,,35268784.0,68432.0,,,,35159427.0,,,,,,,,,,,38401.0,,,,,0.25,0.25,,,12126878.0,0.001,100000000.0,44918756.0,44918756.0,,,44918.0,,,,,,2104504.0,2104504.0,,,,,,,0.5,,,,1489253.0,,,,,,,,,,,,,,,,,0.0,26650552.0,16616.0,,-0.01,-0.01,-0.01,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,312705.0,,,,,,-462682.0,,0.0,,,,,,,,,,,,,,,,,,149977.0,,,314103.0,,,,,35268784.0,7177923.0,,,,,,41587.0,,,,,,,,,,,-462682.0,,-149977.0,,2364523.0,,,,,,312705.0,-312705.0,,,,,,0.0,,,,,,,,,,,,,,,,30031.0,,,,,,,,,,,,,40925.0,,,,,,,,0.0,,,,,,,,,,,,,,5400000.0,11238335.0,0.66,,,,,,,,11238335.0,0.66,,,,,,,,0.124,,18090861.0,,,,,,,,,,,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,,43929525.0,43929525.0,43929525.0
2012-09-30,2012-11-05,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,587557.0,,,,,,1582644.0,,,275.0,662.0,44999721.0,,,,,,,,,,,,,,35236912.0,36560.0,,,,35159427.0,,,,,,,,,,,6563.0,,,,0.25,,,,,11126878.0,0.001,100000000.0,45918756.0,45918756.0,,,45918.0,,,,,,2108081.0,2108081.0,,,,,,,,,,,1489253.0,,,,,,,,,,,,,,,,,0.0,27038068.0,16616.0,,-0.01,-0.01,-0.01,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,234671.0,,,,,,-387516.0,,0.0,,,,,,,,,,,,,,,,,,161838.0,,,406094.0,,,,,35236912.0,7229341.0,,,,,,41587.0,,,,,,,,,,,-387516.0,,-152845.0,,2163349.0,,,,,,234671.0,-234671.0,,,,,,8993.0,,,,,,,,,,,,,,,,29997.0,,,,,,,,,,,,,40925.0,,,,,,,,0.0,,,,,,,,,,,,,,5400000.0,11238335.0,0.66,,,,,,,,11238335.0,0.66,,,,,,,250000.0,0.124,,18007571.0,,,,,,,,,,,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,0.0,45592669.0,45592669.0,45592669.0
