end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockDiscountOnShares,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,CostOfRealEstateSales,CurrentFederalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtInstrumentUnusedBorrowingCapacityFee,DebtWeightedAverageInterestRate,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depletion,Dividends,DividendsCommonStock,DividendsCommonStockCash,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsStock,DueToAffiliateCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FiniteLivedIntangibleAssetsAccumulatedAmortization,GainLossOnDispositionOfAssets1,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInFairValueOfHedgedItemInInterestRateFairValueHedge1,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeDomesticDeposits,InterestIncomeOther,InterestPaid,InterestPaidCapitalized,LandSubjectToGroundLeases,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LineOfCreditFacilityCommitmentFeeAmount,LitigationReserve,LongTermDebt,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesPayable,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAdjustmentsAfterTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherDepreciationAndAmortization,OtherLiabilities,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherRealEstateRevenue,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OwnedPropertyManagementCosts,PatronageRefunds,PaymentsForProceedsFromHedgeFinancingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfDividends,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireLand,PaymentsToAcquireLeaseReceivables,PaymentsToAcquireLimitedPartnershipInterests,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireRealEstate,PaymentsToAcquireTimberlands,PreferredStockDividendRatePercentage,PreferredStockDividendsAndOtherAdjustments,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssets,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,RealEstateCostOfRealEstateSold,RealEstateOtherDeductions,RecognitionOfDeferredRevenue,RelatedPartyCosts,RepaymentsOfNotesPayable,RepaymentsOfSecuredDebt,RepaymentsOfSeniorDebt,RepaymentsOfShortTermDebt,RepaymentsOfSubordinatedDebt,RepaymentsOfSubordinatedShortTermDebt,RestrictedCashAndCashEquivalents,RestrictedStockAwardForfeitures,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockPricePerShare,SalesOfRealEstate,SecuredDebt,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,SharesIssuedPricePerShare,SharesPaidForTaxWithholdingForShareBasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockDividend,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxAssetProvisionalIncomeTaxExpense,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateDeferredTaxLiabilityProvisionalIncomeTaxBenefit,TimberAndTimberlands,TimberRevenue,TreasuryStockValueAcquiredCostMethod,TreasuryStockValueAcquiredParValueMethod,UnrealizedGainLossOnDerivatives,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,DeferredIncomeTaxExpenseBenefit,EquityMethodInvestmentRealizedGainLossOnDisposal,ProceedsFromSaleOfEquityMethodInvestments
2008-12-31,2009-03-30,10-K,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,,,,,,,,,,,,,,,,,4120091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92274708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-26,10-K,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,,,,,,,190177.0,725505.0,,,,,,,,,5636878.0,1516787.0,,,,,,,,,,,,,,,,,3416256.0,,,,,,,,,,,,,,,,,,17443684.0,,,,,0.0,,,,-1.36,,,,,,,,,,,,,,,,-2105660.0,2183778.0,,,,,,-583575.0,225139.0,5949690.0,,47978.0,-93852.0,-623791.0,,10013565.0,26571.0,,,,,2344932.0,,,,,,,,,,,,,,,,,,,,-1865964.0,1646784.0,5029535.0,-23588636.0,,,,-12092654.0,,,,60101252.0,-7855603.0,,,,,,,,,,,,,,,,,,,,,,3383326.0,,,1446216.0,-705780.0,,3698425.0,,2791150.0,,,257198.0,0.0,,,0.0,303595.0,0.0,,,,,,,-1022993.0,,,,,3640379.0,,,,60408715.0,,800000.0,,0.0,,-19948257.0,-3228363.0,0.0,,5903306.0,0.0,6748342.0,,50743040.0,,,,,,,52245649.0,,1000.0,5013038.0,,0.0,,,,,,,127524810.0,,,60729674.0,,,,,,,,,,,,,,43534186.0,,257198.0,-3319234.0,,,,,,,,
2010-06-30,2010-08-12,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,,,,,,,,,,,,,,,,,6973397.0,,,,,,,,,,,,,,,,,,1560.0,,,,,,,,,,,,,,,,,,3015912.0,,,,,,,,,-0.26,,,,,,,,,,,,,,,,-960387.0,604978.0,,,,,,,,,,,,,,2310763.0,1468.0,,,,,500629.0,,,,,,,,,,,,,,,,,,,,,,,-5675611.0,,,,-3269682.0,,,,12341283.0,-1481374.0,,,,,,,,,,,,,,,,,,,,,,756184.0,,,,,,1014185.0,,715327.0,,,,,,,,,,,,,,,,,,,,,-924555.0,,,,,,,,,,-4751056.0,,,,1582163.0,,,,,,,,,,,10859909.0,,,3000.0,,,,,,,,,137669995.0,,,,,,,,,,,,,,,,,9842724.0,,,,,,,,,,,
2010-09-30,2010-11-10,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,,,,,,,,,,,,,,,,,7574643.0,,,,,,,,,,,,,,,,,,1144964.0,,,,,,,,,,,,,,,,,,3432893.0,,,,,,,,,-0.18,,,,,,,,,,,,,,,,-673791.0,480196.0,,,,,,,,,,,,,,2158938.0,2170.0,,,,,560921.0,,,,,,,,,,,,,,,,,,,,,,,-4069896.0,,,,-2830559.0,,,,14378792.0,-304622.0,,,,,,,,,,,,,,,,,,,,,,810357.0,,,,,,717299.0,,714741.0,,,,,,,,,,,,,,,,,,,,,934715.0,,,,,,,,,,-3135181.0,,,,1535226.0,,,,,,,,,,,14074170.0,,,1489387.0,,,,,,,,,147994062.0,,,,,,,,,,,,,,,,,11867484.0,,,,,,,,,,,
2010-12-31,2011-03-22,10-K,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,2722366.0,852227.0,341001.0,,,219082323.0,206750.0,550958.0,,,1200000.0,,,360491122.0,,,8788967.0,3152089.0,,,,,,,0.01,900000000.0,25498717.0,25498717.0,,254988.0,,-15809720.0,,,1557779.0,,,,,,,1866919.0,,,,,,,,,,,14338444.0,,,,,0.0,6057323.0,25764365.0,,-2.14,,0.0,0.34,-0.3739,,-0.0009,0.0145,0.0,0.0203,,,,,537234.0,,-1794127.0,2011395.0,,,,,,-137766.0,-140523.0,6146259.0,,-151196.0,-63708.0,-102938.0,499619.0,8560293.0,5661.0,,7384366.0,,,2190514.0,,,,,,,,,,,199831437.0,360491122.0,,,,,,,,-1064439.0,-937989.0,5154517.0,-19518100.0,,-19518100.0,0.0,-10348759.0,,,,53043105.0,-5460961.0,,,,,,,,,,,,,,,,,,,,,0.0,2915083.0,,2504114.0,1208858.0,26850.0,,3909938.0,,2813729.0,,,859555.0,0.0,,,0.0,2207920.0,429501.0,,,,,,,1040927.0,,,,,3708380.0,100000000.0,626888.0,,54463267.0,,0.0,0.0,211000000.0,,-15809720.0,1392900.0,0.0,,6130749.0,42159408.0,0.0,201852588.0,14988709.0,14988709.0,,7852763.0,,-113326358.0,,47582144.0,,,2267887.0,168840592.0,0.0,,,,,,,160659685.0,,,54823798.0,,,-221.0,,-859555.0,,,,,,,,340003739.0,41404319.0,,859555.0,2271093.0,,,9122648.0,,,,,
2011-03-31,2011-05-09,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,,,,,,,53137.0,124264.0,,,,,,,,,8503342.0,-285625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223660.0,,,,,0.0,,,,-0.51,,,,,,,,,,,,,,,,-10740.0,711847.0,,,,,,-454022.0,-60953.0,1623645.0,,-573676.0,-128596.0,-3486444.0,,1649684.0,1137.0,,,,,535100.0,,,,,,,,,,,,,,,,,,,,-3019182.0,3241475.0,-507918.0,-5388321.0,,-5388321.0,,-1659287.0,,,,12191448.0,-2814639.0,,,,,,,,,,,,,,,,,,,,,,730733.0,,,110396.0,,,682375.0,,689206.0,,,223000.0,0.0,,,0.0,,129371.0,,,,,,,244969.0,,,,,914395.0,,,,10355346.0,,,,,,-4473926.0,,,,1639155.0,,12044719.0,,,,,,,,,9376809.0,,,,,8333.0,,,,,,,165353573.0,,,10430710.0,,,-5.0,,,,,,,,,,,8694434.0,,223000.0,215014.0,,,,,,,,
2011-06-30,2011-08-09,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,1882039.0,995647.0,564128.0,,,241169861.0,,,,,,,,348054029.0,,,6423908.0,,,,,195335.0,,,0.01,900000000.0,28260731.0,28077959.0,,280780.0,,,,,712307.0,,,,,,,1812172.0,,,,,,,,,,,2857962.0,,,,,,,27520717.0,,-0.25,,,,,,,,,,,,,,620455.0,,-325651.0,514989.0,,,,,,,,,,,,,416398.0,1390015.0,617.0,,,,,588338.0,,,,,,,,,,,176930629.0,348054029.0,,,,,,,,,,,-2793780.0,,-2793780.0,,-1715049.0,,,,11495352.0,-631895.0,,,,,,,,,,,,,,,,,,,,,,629618.0,,3454835.0,,,,688413.0,,687776.0,,,,,,,,,,,,,,,,,,,,,446836.0,100000000.0,325225.0,,,,,,,,-2346944.0,,,,204803.0,,,,,,,4486707.0,,-122805412.0,,10863457.0,,,1021200.0,144073038.0,,,,,,,,171123400.0,,,,,,,,,,,,,,,,333593972.0,9153844.0,,,,,,27746506.0,,,,,
2011-09-30,2011-11-08,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,2806600.0,781405.0,685749.0,,,255698249.0,,,,,,,,345318463.0,,,6934852.0,,,,,,,,0.01,900000000.0,29691336.0,29691336.0,,296914.0,,,,,306.0,,,,,,,1690551.0,,,,,,,,,,,2594248.0,,,,,,,27330125.0,,-0.19,,,,,,,,,,,,,,662065.0,,-112178.0,502734.0,,,,,,,,,,,,,374788.0,1275506.0,145.0,,,,,541418.0,,,,,,,,,,,165943923.0,345318463.0,,,,,,,,,,,-2219534.0,,-2219534.0,,-1387539.0,,,,10195423.0,-733032.0,,,,,,,,,,,,,,,,,,,,,,747278.0,,2832982.0,,,,697927.0,,683836.0,,,,,,,,,,,,,,,,,,,,,98963.0,100000000.0,454681.0,,,,,,,,-2120571.0,,,,0.0,,,,,,,3568980.0,,-126368695.0,,9462391.0,,,0.0,132974216.0,,,,,,,,179374540.0,,,,,,,,,,,,,,,,331513206.0,8764464.0,,,,,,29110422.0,,,,,
2011-12-31,2012-03-19,10-K,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,1918281.0,644622.0,809158.0,11877472.0,0.0,271617462.0,216700.0,654136.0,,,500000.0,,,345322607.0,,,6848973.0,-1939994.0,,,,,,,0.01,900000000.0,31465274.0,31465274.0,,314653.0,,-11945363.0,,,1332775.0,,,,,,,1672550.0,,1000000.0,-6985.0,4131677.0,,0.0,4140397.0,-1735.0,4131677.0,,11759282.0,,,,,0.0,5570133.0,28960573.0,,-1.43,,0.0,0.34,-0.3753,,0.0001,0.0023,0.0,0.0331,,,,,703675.0,,-439497.0,2127940.0,,,,,,-756676.0,-207605.0,3103841.0,,637428.0,-127700.0,-1090517.0,333178.0,5435948.0,2287.0,,4984171.0,,,2217313.0,,,,,,,,,,,155514335.0,345322607.0,,,,,,,,-5976092.0,-536033.0,4572131.0,-13502038.0,,-16602441.0,4404.0,-5873158.0,,,,46090032.0,-7964844.0,,,,,,,,,,,,,,,,,,,,,0.0,2653225.0,,2609809.0,468157.0,0.0,,2743325.0,,2576562.0,,,892901.0,5880000.0,,,1639908.0,273788.0,625820.0,0.0,,,,,,1626550.0,,,0.0,,1556675.0,100000000.0,499188.0,,54511310.0,0.0,0.0,0.0,0.0,,-14949285.0,1200000.0,-91061.0,2400000.0,3324154.0,46814920.0,0.0,0.0,0.0,0.0,,6762246.0,,-130620551.0,,50332997.0,,,1740586.0,122025672.0,21667.0,,,,,,,189808272.0,,,54996957.0,,,221.0,,892901.0,,7519908.0,,,,,,340439322.0,35533916.0,7519908.0,892901.0,531512.0,,,11395632.0,,,,,
2012-03-31,2012-05-07,10-Q,"CATCHMARK TIMBER TRUST, INC.",CTT,CIK0001341141,USD,2145408.0,726360.0,938918.0,,,302045374.0,55172.0,48752.0,,,,,,342917618.0,,,11333099.0,4484126.0,,,,,,,0.01,900000000.0,31843775.0,31843775.0,,318438.0,,-3254067.0,,,0.0,,,,,,,1542790.0,,,,,,,,,,,2980277.0,,,,,0.0,61.0,745242.0,,-0.28,,,,,,,,,,,,,,745286.0,,-90993.0,555005.0,,,,,,227127.0,81738.0,-734954.0,,-1221086.0,-97712.0,-4112280.0,291567.0,985973.0,127.0,,,,,514878.0,,,,,,,,,,,126109381.0,342917618.0,,,,,,,,2765322.0,3707932.0,-1989128.0,-3347108.0,,-3347108.0,,-1076839.0,,,,10063092.0,-2177228.0,,,,,,,,,,,,,,,,,,,,,0.0,697948.0,,1193059.0,129760.0,,,663637.0,0.0,572782.0,,,306405.0,356000.0,,,103436.0,0.0,83739.0,,,,,,,404348.0,,,,,93041.0,100000000.0,412014.0,,4062646.0,,,,,,-3254067.0,0.0,,,745242.0,,0.0,,,,,2649966.0,,-133874679.0,,7885864.0,,,0.0,122025672.0,8333.0,,,,,,,216808237.0,,,4114740.0,,,,32146.0,-306405.0,,-459436.0,,,,,,325961822.0,7222227.0,459436.0,306405.0,195664.0,,,31845664.0,,,,,
