end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedRoyaltiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCashPaidToSettle,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsNoncurrent,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNetCurrent,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DerivativeAssetsCurrent,DerivativeAssetsNoncurrent,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeLiabilitiesCurrent,DueToAffiliateCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,ExplorationExpense,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GasGatheringTransportationMarketingAndProcessingCosts,GasGatheringTransportationMarketingAndProcessingRevenue,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,Land,LeaseAndRentalExpense,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NaturalGasProductionRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfCreditRiskDerivativesHeld,OilAndCondensateRevenue,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasPropertySuccessfulEffortMethodNet,OilAndGasReclamationLiabilityNoncurrent,OilAndGasRevenue,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherGeneralAndAdministrativeExpense,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireOilAndGasEquipment,PreferredStockNoParValue,PrepaidTaxes,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvedOilAndGasPropertySuccessfulEffortMethod,ProvisionForDoubtfulAccounts,PurchaseCommitmentRemainingMinimumAmountCommitted,QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,RepaymentsOfLongTermLinesOfCredit,RestrictedCashAndCashEquivalents,RestrictedCashNoncurrent,ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,UnprovedOilAndGasPropertySuccessfulEffortMethod,UnrealizedGainLossOnDerivativesAndCommodityContracts,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProfitLoss
2018-12-31,2019-03-29,10-K,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,1762586.0,,,5042134.0,,1300539.0,9797930.0,6519028.0,330232.0,,0.0,0.0,562246.0,1625154.0,114453.0,,,1590.0,,-137490.0,1625154.0,87897709.0,19893335.0,68004374.0,28137573.0,41040847.0,12903274.0,14401257.0,,14959518.0,4403801.0,0.0,27385133.0,27358180.0,143611023.0,143705441.0,6546754.0,3000000.0,20252310.0,1742898.0,1314830.0,-428068.0,-392574.0,-572405.0,10546420.0,9989278.0,-179831.0,12670826.0,557142.0,12113684.0,465496.0,91646.0,,12113684.0,,,,201865.0,498888.0,-297023.0,297023.0,,0.24,0.24,0.1003,0.21,0.023,-0.0041,0.0039,0.0472,-115306.0,1248317.0,1279821.0,-1938465.0,-1381898.0,-297023.0,,-189142.0,,,0.0,8070409.0,7404485.0,-665924.0,7404485.0,742425.0,4130493.0,170477.0,-30633.0,1554942.0,28860.0,349643.0,-545286.0,1707239.0,,-1615313.0,173513.0,,,140615.0,136833.0,12087.0,,6665856.0,,17953622.0,87897709.0,6339190.0,11614432.0,,-3563944.0,-2222947.0,10305998.0,6662060.0,6662060.0,-2027410.0,,,83807401.0,54542839.0,1625154.0,,9431895.0,,,,,,,,2156304.0,244233.0,-115306.0,-115306.0,4605506.0,39583.0,663944.0,260000.0,148360.0,,205711.0,,,67446113.0,,118851574.0,,,,2900000.0,558261.0,558261.0,7181753.0,-89983894.0,29684205.0,,330232.0,,69944087.0,,,,,569526.0,,94418.0,,,,,26953.0,94418.0,,,19498666.0,-1938465.0,0.0,0.0,27474125.0,,27462788.0,,
2019-03-31,2019-05-14,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,4108523.0,,,3981775.0,,1178331.0,9808722.0,6652748.0,133720.0,133720.0,,,547214.0,1654944.0,29788.0,,,2.0,,,,90389178.0,21778046.0,68611132.0,28609797.0,41065956.0,12456159.0,16591331.0,2190074.0,17149928.0,2190410.0,0.0,27355247.0,,143362642.0,,1384468.0,,5330093.0,,,,537040.0,746596.0,,10735874.0,209556.0,,,,,,,,,,190428.0,588316.0,1211849.0,-623533.0,813961.0,,0.05,0.05,,,,,,,10792.0,,312787.0,-510754.0,-184244.0,-623533.0,,,312787.0,2438351.0,0.0,,2120272.0,,,746596.0,580000.0,,,,,,-772879.0,-1060359.0,,,754996.0,,336.0,27609.0,31391.0,42691.0,,1718293.0,1718293.0,19175284.0,90389178.0,6784466.0,12390818.0,5434935.0,-248381.0,-1510718.0,3938717.0,1373676.0,1373676.0,-495649.0,0.0,59237.0,85131120.0,55405948.0,1654944.0,7946014.0,2615921.0,67291.0,,,,,6729.0,60562.0,683651.0,419201.0,10792.0,10792.0,1339562.0,23.0,248381.0,596500.0,65296.0,0.0,785739.0,,,67862107.0,,120179795.0,,0.0,,,,558597.0,1825731.0,-88610218.0,7946014.0,,133720.0,,71213894.0,,,,,248381.0,,,,,1367762.0,,0.0,,,,20357273.0,-510754.0,,,27408374.0,,27392755.0,,
2019-06-30,2019-08-16,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,3088624.0,,,3568847.0,,1111748.0,9809774.0,6786469.0,133721.0,133721.0,,,520471.0,1688775.0,,,,,,,,92882749.0,22134236.0,70748513.0,29109908.0,41286472.0,12176564.0,16614863.0,,17173853.0,,0.0,27355247.0,,,143362642.0,3838910.0,,3984901.0,,47188.0,47188.0,1228821.0,1646632.0,,12382506.0,417811.0,,,,,,,,,904978.0,834813.0,2220357.0,480566.0,1739791.0,,,0.14,0.14,,,,,,,,,238886.0,2734988.0,371664.0,1739791.0,-929827.0,929827.0,,,,,5531678.0,,,1693820.0,,,,,,,,,,,,,,29010.0,,46598.0,,1583895.0,,18681488.0,92882749.0,4610207.0,14071281.0,,,,,3837858.0,3837858.0,2753007.0,0.0,,86558323.0,55076636.0,1688775.0,,2778671.0,47104.0,,,,,6729.0,40375.0,409835.0,307120.0,1052.0,1052.0,921307.0,431.0,,,,0.0,738428.0,,,67253200.0,,120717787.0,,12900000.0,,,,558990.0,1953171.0,-84772360.0,6763572.0,6763572.0,133721.0,,74201261.0,,,,,985264.0,237189.0,985264.0,,,,4.13,237189.0,985264.0,237189.0,,20917172.0,2734988.0,,,27215258.0,,27172896.0,,
2019-09-30,2019-11-13,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,4049590.0,,,3172723.0,1338225.0,1012315.0,9808874.0,6920189.0,133720.0,,,,503829.0,1720018.0,,,,,,,,95010379.0,23796329.0,71214050.0,29581885.0,41278528.0,11696643.0,18746426.0,,19305479.0,,0.0,27380247.0,27380247.0,,143416892.0,1452398.0,,4502454.0,1622486.0,2083251.0,460765.0,-1256553.0,-1540112.0,,10842394.0,-283559.0,,,,,,,,,1446557.0,406457.0,2140010.0,286996.0,1853014.0,,8400.0,0.05,0.05,,,,,,,,866058.0,461036.0,1270494.0,1157271.0,1853014.0,-445173.0,445173.0,,,,,1996437.0,,,543139.0,,,,,,,,,,,,,,29416.0,,38618.0,,1548902.0,,19649396.0,95010379.0,7086984.0,12562412.0,,,,,1453298.0,1453298.0,1279697.0,0.0,,87908590.0,58550158.0,1720018.0,,716740.0,339859.0,,18007.0,107419.0,103693.0,90553.0,20187.0,678454.0,430623.0,-900.0,-900.0,952503.0,1.0,,,,0.0,,,,70246801.0,,125443709.0,,0.0,900000.0,,559053.0,559053.0,1851466.0,-83319062.0,5219194.0,5219194.0,133720.0,,75360983.0,,25000.0,54250.0,,,126341.0,480646.0,,,1004232.0,,363530.0,1465910.0,,,21015039.0,1270494.0,,,27094391.0,,27060387.0,,
2019-12-31,2020-03-18,10-K,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,2828495.0,4296917.0,4296917.0,4296917.0,,1306922.0,9810478.0,7029488.0,510460.0,,0.0,0.0,553169.0,2909855.0,114798.0,,1503978.0,16163.0,,1153740.0,1405877.0,97669203.0,22424324.0,75244879.0,29961690.0,41445225.0,11483535.0,14052417.0,,14613711.0,-345807.0,0.0,26790985.0,26790985.0,,140808923.0,8710547.0,2400000.0,18505232.0,1010181.0,1365303.0,355122.0,1527937.0,2412186.0,13799222.0,12401464.0,884249.0,13592872.0,1397758.0,12195114.0,492672.0,71524.0,833562.0,12195114.0,572867.0,1999802.0,,2164340.0,164538.0,1999802.0,,,0.32,0.32,0.3029,0.21,0.0065,-0.0014,0.008,0.0785,12548.0,,1337409.0,4246057.0,1949232.0,1999802.0,-1375000.0,1375000.0,,,0.0,12782774.0,12475488.0,-307286.0,12475488.0,3777489.0,2794422.0,81431.0,-16901.0,2619853.0,97501.0,979102.0,-1471460.0,-745217.0,,,1625244.0,1124.0,,115356.0,119138.0,158879.0,375314.0,6571394.0,,21306209.0,97669203.0,7498868.0,13807341.0,,-2802100.0,-10541269.0,12985014.0,8697999.0,8697999.0,4290384.0,0.0,,89255035.0,62611733.0,,,8185104.0,319672.0,,18007.0,107419.0,103693.0,90553.0,,858188.0,433687.0,12548.0,12548.0,3989540.0,804.0,2856350.0,596500.0,366059.0,0.0,1641501.0,1375000.0,54250.0,74682461.0,587193.0,130819256.0,0.0,2000000.0,,,561294.0,561294.0,7387681.0,-81285895.0,26690336.0,,510460.0,,76362994.0,,,54250.0,,2856350.0,,,,,671666.0,3.72,,,696096.0,2856350.0,21047512.0,4246057.0,0.0,0.0,27129430.0,27129430.0,27129430.0,,
2020-03-31,2020-05-13,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,2820603.0,,,3766761.0,,1102167.0,9810364.0,7203407.0,173919.0,,,,591499.0,2963886.0,50094.0,,1529313.0,1756.0,,2181.0,1434573.0,95704490.0,23148886.0,72555604.0,30493041.0,41525671.0,11032630.0,15410599.0,,15973246.0,1359535.0,0.0,26790985.0,26302956.0,,140808923.0,310185.0,2000000.0,7504582.0,297863.0,394759.0,96896.0,-131081.0,-69478.0,,12331986.0,61603.0,,,,,,,,,2374878.0,,2477182.0,102304.0,2374878.0,,,0.01,0.01,,,,,,,-114.0,,97778.0,1721018.0,1345942.0,2374878.0,1760000.0,,,,1760000.0,,635580.0,,,325281.0,,,,,,,-9215.0,-530156.0,,,-478540.0,-244.0,,28006.0,28006.0,21529.0,375314.0,2047767.0,,20356978.0,95704490.0,6590419.0,13766559.0,,-1499586.0,-2354286.0,5213521.0,310299.0,310299.0,1712316.0,0.0,,92842748.0,60231831.0,,,-1076736.0,304560.0,,,18007.0,107419.0,103693.0,75441.0,567958.0,345736.0,-114.0,-114.0,1008113.0,-2225.0,1499586.0,0.0,101473.0,0.0,1250912.0,,,71992077.0,727616.0,131965089.0,0.0,3150000.0,,,562647.0,562647.0,2414376.0,-80975596.0,6427846.0,,173919.0,,75347512.0,,,,,1499586.0,,1499586.0,,,183637.0,3.44,488029.0,1499586.0,1184125.0,1499586.0,21109490.0,1721018.0,,,26565084.0,,26565084.0,,
2020-06-30,2020-08-13,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,1542637.0,4125646.0,3306646.0,3306646.0,,1095343.0,9816496.0,7375459.0,172052.0,,819000.0,,591499.0,3014913.0,,,1555075.0,,,,1459838.0,93783598.0,22584945.0,71198653.0,31064707.0,41587171.0,10522464.0,16305204.0,,16869452.0,,0.0,26790985.0,26133671.0,,140808923.0,-559902.0,,6921646.0,-185473.0,-244729.0,-59256.0,64367.0,67277.0,,12399263.0,2910.0,,,,,,,,,1257702.0,,1363892.0,106190.0,1257702.0,,,-0.02,-0.02,,,,,,,,,79702.0,-85348.0,1031828.0,1257702.0,,,,,0.0,,-743486.0,,,-177452.0,,,,,,,,,,,,,,28317.0,,13041.0,375314.0,2034120.0,,19251548.0,93783598.0,5392447.0,13859101.0,,,,,-566034.0,-566034.0,-100627.0,0.0,,94789633.0,59383932.0,,,-642859.0,296177.0,,,36013.0,106797.0,103073.0,50294.0,386686.0,199441.0,6132.0,6132.0,1236729.0,-3.0,,,,0.0,1515952.0,,,70631980.0,725584.0,132997655.0,819000.0,2520000.0,,,564248.0,564248.0,2577770.0,-81541630.0,6278787.0,,172052.0,,74532050.0,,,,,,,427612.0,,,14352.0,,657314.0,1927198.0,1353410.0,427612.0,21175910.0,-85348.0,,,26147403.0,,26147403.0,,
2020-09-30,2020-11-10,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,1638763.0,4471036.0,3652036.0,3652036.0,,1046899.0,9818769.0,7614593.0,239134.0,,819000.0,,591499.0,3070947.0,,,1581561.0,,,,1489386.0,87339453.0,17855454.0,69483999.0,31697749.0,41912242.0,10214493.0,11580278.0,,12145327.0,,0.0,23817470.0,23817470.0,,131730401.0,-290510.0,,6533130.0,159626.0,164455.0,4829.0,-185265.0,-198217.0,,12201046.0,-12952.0,,,,,,,,,20258.0,,174421.0,154163.0,20258.0,,,-0.01,-0.01,,,,,,,,,43711.0,419879.0,1657323.0,20258.0,,,,,,,-326545.0,,,-33762.0,,,,,,,,,,,,,,28629.0,,4724.0,637464.0,2147795.0,,20010103.0,87339453.0,6319671.0,13690432.0,,,,,-292783.0,-292783.0,395974.0,0.0,,96864983.0,57721975.0,,,-722519.0,271030.0,103073.0,,,36013.0,106797.0,25147.0,1427489.0,511483.0,2273.0,2273.0,1330604.0,,,,,0.0,2091399.0,,,68917609.0,981141.0,133138412.0,,2630000.0,,,565049.0,565049.0,2769193.0,-81834413.0,5810611.0,,239134.0,,67329350.0,,,,,,,,,,,,,,,,21448546.0,419879.0,,,23955619.0,,23955619.0,,
2020-12-31,2021-03-25,10-K,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,1592451.0,,,3917288.0,,1155698.0,9820647.0,7879119.0,849631.0,,0.0,,728237.0,3150243.0,202744.0,79.0,106734.0,5826.0,850.0,32668.0,3043509.0,86676184.0,17778069.0,68898115.0,32101624.0,42202644.0,10101020.0,13270913.0,,13836771.0,-776940.0,0.0,23985799.0,23985799.0,,131730401.0,885340.0,,25402984.0,2214430.0,2874032.0,659602.0,-1788587.0,-2298612.0,11233253.0,10102852.0,-510025.0,13748247.0,1130401.0,12357988.0,350565.0,137275.0,902419.0,12617846.0,,,,,,0.0,,,0.03,0.03,0.3966,0.21,0.1123,-0.0233,0.0163,-0.0977,10169.0,,429749.0,2503655.0,4503457.0,0.0,,,,,1760000.0,2065208.0,1450591.0,-614617.0,1450591.0,575420.0,1320000.0,162874.0,-33804.0,304622.0,23652.0,-141695.0,207613.0,-379629.0,,,-1485320.0,-745.0,,114515.0,114515.0,43540.0,637764.0,8052471.0,,17656741.0,86676184.0,4510380.0,13146361.0,,-9078522.0,-6524953.0,14816366.0,875171.0,875171.0,2428295.0,0.0,,98200111.0,57254675.0,,,-977704.0,245883.0,103073.0,,,36013.0,106797.0,,1002935.0,500583.0,10169.0,10169.0,4740332.0,-4385.0,9078522.0,0.0,731046.0,0.0,89285.0,,,68331878.0,976183.0,133902723.0,-819000.0,2300000.0,,,565858.0,565858.0,9557891.0,-80410724.0,24425280.0,,849631.0,2000000.0,69019443.0,,,,3690444.0,,2994348.0,9062089.0,,1193000.0,,3.16,,,,1927198.0,21552063.0,2503655.0,,0.0,25122501.0,25122501.0,25122501.0,,875171.0
2021-03-31,2021-05-06,10-Q,EPSILON ENERGYÂ LTD.,EPSN,CIK0001726126,USD,725168.0,,,3462548.0,247513.0,1414126.0,9820889.0,8081618.0,202499.0,,,,623355.0,3151129.0,25923.0,3483.0,108258.0,6908.0,31945.0,,3042871.0,90202359.0,22054485.0,68147874.0,32480738.0,42215928.0,9735190.0,17851587.0,,18418127.0,4581356.0,0.0,23985799.0,23862599.0,,131730401.0,2735809.0,,5009194.0,155370.0,339214.0,183844.0,663202.0,805359.0,,10908211.0,142157.0,,,,,,,,,401141.0,,894240.0,493099.0,401141.0,,,0.11,0.11,,,,,,,242.0,,190947.0,465341.0,64200.0,401141.0,,,,,0.0,,3880140.0,,,1144573.0,,,,,,,-349705.0,-454740.0,336798.0,,-161374.0,-156.0,,27073.0,29562.0,7813.0,637764.0,1594188.0,,18737087.0,90202359.0,4786005.0,13951082.0,,-492479.0,-551275.0,5624868.0,2735567.0,2735567.0,448022.0,0.0,,99469225.0,56872702.0,,,3432118.0,220735.0,106797.0,,,,36013.0,77925.0,786130.0,339209.0,242.0,242.0,1327161.0,1941.0,492479.0,,40963.0,0.0,,,,67581111.0,973219.0,134831162.0,0.0,1490000.0,,,566540.0,566540.0,1682860.0,-77675157.0,8441312.0,,202499.0,,71465272.0,,,,184000.0,492479.0,,,,1069800.0,,7.92,123200.0,492479.0,60800.0,492479.0,21510765.0,465341.0,,,24030104.0,,23947222.0,,
