end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,Assets,AssetsCurrent,BankOverdrafts,CapitalizedCostsMineralInterestsInProvedProperties,CapitalLeaseObligationsCurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFive,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionGainsAndLossesOnForeignInvestments,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtCurrent,DebtInstrumentConvertibleStockPriceTrigger,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DueFromRelatedParties,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,ExplorationAbandonmentAndImpairmentExpense,FairValueOptionChangesInFairValueGainLoss1,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,LeaseAndRentalExpense,LeaseCost,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesSubjectToCompromiseCapitalLeaseObligationsAndAccruedInterest,LitigationSettlementExpense,LongTermDebt,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,OilAndGasPropertyFullCostMethodNet,OperatingIncomeLoss,OperatingLeasePayments,OperatingLossCarryforwards,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTax,OtherNoncashIncomeExpense,PaymentsForProceedsFromProductiveAssets,PaymentsOfFinancingCosts,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,VariableLeasePayment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,ConversionOfStockSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsNet,DueToOtherRelatedPartiesClassifiedCurrent,ForeignCurrencyTransactionLossBeforeTax,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInOperatingLeaseLiability,LongTermNotesPayable,NetIncomeLossAvailableToCommonStockholdersDiluted,NotesIssued1,OperatingExpenses,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherGeneralExpense,OtherNonoperatingIncomeExpense,SharePrice,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueOther
2015-06-30,2015-08-12,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,,6551.0,2026.0,6551.0,3443.0,,,,,,,,49087.0,532.0,,,,,,,,,,532.0,,,,,,0.001,,75000000.0,10000000.0,10000000.0,8989.0,,,,78864.0,78864.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-197.0,,,3221.0,,,,,,,,,,,,,1882.0,,,,,,,99467.0,49087.0,20602.0,,,85415.0,,,,,-5103.0,-1882.0,,,48555.0,-3221.0,,,,,,,,,,,,,,,,,,,,,,,-5300.0,,,-62812.0,,,,,,-50380.0,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2015-12-29,10-K,Barrel Energy Inc.,BRLL,CIK0001631463,USD,,,,7762.0,5500.0,,-2015.0,,,,,,45193.0,455.0,,,,,,,,,,455.0,-1315.0,,,,,0.001,,70000000.0,10000000.0,10000000.0,8989.0,-569.0,,,74753.0,16742.0,55923.0,55923.0,,,,,,15683.0,,23623.0,23623.0,,,,,,,15683.0,,0.0,,,,,,,,,,5105.0,,,37274.0,,,,,,,,7510.0,,,,,7510.0,,,,,,,98198.0,45193.0,81456.0,,,82515.0,,34513.0,,-37843.0,-45353.0,-8079.0,,,44738.0,-37274.0,,67494.0,,,,,,0.001,0.001,5000000.0,0.0,0.0,,,16742.0,,,,15683.0,,,,-40248.0,,,-67494.0,,,,,,-53005.0,,,,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2016-02-05,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,,9047.0,4750.0,9047.0,6004.0,2640.0,,,,,,,44292.0,1020.0,,,,,,,,,,1020.0,-565.0,-794.0,,,,0.001,,70000000.0,10110000.0,10110000.0,9099.0,,,,68196.0,,2088.0,68196.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,504.0,,,8918.0,,,,,6349.0,6349.0,,,,,,,1603.0,,,,,,,104564.0,44292.0,104564.0,,,77243.0,,5531.0,,-4172.0,-10521.0,-1603.0,,,43272.0,-8918.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,2750.0,,,4800.0,,-2019.0,,-10017.0,,4800.0,-78015.0,,,,,,-60272.0,,,,,,,,,10019565.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-23,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,,11269.0,950.0,11269.0,3236.0,13872.0,,,,,,,51960.0,5897.0,,,,,,,,,,5897.0,,,,,,0.001,,70000000.0,10578000.0,10578000.0,9567.0,430.0,,,74818.0,,2088.0,74818.0,,,,,,,,,,,,,,,,18395.0,,0.0,,,,,,,,,,-2768.0,430.0,,3094.0,,,,,,,,,,,,,1555.0,,,,,,,107520.0,51960.0,107520.0,,,86087.0,,,,,-4219.0,-1125.0,,,46063.0,-3094.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,-6987.0,,,-82235.0,,,,,,-55560.0,,,,,,,,,10338440.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016-08-05,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,,12891.0,2750.0,12891.0,2373.0,18864.0,,,,,,,53381.0,7378.0,,,,,,,,,,7378.0,,,,,,0.001,,70000000.0,10786000.0,10786000.0,9775.0,190.0,,,74720.0,,2088.0,74720.0,,,,,,,,,,,,,,,,18395.0,,0.0,,,,,,,,,,-754.0,190.0,,5571.0,,,,,,,,,,,,,1656.0,,,,,,,110844.0,53381.0,110844.0,,,87611.0,,,,,-7037.0,-1466.0,,,46003.0,-5571.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,-7791.0,,,-88475.0,,,,,,-57463.0,,,,,,,,,10669429.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,2016-12-29,10-K,Barrel Energy Inc.,BRLL,CIK0001631463,USD,24656.0,,,24656.0,4603.0,18035.0,331.0,,,,,,45913.0,330.0,,,,,,,,,,330.0,-125.0,,,,,0.001,,70000000.0,10804000.0,10804000.0,10804.0,620.0,,,76164.0,,74037.0,74037.0,,,,,,19023.0,,37580.0,37580.0,,,,,,,19023.0,,0.0,,,,,,,,,,-897.0,,,33339.0,0.0,,,,,,,16894.0,,,,,7159.0,,,,,,,119843.0,45913.0,119843.0,15003.0,,91166.0,,22290.0,,-22084.0,-39878.0,-6539.0,,,45583.0,-33339.0,,107372.0,,,,,,0.001,0.001,5000000.0,0.0,0.0,,,,18950.0,,,3340.0,,,3743.0,-40775.0,,,-107372.0,,900.0,,,,-73930.0,,,,,18950.0,900.0,,,10463666.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2017-02-08,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,28343.0,16394.0,,,5659.0,19064.0,1.0,,,,,,44808.0,263.0,,,,,,,,,,263.0,-67.0,-1.0,,,,0.001,,70000000.0,10804000.0,10804000.0,9775.0,,,,74430.0,,2079.0,72351.0,,,,,,,,,,,,,,,,22023.0,,0.0,,,,,,,,,,1056.0,,,5362.0,,,,,,7048.0,,7048.0,,,,,1752.0,,,,,,,124796.0,44808.0,124796.0,,,90824.0,,,,-66.0,-7114.0,-1752.0,,,44545.0,-5362.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,-6058.0,,,-114486.0,,,,,,-79988.0,,,,,,,,,10804000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,2017-05-15,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,31934.0,18329.0,,,7054.0,19064.0,,,,,,,232.0,232.0,,,,,,,,,,232.0,,,,,,0.001,,70000000.0,10804000.0,10804000.0,9775.0,,,,75261.0,,2102.0,73159.0,,,,,,,,,,,,,,,,29826.0,,-0.01,,,,,,,,,,1395.0,,,11376.0,45042.0,,,,,,,,,,,,1778.0,,,,,,,137021.0,232.0,137021.0,,,93590.0,,,,,-58196.0,-1778.0,,,,-56418.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,-56801.0,,,-172682.0,,,,,,-136789.0,,,,,,,,,10804000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017-08-14,10-Q,Barrel Energy Inc.,BRLL,CIK0001631463,USD,25747.0,15955.0,,4625.0,-832.0,18035.0,,,,,,,200.0,200.0,,,,,,,,,,200.0,,,,,,0.001,,70000000.0,10804000.0,10804000.0,10804.0,,,,57773.0,,2157.0,57773.0,,,,,,,,,,,,,,,,53852.0,,0.0,,,,,,,,,,-7886.0,,24625.0,17445.0,,,,,,,,,,,,,1834.0,,,,,,,139529.0,200.0,139529.0,,,73728.0,,,,,5346.0,22791.0,,,,-17445.0,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,-2540.0,,,-167336.0,,,,,,-139329.0,,,,,,,,,10804000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017-12-29,10-K,Barrel Energy Inc.,BRLL,CIK0001631463,USD,28241.0,,,28241.0,-4297.0,272638.0,8900.0,,,,,,250160.0,250160.0,,,,,,,,,,250160.0,249830.0,,,,,0.001,,70000000.0,12301332.0,12301332.0,12301.0,,,,54515.0,,54515.0,,5612.0,700000.0,,,,62994.0,,62467.0,62467.0,,,,,,,,,-0.01,,0.21,,,,,,,,-8900.0,,24625.0,43289.0,45042.0,,-71105.0,,,,,60318.0,,,,,7399.0,,,,,,,147995.0,250160.0,147995.0,18477.0,,72992.0,,250000.0,,8730.0,-71105.0,17226.0,,,,-88331.0,,178477.0,,,,,,0.001,,5000000.0,0.0,0.0,,,,250000.0,,,,,,,-80005.0,,,-178477.0,,-900.0,,,,102165.0,,,,,250000.0,,-900.0,,10806144.0,,,,,,,,,,,,,,,,,,,,,,,,,,
