end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccruedEmployeeBenefitsCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossRealizedLosses,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueModificationOfContract,ContractWithCustomerAssetGrossCurrent,ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination,ContractWithCustomerAssetReclassifiedToReceivable,ContractWithCustomerLiability,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueModificationOfContract,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationDepletionAndAmortization,DerivativeNumberOfInstrumentsHeld,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FinanceLeaseLiability,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,GainLossOnSaleOfDerivatives,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLeasehold,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncentiveFromLessor,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InducedConversionOfConvertibleDebtExpense,InterestExpenseDebt,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeNet,LeaseIncentivePayableCurrent,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotionalAmountOfForeignCurrencyDerivatives,NotionalAmountOfForeignCurrencyDerivatives,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,PaymentsForProceedsFromTenantAllowance,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfDebtRestructuringCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromRoyaltiesReceived,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,PurchaseObligation,ReimbursementRevenue,RepaymentsOfConvertibleDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RestructuringAndRelatedCostIncurredCost,RestructuringCharges,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueRemainingPerformanceObligation,RevenueRemainingPerformanceObligationPercentage,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyRevenue,SalesRevenueGoodsNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,SubleaseIncome,TangibleAssetImpairmentCharges,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxCreditCarryforwardAmount,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateProvisionalIncomeTaxExpenseBenefit,UnbilledContractsReceivable,UnbilledReceivablesCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,EarningsPerShareBasic,EarningsPerShareDiluted,PaymentsOfLoanCosts,SharesIssuedPricePerShare
2009-06-30,2009-08-28,10-K,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,,,,,,,,,,,,,,,,,,69639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66857000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-27,10-K,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,,,,,,,4170000.0,,,1853000.0,,,,,,,,109156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,4838000.0,,-0.87,0.34,,,,,,-219000.0,-219000.0,-41000.0,14898000.0,,,,,-51177000.0,-265000.0,11991000.0,,-17400000.0,,,288000.0,-2002000.0,,1820000.0,49000.0,,,-1080000.0,61000.0,-594000.0,1393000.0,171000.0,386000.0,-366000.0,1034000.0,,,,,,,,,,,176000.0,,,,,,,,,,,,,,,,39517000.0,,80983000.0,,-882000.0,,-40584000.0,,-50912000.0,,,,,,,,65178000.0,-51235000.0,,,,,,,,,,,,,,,,,5400000.0,,,,,490000.0,,-118000.0,182000.0,,,,,,1534000.0,,,,,,,77521000.0,,,834000.0,,,3462000.0,,,,,,2880000.0,,50280000.0,,,,,,,,,,,,13943000.0,,,,4640000.0,,,,,,,,6065000.0,,,,102048000.0,,,77522000.0,,,3461000.0,,,,,,,,,,,,58845000.0,,,,,,,,
2010-09-30,2010-10-29,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,,,,,,,,,,,,,,,,,,94942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178000.0,,-0.19,,,,,,,,146000.0,-2000.0,3364000.0,,,,,-12888000.0,,,,,,,,,,-1972000.0,112000.0,,,-43000.0,-2364000.0,258000.0,-236000.0,-34000.0,-513000.0,-255000.0,146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,341000.0,-14214000.0,,120000.0,,949000.0,,-15283000.0,,-12888000.0,,,,,,,,16789000.0,-13378000.0,,,,,,,,,,,,,,,,,,,,,,,,490000.0,-96000.0,,,,,,348000.0,,,,,,,,,,1201000.0,,,120000.0,,,,,,106000.0,,13425000.0,,,,,,,,,,,,3411000.0,,,,1478000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67944000.0,,67944000.0,,,,,,,
2010-12-31,2011-02-08,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,,,,,,,,,,,,,,,,,,128486000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,3688000.0,,,,,-14233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14233000.0,,,,,,,,19692000.0,-15514000.0,,,,,,,,,,,,,,,,,,,,,,,,1281000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1307000.0,,16004000.0,,,,,,,,,,,,4178000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67965000.0,,67965000.0,,,,,,,
2011-03-31,2011-05-05,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,,,,,,,,,,,,,,,,,,115813000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,,,,,,,,,4550000.0,,,,,-15003000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15003000.0,,,,,,,,20313000.0,-15102000.0,,,,,,,,,,,,,,,,,,,,,,,,99000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2163000.0,,15763000.0,,,,,,,,,,,,5211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68067000.0,,68067000.0,,,,,,,
2011-06-30,2011-08-29,10-K,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,3213000.0,4668000.0,277000.0,652000.0,30226000.0,569843000.0,5452000.0,,,1901000.0,,217641000.0,201525000.0,347000.0,6000.0,,,191206000.0,,,,0.01,100000000.0,76281000.0,76281000.0,763000.0,-58556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2346000.0,51545000.0,21168000.0,122445000.0,82533000.0,9590000.0,2308000.0,3363000.0,2676000.0,122445000.0,467000.0,,,,4937000.0,,-1.08,0.34,4723000.0,,,,,189000.0,189000.0,-9000.0,20478000.0,,,,,-74424000.0,,16410000.0,,-19813000.0,,,-392000.0,-1815000.0,,149000.0,2873000.0,,,42229000.0,522000.0,-762000.0,-375000.0,-38000.0,1038000.0,-574000.0,-107000.0,,,,,,,480000.0,480000.0,,2000000.0,218000.0,,,,,,,,,,,77672000.0,217641000.0,14566000.0,,341000.0,82050000.0,,90699000.0,,-660000.0,,-7989000.0,,-74424000.0,1100000.0,1600000.0,,,,,,102192000.0,-76382000.0,,,,,,,,,,,,,,,,,4600000.0,,3305000.0,158000.0,-282000.0,-282000.0,3978000.0,1740000.0,-168000.0,,,,,,2029000.0,0.01,5000000.0,0.0,0.0,2664000.0,,87980000.0,,,1201000.0,,,2719000.0,,43635000.0,13409000.0,,,7736000.0,,81714000.0,1019000.0,2549000.0,,,,-430637000.0,,,1200000.0,,,25810000.0,,,,5778000.0,,,,,,,,6491000.0,,,,139969000.0,,,87980000.0,,,2719000.0,,,,,,1488000.0,,,,,,68919000.0,,,,,,,,
2011-09-30,2011-10-31,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,2850000.0,1000.0,,,,573127000.0,,,,2743000.0,,199104000.0,183609000.0,,,,,179765000.0,,,,0.01,100000000.0,76422000.0,76422000.0,764000.0,-19483000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3848000.0,50856000.0,,,,,,,,,,,,,1163000.0,,-0.26,,2306000.0,,,,,44000.0,-44000.0,5000.0,4841000.0,,,,,-19483000.0,,,,,,,,,,-363000.0,-4667000.0,,,813000.0,-2417000.0,667000.0,-95000.0,-17000.0,-1374000.0,-700000.0,-390000.0,,,,,,,1147000.0,,,,,,,,,,,,,,,75333000.0,199104000.0,13219000.0,,,-11441000.0,,716000.0,,-592000.0,,-11565000.0,,-19483000.0,,,,,,,,22002000.0,-19466000.0,,,,,,,,,,,,,,,,,,,3236000.0,141000.0,,,3919000.0,-17000.0,38000.0,,,,,,554000.0,0.01,5000000.0,0.0,0.0,1279000.0,,,,,,,,716000.0,,,12805000.0,,,281000.0,,17161000.0,319000.0,2549000.0,,,,-450120000.0,,,,,,2536000.0,,,,2568000.0,,,,,,,,7762000.0,,,,123771000.0,,,,,,,,,,,,1098000.0,,,,,76364000.0,76364000.0,76364000.0,,,,,,,
2011-12-31,2012-01-31,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,1484000.0,21214000.0,,,,577450000.0,,,,2729000.0,,208219000.0,193580000.0,,,,,168372000.0,,,,0.01,100000000.0,76697000.0,76281000.0,767000.0,-12753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3389000.0,70290000.0,,,,,,,,,,,,,,,-0.17,,2786000.0,,,,,-12000.0,,,4834000.0,,,,,-12753000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1106000.0,,,,,,,,,,,,,,,92875000.0,208219000.0,11620000.0,,,,,,,,,,,-12753000.0,,,,,,,,20393000.0,-12776000.0,,,,,,,,,,,,,,,,,,,2982000.0,141000.0,,,3871000.0,23000.0,,,,,,,,0.01,5000000.0,0.0,0.0,1594000.0,,,,,,,,,,,11949000.0,,,647000.0,,15559000.0,319000.0,2549000.0,,,,-462873000.0,,,,,,7617000.0,,,,,,,,,,,,7524000.0,,,,115344000.0,,,,,,,,,,,,975000.0,,,,,76523000.0,76523000.0,76523000.0,,,,,,,
2012-03-31,2012-05-10,10-Q,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,2635000.0,1430000.0,,,,581700000.0,,,,2670000.0,,196328000.0,181812000.0,,,,,175260000.0,,,,0.01,100000000.0,77190000.0,77190000.0,772000.0,-18669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3197000.0,69914000.0,,,,,,,,,,,,,,,-0.24,,4113000.0,,,,,9000.0,,,5021000.0,,,,,-18669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,931000.0,,,,,,,,,,,,,,,95398000.0,196328000.0,14798000.0,,,,,,,,,,,-18669000.0,,,,,,,,21954000.0,-18702000.0,,,,,,,,,,,,,,,,,,,3874000.0,216000.0,,,3836000.0,33000.0,,,,,,,,0.01,5000000.0,0.0,0.0,2588000.0,,,,,,,,,,,11751000.0,,,933000.0,,16933000.0,319000.0,2549000.0,,,,-481542000.0,,,,,,3252000.0,,,,,,,,,,,,7036000.0,,,,100930000.0,,,,,,,,,,,,1284000.0,,,,,76961000.0,76961000.0,76961000.0,,,,,,,
2012-06-30,2012-08-29,10-K,"ImmunoGen,Â Inc.",IMGN,CIK0000855654,USD,3395000.0,129000.0,351000.0,677000.0,33979000.0,587068000.0,9938000.0,,,2194000.0,,180308000.0,166270000.0,0.0,0.0,,,160938000.0,,,,0.01,150000000.0,77759000.0,77759000.0,778000.0,-73319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2349000.0,69761000.0,28325000.0,147719000.0,98601000.0,10393000.0,3302000.0,5100000.0,512000.0,147719000.0,548000.0,0.5,0.06,,4633000.0,,-1.24,0.34,4942000.0,,,,,-173000.0,-173000.0,-51000.0,26148000.0,,,,,-95733000.0,,25274000.0,,-24928000.0,1470000.0,,,-4204000.0,-603000.0,182000.0,-4539000.0,,,18219000.0,219000.0,808000.0,133000.0,16000.0,-253000.0,-1018000.0,-292000.0,,,,,,,1288000.0,129000.0,1159000.0,1300000.0,66000.0,,,,,,,,,,,96418000.0,180308000.0,16254000.0,,,-30268000.0,,6988000.0,,-2968000.0,,-34288000.0,,-95733000.0,2500000.0,3300000.0,,,,,1.0,114879000.0,-95570000.0,,,,,,,,48748000.0,6375000.0,1749000.0,6420000.0,6353000.0,6581000.0,6463000.0,16556000.0,,4800000.0,,4589000.0,174000.0,,,3798000.0,-128000.0,60000.0,,,,,,2908000.0,0.01,5000000.0,0.0,0.0,2400000.0,,,,,,,,6988000.0,,45612000.0,11633000.0,,,3497000.0,,88731000.0,319000.0,2231000.0,,,,-503956000.0,,,,,,19309000.0,,,,10252000.0,,,,,,,,6442000.0,,,,83890000.0,,,,,,6988000.0,,,,,,1196000.0,,25300000.0,,,,76814000.0,,,,,,,,
