end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionOfDiscount,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositLiabilityCurrent,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,InformationTechnologyAndDataProcessing,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LitigationSettlementAmount,LitigationSettlementAmountAwardedToOtherParty,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesSoughtValue,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherCostOfOperatingRevenue,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PartnersCapitalAccountContributions,PaymentsForDeposits,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PensionContributions,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyDepositLiabilities,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RoyaltyExpense,SalariesWagesAndOfficersCompensation,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharePrice,SharesIssuedPricePerShare,SponsorFees,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TreasuryStockShares,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2013-12-31,2014-04-10,10-K,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,,,,1200.0,,,,,,,,,,700.0,,,,,,,,,,,2000.0,2000.0,,2000.0,2000.0,,,,,,,,,,0.0001,,100000000.0,20000000.0,20000000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,2000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,1200.0,,0.0,0.0,0.0,,,,20000000.0,
2014-03-31,2014-05-15,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,,,,1200.0,,,,,,,,,,700.0,,0.0,,,,,,,0.0,,99557.0,51557.0,,,44057.0,42057.0,,,,,,,,,0.0001,457.0,100000000.0,14565000.0,14565000.0,1457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,,,,,,,,,,,,,61136.0,,,27753.0,130040.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,49445.0,0.0,,,-59236.0,,,,,,,,,,,,,,,,,,,,-48000.0,,,,,,,,,,,,7500.0,,,998.0,,,,,,,,,,,,,,,158993.0,99557.0,28953.0,,,,,,,,,,,,,,,,155823.0,,,,-113766.0,,-59236.0,,,,,,,,,,,,58238.0,-58238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,,,7500.0,,,,,,,,,,,160000.0,,49445.0,,,,,,,,,,,,2207.0,8793.0,,,,,,,,,,,,,,,-59436.0,457.0,,,,,,,,-970.0,,,,,-1970.0,,,,,,,,13976333.0,,
2014-06-30,2014-08-19,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,,,,15500.0,,,,,,,,,,75700.0,,,,,,,,,,,140465.0,92465.0,,89283.0,89283.0,,,,,,,,,,0.0001,457.0,100000000.0,14565000.0,14565000.0,1457.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,48000.0,,,,,,,,,,,,,112605.0,,,28676.0,129117.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,18005.0,0.0,,,-161674.0,,800.0,,,,,,,,,,,,,,,,,,-48000.0,,,,,,,,,,,,-3182.0,,,3077.0,,,,,,,,,,,,,,,176370.0,140465.0,47253.0,,,,,,,,,,,,,,,,,,,,,,-51469.0,,,,,,,,,,,,47592.0,-47592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,,,3182.0,,,,,,,,,,,,,29587.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,-35905.0,,,,,,,,,,,,,,,,,,,,,,14565000.0,,
2014-09-30,2014-11-17,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,,,,,,,,,,,,,,75700.0,,,,,,,,,,,123156.0,75156.0,,,66656.0,,,,,,,,,,0.0001,457.0,100000000.0,14565000.0,14565000.0,1457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,,,,,,,,,,,,,151551.0,,,18873.0,138920.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,18318.0,,,,-38946.0,-35809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3137.0,-3137.0,,,,,,,,,,,,,,198007.0,123156.0,59087.0,,,,,,,,,,,,,,,,,,,,,,-35809.0,,,,,,,,,,,,35809.0,-35809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,,,,,8500.0,,,,,,,,,,,,,17491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74851.0,,,,,,,,,,,,,,,2000.0,,,,,,,14565000.0,,
2014-12-31,2015-03-30,10-K,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,0.0,,,,,,24400.0,,,,,,,,,,305671.0,305671.0,75000.0,75000.0,,,,,,,,275092.0,272692.0,,272692.0,272692.0,270692.0,,,,270692.0,,,,,0.0001,,100000000.0,14852500.0,14852500.0,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,225669.0,0.0,9412.0,48994.0,108799.0,,-0.02,,,,,,,,,,,,,,,,,,,,,,,40010.0,,,-222169.0,,-222169.0,1600.0,800.0,800.0,,,,,,,,,34612.0,,,,,,,,,,,,,,,,,-2400.0,,,,,10411.0,,998.0,,,,,,970.0,,,,,,,193605.0,275092.0,84806.0,,,,,108799.0,48994.0,4836.0,39218.0,33617.0,31118.0,,,,,,461279.0,,-2400.0,,-188187.0,,-223769.0,,,,,48994.0,,108799.0,,,,,211758.0,-211758.0,,,,,,,,,,,,225000.0,,,-223769.0,,,457.0,970.0,-211758.0,,,,,,1970.0,-1970.0,,2400.0,,0.0001,20000000.0,,0.0,0.0,0.0,,,235000.0,75000.0,,230456.0,,230000.0,,,,160000.0,,136548.0,-223769.0,2400.0,2400.0,2400.0,,,,48994.0,,,-2207.0,2207.0,35200.0,-225669.0,,0.0,,,,,,,,,,,,307156.0,970.0,9700000.0,,4852500.0,970.0,,,,970.0,,230456.0,,-1970.0,-1970.0,2000.0,-19700000.0,0.0,0.0,0.0,,,14426116.0,14852500.0,
2015-03-31,2015-05-15,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,,,,17250.0,,,,,,,,,,336666.0,,,,,,,,,0.0,,184689.0,173786.0,,,173786.0,-98906.0,,,,,,,,0.0001,0.0001,,100000000.0,14896000.0,14896000.0,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6225.0,,,,,120.0,,120.0,,,,,,337674.0,,,56549.0,101244.0,,0.0,,,,,,,4324.0,,,,,,,,,,,,,,,,19424.0,,,,-112005.0,,,,,,,,,,,,,-2826.0,,,,,,-6225.0,-6225.0,,,4324.0,,-6572.0,,,,-7150.0,,,,,,3043.0,3043.0,9412.0,,,,,,,,,,,,,184207.0,184689.0,82963.0,,,,,,,,,,,,,0.0,,,31000.0,,-2398.0,,-127508.0,,-112005.0,-112005.0,,,,,,,,,,,108962.0,-108962.0,,,,,,,,,,,,,,,,,,,,,,-3043.0,,,,,,,2398.0,,0.0001,20000000.0,,0.0,,,,,,,,31000.0,,31000.0,,,,,,24862.0,,,,4678.0,,,,,,,,,12500.0,,,0.0,,52176.0,,,,,,0.0,,,,482.0,,,43500.0,,,,,31000.0,,,,,,,2000.0,,,,,,14887089.0,14887089.0,,
2015-06-30,2015-08-13,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,1235.0,,,,,,17250.0,,,,,,,,,,,390656.0,,,,,,,,,,87961.0,76254.0,,76254.0,76309.0,,,,,,,,,,0.0001,,100000000.0,15004000.0,15004000.0,1500.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,6225.0,,,,,120.0,,,,,,,,,,,56549.0,97470.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,30438.0,0.0,,,-141025.0,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.0,3001.0,,,,,,,,,,,,,,175304.0,87961.0,77834.0,,,,,,,,,,,,,0.0,,,,,,,,,-141025.0,531780.0,,,,,,,,,,,138024.0,-138024.0,,,,,,,,,,,,,,,,,,,,,,-3001.0,,,,,,,,,0.0001,20000000.0,,0.0,0.0,924.0,,,,,,,,,,,,,,22138.0,,,,4558.0,,,,,,,,,45130.0,,,,,40318.0,,,0.0,,,,,,,-87343.0,,,,,,,,,,,,,,,2800.0,,,,,,14978198.0,14978198.0,,
2015-09-30,2015-11-16,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,32500.0,,,45487.0,1769.0,,,,,,1655.0,,,411764.0,,,,,,,530.0,,,,117644.0,44197.0,,,11697.0,,,,,,0.5,30000.0,,,0.0001,,100000000.0,15004000.0,15004000.0,1500.0,,,15000.0,,,4887.0,,,801.0,801.0,,,,,,,,,,10113.0,,,,92885.0,,,,,,6225.0,,,,,972.0,,,,,12755.0,,,,,,,,,-0.01,,,,,,,,1.0,,,,,,,,,,,,,,,55193.0,1333.0,,,-109789.0,-123759.0,,,,,,,,,,,,,,,,,,,,-6985.0,,,,,,,,,,,,,,,6575.0,,,,,,,,,,,,,,307638.0,117644.0,209923.0,,,,,,,,,,,,,,,,,,,,,,-109789.0,,,,,54227.0,,92828.0,,,,,111532.0,-110199.0,,,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,0.0001,20000000.0,,,,,2828.0,,,,,,,,,,,,,12554.0,,66049.0,,64394.0,,,,,,,,,2155.0,603258.0,,2134.0,,40658.0,,,2134.0,2134.0,,,0.5,,,-189994.0,,,,,,,,,,,,,,,2800.0,,,,,,,15004000.0,3594.0,
2015-12-31,2016-04-14,10-K,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,10367.0,10367.0,1591.0,1591.0,,,53881.0,7419.0,27013.0,,,,1949.0,2901.0,,,438547.0,,29235.0,,18656.0,,,4937.0,,,17500.0,75504.0,23632.0,,9103.0,9103.0,-263589.0,,,,-263589.0,,,,,0.001,,100000000.0,15006750.0,15006750.0,1500.0,,,50000.0,,,12614.0,,54341.0,10244.0,5050.0,,,,4937.0,,,0.0,0.0,,,,32000.0,81674.0,81674.0,291000.0,291000.0,,,291000.0,6225.0,17500.0,6225.0,,,2901.0,,506.0,,,,51325.0,,,,,,,,-0.03,,,,,,,9368.0,,,,,,12658.0,,,,,,,,,,161714.0,20325.0,17500.0,-503842.0,,,1600.0,,,,,,10367.0,,1591.0,,2000.0,29481.0,9368.0,,,-6225.0,81674.0,6225.0,,12658.0,-9412.0,,2100.0,-7412.0,10365.0,17500.0,,,-63648.0,,2573.0,,,19915.0,19915.0,22291.0,22291.0,2000.0,2000.0,10365.0,,18656.0,150114.0,20555.0,,,,,366568.0,75504.0,267888.0,,,,,86066.0,,,,,,12614.0,,,,,172049.0,,-63648.0,,-371990.0,,-505442.0,,,10200.0,10200.0,54341.0,,86066.0,,,,,491594.0,-471269.0,,,,,,,,,,,,259000.0,,,-505442.0,5194.0,10000.0,,,-471269.0,,-32573.0,29235.0,,,,,,63648.0,,0.001,20000000.0,,,,,2573.0,2573.0,,29235.0,65000.0,85000.0,,,,75200.0,,,,99846.0,-505442.0,48548.0,,45647.0,,,,54341.0,,17386.0,-17386.0,,59519.0,-731111.0,,20569.0,,150114.0,,,,30569.0,,,,,,-291064.0,,,154250.0,,,,,,,85000.0,,,,,4100.0,,,,,,,14973866.0,2449.0,
2016-03-31,2016-05-23,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,31289.0,,,8136.0,,,49014.0,14665.0,6434.0,,,120000.0,7580.0,13156.0,,,472543.0,,,,,,,20083.0,,15184186.0,,160897.0,39280.0,2835.0,,1459.0,-7644.0,,,,,,,,,0.001,,100000000.0,15040750.0,15040750.0,1504.0,,,15000.0,,,19779.0,,,6555.0,6555.0,,,,,,,,,,,,115325.0,,115325.0,,,,,,6225.0,17500.0,,,,10255.0,10255.0,10255.0,,,31519.0,86059.0,,,,,,,,-0.01,,,,,,,,,,0.0,2.81,0.77,,,,,,,,,,,81957.0,32924.0,,-179805.0,,,1600.0,,,,,,20922.0,,6545.0,,,-4867.0,,,,,35251.0,,,34734.0,,,,3607.0,,,,,,,16747.0,,,,27418.0,3827.0,3827.0,5607.0,,10365.0,,34000.0,,,,,,,599366.0,160897.0,380842.0,,,,,,,,,,,,,,,,123068.0,,-80000.0,,-50712.0,,-181405.0,-181405.0,,,32876.0,54972.0,,78745.0,,,,,150577.0,-117653.0,,,,,,,,,,,,,,,,,,,,,,-62152.0,,,,,,,80000.0,,0.001,20000000.0,,,,,19320.0,,,,,,,,,160899.0,,,,24636.0,,128548.0,,115392.0,,,,,,37831.0,,,,-912516.0,,39479.0,,33729.0,,,,39479.0,,,,0.001,,-438469.0,,34000.0,,,,,,,34000.0,,,,,,5700.0,,,,,,15027259.0,15027259.0,241069.0,
