end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfRealEstateProperty,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationCurrent,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationRevisionOfEstimate,Assets,AssetsCurrent,AssetsHeldInTrustNoncurrent,AssetsNoncurrent,BusinessAcquisitionSharePrice,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsExecutoryCosts,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,CapitalLeasesIndemnificationAgreementsPayments,CapitalLeasesIndemnificationAgreementsPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CostsIncurredExplorationCosts,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationLiabilityCurrent,DeferredCosts,DeferredCostsCurrent,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Deposits,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DirectCostsOfLeasedAndRentedPropertyOrEquipment,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,EscrowDeposit,ExplorationAbandonmentAndImpairmentExpense,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FinanceLeaseLiability,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GuaranteeObligationsCurrentCarryingValue,ImpairmentChargeOnReclassifiedAssets,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInEstimatedFutureDevelopmentCosts,IncreaseDecreaseInInventories,IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidTaxes,InterestCostsCapitalized,InterestCostsIncurredCapitalized,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InventoryDrillingNoncurrent,InvestmentCompanyContributedCapitalToCommittedCapitalRatio,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityCurrentBorrowingCapacity,LitigationReserveCurrent,LitigationSettlementAmount,LitigationSettlementAmountAwardedFromOtherParty,LitigationSettlementInterest,LossContingencyAccrualAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,NotesIssued1,OilAndGasPropertyFullCostMethodNet,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherCostAndExpenseOperating,OtherDeferredCostsNet,OtherInventoriesSpareParts,OtherLiabilitiesNoncurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherUtilityCosts,PaidInKindInterest,PartnersCapitalAccountUnitsSaleOfUnits,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForCapitalImprovements,PaymentsForProceedsFromLongtermInvestments,PaymentsForProceedsFromShortTermInvestments,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToExploreAndDevelopOilAndGasProperties,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLeasePayments,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProceedsFromWarrantExercises,ProfessionalFees,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,PurchaseObligationDueInNextTwelveMonths,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestments,RestrictedCashAndInvestmentsCurrent,RestrictedCashAndInvestmentsNoncurrent,RestructuringSettlementAndImpairmentProvisions,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalariesAndWages,SaleLeasebackTransactionMonthlyRentalPayments,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueDividendReinvestmentPlan,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,SupplementalDeferredPurchasePrice,TransferOfInvestments,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefits,ValueAddedTaxReceivable,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CapitalizedCostsAssetRetirementCosts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,OperatingLeaseRightOfUseAssetAmortizationExpense,PaymentsForPreviousAcquisition,ProfitLoss,RestrictedCashEquivalents,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,StockIssuedDuringPeriodValueOther
2004-12-31,2006-09-14,10-K,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,,30000.0,30000.0,59000.0,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1737000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-03-31,10-K,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,,,,815000.0,266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-03-16,10-K,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,822000.0,,,478000.0,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,20734000.0,19008000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,,,,,,,,,-0.34,,,,,,,,,,,,,,,29000.0,,,,,,,,-4424000.0,,,,,47000.0,1691000.0,,-14000.0,-1010000.0,,,,,,,,,124000.0,935000.0,,,,,36000.0,6000.0,,,,,2360000.0,,,,,,,,,,,,,,,,,,,,,41310000.0,,-18528000.0,,-3774000.0,,-4424000.0,,,,,,-4565000.0,,,,,,,,,,,,,,,,,,,,,,,,1344000.0,,,,,,,,,76000.0,,,,,478000.0,,,,,18513000.0,15000.0,,,,,,,,,,,,,,,861000.0,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,43439000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-09,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9579000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,,,,,,,,,,,,,,,,,,,,,22022000.0,,-23526000.0,,,,,,,,,,,,,,,,,,,,,,,,-82000.0,,,,,,753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-23526000.0,,,,,,-23444000.0,,,,,,,,,,,,,,,,,,,,,,,,526000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-08,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11682000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,-1433000.0,,,,,,,,,,,,,,,,,,,,,,,,102000.0,,,,,,651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1433000.0,,,,,,-1535000.0,,,,,,,,,,,,,,,,,,,,,,,,746000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-16,10-K,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,388000.0,,2136000.0,116000.0,102608000.0,479000.0,,,479000.0,,,,4537665.0,,,,,,50000.0,,,49303000.0,23170000.0,,,,,,,,,,,,,,,,,,,,21243000.0,509000.0,,,,,,,,0.01,50000000.0,24867218.0,24867218.0,248000.0,,,,,,,,,,,,,,21000.0,,,,,,,,,,,,,,,250000.0,,34000.0,,,,,,,56487000.0,11232000.0,-1.25,0.34,,,479000.0,,,,,,,,,,,-11000.0,,,,,,22022000.0,,-27658000.0,,,-9404000.0,,229000.0,221000.0,,,-456000.0,,,,,,-160000.0,,,229000.0,-160000.0,,,,,29000.0,14000.0,,,,,2393000.0,,,,,,,,,,,2934000.0,49303000.0,2595000.0,,,,,,,,30094000.0,,-24510000.0,,-5075000.0,,-27658000.0,,,,,25882000.0,-27676000.0,,,,,,,,,,,,,,,,96000.0,,,,,,92000.0,,2366000.0,,,,,,,,,,,,,,479000.0,,,250000.0,,24145000.0,115000.0,,876000.0,,,,,,,,,,,,,895000.0,159000.0,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,46369000.0,,,,,,,,,,,,,,,801000.0,22168000.0,,,,,,,,,
2011-03-31,2011-05-10,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,,,,,,1042000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15542000.0,-5701000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,-0.09,,,,,,,,,,,,,,,25000.0,,,,,,,,-2421000.0,,,,,-171000.0,-52000.0,,,-21000.0,,,,,,,,,-102000.0,538000.0,,,,,10000.0,,,,,,1502000.0,,,,,,,,,,,,,,,,,,,,,806000.0,,-4502000.0,,-2005000.0,,-2421000.0,,2452000.0,,,,-2456000.0,,,,,,,,,,,,,,,,,,,,,,,,741000.0,,,,,,,,,,,,,,,,,-12000.0,,4513000.0,1000.0,,,,,,,,,,,,,,,213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-09,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,251000.0,,7473000.0,134000000.0,105831000.0,,,,,,,,4474671.0,,,,,,50000.0,,,53472000.0,10995000.0,,,,,,,,,,,,,,,,,,,,7090000.0,,,,,,,,,0.01,100000000.0,25436063.0,25436063.0,254000.0,,,,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,256000.0,,,,,,,,,60818000.0,,-0.07,,,,,,,,,,,,,,,25000.0,,,,,,,,-1910000.0,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,563000.0,,,,,,,,,,,8205000.0,53472000.0,7774000.0,,,,,,,,,,,,,,-1910000.0,,,,,42134000.0,-1948000.0,,,,,,,,,,,,,,,,,,,,,,128000.0,,1018000.0,,,,,,,,,,,,,,,,,,,,,,668000.0,,,,,,,,,,,,,367000.0,215000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,45267000.0,,,,,,,,,,,,,,,2686000.0,26068000.0,,,,,,,,,
2011-09-30,2011-11-07,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,252000.0,,3050000.0,148000.0,130248000.0,,,,,,,,14231827.0,,,,,,870000.0,,,29682000.0,25998000.0,,,,,,,,,,,,,,,,,,,,24909000.0,,,,,,,,,0.01,100000000.0,30426454.0,30426454.0,304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274000.0,,,,,,,,,105464000.0,,-1.52,,,,,,,,,,,,,,,-110000.0,,,,,,42488000.0,,-44646000.0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,592000.0,,,,,,,,,,,4594000.0,29682000.0,4172000.0,,,,,,,,,,,,,,-44646000.0,,,,,3324000.0,-44544000.0,,,,,,,,,,,,,,,,,,,,,,133000.0,,1204000.0,,,,,,,,,,,,,,,,,,,,,,63000.0,,,,,,,,,,,,,260000.0,227000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25088000.0,,,,,,,,,,,,,,,752000.0,29315000.0,,,,,,,,,
2011-12-31,2012-03-07,10-K,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,261000.0,,2716000.0,172000000.0,130857000.0,1732000.0,,,248000.0,,,,15814021.0,,,,,240000.0,870000.0,,,26767000.0,22847000.0,,,,3535000.0,,,,,,,,,,,,,,,,22231000.0,988000.0,,,,,,,,0.01,100000000.0,30432760.0,30432760.0,304000.0,,,,,,,,,,,,,,,,,-1130000.0,,37221000.0,1130000.0,35647000.0,1574000.0,36091000.0,,,-22000.0,,,269000.0,,56000.0,,,,,,,108669000.0,5963000.0,-1.86,0.34,,,2039000.0,,,,,,,,,,,-194000.0,,,,,,42488000.0,,-52182000.0,,,-17742000.0,-33000.0,-127000.0,1014000.0,,,-21000.0,,,,,,-801000.0,,,-529000.0,-801000.0,,,,,25000.0,,,,,,3730000.0,,,,,,,,,,,4275000.0,26767000.0,3847000.0,,,,,,,,26156000.0,,-19727000.0,,-5441000.0,,-52182000.0,,146000.0,,,3535000.0,-52013000.0,,,,,,,,,,,,,,,,159000.0,,,356000.0,,,146000.0,,4530000.0,,,,,6000.0,,,,,,,,,248000.0,,,13000.0,,19578000.0,136000.0,,347000.0,,,,,,,,,,,,,1265000.0,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,15814021.0,3.63,,,,,,,,22492000.0,,,,,,,,,2000.0,,,,,,,27986000.0,,,,,,,,,
2012-03-31,2012-05-03,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,274000.0,,2317000.0,188000.0,131688000.0,757000.0,,,,,,,15841700.0,,,,,,870000.0,,,24546000.0,20256000.0,,,,,,,,,,,,,,,,,,,,19553000.0,-2678000.0,,,,,,,,0.01,100000000.0,30448565.0,30448565.0,304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000.0,,16000.0,,,,,,,111371000.0,,-0.09,,,,770000.0,,,,,,,,,,,39000.0,,,,,,,,-2702000.0,,,,,13000.0,-549000.0,,,,,,,,,87000.0,,,-13000.0,87000.0,,,,,9000.0,,,,,,1247000.0,,,,,,,,,,,3925000.0,24546000.0,3461000.0,,,,,,,,17000.0,,-166000.0,,-2529000.0,,-2702000.0,,150000.0,,,3874000.0,-2750000.0,,,,,,,,,,,,,,,,,,,,,,165000.0,,1233000.0,,,,,7000.0,,,,,,,,,,,,6000.0,,132000.0,28000.0,,334000.0,,,,,,,,,,,,,270000.0,251000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20621000.0,,,,,,,,,,,,,,,87000.0,30474000.0,,,,,,,,,
2012-06-30,2012-08-06,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,191000.0,,1680000.0,207000.0,132832000.0,,,,,,,,15287761.0,,,,,,870000.0,,,22701000.0,18036000.0,,,,,,,,,,,,,,,,,,,,17132000.0,,,,,,,,,0.01,100000000.0,30840004.0,30840004.0,308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000.0,,,,,,,,,113571000.0,,-0.07,,,,,898000.0,,,,,,,,,,-30000.0,,,,,,,,-2200000.0,,,,,,,,,,,,,,,,,,,,,,,,7000.0,,,,,,957000.0,,,,,,,,,,,3132000.0,22701000.0,2741000.0,,,,,,,,,,,,,,-2200000.0,,,,,4247000.0,-2177000.0,,,,,,,,,,,,,,,,,,,,,,171000.0,,874000.0,,,,,,,,,,,,,,,,,,,,,,438000.0,,,,,,,,,,,,,346000.0,247000.0,,,,,,,,,,,,,,,,,,,14254325.0,1.81,,,,,15287761.0,1.86,,,,,,,,19569000.0,,,,,,,,,,,,,,,196000.0,30601000.0,,,,,,,,,
2012-09-30,2012-11-05,10-Q,"ZION OIL & GAS, INC.",ZNOG,CIK0001131312,USD,,548000.0,,1443000.0,227000.0,135725000.0,,,,,,,,,,,,,,870000.0,,,24235000.0,17977000.0,,,,,,,,,,,,,,,,,,,,17019000.0,,,,,,,,,0.01,100000000.0,32301928.0,32301928.0,323000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000.0,,,,,,,,,115158000.0,,-0.05,,,,,559000.0,,,,,,,,,,-1000.0,,,,,,,,-1587000.0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,869000.0,,,,,,,,,,,3345000.0,24235000.0,2861000.0,,,,,,,,,,,,,,-1587000.0,,,,,5838000.0,-1594000.0,,,,,,,,,,,,,,,,,,,,,,188000.0,,429000.0,,,,,,,,,,,,,,,,,,,,,,436000.0,,,,,,,,,,,,,296000.0,232000.0,,,,,,,,,,,,,,,,,,,4643194.0,3.95,,,,,5459942.0,3.74,,,,,,,,20890000.0,,,,,,,,,,,,,,,250000.0,31741.0,,,,,,,,,
