end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationLiabilityCurrent,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareImpairments1,CapitalizedComputerSoftwareNet,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustodyFees,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,DefinedContributionPlanCostRecognized,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaidNet,InvestmentsFairValueDisclosure,LaborAndRelatedExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,LongTermDebtCurrent,LongTermDebtNoncurrent,MarketingExpense,MembersEquity,MembersEquityAttributableToNoncontrollingInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NumberOfOperatingSegments,NumberOfReportingUnits,OperatingExpenses,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostAndExpenseOperating,OtherIntangibleAssetsNet,OtherLiabilitiesNoncurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireBusinessTwoNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,OperatingLossCarryforwards,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,VariableLeaseCost
2019-06-30,2019-08-28,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,10295000.0,1410000.0,9681000.0,5265000.0,,,646594000.0,5226000.0,,1009000.0,,,1151433000.0,93133000.0,,,,,71221000.0,65024000.0,72024000.0,,0.001,675000000.0,66150000.0,66150000.0,66000.0,3237000.0,93926000.0,,,,1275000.0,,,,,,,1160000.0,,,,,,,,,146682000.0,,,,,7613000.0,,,0.05,0.05,,0.504,,,,,,,,,10970000.0,61226000.0,,2526000.0,5052000.0,5052000.0,5052000.0,5052000.0,83960000.0,13135000.0,325493000.0,,,6526000.0,3289000.0,,,,,,,,,,665410000.0,654440000.0,4031000.0,4031000.0,,,35489000.0,,,,,,,,,,435922000.0,1151433000.0,36361000.0,,399561000.0,,1786000.0,242432000.0,612000.0,,,,,,3237000.0,,,,,,,,,,,,,,,15278000.0,,7120000.0,-16000.0,,52000.0,654440000.0,10447000.0,,,,,,,,,,,,,,,,,,,,,,,,4469000.0,,,7146000.0,,,7000000.0,68851000.0,104483000.0,,370000.0,715511000.0,,,,,,,,,,,,,66150000.0,66150000.0,66150000.0,,,,,,
2019-09-30,2019-11-06,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,9449000.0,486000.0,12672000.0,8029000.0,,,782439000.0,11641000.0,,1263000.0,,,1165543000.0,109212000.0,,,,,70677000.0,83236000.0,90736000.0,,0.001,675000000.0,72400000.0,72400000.0,72000.0,-3728000.0,104416000.0,,,,1387000.0,,,,,,,1102000.0,,,,,,,,,146836000.0,,,,,7523000.0,,,-0.05,-0.05,-0.05,5.11,,,,,,,,,12232000.0,61227000.0,,1263000.0,5052000.0,5052000.0,5052000.0,5052000.0,82698000.0,16028000.0,325376000.0,,,907000.0,4635000.0,,,,,,,,,,665410000.0,653178000.0,2512000.0,2512000.0,,,42054000.0,,,,,,,,,,317909000.0,1165543000.0,39490000.0,,278419000.0,,,121645000.0,565000.0,,,,,,-3728000.0,,,,,,,,,,,,,,,12858000.0,,6568000.0,,,,653178000.0,9938000.0,,,-2296000.0,,,,,,,,,,,,0.0,,,,,,,,,3723000.0,,,7100000.0,,,7500000.0,65123000.0,110131000.0,,373000.0,847634000.0,,,124210000.0,,,,,,,,,,69275000.0,,69275000.0,,,,,,
2019-12-31,2020-03-13,10-K,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,9679000.0,967000.0,17209000.0,7591000.0,6535000.0,,796406000.0,36202000.0,14000.0,4755000.0,6270440.0,0.0,1188960000.0,132854000.0,,63688000.0,23497000.0,578000.0,69814000.0,96341000.0,105341000.0,-7013000.0,0.001,675000000.0,72390080.0,72390080.0,72000.0,-420000.0,,13828000.0,11111000.0,2717000.0,6187000.0,6885000.0,-970000.0,1497000.0,1497000.0,181793000.0,150390000.0,1150000.0,2467000.0,31403000.0,31403000.0,5132000.0,14065000.0,3436000.0,611000.0,8159000.0,150390000.0,161028000.0,859000.0,4811000.0,2012000.0,30356000.0,30356000.0,,-0.01,-0.01,-0.01,1.0281,0.21,,,0.0109,0.4875,-0.0018,0.2616,,13495000.0,56175000.0,5052000.0,,5052000.0,5052000.0,5052000.0,5052000.0,81435000.0,58028000.0,327310000.0,,,14905000.0,15325000.0,16116000.0,16116000.0,3994000.0,,,-3076000.0,3076000.0,1852000.0,1852000.0,665410000.0,651915000.0,,12269000.0,11728000.0,7275000.0,154999000.0,,,,,,,,,,330099000.0,1188960000.0,41577000.0,6885000.0,288522000.0,,,121692000.0,2576000.0,,,-2182000.0,-59914000.0,55083000.0,-420000.0,1.0,1.0,388466000.0,,,,,,45224000.0,3267000.0,5749000.0,5701000.0,5244000.0,,12092000.0,,6565000.0,,,52000.0,651915000.0,16440000.0,3385000.0,1089000.0,-2296000.0,717000.0,,,35906000.0,,,1594000.0,1882000.0,20614000.0,0.001,75000000.0,0.0,0.0,6565000.0,5848000.0,124068000.0,,,82000.0,,14084000.0,-420000.0,13602000.0,7067000.0,,126250000.0,9000000.0,62383000.0,417936000.0,36202000.0,7275000.0,858861000.0,,,124068000.0,,,3401000.0,,107000.0,164000.0,2707000.0,116000.0,2834000.0,66298553.0,66298553.0,66298553.0,,,,,223000.0,
2020-03-31,2020-05-13,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,12199000.0,600000.0,6157000.0,7821000.0,,,809594000.0,13188000.0,,1326000.0,908775.0,,1233734000.0,125761000.0,,,,,69372000.0,80161000.0,88661000.0,-16680000.0,0.001,675000000.0,72390080.0,72390080.0,72000.0,2736000.0,111406000.0,,,,1530000.0,6529000.0,,,522000.0,,,,,,,,,,,,150724000.0,,,,,8409000.0,8409000.0,,0.04,0.04,0.04,-0.514,0.21,,,,,,,,14821000.0,62044000.0,,4353000.0,5803000.0,5803000.0,5803000.0,5803000.0,89609000.0,19365000.0,338623000.0,0.0,0.0,1807000.0,-929000.0,,365000.0,5878000.0,,,-1884000.0,1884000.0,-944000.0,-944000.0,674910000.0,660089000.0,,1627000.0,1547000.0,6888000.0,43497000.0,,45760000.0,,6084000.0,5710000.0,5873000.0,5525000.0,2906000.0,,358949000.0,1233734000.0,35367000.0,6529000.0,323582000.0,,,121770000.0,903000.0,,,,-25929000.0,9249000.0,2736000.0,,,111406000.0,1465000.0,,36608000.0,665000.0,32682000.0,,,,,,,16516000.0,,12135000.0,,,,660089000.0,14480000.0,50000.0,,-50000.0,,,,,18404000.0,,1014000.0,416000.0,6095000.0,,,,,,,,,,,,3831000.0,2736000.0,,7207000.0,,,8500000.0,65119000.0,114890000.0,13188000.0,6888000.0,874785000.0,,,,,,,,,,,,,69317261.0,,67142459.0,,,,,,
2020-06-30,2020-08-11,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,8939000.0,297000.0,8376000.0,7834000.0,,,823528000.0,13934000.0,,1451000.0,2466999.0,,1237209000.0,132723000.0,,,,,68578000.0,93584000.0,102084000.0,,0.001,675000000.0,72390080.0,72390080.0,72000.0,-9280000.0,101171000.0,,,,1585000.0,7804000.0,,,,,150795000.0,,,,,,,,,,,,,,,8747000.0,,,-0.14,-0.14,-0.14,-1.671,,,,,,,,,16272000.0,62044000.0,,3385000.0,5803000.0,5803000.0,5803000.0,5803000.0,88641000.0,13383000.0,338848000.0,,,-3475000.0,5805000.0,,,1786000.0,,,,,,,674910000.0,658638000.0,,1474000.0,,8224000.0,45364000.0,,45087000.0,,6084000.0,5710000.0,5872000.0,5525000.0,2225000.0,,357770000.0,1237209000.0,34503000.0,7804000.0,323267000.0,,,121850000.0,845000.0,,,,,,-9280000.0,,,101171000.0,,,35579000.0,,31520000.0,,,,,,,14244000.0,,11690000.0,,,1000.0,658638000.0,15043000.0,,,39000.0,,,,,,,,,,,,,,,,,,,,,3160000.0,,,6902000.0,,,8500000.0,55839000.0,99131000.0,,8224000.0,879439000.0,,,,,,,,,,,,,67208746.0,67208746.0,67208746.0,,,,,,
2020-09-30,2020-11-13,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,7462000.0,929000.0,12809000.0,8779000.0,,,836634000.0,12919000.0,,1451000.0,2047130.0,,1261009000.0,160357000.0,,,,,68672000.0,109319000.0,118444000.0,,0.001,675000000.0,72449255.0,72449255.0,72000.0,8597000.0,104922000.0,,,,1533000.0,8613000.0,,,,,150795000.0,,,,,,,,,,,,,,,8670000.0,,,0.13,,0.12,-8.692,,,,,,,,,17723000.0,,5803000.0,1451000.0,,5803000.0,5803000.0,5803000.0,86707000.0,15947000.0,338848000.0,,,887000.0,-7710000.0,,,15392000.0,,,,,,,674910000.0,657187000.0,,1344000.0,,9047000.0,42802000.0,,43442000.0,6053000.0,,5660000.0,5343000.0,5404000.0,1784000.0,,359867000.0,1261009000.0,38744000.0,8613000.0,321123000.0,,,121934000.0,774000.0,,,,,,8597000.0,,,104922000.0,1465000.0,,32838000.0,914000.0,28509000.0,,,,,,,14753000.0,,10012000.0,,,2000.0,657187000.0,15556000.0,,,15000.0,,,,,,,,,,,,,,,,,,,,,3636000.0,,,7436000.0,,,9125000.0,64436000.0,107138000.0,,9047000.0,901142000.0,,,,187000.0,,,,,,,,,70068690.0,,67282040.0,,,,,,
2020-12-31,2021-03-10,10-K,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,8891000.0,2199000.0,15336000.0,10423000.0,7780000.0,,850430000.0,53837000.0,62000.0,5678000.0,6274041.0,0.0,1223588000.0,123320000.0,,90714000.0,26934000.0,211000.0,68835000.0,70619000.0,81619000.0,-23722000.0,0.001,675000000.0,72459255.0,72459255.0,72000.0,-7812000.0,,8749000.0,6331000.0,2418000.0,6226000.0,10087000.0,391000.0,-706000.0,-706000.0,188539000.0,149500000.0,,-1097000.0,,39039000.0,4848000.0,14161000.0,100000.0,1977000.0,6610000.0,,159361000.0,1229000.0,5246000.0,2511000.0,35126000.0,35126000.0,,-0.12,-0.12,-0.12,34.8182,0.21,,0.0165,0.2498,42.8457,0.0057,3.5974,17.9783,19174000.0,56241000.0,5803000.0,,5803000.0,5803000.0,5803000.0,5803000.0,85256000.0,62466000.0,338848000.0,,,231000.0,8043000.0,13456000.0,13456000.0,8596000.0,143000.0,,,4602000.0,,-2401000.0,674910000.0,655736000.0,,5588000.0,4969000.0,10577000.0,176483000.0,,40890000.0,5284000.0,,5661000.0,5343000.0,5404000.0,,4975000.0,318515000.0,1223588000.0,45893000.0,10087000.0,272622000.0,,,75000000.0,3244000.0,,,-50699000.0,-49970000.0,76947000.0,-7812000.0,1.0,1.0,424573000.0,5850000.0,,31820000.0,4269000.0,27496000.0,,,,,,0.0364,12501000.0,1965000.0,,,,5000.0,655736000.0,16302000.0,,,-1687000.0,1338000.0,155000.0,,,18561000.0,,2384000.0,2901000.0,26164000.0,0.001,75000000.0,0.0,0.0,13637000.0,8182000.0,,,73019000.0,40000.0,187000.0,15100000.0,-7812000.0,15168000.0,7388000.0,,123750000.0,11000000.0,54571000.0,432079000.0,53837000.0,10577000.0,905073000.0,,,,187000.0,,3278000.0,561000.0,216000.0,438000.0,,73000.0,2916000.0,67361995.0,67361995.0,67361995.0,,1724000.0,0.0,404000.0,182000.0,716000.0
2021-03-31,2021-05-07,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,8459000.0,1434000.0,7329000.0,3299000.0,,,883858000.0,33428000.0,,1450000.0,3132119.0,,1235338000.0,137819000.0,,,,,69392000.0,75831000.0,86831000.0,5212000.0,0.001,675000000.0,72459255.0,72459255.0,72000.0,-8916000.0,,,,,1810000.0,11758000.0,,,,,149500000.0,,,,,,,,,,,,,,,9471000.0,9471000.0,,-0.13,,-0.13,0.477,0.21,,,,,,,,20624000.0,,5803000.0,4353000.0,,5803000.0,5803000.0,5803000.0,83806000.0,17489000.0,338848000.0,0.0,,-17042000.0,-8126000.0,,464000.0,17178000.0,,,,8582000.0,,-804000.0,674910000.0,654286000.0,,771000.0,577000.0,12263000.0,67302000.0,1799000.0,,5437000.0,,5822000.0,5663000.0,5384000.0,1680000.0,4713000.0,305753000.0,1235338000.0,34036000.0,11758000.0,271717000.0,,,75000000.0,505000.0,,,,-9445000.0,14657000.0,-8916000.0,,,135292000.0,1241000.0,32650000.0,29976000.0,1299000.0,24512000.0,37363000.0,,,,,0.0365,17944000.0,2294000.0,,,,1000.0,654286000.0,17241000.0,,,15000.0,1589000.0,,,,,,1363000.0,231000.0,8002000.0,,,,,13088000.0,7671000.0,,,,151000.0,,4260000.0,-8916000.0,,8187000.0,,,11000000.0,45655000.0,119006000.0,33428000.0,12263000.0,929585000.0,,,,,,,,,,,,,70422306.0,,70422306.0,,,,,,
2021-06-30,2021-08-06,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,7745000.0,1007000.0,11717000.0,4114000.0,,,890534000.0,6676000.0,,1451000.0,2827055.0,,1333892000.0,237902000.0,,,,,70667000.0,179756000.0,190756000.0,,0.001,675000000.0,72540664.0,72540664.0,73000.0,9986000.0,,,,,1625000.0,12992000.0,,,,,149726000.0,,,,,,,,,,,,,,,9730000.0,,,0.14,,0.14,0.503,,,,,,,,,22075000.0,,5803000.0,2902000.0,,5803000.0,5803000.0,5803000.0,82355000.0,16316000.0,338848000.0,,,20093000.0,10107000.0,,,12979000.0,,,,,,,674910000.0,652835000.0,,774000.0,,13496000.0,39447000.0,1799000.0,,5453000.0,,5822000.0,5674000.0,5397000.0,2704000.0,4881000.0,387644000.0,1333892000.0,40430000.0,12992000.0,347214000.0,,,150000000.0,224000.0,,,,,,9986000.0,,,107197000.0,,33546000.0,29725000.0,,23648000.0,38427000.0,,,,,,18325000.0,2199000.0,,,,,652835000.0,17763000.0,,,22000.0,1471000.0,,,,,,,,,,,,,12926000.0,7607000.0,,,,,,5018000.0,,,7793000.0,,,11000000.0,55641000.0,128042000.0,,13496000.0,946248000.0,,,,,,,,,,,,,72155068.0,,71922179.0,,,,,,
2021-09-30,2021-11-09,10-Q,"ASSETMARK FINANCIAL HOLDINGS, INC.",AMK,CIK0001591587,USD,9776000.0,1024000.0,15784000.0,4179000.0,,,923511000.0,7974000.0,,2312000.0,2784494.0,,1361177000.0,108555000.0,,,,,71994000.0,50448000.0,62448000.0,,0.001,675000000.0,73548557.0,73548557.0,74000.0,12250000.0,,,,,1588000.0,13369000.0,,,,,159475000.0,,,,,,,,,,,,,,,10648000.0,,,0.17,,0.17,0.436,,,,,,,,,24387000.0,,9248000.0,2312000.0,,9114000.0,9181000.0,9248000.0,113543000.0,18794000.0,440757000.0,,,21710000.0,9460000.0,,,11154000.0,,,,,,,731010000.0,706623000.0,,1061000.0,,13872000.0,44051000.0,1799000.0,,5736000.0,,5822000.0,5982000.0,5693000.0,1418000.0,4611000.0,369701000.0,1361177000.0,48748000.0,13369000.0,320953000.0,,,115000000.0,276000.0,,,,,,12250000.0,,,116777000.0,1311000.0,33416000.0,29288000.0,1396000.0,23315000.0,38027000.0,,,,,0.0362,20411000.0,2145000.0,,,,,706623000.0,17190000.0,,,-119000.0,1355000.0,,,,,,,,,,,,,11305000.0,5815000.0,,,,,,5071000.0,,,7788000.0,,,12000000.0,67891000.0,139667000.0,,13872000.0,991476000.0,,24910000.0,,94000.0,,,,,,,,,73566777.0,,72921794.0,,,,,,
