end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AccruedSalesCommissionCurrent,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentRate,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilitiesOtherComprehensiveIncome,Depreciation,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DerivativeNetLiabilityPositionAggregateFairValue,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EquityContributionsToFinanceLeveragedBuyout,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossRealized,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInNotesReceivableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInterest,InterestAndDebtExpense,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherComprehensiveIncomeLossTax,OtherDerivativesNotDesignatedAsHedgingInstrumentsAtFairValueNet,OtherLoansPayableLongTerm,PartnersCapitalAccountContributions,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSubordinatedShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,ReceivableWithImputedInterestFaceAmount,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingAndMarketingExpense,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,UnsecuredDebtCurrent,UnsecuredLongTermDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2011-09-30,2012-03-05,10-K,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,2115.0,,,,,,,,,,,,,,0.0,,,-25.0,,0.001,70000000.0,10000000.0,10000000.0,10000.0,,,,,,,,,,,,,-12615.0,,,,,,,,,,12615.0,500.0,,,0.0,,,,,,,,,,,,12615.0,,,,,,,2115.0,,,,,,500.0,,,,,,,,,,,,,,,,2615.0,0.0,2615.0,,,,,,,,,,5500.0,,-5500.0,-12615.0,,,,,,,,,,12615.0,,,12615.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,,5000.0,5000.0,,,,,,,,,,,,,,,,-12615.0,,,,-2615.0,,5000.0,5000.0,,,,
2011-12-31,2012-04-02,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,2115.0,,,,,,,,,36000.0,,,,,7000.0,7000.0,,1746.0,7000.0,0.001,70000000.0,14000000.0,14000000.0,14000.0,,,,,,,,,,,,,,,,,,,,,,,,500.0,,0.0,0.0,,,,,,,,,,,,32615.0,,,,,,,-25.0,2115.0,,,,,25.0,,,,1400.0,,,,,,,,,,,,2615.0,7000.0,2615.0,,,,,,,,,,37100.0,,-30100.0,-33600.0,,,,,,,,,,33600.0,-35115.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,2100.0,37100.0,,,,,,,40000.0,,33600.0,,,,,,,-40385.0,,,,1935.0,-205450.0,13025.0,,,,,
2012-03-31,2012-05-21,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,1640.0,,,,,,,,,,,0.0,,,602.0,602.0,,1408.0,-338.0,0.001,70000000.0,48500000.0,48500000.0,48500.0,,,,,,,,,,,,,,,,,,,,,,,,1125.0,,,0.0,,,,,,,,,,,,8105.0,,,,,,,320.0,,,,,,,6436.0,,,,3375.0,,,,,,,,,,,2765.0,602.0,2765.0,,,,,,,,,,6436.0,,-6774.0,-10469.0,,,,,,,,,,13894.0,-6548.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,-50663.0,3425.0,3425.0,2051.0,-2163.0,,,,,,,
2012-06-30,2012-08-27,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,1640.0,,,,,,,,,,,,,,602.0,602.0,,687.0,,0.001,70000000.0,48500000.0,48500000.0,48500.0,,,,,,,,,,,,,,,,,,,,,633477.0,,50663.0,1125.0,,,0.0,,,,,,,,,,,,32124.0,,-52258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.0,602.0,2765.0,,,,,,,,,,,,,-52258.0,,,,,,,,,,56683.0,-52258.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,,,,,,,,,,5000.0,,,,,,,,4425.0,4425.0,1908.0,-2163.0,-25023.0,,,,,,
2012-09-30,2013-01-15,10-K,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,2630.0,,1400.0,,,,,,,35280.0,,,,,342.0,342.0,,11994.0,,0.001,70000000.0,13920000.0,13920000.0,13920.0,,,,,,,,,,,,,-41098.0,,,,,,,,,,55813.0,2925.0,,,,,,,,,,,,,,,86001.0,,-157076.0,,,,,,,,,,,2425.0,,,,,,,,,,,,,,,,6955.0,342.0,6955.0,,,,,,,,,,,,,-157076.0,,,,,,,,,2925.0,161051.0,-157076.0,,41098.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,,,38500.0,,,,,,,,,52694.0,,,,,,,,3975.0,3975.0,2114.0,-6613.0,,38500.0,,,,,
2012-12-31,2013-02-05,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,93401.0,,1400.0,,310000.0,21943.0,6436.0,,,-5000.0,,1115.0,0.0,,20602.0,20602.0,0.0,19842.0,18056.0,0.001,250000000.0,25000000.0,25000000.0,25000.0,,,310000.0,,,36667.0,,,,0.0,0.0,,,,,,,,,,,,498909.0,6425.0,22500.0,,-0.01,,,,,,,,,,,,50227.0,,,-273459.0,,,,42547.0,,21943.0,,36667.0,,3500.0,,,,,,13500.0,,,14306.0,,,,,4130.0,,499511.0,20602.0,189511.0,310000.0,310000.0,,,,,,,,176898.0,,-158842.0,-276999.0,,,,,-14306.0,,15000.0,22500.0,22500.0,286224.0,-259153.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,760.0,,-110377.0,,310000.0,,,,,,,,109733.0,-273459.0,,,,22725.0,108834.0,-498909.0,23531.0,,17430.0,-478909.0,-478909.0,,,,,,25000000.0
2013-03-31,2013-05-20,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,135593.0,,,,,45363.0,,,,-5680.0,,0.0,,,37209.0,,,35188.0,15346.0,0.001,250000000.0,40680000.0,40680000.0,40680.0,,,312500.0,,,50861.0,,,,,,,,,,,203850.0,,,,,,579608.0,,,,0.0,,,-15000.0,,,,,,,,,24289.0,52683.0,,-80699.0,,,,42192.0,,23420.0,,14194.0,,,,,,,,-1261.0,,,7558.0,,,,,5030.0,,581817.0,37209.0,269317.0,,312500.0,,,,,,,,17500.0,,-2154.0,-80699.0,,,,,,,15000.0,22500.0,22500.0,125824.0,-73141.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,2021.0,,,,2500.0,,2500.0,,,,,,61893.0,-80699.0,,,,,14833.0,,52683.0,52683.0,24809.0,-544608.0,,,,,,,33014222.0
2013-06-30,2013-08-19,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,185227.0,,,38100.0,,61008.0,31526.0,,,-680.0,,,,,67258.0,65128.0,,57126.0,,0.001,250000000.0,40680000.0,40680000.0,40680.0,,,5922.0,,,85800.0,,,,,,,,,,,,-270977.0,633477.0,633477.0,,,,,22500.0,,-0.01,,,,,,,,,,,,60558.0,55651.0,-402068.0,-402068.0,,,,,,,,,,,,,,,,,,,12339.0,,,,,5030.0,,1008934.0,67258.0,1003012.0,,,,,,,,,,,,,-402068.0,,-402068.0,,,,,15000.0,22500.0,,174403.0,-118752.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,8002.0,,,,,,,,,,,,58488.0,,,2130.0,,,,-981676.0,55651.0,55651.0,34226.0,,,,,0.0,5922.0,,40680000.0
2013-09-30,2013-11-15,10-Q,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,211875.0,0.02,,42500.0,,80339.0,41625.0,,,-680.0,,,,,71937.0,69915.0,0.0,44252.0,,0.001,250000000.0,40680000.0,40680000.0,40680.0,,,25332.0,36674.0,,68455.0,,,,,,,,,,,136641.0,614586.0,136641.0,136641.0,,,,,22500.0,,0.01,,,,,,,,,,,,136136.0,140856.0,416797.0,416797.0,,,,,,,,,,,,,,,,,,,65316.0,,,,,4345.0,,596816.0,71937.0,571484.0,,,,,,,,,,,,,416797.0,,416797.0,,,,11200.0,15000.0,22500.0,,273329.0,-132473.0,,,,,,,,,,0.001,5000000.0,0.0,0.0,,14463.0,,,,,,,,,,,,40511.0,,,2022.0,,,,-564879.0,140856.0,140856.0,47337.0,-524879.0,,,,36674.0,25332.0,,40680000.0
2013-12-31,2014-04-22,10-K,"VIZCONNECT, INC.",VIZC,CIK0001506295,pure,237705.0,,,42500.0,,97088.0,42057.0,,,173025.0,,403.0,22700.0,107451.0,51495.0,49558.0,0.0,34904.0,15062.0,0.0,5000000000.0,40680000.0,40680000.0,407.0,,,37370.0,32167.0,,52356.0,193734.0,0.0,184818.0,470000.0,0.0,8916.0,-193734.0,193734.0,,215.0,203850.0,259082.0,203850.0,203850.0,,203850.0,,,22500.0,,-0.01,,,,,,,259082.0,-55232.0,203850.0,0.0,,354376.0,335768.0,,-478064.0,-162542.0,-5950.0,-25242.0,144304.0,,75145.0,,15689.0,,,,,22700.0,,,13894.0,,22700.0,151847.0,,,1751.0,,7720.0,145.0,755036.0,51495.0,717666.0,,480250.0,,117750.0,362500.0,,,22500.0,84020.0,347250.0,-2152.0,-330036.0,-478064.0,-15980.0,-462084.0,,,107235.0,,72000.0,22500.0,,921067.0,-585299.0,20169.0,,,203850.0,,120000.0,22700.0,2152.0,100000.0,0.0,50000000.0,0.0,0.0,14654.0,14654.0,,20000.0,,271750.0,100000.0,,,,,,,288219.0,-478064.0,-2152.0,1937.0,,44500.0,23125.0,-960993.0,335768.0,,175663.0,-703541.0,-787561.0,,-78200.0,32167.0,37370.0,193734.0,40680000.0
