end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AdjustmentForAmortization,Assets,AssetsCurrent,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesGrossUnrealizedGain,BuildingsAndImprovementsGross,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonUnitOutstanding,ComprehensiveIncomeNetOfTax,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConstructionPayableCurrent,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CustomerDepositsCurrent,DebtInstrumentCarryingAmount,DebtIssuanceCostsLineOfCreditArrangementsGross,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DerivativeInstrumentsAndHedges,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsPaidPerUnit,DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EquityFairValueAdjustment,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinancialInstrumentsOwnedPhysicalCommoditiesAtFairValue,FixturesAndEquipmentGross,GainLossOnContractTermination,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnDispositionOfAssets1,GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GoodFaithAndMarginDepositsWithBrokerDealers,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInConstructionPayables,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInMarginDepositsOutstanding,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InterestRateCashFlowHedgeLiabilityAtFairValue,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryPartsAndComponentsNetOfReserves,InventoryRawMaterialsNetOfReserves,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeInterest,LandAndLandImprovements,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityCommitmentFeeAmount,LinesOfCreditCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtNoncurrent,MachineryAndEquipmentGross,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesRestricted,MarketableSecuritiesRestrictedCurrent,MarketableSecuritiesRestrictedNoncurrent,MarketableSecuritiesUnrealizedGainLoss,MembersEquity,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsMiscellaneous,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherLiabilities,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForConstructionInProcess,PaymentsForProceedsFromInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsForUnderwritingExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PrepaidExpenseCurrent,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PurchaseCommitmentRemainingMinimumAmountCommitted,RatioOfIndebtednessToNetCapital1,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedPatronageAllocations,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SharePrice,ShortTermLeaseCost,StockholdersEquity,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,EarningsPerShareDiluted,DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,PaymentsOfCapitalDistribution,WeightedAverageNumberOfDilutedSharesOutstanding
2009-10-31,2010-01-29,10-K,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,,,,,2620833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-31,2010-03-17,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4227050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483989.0,,,,,,,3655800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27734962.0,,,,,,,,,,,
2010-04-30,2010-06-11,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-385.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-269006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1911230.0,,,,,,,-728092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23220649.0,,,,,,,,,,,
2010-07-31,2010-09-20,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,,,,,3842486.0,,,,,,,,,,,,,,,,22441106.0,,,,,,,,,,,,,,,,,,,,,,,-129.34,-129.34,,,,,,,,,,,,,,,,,,,,,,,,-455755.0,,,,,,1250486.0,,,,,,,,,,,,,,,,,,,,,1186829.0,38427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-640620.0,-640620.0,,-1603425.0,,,287681.0,962805.0,,,,,,,,,,,,,,,,,,,,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23691592.0,23691592.0,,,,,,,4953.0,,,,
2010-10-31,2011-02-03,10-K,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,1604251.0,4764588.0,640826.0,7475338.0,118438.0,,114451257.0,13745241.0,,,,,,,37965861.0,365968.0,,,,3856173.0,1235340.0,,,0.0,,,4953.0,,2778510.0,,355968.0,365968.0,,,,94993137.0,,,,,1433751.0,,,,195547.0,,6523054.0,,,840467.0,,1787375.0,,,,,,0.0,555.7,569.4,0.0,,0.0,,,,,,,,,,,,,,,,,,,343133.0,,-499193.0,,,,,,14504326.0,,,0.0,,526703.0,1398000.0,67275.0,158140.0,524160.0,,,,974894.0,-1474087.0,-67275.0,2081002.0,,232205.0,0.0,,4842600.0,81469.0,-56099.0,,4355951.0,,,4437672.0,,,,,,,,,,,,,,,,,,,,,114451257.0,10252887.0,,,,,,,6801375.0,,,,,,,56439317.0,59540376.0,,1518000.0,109555.0,,26104.0,,-3339308.0,-2162465.0,6737113.0,5572673.0,2752406.0,,-5253117.0,,,1850905.0,12120533.0,,,,,,,,,,,,,,,3147298.0,,,,,,7207.0,,,,,,,0.0,0.0,0.0,2162465.0,,509396.0,,,524160.0,,,,,105034056.0,97558718.0,343133.0,,,1000000.0,2339308.0,67857.0,,,104849565.0,30202362.0,,,45971678.0,,,,4953.0,,,,
2011-01-31,2011-03-22,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,93886.0,,,,5633158.0,1776985.0,,,,,,,,,,,,,,,34185426.0,,,,,,,,,,,1626012.0,,,,,,,,,,,,210.91,210.91,,,,,,,,,,,,,,,,,,,,,,,,525760.0,,,,,,2084072.0,,,,,-330201.0,785354.0,,65517.0,,,0.0,,251619.0,230653.0,,-407132.0,,-128627.0,33638.0,95185.0,1165081.0,37188.0,-11220.0,,1063341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30150.0,,601335.0,-380855.0,1556505.0,1044647.0,1044647.0,,-602133.0,,,437292.0,1646780.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,380855.0,,,,1500000.0,,,,,,,,,,,,898665.0,,,,36269498.0,36269498.0,,,,,,,4953.0,,,,
2011-04-30,2011-06-13,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,,,,,,,,,,,,,,,,,,,,4568865.0,,,,,,,,,,,,,,,,34960815.0,,,,,,,,,,,,,,,,,,,,,,0.0,169.08,169.08,,,,,,,,,,,,,,,,,,,,,,,,110820.0,,,,,,2434143.0,,,,,,,,,,,,,,,,,,,,,1287161.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837477.0,,,-1125065.0,,,471601.0,1962542.0,,,,,,,,,,,,,,,,,,,,,50566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37394958.0,37394958.0,,,,,,,4953.0,,,,
2011-07-31,2011-09-12,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,2491767.0,6408723.0,629627.0,12141888.0,,,110873814.0,14406227.0,,,,,,,37965861.0,,,,,2888707.0,,,,0.0,,,4953.0,,,,18809.0,10000.0,,,,40791147.0,,,,,1180085.0,,,,,,,,,1021038.0,,1250490.0,,,,,,0.0,135.9,135.9,,,605000.0,,,,,,,,,,,,,,,,,,,,,-61222.0,,,,,,2342598.0,,,,,,,,,,,,,,,,,,,,,1165721.0,34324.0,,,,,,4112163.0,,,,,,,,,,,,,,,,,,,,,110873814.0,7596413.0,,,,,,,3443981.0,,,,,,,53533729.0,60149869.0,,1518000.0,75842.0,,,,,,,673093.0,673093.0,,-1192189.0,,,477316.0,1865282.0,,,,,,,,,,,,,,,3303085.0,,,,,,430.0,,,,,,,,,,,,263021.0,,,,,,,,105306390.0,93164502.0,343133.0,,,,,657771.0,,,43133745.0,43133745.0,,,48493182.0,,,,4953.0,,,,
2011-10-31,2012-01-25,10-K,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,2489769.0,7493851.0,511933.0,13704182.0,75202.0,,110929387.0,15695180.0,1509117.0,,,,,75202.0,37965861.0,12391.0,,,,3427683.0,-428490.0,,,0.0,,,4953.0,,5100121.0,,138714.0,0.0,,,,149540234.0,,,,,1103740.0,0.0,,195547.0,195547.0,,6558855.0,,,1020599.0,-267129.0,1118709.0,,,0.0,,0.0,0.0,1038.43,1560.97,0.0,,605000.0,,,,,,,,,,,,,,,,,,,346259.0,,689346.0,,689346.0,,,,14806785.0,,,0.0,,691869.0,2729263.0,67275.0,-128893.0,0.0,,0.0,,755663.0,-267129.0,-67275.0,-269802.0,0.0,-435659.0,397869.0,,4743553.0,73309.0,-67281.0,,4200379.0,,583838.0,4167870.0,487128.0,1957121.0,1139783.0,,,6813722.0,,,,,,,,,,,,,,,110929387.0,7741800.0,,,,,54716578.0,3719499.0,3719499.0,,,,,,,50997079.0,60209552.0,,1584319.0,66319.0,1518000.0,-43236.0,,-8524114.0,-1259365.0,9354989.0,7731497.0,5143357.0,,-3928028.0,,,1762414.0,12668166.0,,,,,,,,,,,,,,,3422287.0,,,0.0,,,52870.0,,,,,,,0.0,423742.0,181258.0,835623.0,,73737.0,,,0.0,,,,0.0,105516102.0,91811920.0,346259.0,,,0.0,8524114.0,465720.0,,,160374033.0,43575832.0,,,51071799.0,,,,4953.0,,,,
2012-01-31,2012-03-14,10-Q,"HIGHWATER ETHANOL, LLC",HEOL,CIK0001371451,USD,2330731.0,5390789.0,643383.0,15266754.0,,72136.0,111016917.0,17292228.0,,,,,,,37965861.0,38501.0,,,,6396408.0,2968725.0,,,,,,4953.0,,,,256604.0,,,,,37489729.0,,,,,1031604.0,543673.0,,195727.0,,1562572.0,1634708.0,,,1209245.0,,957293.0,,,,,,,195.03,195.03,,,605000.0,,,,,,,,,,,,,,,,,,,346259.0,,159058.0,,,,,,2337847.0,,,0.0,,-37896.0,-2103062.0,33638.0,131450.0,,,543673.0,,227465.0,-254695.0,,665298.0,,-5720.0,85491.0,85491.0,1101414.0,35510.0,-33638.0,,999319.0,,,4833168.0,,,,,,,,,,,,,,,,,,,,,111016917.0,8366773.0,,,,,,,3639741.0,,,,,,,49668581.0,60209552.0,,1518000.0,52815.0,,-13504.0,,-1408256.0,-246152.0,4623133.0,965975.0,965975.0,,-856757.0,,,515115.0,1822732.0,,,,,,,,,,,,,,,3350331.0,952471.0,,,,,50089.0,,,,,,,,147252.0,34001.0,98900.0,,67837.0,,0.0,,,,,,105641112.0,90374358.0,,,,,1408256.0,551211.0,,,39827576.0,39827576.0,,,52024270.0,,,4953.0,4953.0,,,,
