end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableAndOtherAccruedLiabilities,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesRealEstate,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAndHeldToMaturitySecurities,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossRealizedLosses,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesGrossUnrealizedGain,BusinessCombinationBargainPurchaseGainRecognizedAmount,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConvertibleDebt,ConvertibleNotesPayable,ConvertiblePreferredDividendsNetOfTax,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtInstrumentBasisSpreadOnVariableRate,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsLineOfCreditArrangementsNet,DebtSecuritiesAvailableForSaleRealizedLoss,DebtWeightedAverageInterestRate,DeferredFinanceCostsNet,DeferredLongTermLiabilityCharges,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueRevenueRecognized,DepreciationDepletionAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeAssetFairValueOfCollateral,DerivativeAssets,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilityFairValueGrossAsset,Dividends,DividendsCommonStock,DividendsCommonStockStock,DividendsPayableAmount,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,FairValueNetAssetLiability,FairValueOfAssetsAcquired,FederalHomeLoanBankStock,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableOriginatedFiveOrMoreYearsBeforeLatestFiscalYear,FinancingReceivableOriginatedFourYearsBeforeLatestFiscalYear,FinancingReceivableOriginatedInCurrentFiscalYear,FinancingReceivableOriginatedInFiscalYearBeforeLatestFiscalYear,FinancingReceivableOriginatedThreeYearsBeforeLatestFiscalYear,FinancingReceivableOriginatedTwoYearsBeforeLatestFiscalYear,ForeclosedAssets,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnInvestments,GainLossOnSaleOfDerivatives,GainLossOnSalesOfMortgageBackedSecuritiesMBS,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfOtherRealEstate,GeneralAndAdministrativeExpense,HeldToMaturitySecuritiesFairValue,IncomeLossFromContinuingOperations,IncomeLossFromEquityMethodInvestments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDividendIncomeSecuritiesHeldToMaturity,InterestAndFeeIncomeLoansCommercial,InterestAndFeeIncomeLoansCommercialAndResidentialRealEstate,InterestAndFeeIncomeLoansHeldForSaleMortgages,InterestAndFeeIncomeOtherLoansHeldForSale,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOther,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InterestRevenueExpenseNet,InvestmentIncomeInterest,InvestmentRelatedLiabilities,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityMaximumBorrowingCapacity,LoansAndLeasesReceivableConsumerRealEstate,LoansAndLeasesReceivableGainLossOnSalesNet,LoansAssumed1,LoansHeldForSaleCommercialRealEstate,LoansHeldForSaleFairValueDisclosure,LoansHeldForSaleMortgages,LoansHeldForSaleOther,LongTermDebt,LongTermDebtMaturingInYearsFourAndFive,LongTermDebtMaturingInYearsTwoAndThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LossContingencyDamagesSoughtValue,ManagementFeesRevenue,MaturitiesOfSubordinatedDebt,MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,MortgageLoansOnRealEstate,MortgageLoansOnRealEstateCarryingAmountOfMortgages,MortgageLoansOnRealEstateCollectionsOfPrincipal,MortgageLoansOnRealEstateCommercialAndConsumerNet,MortgageLoansOnRealEstateCostOfMortgagesSold,MortgageLoansOnRealEstateFaceAmountOfMortgages,MortgageLoansOnRealEstateFederalIncomeTaxBasis1,MortgageLoansOnRealEstateInterestRate,MortgageLoansOnRealEstateNewMortgageLoans,MortgageLoansOnRealEstateNumberOfLoans,MortgageLoansOnRealEstatePrincipalAmountOfDelinquentLoans,MortgagesHeldForSaleFairValueDisclosure,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoncashOrPartNoncashAcquisitionDebtAssumed1,NotesIssued1,NotesPayableToBank,NotesReceivableGross,NumberOfOperatingSegments,NumberOfOperatingSegments,OffBalanceSheetCreditLossLiability,OffBalanceSheetCreditLossLiabilityCreditLossExpenseReversal,OperatingExpenses,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherAssets,OtherAssetsMiscellaneous,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherIncome,OtherNonoperatingIncome,OtherUnderwritingExpense,PaidInKindInterest,ParticipatingMortgageLoansParticipationLiabilitiesAmount,ParticipatingSecuritiesDistributedAndUndistributedEarnings,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted,PaymentsForDerivativeInstrumentInvestingActivities,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemablePreferredStock,PaymentsForUnderwritingExpense,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireMortgageNotesReceivable,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherLoansAndLeasesHeldForInvestment,PaymentsToDevelopRealEstateAssets,PaymentsToPurchaseMortgageLoansHeldForSale,PreferredStockDividendRatePercentage,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsIncomeStatementImpact,PreferredStockDividendsPerShareCashPaid,PreferredStockDividendsPerShareDeclared,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromCollectionOfMortgageLoansHeldForSale,ProceedsFromCollectionOfOtherLoansHeldForSale,ProceedsFromConvertibleDebt,ProceedsFromDerivativeInstrumentInvestingActivities,ProceedsFromDivestitureOfInterestInJointVenture,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,ProceedsFromLoanOriginations1,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleAndCollectionOfNotesReceivable,ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,ProceedsFromSaleOfMortgageLoansHeldForSale,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfOtherRealEstate,ProvisionForLoanAndLeaseLosses,ProvisionForLoanLossesExpensed,RealEstateHeldforsale,RealEstateOwnedAccumulatedDepreciation,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfLinesOfCredit,RepaymentsOfSecuredDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueNotFromContractWithCustomer,RevenueNotFromContractWithCustomerExcludingInterestIncome,Revenues,SecuredDebt,SecuredDebtRepurchaseAgreements,SecuritiesHeldAsCollateralAtFairValue,SecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,SecuritiesReceivedAsCollateral,SecuritiesSoldUnderAgreementsToRepurchase,SeniorNotes,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TradingSecuritiesPledgedAsCollateral,TransferToInvestments,TransferToOtherRealEstate,TreasuryStockAcquiredAverageCostPerShare,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,ProceedsFromSaleAndCollectionOfLoansHeldforsale,RestrictedCash
2009-12-31,2010-03-17,10-K,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,,,,,,,,,11850000.0,392000.0,,59000.0,,,,,,,,,,-1074000.0,,,,,,,,,,,,,129969000.0,,129968000.0,,,,,,,,,,,-3246000.0,,,,,,,,,,,,,,,,,637000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,,,,,,,,1965000.0,,,,349000.0,748000.0,,90000.0,,,670000.0,,,,231000.0,,,,104000.0,491000.0,,,,,,,65000.0,364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336637000.0,-205377000.0,-1292000.0,-2172000.0,,,,,,,,,,,,2728000.0,,2000.0,,,,,,1074000.0,,,10000000.0,,,,,,,,,,,,,256000.0,,154981000.0,,,,,,,,,,,,,,,,,,,,,,,,198787000.0,,10000000.0,128106000.0,,,,,,,,,,,,,,,,,,,,,,,,,392000.0,,,,,,,,,,,,,,,,,195297000.0,,,,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,,,,,,,,,,369000.0,,,,,,,,,,,,2028000.0,,,,,,,,,,,,,14291000.0,,,,,,,0.35,,,,,,4963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806000.0,,,,0.28,,0.27,,,,,,,,,,,,,,,,,,,,,1390000.0,,,,,,,,,,,,,,1795000.0,,1801000.0,,2654000.0,5056000.0,,,,,,,2000.0,4114000.0,,,,,,,,,,,,,,,,,,,,-733000.0,,,,,,,,,,,,,,,,,,2935000.0,,,,,,,,,,,,2123000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10770864.0,,10668780.0,,,
2010-09-30,2010-11-12,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,,,,,,,,,,339000.0,,,,,,,,,,,,3519000.0,,,,,,,,,,,,,58778000.0,,,,,,,0.4,,,,,,5875000.0,,,,,,,,,,,,,,,,,825000.0,,,,,,,,,,,,,,,,,,,,,7140000.0,,,,,0.21,,,,,,,,,,,,,,,,-739000.0,,,,,,1360000.0,,,,,,,,,,,,,,1952000.0,,2123000.0,,2930000.0,5501000.0,,,,,,,1000.0,4356000.0,,,,,,,,,,,,,,,,,,,,-761000.0,,,,,,,,,,,,,,,,,,2356000.0,,,,,,,,,,,,2121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-690000.0,,,-286000.0,,,,,,
2010-12-31,2011-03-11,10-K,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,2375000.0,,6359000.0,291304000.0,,21675000.0,1452000.0,,6067000.0,1452000.0,,5042000.0,,88902.0,858147000.0,,,,,363660000.0,,7433000.0,,,,,,-33000.0,,,,-33000.0,,,37894000.0,,-92075000.0,,,,,,0.01,450000000.0,17551828.0,17551828.0,175000.0,18432000.0,,,,,,,,,,,,,,,2818000.0,10000000.0,494000.0,,,,,,387000.0,,,,,,,,,,,,,21507000.0,21675000.0,7189000.0,7189000.0,,683000.0,,0.87,,,,,,,,,,,,,,,,-94000.0,,,,,,5556000.0,,,,531000.0,-63000.0,,-90000.0,,31000.0,3920000.0,,,,7338000.0,,7035000.0,,10714000.0,21771000.0,,,9525000.0,9525000.0,,5553000.0,16000.0,18112000.0,,,560309000.0,858147000.0,,,,,,,58985000.0,,109695000.0,,,,,,,,-15000.0,,168680000.0,,-305000.0,,,,,,,,,,498922000.0,-607591000.0,16594000.0,10999000.0,,10999000.0,-10677000.0,,,,,,,,,8895000.0,,1172000.0,31000.0,,,,,-7433000.0,,,10000000.0,,,169000.0,,,,,,,,14486000.0,,2736000.0,6212000.0,229499000.0,,282931000.0,109622000.0,,,,109622000.0,,,,,,,0.01,50000000.0,,0.0,,305000.0,,,,,110400000.0,,,178469000.0,,,,,,,,,12188000.0,,,,,,,,,,,,,9241000.0,,,1452000.0,,,,,297334000.0,,279124000.0,,,242728000.0,,1452000.0,,,,,297838000.0,,,,,110400000.0,1000.0,1000.0,,,,,,,,,,,,387000.0,,-1766000.0,-1766000.0,,12679277.0,,,,
2011-03-31,2011-05-10,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,,,,,,,,,,351000.0,,1998000.0,,,,,,,,,,-1877000.0,,,,,,,,,,,,,48075000.0,,10181000.0,,,,,0.4,,,,,,3303000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7116000.0,,,,,0.29,,,,,,,,,,,,,,,,18000.0,,,,,,1380000.0,,,,651000.0,405000.0,,144000.0,,-3000.0,2696000.0,,,,1909000.0,,2313000.0,60000.0,3339000.0,7599000.0,,,,3391000.0,,,5000.0,6656000.0,,,,,,,,,,,,,,,,,,,,,-12000.0,,,,-182000.0,,,,,,,,,,39633000.0,-35217000.0,5765000.0,5180000.0,,5180000.0,,,,,,,,,,2468000.0,,358000.0,,,,,,,,,,,,,,,,,,,,7142000.0,,500000.0,494000.0,,,,8800000.0,,41418000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7895000.0,,,351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000.0,,26000.0,26000.0,,17670787.0,,,,
2011-06-30,2011-08-05,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,1927000.0,,2842000.0,289520000.0,,,,,,384000.0,,,,123959.0,895533000.0,,,,,338804000.0,,-1640000.0,,,,,,,,,,,,,24481000.0,,,,,,,0.4,0.01,450000000.0,17561032.0,17561032.0,176000.0,4880000.0,,,,,,,0.056,,,,,,,,2097000.0,10000000.0,,,,,,,,,,,,,,,,,702000.0,,,50000.0,,7169000.0,7169000.0,,1101000.0,0.37,0.37,0.37,,,,,,,,,,,,,,,-2019000.0,,,,,,1412000.0,,,,,,,,,,,,,,3167000.0,,2297000.0,1552000.0,3781000.0,9683000.0,,,,,,7429000.0,3000.0,6448000.0,,,602995000.0,895533000.0,,,,,,,98966000.0,,109354000.0,47439000.0,,,,,,-1101000.0,,,,,,,,,,,,,,,,,,6520000.0,,6520000.0,,,,,,,,,,2513000.0,,,24000.0,,,,,,,,,,,7024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280225000.0,,266939000.0,,,301871000.0,,,,,,,292538000.0,,,,,,,,,,,,,,,,,,,-1548000.0,,1366000.0,1366000.0,17684991.0,17684991.0,17561032.0,,,
2011-09-30,2011-11-04,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,2973000.0,,487000.0,335352000.0,,,,,,418000.0,,,,318606.0,910611000.0,,,,,316067000.0,,-2355000.0,,,,,,,,,,,,,44450000.0,,,,,,,0.4,0.01,450000000.0,20561032.0,20561032.0,206000.0,3157000.0,,,,,,,,,,,,,,,1730000.0,,529000.0,,,,,,,,,,,,,,,,904000.0,,,8224000.0,,8542000.0,8542000.0,,1241000.0,,0.28,,,,,,,,,,,,,,,,-677000.0,,,,,,1297000.0,,,,,,,,,,,,,,3784000.0,,2276000.0,1576000.0,3716000.0,10236000.0,,,,,,9143000.0,2000.0,6316000.0,,,574566000.0,910611000.0,,,,,,,123960000.0,,109192000.0,47439000.0,,,,,,-1241000.0,,,,,,,,,,,,,,,,,,5512000.0,,5512000.0,-2885000.0,,,,,,,,,2538000.0,,,113000.0,,,,,,,,,,,173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264101000.0,,258517000.0,,,296805000.0,,,,,,,336045000.0,,,,,,,,,,,,,,,,,,,-202000.0,,-1511000.0,-1511000.0,,19966594.0,,,,
2011-12-31,2012-03-02,10-K,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,1746000.0,,563000.0,336209000.0,,30926000.0,1788000.0,1788000.0,1789000.0,1788000.0,,7782000.0,1454000.0,248623.0,891230000.0,553517000.0,,,554716.0,302543000.0,,-5796000.0,,,,,553995.0,0.0,,,1531.0,,810.0,,21568000.0,21568000.0,-16326000.0,,,,,0.4,0.01,450000000.0,20561032.0,20561032.0,206000.0,20086000.0,,,,,,,,,546807.0,256171000.0,,,,0.023,2044000.0,,26000.0,,,,,,,-478000.0,,,,,,,,,478000.0,,30494000.0,30926000.0,30926000.0,8703000.0,8703000.0,,1298000.0,,1.76,,,,,,,,,,,,,,,,-2714000.0,,,,,,7215000.0,,,,339000.0,615000.0,2802000.0,,,-14000.0,2802000.0,,,,13970000.0,,11420000.0,6340000.0,18072000.0,49410000.0,,,14772000.0,14772000.0,,8075000.0,14000.0,31227000.0,,,554252000.0,891230000.0,,,,,,,149086000.0,47415000.0,109006000.0,47439000.0,,,,,,,-35000.0,,258092000.0,109006.0,9524000.0,,,110000.0,,0.0831,98936000.0,,,116516000.0,9096000.0,-60878000.0,35456000.0,34551000.0,,34551000.0,-5043000.0,,,,,,,,,13240000.0,,1454000.0,17000.0,,,,-5796000.0,5796000.0,,13000.0,,,,431000.0,,,,,,,10000000.0,29412000.0,0.0,1180000.0,2257000.0,,,,8800000.0,,47439000.0,,8800000.0,,,0.0,,,,0.01,50000000.0,3450000.0,3450000.0,,9489000.0,0.0,,,,49980000.0,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,4728000.0,,,46007000.0,,,1788000.0,,,,,251327000.0,542027000.0,251452000.0,290700000.0,,290700000.0,,1788000.0,,,,,336978000.0,,,,,49980000.0,,1000.0,,,,,,,,,,,,-865000.0,,1081000.0,481000.0,19089578.0,39830782.0,18840954.0,,,
2012-03-31,2012-05-07,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,1126000.0,,382000.0,337789000.0,,8392000.0,1083000.0,,204000.0,1083000.0,,1560000.0,,,705221000.0,,,,,151964000.0,,-181000.0,,,,,,262000.0,345000.0,83000.0,,262000.0,,,31452000.0,,9884000.0,,,,,0.4,0.01,450000000.0,20561032.0,20561032.0,206000.0,8912000.0,,,,,,,,,,,,,,,1308000.0,,204000.0,136000.0,-14000.0,,,,,,,,,,,,,,483000.0,,,8224000.0,,8553000.0,8553000.0,,1289000.0,,0.43,,,,,,,,,,,,,,,,-417000.0,,,,,,2036000.0,,,,-324000.0,-9000.0,,,,-3000.0,-1267000.0,,,,2234000.0,,2234000.0,1559000.0,3242000.0,11187000.0,,,2809000.0,2809000.0,,5959000.0,1000.0,5323000.0,,,366844000.0,705221000.0,,,,,,,179336000.0,,108817000.0,47439000.0,,,,,,,-10000.0,,,,-189000.0,,,,,,,,,,-195812000.0,193930000.0,11766000.0,9093000.0,,9093000.0,701000.0,,,,,,,,,3325000.0,,735000.0,14000.0,,,,,181000.0,,1000.0,,,,168000.0,,,,,,,,8542000.0,,500000.0,,,,,,,,,,,0.0,,,,,0.01,50000000.0,,0.0,,189000.0,,,,,,,,,,,,,,,,,121338000.0,,,,,,,,,,1289000.0,,,251327000.0,,,1083000.0,,,,,,,178932000.0,,,355257000.0,,1083000.0,,,,,338377000.0,,,,,,,,,,,,,,,,,,,-5000.0,,1385000.0,1385000.0,20966426.0,20966426.0,20561032.0,,,
2012-06-30,2012-08-09,10-Q,"Apollo Commercial Real Estate Finance, Inc.",ARI,CIK0001467760,USD,1072000.0,,975000.0,337923000.0,,,,,,886000.0,,,,,703514000.0,354279000.0,,,351416.0,125631000.0,,593000.0,,,,,354570.0,0.0,,,133.0,,3287.0,,11959000.0,11959000.0,,,,,,0.4,0.01,450000000.0,20570616.0,20570616.0,206000.0,10503000.0,,,,,,,0.0175,,350851.0,,,,,0.019,1161000.0,,,117000.0,,,,,,-291000.0,,,,,,,,,291000.0,,,8228000.0,,,8726000.0,,1294000.0,,0.47,,,,,,,,,,,,,,,,-65000.0,,,,,,2762000.0,,,,,,,,,,,,,,2791000.0,,2791000.0,2000000.0,1929000.0,11951000.0,,,,,,11195000.0,,3230000.0,,,362196000.0,703514000.0,,,,,,,179602000.0,41653000.0,103321000.0,41696000.0,350696000.0,42083000.0,137466000.0,171147000.0,,,,,,103320000.0,,,,109844000.0,,,,,,111760000.0,,,,9910000.0,,9910000.0,1514000.0,,,,,,,,,4054000.0,,,10000.0,,,,,-593000.0,,0.0,,,,168000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.01,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292000.0,,,,,,,2214000.0,,,,,350696000.0,228939000.0,350969000.0,,350696000.0,,,,,,,341318000.0,,,,,,,,,,,,,,,,,,,192000.0,,2078000.0,2078000.0,20991450.0,20991450.0,20570616.0,,,
