end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,DebtCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,DividendsPayableAmountPerShare,DueFromAffiliateCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentOwnershipPercentage,FinanceLeaseInterestExpense,FinanceLeaseInterestPaymentOnLiability,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,ForeignCurrencyTransactionGainLossUnrealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfProperty,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationEstimateOfPossibleLoss,IncomeTaxExaminationInterestExpense,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationRepatriationOfForeignEarnings,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseDueFromAffiliates,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryValuationReserves,InvestmentIncomeInterest,LeaseCost,LeaseholdImprovementsGross,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicensesRevenue,LitigationSettlementAmount,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencySettlementAgreementConsideration1,MachineryAndEquipmentGross,MarketableSecurities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncurrentAssets,NonoperatingIncomeExpense,NumberOfForeignCurrencyDerivativesHeld,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherCostOfOperatingRevenue,OtherReceivables,PaymentsForLegalSettlements,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PercentageOfInterestBearingDomesticDepositsToDepositsCertificatesOfDeposit,PreferredStockLiquidationPreference,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleOfBuildings,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ReductionOfShortTermCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfShortTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,ShortTermBorrowings,ShortTermInvestments,StockholdersEquity,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiability,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityCurrent,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent,TradingSecuritiesCurrent,TradingSecuritiesRealizedGainLoss,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInOtherNoncurrentAssets
2003-09-30,2003-11-14,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,2010-07-14,10-K,EMERSON RADIO CORP,MSN,CIK0000032621,USD,,,,,,,,,,,,,,,,,,,,15051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41342000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,,,,,,,,,,,,,,,,,,,,7314000.0,-2655000.0,,,,,,,,,,,,,,57523000.0,59751000.0,,,,,,,1191000.0,,,,,,,,,,,,,,,,,,,,,,155000.0,,,,,0.22,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7414000.0,,,,1535000.0,168000.0,,,,,,,,,,34000.0,20700000.0,14733000.0,,,,,8000.0,,18794000.0,,-2000.0,83000.0,-202000.0,-2587000.0,,,,10000.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82000.0,,2546000.0,,-5119000.0,,5879000.0,,,,7404000.0,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,,41000.0,,,,,,,,,,,29707000.0,,,,,,,,,,,,,29707000.0,9000.0,,,,,,,,67155000.0,1929000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27131000.0,,27130000.0,
2010-09-30,2010-11-15,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,,,,,,,,,,,,,,,,,,,,2608000.0,,,,,,,,,,,,,,,45892000.0,48649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321000.0,,,,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223000.0,,,,3317000.0,,,,,,,,,,,,,,,,,,,,,,,712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51966000.0,2045000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27131000.0,,27130000.0,
2010-12-31,2011-02-14,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,,,,,,,,,,,,,,,,,,,,18727000.0,,,,,,,,,,,,,,,33077000.0,35589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5958000.0,,,,1774000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184000.0,,,,4982000.0,,,,,,,,,,,,,,,,,,,,,,,567000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40571000.0,1945000.0,,,,,,,,,,,,,,966000.0,,,,,,,,,,,,,,,,27131000.0,,27130000.0,
2011-03-31,2011-07-14,10-K,EMERSON RADIO CORP,MSN,CIK0000032621,USD,14408000.0,10929000.0,196000.0,,,746000.0,98785000.0,,,,,,,76716000.0,69352000.0,,,,,39796000.0,24745000.0,,,,,,,0.01,75000000.0,52965797.0,27129832.0,529000.0,16749000.0,,172917000.0,181936000.0,,,46000.0,,,,4645000.0,,,,,,,,2825000.0,2540000.0,,,,,,,,,,158000.0,,,502000.0,,0.0,,2000.0,0.59,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,966000.0,,1806000.0,,,21709000.0,,,,5791000.0,704000.0,,,,,,,,,,-185000.0,-6368000.0,-10272000.0,22000.0,,,,-26000.0,,-2118000.0,,153000.0,376000.0,-187000.0,599000.0,,1545000.0,,32000.0,103000.0,,,,8515000.0,,,,,,,,,,,,,,,18625000.0,76716000.0,18317000.0,,7311000.0,,,150000.0,,,,,,,,-3198000.0,,2270000.0,,25673000.0,,15918000.0,,2804000.0,,18905000.0,,,,,,,,,,,,,,,,358000.0,,,,,,828000.0,1636000.0,1413000.0,,,,,231000.0,,,3677000.0,,0.01,10000000.0,3677.0,3677.0,3310000.0,549000.0,88162000.0,,,,3100000.0,,,,2921000.0,,,,,88162000.0,3147000.0,600000.0,-21055000.0,,,,,193530000.0,200841000.0,7383000.0,,,,,2466000.0,,58091000.0,,,,,,4725000.0,966000.0,25835965.0,,24224000.0,,,,,,,,,,,,,27130000.0,,27130000.0,
2011-06-30,2011-08-15,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,22683000.0,30772000.0,244000.0,,,-82000.0,98785000.0,,,,,,,85441000.0,78747000.0,,,,,21536000.0,-18260000.0,,,,,,,0.01,75000000.0,52965797.0,27129832.0,529000.0,3337000.0,,45595000.0,47671000.0,,,46000.0,,,,1172000.0,,,,,,,,2235000.0,1967000.0,,,,,,,,,,167000.0,,,89000.0,,15000.0,,0.0,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712000.0,,,,1375000.0,377000.0,,,,,,,,,,15000.0,8275000.0,20465000.0,,,,,-2000.0,,10441000.0,,-8000.0,-326000.0,-45000.0,1449000.0,,1545000.0,,31000.0,8000.0,,,,20549000.0,,,,,,,,,,,,,,,24838000.0,85441000.0,24544000.0,,1422000.0,,,127000.0,,,,,,,,-2489000.0,,3276000.0,,-19047000.0,,3337000.0,,,,3853000.0,,,,,,,,,,,,,,,,350000.0,,,,,,,387000.0,1087000.0,,,,,,,,3677000.0,,,10000000.0,3677.0,3677.0,3310000.0,504000.0,,,,,4725000.0,,,,2832000.0,,,,,,2466000.0,2049000.0,-17715000.0,,,,,50102000.0,51524000.0,1689000.0,0.0,,,,0.0,,60603000.0,,,,,,0.0,828000.0,25835965.0,,24224000.0,,,,,,,,,,,,,27130000.0,,27130000.0,
2011-09-30,2011-11-14,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,20676000.0,16264000.0,117000.0,,,-82000.0,98785000.0,,,,,,,85068000.0,78359000.0,,,,,31938000.0,,,,,,,,0.01,75000000.0,52965797.0,27129832.0,529000.0,1763000.0,,37005000.0,39687000.0,,,44000.0,,,,,,,,,,,,2193000.0,2080000.0,,,,,,,,,,162000.0,,,,,9000.0,,1000.0,0.06,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692000.0,,,,-71000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1545000.0,,-1000.0,,,,,25312000.0,,,,,,,,,,,,,,,22703000.0,85068000.0,22424000.0,,1166000.0,,,117000.0,,,,,,,,,,,,,,1763000.0,,,,1693000.0,,,,,,,,,,,,,,,,330000.0,,,,,,,302000.0,1012000.0,,,,,,,,3677000.0,,0.01,10000000.0,3677.0,3677.0,3310000.0,964000.0,,,,,,,,,2754000.0,,,,,,,667000.0,-15953000.0,,,,,40214000.0,41380000.0,2380000.0,0.0,,,,0.0,,62365000.0,,,,,,0.0,,25835965.0,,24224000.0,,,,,,,,,,,,,27130000.0,,27130000.0,
2011-12-31,2012-02-14,10-Q,EMERSON RADIO CORP,MSN,CIK0000032621,USD,17238000.0,12809000.0,131000.0,,,-82000.0,98785000.0,,,,,,,83218000.0,80394000.0,,,,,41998000.0,,,,,,,,0.01,75000000.0,52965797.0,27129832.0,529000.0,3171000.0,,36657000.0,38988000.0,,,42000.0,,,,,,,,,,,,2529000.0,693000.0,,,,,,,,,,164000.0,,,,,1000.0,,1000.0,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,347000.0,,,,4820000.0,,,,1649000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1545000.0,,10000.0,,,,,18785000.0,,,,,,,,,,,,,,,17682000.0,83218000.0,17412000.0,,2177000.0,,,106000.0,,,,,,,,,,,,,,3171000.0,,,,4463000.0,,,,,,,,,,,,,,,,281000.0,,,,,,,306000.0,1497000.0,,,,,,,,3677000.0,,0.01,10000000.0,3677.0,3677.0,3310000.0,2231000.0,,,,,,,,,305000.0,,,,,,,544000.0,-12782000.0,,,,,41274000.0,43451000.0,2025000.0,0.0,,,,0.0,,65536000.0,,,,,,0.0,,25835965.0,,24224000.0,,,,,,,,,,,,,27130000.0,,27130000.0,
2012-03-31,2012-07-13,10-K,EMERSON RADIO CORP,MSN,CIK0000032621,USD,9152000.0,12134000.0,107000.0,,928000.0,-82000.0,98785000.0,,,326000.0,,,,78684000.0,74949000.0,,136000.0,,72000.0,44960000.0,5164000.0,,,,,38100000.0,,0.01,75000000.0,52965797.0,27129832.0,529000.0,9806000.0,,142270000.0,151386000.0,266000.0,579000.0,64000.0,1089000.0,308000.0,,1412000.0,,,4206000.0,,368000.0,3795000.0,3972000.0,2304000.0,1668000.0,1235000.0,,699000.0,79000.0,214000.0,1445000.0,234000.0,,177000.0,177000.0,64000.0,276000.0,276000.0,,1000.0,,11000.0,0.39,0.39,0.39,0.34,,,,,,,,,,,,,,,,,,,,,,267000.0,,,299000.0,828000.0,347000.0,,,4908000.0,13110000.0,,,234000.0,2476000.0,1942000.0,,-1081000.0,,4458000.0,,,34000.0,-1677000.0,736000.0,1000.0,-5256000.0,577000.0,-89000.0,,,,9000.0,-89000.0,755000.0,,-96000.0,-220000.0,2324000.0,-385000.0,,1545000.0,23000.0,70000.0,23000.0,,11347000.0,,11269000.0,78000.0,93000.0,,8000.0,,,,,,,,,,200000.0,10784000.0,78684000.0,10535000.0,,6276000.0,,,72000.0,64000.0,,,,,679000.0,0.0,-2526000.0,,7842000.0,,-152000.0,,10634000.0,74741000.0,1245000.0,,11865000.0,,,,,,,,,,,,,1369000.0,,,262000.0,,,,,-828000.0,-828000.0,1352000.0,1193000.0,,,,,57000.0,,,3677000.0,,0.01,10000000.0,3677.0,3677.0,3310000.0,2873000.0,,,2789000.0,,4725000.0,10637000.0,2700000.0,1188000.0,260000.0,234000.0,,,2448000.0,,2448000.0,215000.0,-10418000.0,,,,,156975000.0,163251000.0,7764000.0,0.0,,,3.13,0.0,,67900000.0,,,,,,0.0,828000.0,25835965.0,,24224000.0,,121000.0,,,,,,,,,,,27130000.0,,27130000.0,
