end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccumulatedAmortizationDeferredFinanceCosts,AdditionalPaidInCapital,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AmortizationOfFinancingCosts,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableforsaleSecuritiesSoldAtPar,BusinessAcquisitionsProFormaNetIncomeLoss,CapitalExpendituresIncurredButNotYetPaid,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsMineralInterestsInProvedProperties,CapitalizedCostsMineralInterestsInUnprovedProperties,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,CostDepreciationAmortizationAndDepletion,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInvestmentInSubsidiaries,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxLiabilities,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DepletionOfOilAndGasProperties,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeNonmonetaryNotionalAmountVolume,DerivativeSwapTypeAverageFixedPrice,DilutiveSecurities,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FederalIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfInvestments,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepletion,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,MembersCapital,MembersEquity,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OperatingCostsAndExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,PartnersCapitalAccountContributions,PaymentsForDerivativeInstrumentInvestingActivities,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDistributionsToAffiliates,PaymentsOfDividendsCommonStock,PaymentsOfDividendsMinorityInterest,PaymentsOfLoanCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOtherProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromDerivativeInstrumentInvestingActivities,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromSaleOfProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPercentageOfOwnershipAfterTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,TaxesPayableCurrent,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityDividendsAdjustment,TemporaryEquityNetIncome,TemporaryEquityValueExcludingAdditionalPaidInCapital,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,AreaOfRealEstateProperty,DeferredTaxAssetsLiabilitiesNet,IncomeTaxReconciliationChangeInEnactedTaxRate,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,StockIssued1,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures
2019-03-31,2019-05-20,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,,,,-3057000.0,,,,,,,,190000.0,63081000.0,,,,,0.0,72000.0,,,,1200000.0,,,0.0,0.0,9763000.0,-22695000.0,,534000.0,,5116000.0,41332000.0,27929000.0,13403000.0,,33000.0,3000.0,,112000.0,,,,140000.0,3598000.0,11000.0,,0.0,,,0.0,,3598000.0,3598000.0,3598000.0,,,,5000000.0,5116000.0,,,-685000.0,,,,,,0.0,0.0,0.045,,,0.165,63081000.0,145000.0,-685000.0,,,,,1949000.0,,693000.0,,4226000.0,693000.0,190000.0,0.0,146000.0,-5000.0,18000.0,114000.0,-1115000.0,37000.0,1555000.0,0.0,0.0,0.0,,,-3825000.0,,,3021000.0,111000.0,,474000.0,689000.0,672000.0,654000.0,421000.0,63081000.0,165000.0,,,34491000.0,,,,10000000.0,-42734000.0,10039000.0,4036000.0,,534000.0,0.0,1.0,,,,9558000.0,8707000.0,100000.0,,,,,,,,,,,,,0.0,0.0,,29000.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,42686000.0,48000.0,,,,,,,,0.0,,0.0,,,10000000.0,,,,0.0,,,,,,0.0,,,,,,27884000.0,,18265000.0,,0.0,,,14000.0,377984000.0,,,,,165000.0,,,,,0.0,,,,,,-883000.0,,0.0,0.0,,,,,,,,,,
2019-06-30,2019-08-09,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,7173000.0,20262000.0,,57719000.0,,,7505000.0,7200000.0,6495000.0,,,,677642000.0,105359000.0,,,,,,,,,1600000.0,,,82727000.0,,82727000.0,,,-3207000.0,,6760000.0,39975000.0,25050000.0,14925000.0,,,,,,,,9913000.0,,0.0,,,,,,,,,,,,,,6600000.0,,162000.0,162000.0,73000.0,,63.61,,,,-0.12,-0.12,-0.038,,1010000.0,,,,73000.0,,,0.0,,9762000.0,,,,-3090000.0,,117000.0,,,,,,,,,,,,23718000.0,,-1270000.0,,,2899000.0,111000.0,,474000.0,689000.0,672000.0,654000.0,299000.0,677642000.0,7173000.0,0.0,0.0,0.0,,,,,,,-3207000.0,,-1856000.0,-5111000.0,,41214000.0,600318000.0,559104000.0,19495000.0,5034000.0,200000.0,,,,,,,,,,,1151000.0,0.0,0.0,0.0,51000.0,6000.0,,,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,0.0,2208000.0,,,,,,,,,,,,,,5521000.0,3406000.0,2115000.0,,,,,,0.0,517000.0,,24529000.0,,,,6495000.0,,58456000.0,,,274913000.0,,,97344000.0,2941000.0,611962000.0,,-2941000.0,-2941000.0,611962000.0,,,,33000.0,,41460000.0,17819000.0,,,,,,,,,,
2019-09-30,2019-11-08,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,7291000.0,23047000.0,,63203000.0,,,3152000.0,,,,,,716204000.0,51546000.0,,,,,,,,,2300000.0,,,25848000.0,,25848000.0,,0.33,8464000.0,,8434000.0,99038000.0,63787000.0,35251000.0,,,,,,,,9977000.0,,0.0,,,,,,,,,,,,,,8300000.0,,146000.0,,91000.0,,,,,7206000.0,0.14,0.14,0.087,,1415000.0,,,,91000.0,,,0.0,,5068000.0,0.0,,,9271000.0,,807000.0,,,,,,,,,,,,,,-65000.0,,,10086000.0,5020000.0,,1349000.0,1312000.0,1275000.0,970000.0,160000.0,716204000.0,7291000.0,0.0,45000000.0,0.0,,,,,,,8464000.0,,3146000.0,3146000.0,,49488000.0,700772000.0,651284000.0,15992000.0,9115000.0,200000.0,,,,,,,,,,200000.0,1155000.0,0.0,0.0,0.0,449000.0,130000.0,,,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,0.0,2505000.0,,,,,,,,,,,,,,5808000.0,3566000.0,2242000.0,,,,,,0.0,-3945000.0,25107000.0,25107000.0,,,,1737000.0,,59478000.0,,,-1465000.0,,,3797000.0,-3797000.0,603986000.0,,5318000.0,5318000.0,603986000.0,,,,-28000.0,,21926000.0,21838000.0,,,,,,,,,,
2019-12-31,2020-02-28,10-K,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,11533000.0,30291000.0,200000.0,323578000.0,,,,5100000.0,25796000.0,556000.0,,433000.0,784162000.0,83112000.0,,,,,63000.0,61103000.0,449061000.0,291664000.0,7400000.0,740725000.0,679622000.0,51133000.0,,51133000.0,18674000.0,,21639000.0,,30940000.0,218118000.0,140025000.0,78093000.0,2014000.0,1322000.0,692000.0,,602000.0,665000.0,1200000.0,18823000.0,665000.0,0.0,63000.0,19021000.0,,19021000.0,19021000.0,18800000.0,0.0,198000.0,,0.0,300000.0,0.06,1.0,30400000.0,30940000.0,0.0,,-568000.0,,,,,,0.46,0.46,,,3818000.0,,,,-568000.0,0.0,0.0,0.0,-6892000.0,21963000.0,0.0,9342000.0,24318000.0,24318000.0,,2679000.0,-832000.0,1962000.0,0.0,717000.0,5112000.0,10246000.0,,-1787000.0,0.0,47000.0,,,0.0,-5609000.0,6192000.0,,11134000.0,4312000.0,1000000.0,1566000.0,1492000.0,1419000.0,1345000.0,,784162000.0,11533000.0,0.0,0.0,0.0,,,,166481000.0,-216832000.0,69025000.0,33985000.0,,6901000.0,6053000.0,1.0,61103000.0,740725000.0,679622000.0,64297000.0,51580000.0,600000.0,,,,,,,,,,,1213000.0,0.0,0.0,0.0,803000.0,169000.0,0.0,,,,0.0,441000.0,2091000.0,1348000.0,,14663000.0,19731000.0,1348000.0,0.0,219481000.0,474000.0,0.01,50000000.0,0.0,0.0,0.0,1688000.0,0.0,,,,277075000.0,102680000.0,105000000.0,,0.0,0.0,3123000.0,,21639000.0,5095000.0,3703000.0,1392000.0,669000.0,,275404000.0,0.0,4596000.0,0.0,-6599000.0,97886000.0,135129000.0,,10049000.0,,10049000.0,,317319000.0,317319000.0,,,,,,,454507000.0,454507000.0,9646000.0,9858000.0,454507000.0,0.0,0.0,,-1038000.0,0.0,22870000.0,22870000.0,,,,0.0,,,,,0.0,
2020-03-31,2020-05-14,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,7976000.0,24748000.0,,534725000.0,,,3402000.0,,23894000.0,800000.0,,98000.0,769582000.0,57956000.0,,,,,220000.0,,,,2400000.0,,,30979000.0,,31106000.0,-20027000.0,,,,12826000.0,25418000.0,9471000.0,15947000.0,,,,,,,,16585000.0,2440000.0,,,,,,,,,,,,,,,12200000.0,12826000.0,,,0.0,,,,,13541000.0,0.14,0.14,0.152,,1518000.0,,,,0.0,,,,,5510000.0,0.0,,,10383000.0,,1582000.0,0.0,,,,-3720000.0,-5298000.0,,414000.0,2000.0,-309000.0,,,,-32000.0,,,11184000.0,4445000.0,,1581000.0,1498000.0,1419000.0,1345000.0,896000.0,769582000.0,7976000.0,,0.0,,,,,-23295000.0,-23882000.0,27150000.0,4706000.0,4095000.0,4706000.0,4706000.0,1.0,74915000.0,767661000.0,692746000.0,21867000.0,10413000.0,200000.0,,,,,,,,,,200000.0,1294000.0,,,,1154000.0,2000.0,,,,,,,,,,12969000.0,10145000.0,181000.0,0.0,25260000.0,187000.0,0.01,50000000.0,0.0,0.0,0.0,2102000.0,,,,,,,0.0,,,,1565000.0,,8801000.0,5282000.0,4281000.0,1001000.0,244000.0,,,,,127000.0,-15434000.0,32280000.0,32280000.0,,1884000.0,,1884000.0,,519633000.0,519633000.0,1526000.0,,,,206017000.0,-206017000.0,240819000.0,,4095000.0,4095000.0,240819000.0,,,,0.0,,33979000.0,33979000.0,,,,,,,,,,
2020-06-30,2020-08-13,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,8197000.0,18011000.0,,551165000.0,185000.0,780000.0,3332000.0,,,855000.0,,,742892000.0,36757000.0,,,,,,,,,2600000.0,,,16465000.0,,16465000.0,,,,,11200000.0,3298000.0,805000.0,2493000.0,,,,,,,,17783000.0,,,,,,,,,,,,,,,,11100000.0,,,,0.0,,,0.0,,13272000.0,-0.11,-0.11,0.111,,1479000.0,,,,0.0,,,,,5890000.0,0.0,,,-7666000.0,,-850000.0,,,,,,,,,,,,,,-545000.0,,,10944000.0,,1345000.0,,1581000.0,1498000.0,1419000.0,656000.0,742892000.0,8197000.0,,0.0,,,,,,,,-4050000.0,-2766000.0,-4050000.0,-4050000.0,,85986000.0,772439000.0,686453000.0,19749000.0,-7144000.0,200000.0,,,,,,,,,,200000.0,928000.0,,,,1747000.0,23000.0,,,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,0.0,2281000.0,,,,,,,,,,,,,-6816000.0,5381000.0,4410000.0,971000.0,,,,,,,-32756000.0,12605000.0,12605000.0,,,,1853000.0,,518802000.0,518802000.0,51569000.0,,,,,37445000.0,214146000.0,,-2766000.0,-2766000.0,214146000.0,,,,0.0,,35282000.0,35282000.0,,,,,,,,,,
2020-09-30,2020-11-06,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,7423000.0,19680000.0,,633634000.0,,,3518000.0,,,855000.0,,,723952000.0,30664000.0,,,,,,,,,2600000.0,,,8182000.0,,8520000.0,,,,,11801000.0,17380000.0,6881000.0,10499000.0,,,,,,,,16750000.0,,,,,,,,,,,,,,,,11600000.0,,,,0.0,,,0.0,,5790000.0,-0.24,-0.24,0.186,,1562000.0,,,,0.0,,,,,5162000.0,18905000.0,,-15999000.0,-15999000.0,,-2982000.0,,,,,,,,,,,,,0.0,-118000.0,,,,,,,,,,,723952000.0,7423000.0,,5000000.0,,,,,,,,-9465000.0,-3552000.0,-9465000.0,-9465000.0,,116532000.0,791380000.0,674848000.0,38963000.0,-15885000.0,,,,10609000.0,1581000.0,1498000.0,1419000.0,1345000.0,4445000.0,321000.0,300000.0,825000.0,,,,1813000.0,4000.0,,,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,0.0,2464000.0,,,,,,,,,,,,,-13017000.0,5435000.0,4570000.0,865000.0,,,,,,338000.0,-48011000.0,23078000.0,23078000.0,,,,1956000.0,,582534000.0,582534000.0,44396000.0,,,,,-37445000.0,127182000.0,127182000.0,-3552000.0,-3552000.0,,436630.0,3527000.0,3527000.0,0.0,,40124000.0,40124000.0,,,,,,,,,,
2020-12-31,2021-02-25,10-K,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,7905000.0,17632000.0,800000.0,601129000.0,185000.0,,13615000.0,,17041000.0,855000.0,,605000.0,680961000.0,30469000.0,,,,,146000.0,189546000.0,488301000.0,325091000.0,10200000.0,813392000.0,623846000.0,9144000.0,,9144000.0,-41989000.0,,-57994000.0,,48238000.0,66581000.0,30856000.0,35725000.0,-2820000.0,-2942000.0,122000.0,,-8066000.0,-9942000.0,800000.0,24920000.0,-9942000.0,,-1876000.0,25032000.0,,24405000.0,,,627000.0,112000.0,,0.0,400000.0,0.06,1.0,47300000.0,48238000.0,,,0.0,,,,,43381000.0,-1.8900000000000001,-1.8900000000000001,,,6086000.0,,,,0.0,0.0,,0.0,0.0,21619000.0,140269000.0,-55486000.0,-70756000.0,-70756000.0,,-12762000.0,1211000.0,-11652000.0,0.0,-1223000.0,-3608000.0,-12359000.0,,2005000.0,45000.0,165000.0,,,0.0,-890000.0,715000.0,,8982000.0,2251000.0,1272000.0,1419000.0,1383000.0,1347000.0,1310000.0,,680961000.0,7905000.0,,20000000.0,,,0.0,,-51824000.0,-65425000.0,75260000.0,-104956000.0,,-42412000.0,-42412000.0,1.0,189546000.0,813392000.0,623846000.0,162017000.0,-127972000.0,1100000.0,,0.0,,,,,,,,,771000.0,0.0,0.0,0.0,1126000.0,428000.0,,,,,3527000.0,0.0,0.0,208000.0,,42216000.0,24670000.0,,1203000.0,66498000.0,492000.0,0.01,50000000.0,0.0,0.0,0.0,3693000.0,0.0,,,,0.0,0.0,20000000.0,,,0.0,1565000.0,,-57994000.0,5587000.0,4632000.0,955000.0,299000.0,,0.0,,0.0,0.0,-92392000.0,86245000.0,115483000.0,,7529000.0,,7529000.0,,505650000.0,505650000.0,97491000.0,,-991000.0,,,,146280000.0,146280000.0,-15582000.0,-15582000.0,146280000.0,436630.0,3527000.0,3527000.0,0.0,0.0,38178000.0,38178000.0,300000.0,,25032000.0,0.0,,,0.0,0.0,0.0,
2021-03-31,2021-05-07,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,6950000.0,21540000.0,,552008000.0,,,3933000.0,,21465000.0,855000.0,,58000.0,692189000.0,28853000.0,,,,,61000.0,,,,2700000.0,,,5560000.0,,5560000.0,-3584000.0,,,,9367000.0,21849000.0,9073000.0,12776000.0,,,,,,,,23704000.0,736000.0,,,,,,,,,,,,,,,9300000.0,9367000.0,,,,,,,,15235000.0,0.2,0.2,0.203,,1633000.0,,,,,,,,,5442000.0,0.0,,,15144000.0,,3073000.0,-1024000.0,,,,-484000.0,3908000.0,,-1941000.0,0.0,8000.0,,,,-267000.0,,,,,,,,,,,692189000.0,6950000.0,,32000000.0,,,198881000.0,3447000.0,-3737000.0,-21936000.0,22089000.0,8596000.0,5028000.0,8596000.0,8596000.0,1.0,198854000.0,836875000.0,638021000.0,18375000.0,15398000.0,,,,8667000.0,1419000.0,1384000.0,1347000.0,1310000.0,2251000.0,956000.0,300000.0,714000.0,,,,1020000.0,13000.0,,,,,,,,,,11336000.0,3409000.0,1000.0,991000.0,21935000.0,1000.0,0.01,50000000.0,0.0,0.0,0.0,1753000.0,,,,,,,12000000.0,,,,0.0,,12071000.0,5588000.0,4691000.0,897000.0,0.0,404992000.0,,,,,-95584000.0,33773000.0,,,2300000.0,,2300000.0,,453338000.0,652219000.0,0.0,,,,,54294000.0,,0.0,,,,436630.0,3527000.0,,,,43754000.0,43515000.0,,,,,,,,,,
2021-06-30,2021-08-05,10-Q,"Brigham Minerals, Inc.",MNRL,CIK0001745797,USD,8200000.0,25672000.0,,580181000.0,145000.0,,4410000.0,,,770000.0,,,707823000.0,35161000.0,,,,,,,,,3000000.0,,,6414000.0,,6414000.0,,,,,9080000.0,14436000.0,8842000.0,5594000.0,,,,,,,,25821000.0,,,,,,,,,,,,,,,,9000000.0,,,,,,,0.0,,19356000.0,0.25,0.25,0.183,,1854000.0,,,,,,,,,5697000.0,0.0,,,18756000.0,,3430000.0,,,,,,,,,,,,,,-387000.0,,,,,,,,,,,707823000.0,8200000.0,,43000000.0,,,177313000.0,4449000.0,,,,11188000.0,4138000.0,11188000.0,11188000.0,,207875000.0,853164000.0,645289000.0,18670000.0,19141000.0,,,,8351000.0,1419000.0,1384000.0,1347000.0,1310000.0,2251000.0,640000.0,300000.0,688000.0,,,,1503000.0,2000.0,,,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,0.0,3075000.0,,,,,,,,,,,,,15326000.0,5614000.0,4750000.0,864000.0,,,,,,,-99303000.0,37811000.0,,,,,2555000.0,,477807000.0,655120000.0,0.0,,0.0,,,,,0.0,,,,436630.0,3527000.0,,,,45281000.0,43916000.0,,,,,,,,,,
