end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableBilledForLongTermContractsOrPrograms,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,AccruedIncomeTaxesCurrent,AccruedInvestmentIncomeReceivable,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractReceivableDueInNextRollingTwelveMonths,ContractsReceivableClaimsAndUncertainAmounts,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DeferredCompensationArrangementWithIndividualEmployerContribution,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAndOtherLiabilitiesNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedBenefitPlanBenefitObligation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsDividends,EffectiveIncomeTaxRateReconciliationDeductionsExtraterritorialIncomeExclusion,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepreciationAndAmortization,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EntityWideRevenueMajorCustomerPercentage,ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,FairValueAssetsLevel1ToLevel2TransfersAmount,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInMarketableSecuritiesRestricted,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInTradingSecurities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndDividendIncomeOperating,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryLIFOReserve,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventorySuppliesNetOfReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,InvestmentIncomeNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermDebt,LossContingencyPendingClaimsNumber,MarketableSecurities,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NoncurrentAssets,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherExpenses,OtherIncome,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireProductiveAssets,PensionAndOtherPostretirementBenefitExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrual,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualPayments,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesLongTermContractsOrPrograms,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnbilledReceivablesNotBillableAtBalanceSheetDate,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,MarketableSecuritiesUnrealizedGainLoss
2009-09-30,2009-12-29,10-K,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,,,,,,,,,,,,,,,,,,,,,3677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96297000.0,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,,,,,,,,,,,,,,,,,,,,,2456000.0,,,,,,,,,,,,,,,11176000.0,,,,,,-551000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2127000.0,-0.16,-0.16,,,,,,,,,,,,,,,,,,,,,,,695000.0,,,,,,,,,,,,,,,,,,,,,,-2058000.0,,,,,,,-1576000.0,,,,,,14202000.0,-1518000.0,,,,,,,,,,,,,,,-754000.0,,,609000.0,,,,,,,,,,,,,,,,,,,,,,,,,607000.0,,,,12684000.0,,2419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-12-22,10-K,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,1373000.0,,1979000.0,,,,,3323000.0,,,10542000.0,,,1803000.0,,,,107227000.0,99096000.0,,3004000.0,-673000.0,,,,0.1,15000000.0,8103632.0,8008632.0,810000.0,,,,,,46436000.0,,,580000.0,,,-610000.0,,1478000.0,,,,,,,,,,660000.0,,,,,,,,,,,,,2525000.0,,,,,905000.0,,,,,,,,,,,,,,,,,,,,-2000.0,,738000.0,,,2359000.0,0.31,0.31,163000.0,,,,,,,-969000.0,,-3081000.0,765000.0,3950000.0,,692000.0,-6000.0,-4962000.0,1949000.0,3266000.0,,651000.0,,,3101000.0,,,,17341000.0,,,,,,,,,,8699000.0,107227000.0,6174000.0,,,,70089000.0,73327000.0,1361000.0,,,-376000.0,,-297000.0,,2969000.0,,,,5408000.0,,,-3049000.0,,,,,,,,,,,,,,358000.0,-783000.0,,,,,76062000.0,539000.0,,0.1,300000.0,0.0,,,2205000.0,,62273000.0,,,,,,,,,,7773000.0,630000.0,,2700000.0,87763000.0,,,55587000.0,,9500000.0,,,,,,,,,98528000.0,,,,,95000.0,738000.0,738000.0,,,,,,,,,,,,
2010-12-31,2011-02-15,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,,,,,,,,,,,,,,,,,,,,,1869000.0,-1135000.0,,,,,,,,,,,,,,6809000.0,,,,,,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191000.0,0.12,0.12,,,,,,,,,,,,,,,,,,,,,976000.0,,1510000.0,0.12,0.12,,,,,,,,712000.0,,-403000.0,-90000.0,-1899000.0,,1419000.0,-860000.0,681000.0,2868000.0,2105000.0,,-37000.0,,,609000.0,,,,,,,,,,,,,,,,,,,,,,2538000.0,,,-135000.0,,-1000000.0,,1105000.0,,,,3166000.0,,,-1656000.0,,,,,,,,,,,,,,,-19000.0,,,,,5047000.0,135000.0,,,,,,,,,4768000.0,,,,,,,,,,,90000.0,,529000.0,,,,7785000.0,7785000.0,2103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-13,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,,,,,,,,,,,,,,,,,,,,,6018000.0,,,,,,,,,,,,,,,14052000.0,,,,,,-1472000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.26,,,,,,,,,,,,,,,,,,,,,2675000.0,,978000.0,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,511000.0,,,,,,,,,,,,,,,,,,,,,,614000.0,,,,,,,2450000.0,,,,1131000.0,,,-153000.0,,,,,,,,,,,,,,,-6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,534000.0,,,,16727000.0,16727000.0,2294000.0,,,,,,,,,,,,,,,,,,,,1724000.0,,,,,,,,
2011-06-30,2011-08-12,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,2437000.0,,2181000.0,,,,,4669000.0,,,9814000.0,,,846000.0,,27500.0,,113837000.0,105630000.0,,2423000.0,,,,,0.1,15000000.0,8008632.0,8008632.0,801000.0,,,,,,18756000.0,,,4222000.0,,,409000.0,,2755000.0,,,,,,,,,,1354000.0,,,,,,,,,,,,,801000.0,,,,,,0.11,0.11,,,,,,,,,,,,,,,0.06,,,,,,4259000.0,,1499000.0,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,565000.0,,,,13182000.0,,,,,,,,,,10662000.0,113837000.0,9861000.0,,,,80215000.0,80648000.0,-530000.0,,,,,,,1090000.0,,,,52000.0,,21568000.0,1447000.0,,,,,,,,,,,,,,106000.0,-17000.0,17000.0,,-52000.0,,,,,0.1,300000.0,0.0,,,1620000.0,,,,,,,,,,,,8101000.0,,,547000.0,92409000.0,,,23015000.0,23015000.0,2265000.0,,,,,,,,,103175000.0,,,,,,,,,,,,,,9518000.0,9518000.0,,,,
2011-09-30,2011-12-16,10-K,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,1978000.0,,1573000.0,,,,,2842000.0,181000.0,19473000.0,9860000.0,47000.0,-47000.0,582000.0,,,,104375000.0,95424000.0,72486000.0,1715000.0,-1289000.0,,,,0.1,15000000.0,8008632.0,8008632.0,801000.0,,,,,,60939000.0,,,4450000.0,,87000.0,-4858000.0,207000.0,756000.0,69000.0,-1328000.0,-3052000.0,2101000.0,-1724000.0,,3288000.0,496000.0,1187000.0,690000.0,,498000.0,28000.0,,,636000.0,217000.0,1413000.0,,,,,,12000.0,1021000.0,,,890000.0,-0.44,-0.44,1.088,0.34,,,,,,-0.053,-0.082,,0.203,1509000.0,,,,4435000.0,,,,,1504000.0,,-9055000.0,0.02,0.02,,0.0,,-2758000.0,,226000.0,,605000.0,,-468000.0,-481000.0,-3870000.0,,-722000.0,3052000.0,-4463000.0,-2553000.0,47000.0,,-573000.0,,,2256000.0,1726000.0,1726000.0,,12878000.0,8846000.0,8846000.0,289000.0,2017000.0,2017000.0,,,,,5576000.0,104375000.0,5576000.0,,0.0,,76275000.0,72486000.0,-3113000.0,,,-1466000.0,,177000.0,,-4197000.0,,3789000.0,8951000.0,-5931000.0,,61435000.0,-3124000.0,,,,,,,,,,,,302000.0,425000.0,602000.0,-66000.0,66000.0,,,,89242000.0,1466000.0,130000.0,0.1,300000.0,0.0,,,1632000.0,,87531000.0,,,,,727000.0,,,,27822000.0,8349000.0,190000.0,,2812000.0,87987000.0,,59692000.0,59692000.0,12165000.0,11230000.0,47000.0,,,,,,,,98799000.0,,,,,,,,,,,,0.0,0.0,9518000.0,9518000.0,,,,
2011-12-31,2012-02-13,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,2253000.0,,1246000.0,,,,,2403000.0,,,9907000.0,,1723000.0,653000.0,,,,107497000.0,98786000.0,,4292000.0,2577000.0,,,,0.1,15000000.0,8008632.0,8008632.0,801000.0,,,,,,6141000.0,,,2076000.0,,,325000.0,,3120000.0,,,,,,,,,,365000.0,,,,,,,,,,,,,,,,,,261000.0,0.09,0.09,,,,,,,,,,,,,,,,,,,,,723000.0,1200000.0,1200000.0,0.09,0.09,,,325000.0,,,,,275000.0,,-237000.0,-438000.0,2374000.0,,2364000.0,-325000.0,2646000.0,2093000.0,-1723000.0,,-131000.0,,,570000.0,,,,15524000.0,,,,,,,,,,7776000.0,107497000.0,7776000.0,,,,74491000.0,73782000.0,2227000.0,,,-21000.0,,2598000.0,,875000.0,,,,2813000.0,,8477000.0,-1613000.0,,,,,,,,,,,,,,600000.0,-16000.0,16000.0,,,,5898000.0,21000.0,,0.1,300000.0,0.0,,,1501000.0,,6695000.0,,,,,,,,,,8111000.0,90000.0,,539000.0,88862000.0,,,6864000.0,6864000.0,1797000.0,46000.0,,,,,,,,99721000.0,,,,,,,,,,,,,,9518000.0,9518000.0,,,,
2012-03-31,2012-05-14,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,2769000.0,,1535000.0,,,,,3004000.0,,,9953000.0,,,784000.0,,325500.0,,116954000.0,108285000.0,,13502000.0,,,,,0.1,15000000.0,8008632.0,8008632.0,801000.0,,,,,,15273000.0,,,379000.0,,,1405000.0,,8136000.0,,,,,,,,,,,,,,,,,,,,,,,512000.0,,,,,,0.29,0.29,,,,,,,,,,,,,,,,,,,,,4066000.0,4171000.0,4171000.0,0.29,0.29,,,1405000.0,,,,,,,,,,,,,,,,,,,,553000.0,,,,14657000.0,,,,,,,,,,14421000.0,116954000.0,13909000.0,,,,76141000.0,76947000.0,2611000.0,,,,,,,2766000.0,,,,3184000.0,,18352000.0,987000.0,,,,,,,,,,,,,,99000.0,-20000.0,20000.0,,,,,,,0.1,300000.0,0.0,,,1265000.0,,,,,,,,,,,,8570000.0,,,556000.0,91628000.0,,,19339000.0,19339000.0,2523000.0,,,,,,,,,102533000.0,,,,,,,,,,,,,,9518000.0,9518000.0,,,,
2012-06-30,2012-08-14,10-Q,"GENCOR INDUSTRIES, INC.",GENC,CIK0000064472,USD,,3371000.0,,1397000.0,,,,,4547000.0,,,10000000.0,,,871000.0,,345500.0,,114386000.0,105958000.0,76238000.0,10760000.0,,,,,0.1,15000000.0,8008632.0,8008632.0,801000.0,,,,,,17237000.0,,,4216000.0,,,513000.0,,2518000.0,,,,,,,,,,,,,,,,,,,,,,,178000.0,,,,,,0.13,0.13,,,,,,,,,,,,,,,0.44,,,,,,5749000.0,1705000.0,1705000.0,0.13,0.13,,,513000.0,,,,,,,,,,,,,,,,,,,,581000.0,4576000.0,,,11983000.0,6870000.0,,,393000.0,,,,,,10614000.0,114386000.0,10436000.0,,,,76337000.0,76238000.0,-1290000.0,,,,,,,1192000.0,,,,-696000.0,,20585000.0,2401000.0,,,,,,,,,,,,,,97000.0,,13000.0,,,,,,,0.1,300000.0,,,,1364000.0,,,,,,,,,,,,8331000.0,,,670000.0,92820000.0,,,22986000.0,22986000.0,2678000.0,,,,,,,,,103772000.0,,,,,,,,,,,,,,9518000.0,9518000.0,,,,
