end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateAtPeriodEnd,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeconsolidationGainOrLossAmount,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DueFromOtherRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentOwnershipPercentage,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeOperating,InterestIncomeOther,InterestIncomePurchasedReceivables,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivableCurrent,InventoryNet,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,MachineryAndEquipmentGross,ManagementFeeExpense,MarketingAndAdvertisingExpense,MineralPropertiesAccumulatedImpairment,MineralPropertiesNet,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossNoncurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableNet,NotesReceivableRelatedParties,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLossCarryforwards,OtherGeneralAndAdministrativeExpense,OtherNonoperatingIncome,OtherReceivablesNetCurrent,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RevenuesExcludingInterestAndDividends,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharesIssuedPricePerShare,ShortTermInvestments,ShortTermLeaseCommitmentAmount,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,TravelAndEntertainmentExpense,ValuationAllowanceAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,ConvertibleNotesPayableCurrent,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,SharePrice,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,ConvertibleNotesPayable,AccountsPayableCurrent,AmortizationOfIntangibleAssets,AssetAcquisitionConsiderationTransferred,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,GainLossOnDispositionOfAssets,IncomeTaxReconciliationPriorYearIncomeTaxes,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLossAvailableToCommonStockholdersBasic,NotesPayable
2011-11-30,2012-06-06,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,7750.0,,,,,16300.0,,,,,,2052.0,,,,2052.0,,,,,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,-2993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45502.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2643.0,,,,,,,,,-2993.0,-2993.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,804.0,,,,,,,,,,,,,,,30554.0,2052.0,,,,,,,,,,,,,-2993.0,,,,,,,22000.0,,,,,-2643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28502.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2012-02-29,2012-06-06,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,8625.0,,,,,16300.0,,,,,,75.0,,,,75.0,,,,,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,-3291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48793.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2851.0,,,,,,,,,-3291.0,-3290.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,,,,,,,,,,31868.0,75.0,,,,,,,,,,,,,-3290.0,,,,,,,,,,,,-2851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31793.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2012-05-31,2013-02-08,10-K,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,18482.0,,1575.0,,,16300.0,,,,,,2285.0,,,,2285.0,-3145.0,,,,0.001,,500000000.0,7000000.0,7000000.0,,,700.0,-27646.0,,,,,,,,33855.0,,20000.0,0.08,,,,,,,,,,22798.0,67052.0,22798.0,,,,67052.0,,,,,,,,,,,-0.004,,0.34,,,,,,,,,,,,,,,,26002.0,,,,,,,,,-27646.0,,,,,,,,,-9400.0,,9400.0,,,,2857.0,,,,,,1644.0,,20000.0,,,,,1644.0,,,,,,,1855.0,,,,,,,,,,,,,,,52337.0,2285.0,,,,,,,,,,20000.0,,-23145.0,-27646.0,,,-26002.0,,,,32000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,-50052.0,,,,,,,,,,,,,,,,9400.0,7000000.0,,,,,,,,,,,,,,,,,,,,,
2012-08-31,2013-02-20,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,18732.0,,575.0,,,16300.0,,,,,,898.0,,,,898.0,-1387.0,,,,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,34500.0,,,,,0.08,,,,,,,,,,,,,,69334.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1637.0,,,,,,,,,-2282.0,-2282.0,,,,,,,,,,,,,,250.0,,,,,,645.0,,,,,,,645.0,,,,,,,2500.0,,,,,,,,,,,,,,,53232.0,898.0,,,,,,,,,,,,-1387.0,-2282.0,,,,,,,32000.0,,,,,-1637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52334.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2012-11-30,2013-04-19,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,18572.0,,1150.0,,,16300.0,,,,,,116.0,,,,116.0,,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,,32000.0,,,0.08,,,,,,,,,,,,,,70595.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,-1261.0,-1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,,,,,,,,53711.0,116.0,,,,,,,,,,,,,-1261.0,,,,,,,,,,,,-622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53595.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2013-02-28,2013-04-22,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,11930.0,,1725.0,,,16300.0,,,,,,0.0,,,,,,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,48818.0,,14000.0,,,0.08,,,,,,,,,,,,,,77748.0,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,6474.0,,,,,,,,,-7153.0,-7153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,,,,,,,3818.0,,,,,,,,,,,,,,,60748.0,0.0,,,,,,,,,,,,,-7153.0,,,,,,,45000.0,,,,,-6474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60748.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2013-05-31,2013-08-02,10-K,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,18670.0,,3575.0,,,16300.0,,,,,,7788.0,,,,7788.0,5503.0,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,0.08,,63906.0,,,,,,,31208.0,91788.0,31208.0,,,,91788.0,,,,,,,,,,,-0.004,,0.34,,,,,,,,,,,,,,,,21685.0,,,,,,,,,-24736.0,,,,,,,,,,,,,,,188.0,,,,,,3051.0,,,,,,,3051.0,,,,,,,4906.0,,,,,,,,,,,,,,,82576.0,7788.0,,,,,,,,,,27000.0,,-21497.0,-24736.0,,,,,,,59000.0,,,,,-21685.0,,,,,,,,92000.0,,,,,,,,,,,,,,,,27000.0,,,,,,,,,86788.0,,,,0.0,,,0.0,,,,-74788.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2013-08-31,2013-10-15,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,18085.0,,575.0,,,16300.0,,,,,,735.0,,,,735.0,-7053.0,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,0.08,,65096.0,6558.0,59000.0,,,,,,,,,,,99446.0,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,6468.0,,,,,,,,,-7658.0,,,,,,,,,,,,,,,-585.0,,,,,,1190.0,,,,,,,1190.0,,,,,,,6096.0,,,,,,,,,,,,,,,83181.0,735.0,,,,,,,,,,0.0,,-7053.0,-7658.0,,,,,,,59000.0,,,,,-6468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99446.0,,,,0.0,,,0.0,,,,-82446.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2013-11-30,2014-01-13,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,3483.0,,575.0,,,16300.0,,,,,,22177.0,,,,11903.0,,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,110302.0,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,8956.0,,,,,,,,,-10856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,,,,,,,7996.0,,,,,,,,,,,,,,,115479.0,22177.0,,,,,,,,,,,,,-10856.0,,,,,,,104000.0,,,,,-8956.0,,,,,,,,,,,,,,,,,,,10274.0,,,,,,,,,,,,,,110302.0,,,,,,,0.0,,,,-93302.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2014-02-28,2014-03-17,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,4582.0,,1150.0,,,16300.0,,,,,,28538.0,,,,6264.0,,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,117203.0,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,4738.0,,,,,,,,,-6901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.0,,,,,,,10159.0,,,,,,,,,,,,,,,128741.0,28538.0,,,,,,,,,,,,,-6901.0,,,,,,,114000.0,,,,,-4738.0,,,,,,,,,,,,,,,,,,,22274.0,,,,,,,,,,,,,,117203.0,,,,,,,0.0,,,,-100203.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2014-05-31,2014-09-08,10-K,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,14381.0,,14381.0,,1575.0,,,16300.0,16300.0,,,,,4360.0,,,,4086.0,-3702.0,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,0.08,,73133.0,4133.0,69000.0,,,,,51289.0,153497.0,52189.0,,,,153479.0,,,,,,,,,,,-0.008,,0.34,,,,,,,,,,,,,,,,54139.0,,,,,,,,,-61691.0,,,,,,,,,,,,,,,-4289.0,,,,,,7552.0,,,,,274.0,,7552.0,,,,,,,12458.0,,,,,,,,,,,,,,,140839.0,4360.0,,,,,,,,,,55000.0,,-58702.0,-61691.0,,,,,,,114000.0,,,,,-54139.0,,,,,,,,153497.0,,,,,,,,,,,274.0,,,,,55000.0,,,,,,,,,153479.0,,,,0.0,,,0.0,,,,-136479.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
2014-08-31,2014-10-15,10-Q,sustainable     Projects group inc.,SPGX,CIK0001500305,USD,,,,16010.0,,3075.0,,,16300.0,,,,,,3673.0,,,,3399.0,-687.0,,,0.0,0.0001,,500000000.0,7000000.0,7000000.0,,,700.0,,,,,,,,,,0.005,,,0.08,,74524.0,5524.0,69000.0,,,,,,,,,,,158093.0,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,2316.0,,,,,,,,,-4614.0,,,,,,,,,,,,,,,1629.0,,,,,,2298.0,,,,,,,2298.0,,,,,,,14756.0,,,,,,,,,,,,,,,144766.0,3673.0,,,,,,,,,,0.0,,-687.0,-4614.0,,,,,,,114000.0,,,,,-2316.0,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,158093.0,,,,0.0,,,0.0,,,,-141093.0,,,,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,
