end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BridgeLoan,CapitalizedContractCostNetNoncurrent,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,DepreciationAndAmortization,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromOfficersOrStockholders,DueToEmployeesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets1,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermDebt,LongTermNotesPayable,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetRentableArea,NoncashOrPartNoncashAcquisitionDebtAssumed1,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherInvestments,OtherLongTermDebt,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherPaymentsToAcquireBusinesses,PaymentsForDerivativeInstrumentInvestingActivities,PaymentsForProceedsFromBusinessesAndInterestInAffiliates,PaymentsForProceedsFromInvestments,PaymentsForProceedsFromProductiveAssets,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SecurityDeposit,ServicingAssetAtAmortizedValue,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,Depreciation,OperatingLeaseRightOfUseAssetAmortizationExpense,PropertyPlantAndEquipmentGross
2012-09-30,2012-11-16,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,,,,1885.0,,39680.0,,,,,,,,,,2920.0,,,,,,,,0.0,2920.0,2205.0,,,,,,,,,,0.001,19000.0,100000000.0,19395000.0,19395000.0,,19395.0,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,119040.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1885.0,,,,,,,,,1885.0,,,,,,,,,,,,,,81885.0,2920.0,,,,,,,,,,,,80125.0,,,,-77920.0,,-39205.0,,,,,,,,,,,,,,,39205.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78965.0,,,,,,,,,,,,,,,,,,,,,,,,18704835.0,,,,
2012-12-31,2013-04-01,10-K,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,1473.0,,,3696.0,,49450.0,,,,,,,,,,30004.0,30004.0,,,,,,,4.0,4.0,,,,0.0,,,,,,,0.001,19000.0,100000000.0,19395000.0,19395000.0,,19395.0,,,,80000.0,,-6300.0,,,,,,,,,-37000.0,,,,,105010.0,,,105010.0,,,,105010.0,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.34,-0.4,0.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.0,,,,,,,,,85169.0,30004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8443.0,105010.0,0.0,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55165.0,-55165.0,,,,,,,,,,,,,,,,,,,,,,-43300.0,,,,,
2013-03-31,2013-05-09,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,,,,5669.0,,49450.0,,,,,,,,,,30004.0,,,,,,,,11.0,11.0,18.0,,,0.0,,,,,,,0.001,9000.0,100000000.0,19395000.0,19395000.0,,19395.0,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,124352.0,,,,,,,,,,,,,,,,,,8850.0,,,0.0,,,,,,,,,,,,,,,,,,17370.0,,,,,,,,,,,,,,-1473.0,-1474.0,-7642.0,,,,,,,,-30000.0,7641.0,,,,,0.0,,,,,,,,,94519.0,30011.0,,,,,,,,,,,,167545.0,,,,-167527.0,,-143694.0,,,,,,,,,,,,,,,136054.0,-17370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,30000.0,80000.0,59950.0,,,8850.0,,,17700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64507.0,,,,,,,,,,,,,,,,,,,,,,,,19395000.0,,,,
2013-06-30,2013-08-12,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,,,,7877.0,,49450.0,,,,,,,,,,48053.0,,,,,,,,18053.0,18053.0,,,,,,,,,,,0.001,9000.0,100000000.0,19395000.0,19395000.0,,19395.0,,,,110000.0,,,,,,,,,,,,,,,,,,,,,,,148154.0,,,,,,,,,,,,,,,,,,18485.0,,,0.0,,,,,,,,,,,,,,,,,,21594.0,,,,,,,,,,,,,,,,,,,,,,,,,2208.0,,,,,0.0,,,,,,,,,136362.0,48053.0,,,,,,,,,,,,,,,,,,-23802.0,,,,,,,,,,,,,,,21594.0,-21594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88309.0,,,,,,,,,,,,,,,,,,,,,,,,19395000.0,,,,
2013-09-30,2013-11-19,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,,,,10597.0,,318430.0,,,,,,,,,,1004460.0,47920.0,,,,,,,17920.0,17920.0,,,,,,,,,,,0.001,9000.0,100000000.0,21655333.0,21655333.0,,21655.0,,,10000.0,180000.0,,,,,,,,,,,,,,,,,,,,,,,235707.0,,-2707.0,,2707.0,,,,2707.0,,,,,,,,700000.0,,18485.0,,,0.0,,,,,,,,,,,,,,,,,,82125.0,,,-84845.0,,,,0.0,-2707.0,,,0.0,,,,,,,,,,,,,,2720.0,,,,,,32500.0,,,,,,,,909082.0,1004460.0,,,,,,,,,,,,,,,,,,-87552.0,,,,,,,,,,,,,,,82125.0,-82125.0,,,,,,,,,,,,,,956040.0,,,,-2720.0,,,,,,,,,,,,,,0.001,10000000.0,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95378.0,,,,,,,,,,,,,,,,,,,,,,,,19837239.0,,,,
2013-12-31,2014-05-19,10-K,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,42969.0,,,,906.0,8930015.0,,,,,,,,,,10052183.0,1604957.0,8438067.0,997891.0,22147.0,,,110000000.0,60409.0,48968.0,48964.0,,,,40800.0,-57110.0,,1.0,,2000000.0,0.001,10000.0,100000000.0,32840476.0,32840476.0,,32841.0,,,,70000.0,,-77000.0,10000.0,,,,,,10000.0,,-783462.0,,,,-138258.0,963724.0,963724.0,1109750.0,963724.0,15000.0,906.0,,2409523.0,,-88639.0,,88639.0,715000.0,11441.0,,87636.0,995.0,975744.0,5300.0,42110.0,,,,,,2200000.0,,,-0.11,,0.0,-0.34,0.4,0.0,-0.06,,,,,,,,,,,,2204629.0,,,-2215660.0,-2304299.0,,,-0.11,-88639.0,-214.0,-88639.0,0.0,,,,120418.0,-10885.0,,,,,,,,3842.0,-12027.0,-9095.0,-1936.0,,,1937.0,924040.0,902772.0,32639.0,,,,,,3508850.0,10052183.0,3508850.0,,756795.0,756795.0,,,-214.0,0.49,0.51,-412176.0,-105380.0,421801.0,381001.0,144719.0,201829.0,-517556.0,,-2304299.0,214.0,4000.0,2200000.0,,,71000.0,111800.0,,,,,,,,2204629.0,-2204629.0,,,,,,,,,,,32639.0,2409309.0,,,7459323.0,,,-11031.0,,700000.0,3000.0,-214894.0,,,,,,,,,10065.0,0.001,10000000.0,0.0,0.0,1533842.0,1539142.0,,155001.0,,,71000.0,,,155000.0,,,,,,,,,-2304513.0,9159.0,,,,,,-2409309.0,,,,,,3000.0,,861198.0,,,,,,,,,6543547.0,6543333.0,,,,,194666.0,,,,,222173.0,10000.0,,,,156001.0,860198.0,156001.0,1498000.0,5250000.0,,,921720.0,20270384.0,,,,
2014-03-31,2014-05-20,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,767604.0,,,,5365.0,8667624.0,,,,,,,,755000.0,,9681907.0,1182113.0,8434553.0,,,,,,,1085158.0,1036974.0,,,,,-13712.0,,,,,0.001,10000.0,100000000.0,32773392.0,32773392.0,,32773.0,,,,20000.0,,,,,,,,,10000.0,,,,,,,,,,,,-207.0,,3694923.0,,-42035.0,,42035.0,,,,41532.0,503.0,,,,,,,,,2200000.0,,,-0.04,,,,,,,,,-20690.0,,,,,,,,,1220882.0,,,-1243365.0,,,,-0.04,-42035.0,,-42035.0,0.0,-20690.0,,,33873.0,-2296.0,,,,33190.0,,,,60326.0,2296.0,918.0,875.0,,,4310.0,924040.0,,,,,,,,4686433.0,9681907.0,,,,,,,,0.49,0.51,-492039.0,-27297.0,1623955.0,1623955.0,-67645.0,-53933.0,-519336.0,,-1285400.0,19933.0,4000.0,,,,111800.0,111800.0,,,,,,,,1220882.0,-1220882.0,,,,,,,,,,,46250.0,,,,7492513.0,,,-22483.0,,,,53880.0,,,,,,,,,53.0,0.001,10000000.0,,,94168.0,30000.0,,424678.0,,424940.0,,,,1199277.0,,,,,,,,,-1265467.0,65241.0,,,,,,,,,,,,18000.0,,,,,,,,,,,4995474.0,,,458333.0,,,566583.0,,,,,,50000.0,50000.0,,,,755000.0,,,,,,,33679877.0,,,,
2014-06-30,2014-08-14,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,956685.0,,,,11873.0,11841824.0,,,,,,,,,924040.0,8965101.0,1283285.0,7522257.0,,,,,110000000.0,,774380.0,,,,,,,,,,,0.001,10000.0,100000000.0,36055171.0,36055171.0,,36055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6003855.0,,-1078550.0,,154510.0,,,,154275.0,235.0,,,,,,,,,2031257.0,,,-0.07,,,,,,,,,,,,,,,,,,1215743.0,,,-1230382.0,,,,-0.04,-1078550.0,,,-0.03,-13716.0,,,,,,,,,,,,,1158.0,,923.0,,,3697.0,,,,,,,,,3101077.0,8965101.0,,,,,,,,0.49,0.51,,,,,,,,,-2308932.0,-15684.0,,,,,71000.0,,,,,,,,,1215743.0,-1215743.0,,,,,,,,,,,,,,,7499979.0,,,-14639.0,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,508905.0,30000.0,,,,,,,,,,,,,,,,,-2293248.0,159559.0,,,,,,,,,,,,22278.0,,,,,,,,,,,5864024.0,,,,,,,,,,,,,,,,,,,,,,,,35194355.0,,,,
2014-09-30,2014-11-14,10-Q,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,189600.0,,,,8405.0,11867977.0,,,,,,,,,,8388421.0,877208.0,7449935.0,231126.0,231126.0,,,110000000.0,,428714.0,,,,,,,,,,,0.001,10000.0,100000000.0,36090088.0,36090088.0,,36090.0,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,-339058.0,,339058.0,755788.0,4098.0,23189.0,349353.0,,,92126.0,119902.0,33484.0,,,,,2031258.0,,,-0.03,,,,,,,,,,,,,,,,,,609179.0,,,-735254.0,,,,-0.02,-339058.0,,,-0.01,-123646.0,,,,,,,,,,,,,2429.0,1534.0,895.0,,,4592.0,,,,,,,,,3572522.0,8388421.0,3572522.0,,755788.0,755788.0,,,,0.49,0.51,,,,,,,,,-1074312.0,-69552.0,,,,,71000.0,,,,,,,,,609179.0,-609179.0,,,,,,,,,,,,,,,7442657.0,,,-126075.0,500000.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,217368.0,,,,,,,,,,,,,,,,,,-1004760.0,61278.0,,,,,,-7078168.0,,,,,,7278.0,,,,,,,,,,,4815899.0,,,,,,,,,,,,,,,,,,,,,,,,36073360.0,,,,
2014-12-31,2015-04-14,10-K,"BLUE BIOFUELS, INC.",BIOF,CIK0001549145,USD,182295.0,,,,15883.0,16374470.0,,,,,,,,6027587.0,924040.0,86003.0,687844.0,7504715.0,11263.0,11263.0,,,110000000.0,,205969.0,157001.0,,,,-40800.0,,,1.0,,500000.0,0.001,10000.0,100000000.0,40340738.0,40340738.0,5000.0,40341.0,,,,,,,,,,,0.0431,,10000.0,,-3331666.0,,,,-587941.0,4883331.0,4883331.0,,4883331.0,,13042.0,,,,-1902530.0,,978490.0,733762.0,,23189.0,991103.0,738.0,,11263.0,,36540.0,,,,,2031258.0,,,-0.27,,0.0,-0.34,0.4,,-0.06,,,,,,,,,,,,7815772.0,,,-8035030.0,-9937560.0,,,-0.22,-1902530.0,-138543.0,-1902530.0,-0.05,-208113.0,480.0,,-14494.0,,,,,,,,,181158.0,,9516.0,1629.0,,11145.0,5486.0,,278850.0,90396.0,,,,,,4275218.0,8332946.0,3025218.0,,733762.0,733762.0,1250000.0,,-138757.0,0.5,0.51,-1958703.0,-917565.0,3422638.0,3463438.0,-389369.0,-389369.0,-2876268.0,,-9937560.0,-138543.0,,,,,71000.0,,,,,,,,,7815772.0,-7815772.0,,,,,,433389.0,128744.0,53654.0,128030.0,122961.0,,12208326.0,,,7497437.0,1250000.0,,-219258.0,,,4278.0,246227.0,,,,,,,,168742.0,138864.0,0.001,10000000.0,0.0,0.0,470612.0,,-20000.0,2402180.0,,2402180.0,,,1250000.0,,,1250000.0,,,,,,,-9799017.0,140387.0,20000.0,,,,,-12208326.0,,,,,,7278.0,,6027587.0,,,,,,,,,4196485.0,4057728.0,,,,,3203295.0,,,,,,57862.0,57862.0,,,2402180.0,6027587.0,2402180.0,,199500.0,,750000.0,-3919607.0,37029419.0,,,,
