end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquisitionCosts,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfAcquisitionCosts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CostsAndExpensesRelatedParty,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredCreditsAndOtherLiabilities,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositAssets,DepositsAssetsNoncurrent,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashContinuingOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,ExplorationAbandonmentAndImpairmentExpense,ExtinguishmentOfDebtGainLossNetOfTax,FinancingInterestExpense,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseBorrowings,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashContributionExpense,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherGeneralExpense,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherResearchAndDevelopmentExpense,PaymentsForDeposits,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromDepositsFromCustomers,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherOperatingActivities,ProceedsFromOtherShortTermDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfInterestInCorporateUnit,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,RecognitionOfDeferredRevenue,RepaymentsOfDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsGross,SalesRevenueNet,SalesRevenueServicesGross,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionSharesApprovedForIssuance,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCreditCarryforwardDeferredTaxAsset,TaxCreditCarryforwardValuationAllowance,TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax,TranslationAdjustmentFunctionalToReportingCurrencyNetOfTaxPeriodIncreaseDecrease,TravelAndEntertainmentExpense,UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2011-05-31,2011-09-21,10-K,Cell MedX Corp.,CMXC,CIK0001493712,USD,3390.0,,,,,,,,2900.0,,,,,,,,,,,,,17.0,,17.0,17.0,,17.0,-23969.0,,,0.001,300000000.0,30000000.0,,,,30000.0,,,,13559.0,,,,,,,,,,,,,,,,,,,,4610.0,,,,,,,,,36273.0,,,0.0,,,,,,,,,,,,,,,,,8634.0,,,,,,,,-10410.0,,,,,,,,,,,,,,,,,,,,,,,17.0,3390.0,,,,,-23969.0,,-13559.0,,,,,13559.0,-4610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4925.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3373.0,,,,,,,,,,,4610.0,-4610.0,,,,,,,,,30000000.0,
2011-08-31,2011-10-17,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,4580.0,,,,,,,,2900.0,,,,,,,,,,,,0.0,17.0,,17.0,17.0,,,0.0,,,0.001,300000000.0,30000000.0,,,,30000.0,,,,3575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39848.0,2385.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,1190.0,,,,,,,2385.0,,,,,,,,,,,,,,,,17.0,6965.0,,,2385.0,0.0,-2385.0,,-3575.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,3575.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6948.0,,,,,,,,,,,,,,,,,,,,,30000000.0,
2011-11-30,2012-03-02,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,1005.0,,,,,,,,2900.0,,,,,,,,,,,,,17.0,,17.0,17.0,,,,,,0.001,300000000.0,30000000.0,,,,30000.0,,,,5882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45730.0,11842.0,,0.0,,,,,,,,,,,,,,,,,5882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12847.0,,,,,,,-5882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12830.0,,,,,,,,,,,,,,,,,,,,,30000000.0,
2012-02-29,2012-04-09,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,5114.0,,,,,,,,31900.0,,,,,,,,,,,,,30017.0,,30017.0,30017.0,,,,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,4109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49839.0,11842.0,,0.0,,,,,,,,,,,,,,,,,4109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30017.0,16956.0,,,,,,,-4109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13061.0,,,,,,,,,,,,,,,,,,,,,30087912.0,
2012-05-31,2012-10-11,10-K,Cell MedX Corp.,CMXC,CIK0001493712,USD,,,,,,,,,31900.0,,,,,,,,,,,,,23615.0,23615.0,23615.0,23615.0,,23615.0,23598.0,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,15859.0,,,,,,,,,,,,,,,,,,,,5392.0,,,,,,,,,52132.0,12847.0,,0.0,,,,,,,,,,,,,,,,,15859.0,,,,,,,,-3390.0,,,,,,,12847.0,,,,,,,,,,,,,,,,23615.0,12847.0,,,42847.0,,-19249.0,,-15859.0,,,,,15859.0,-5392.0,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,7190.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10768.0,,,,,,,,,30000.0,,5392.0,-5392.0,,,,,,,,,30273973.0,
2012-08-31,2012-10-15,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,,,,,,,,31900.0,,,,,,,,,,,,0.0,23615.0,,23615.0,23615.0,,,0.0,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52132.0,12847.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,23615.0,12847.0,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10768.0,,,,,,,,,,,,,,,,,15640.0,,,,30087912.0,
2012-11-30,2013-01-16,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,100.0,,,,,,,31900.0,,,,,,,,,,,,,18910.0,,18910.0,18910.0,,,,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,4805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56937.0,12847.0,,0.0,,,,,,,,,,,,,,,,,4805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910.0,12947.0,,,,,,,-4805.0,,,,,56937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963.0,,,,,,,,,,,,,,,,,17082.0,,,,31000000.0,
2013-02-28,2013-04-15,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,100.0,,,,,,,31900.0,,,,,,,,,,,,,12579.0,,12579.0,12578.0,,,,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,6331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63268.0,12847.0,,0.0,,,,,,,,,,,,,,,,,6331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12579.0,12947.0,,,,,,,-6331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-368.0,,,,,,,,,,,,,,,,,,,,,31000000.0,
2013-05-31,2013-08-28,10-K,Cell MedX Corp.,CMXC,CIK0001493712,USD,,,,,,,,,31900.0,,,,,,,,,,,,,10979.0,10979.0,10979.0,10979.0,,10979.0,-12636.0,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,12636.0,,,,,,,,,,,,,,,,,,,,4296.0,,,,,,,,,64768.0,12847.0,,0.0,,,,,,,,,,,,,,,,,12636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10979.0,12847.0,,,,,-12636.0,,-12636.0,,,,,12636.0,-4296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1868.0,,,,,,,,,,,4296.0,-4296.0,,,,,,,4296.0,,31000000.0,
2013-08-31,2013-10-03,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,260.0,,,,,,,31900.0,,,,,,,,,,,,,5312.0,,5312.0,5312.0,,,-5667.0,,,0.001,300000000.0,31000000.0,,,,31000.0,,,,5927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70695.0,12847.0,,0.0,,,,,,,,,,,,,,,,,5927.0,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,5312.0,13107.0,,,,,-5667.0,,-5927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7795.0,,,,,,,,,,,,,,,,,,,,,31000000.0,
2013-11-30,2014-01-13,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,58.0,,,,,,,31900.0,,,,,,,,,,,,,2271.0,,2271.0,2271.0,,,,,,0.001,300000000.0,31000000.0,,,,31000.0,-2839.0,,,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73534.0,12847.0,,0.0,,,,,,,,,,,,,,,,,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.0,12905.0,,,,,,,-2839.0,,,,2839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10634.0,,,,,,,,,,,,,,,,,,,,,31000000.0,31000000.0
2014-02-28,2014-04-18,10-Q,Cell MedX Corp.,CMXC,CIK0001493712,USD,,58.0,,,,,,,31900.0,,,,,,,,,,,,,,1201.0,1201.0,1201.0,,,,,,0.001,300000000.0,31000000.0,,,,31000.0,-4370.0,,,4370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77904.0,16147.0,,0.0,,,,,,,,,,,,,,,,,4370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.0,16205.0,,,,,,,-4370.0,,,,4370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15004.0,,,,,,,,,,,,,,,,,,,,,31000000.0,31000000.0
2014-05-31,2014-08-26,10-K,Cell MedX Corp.,CMXC,CIK0001493712,USD,,1949.0,,,,,,,31900.0,,,,,,,,,,,,,1201.0,1201.0,1201.0,1201.0,,1201.0,-9778.0,,,0.001,300000000.0,31000000.0,,,,31000.0,-18527.0,,,18527.0,,-6300.0,,,,,,,,,,,,,,,,,,28320.0,,,,-28320.0,,,,,,19647.0,,0.0,0.34,,,,,,,,,,,,,,,,18527.0,,,,,,,1949.0,1949.0,,,,,,,6800.0,,,,,,,,,,,,,,,21596.0,1201.0,21596.0,,,,,-9778.0,,-23918.0,6800.0,,,,28320.0,28320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20395.0,,,,,,,,,,,6299.0,-6299.0,,,,,,6300.0,,,31000000.0,31000000.0
